player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,63.0,63.0,98.0,2.0,0.0,60.0,60.0,29.6,47.0,14,2021
Ben Roethlisberger,QB,PIT,1.0,74.0,74.0,100.0,1.0,0.0,55.0,55.0,25.8,34.9,14,2021
Chad Henne,QB,KC,1.0,4.0,4.0,6.0,75.0,0.0,75.0,75.0,-0.2,-5.0,14,2021
Chase Daniel,QB,LAC,1.0,5.0,5.0,7.0,40.0,0.0,40.0,40.0,-0.2,-4.0,14,2021
DeSean Jackson,WR,LV,1.0,32.0,32.0,51.0,0.0,6.0,3.0,6.0,1.9,5.9,14,2021
Jared Cook,TE,LAC,1.0,31.0,31.0,44.0,0.0,16.0,6.0,16.0,6.8,21.9,14,2021
Marcedes Lewis,TE,GB,1.0,36.0,36.0,56.0,0.0,11.0,11.0,11.0,5.1,14.2,14,2021
Matt Ryan,QB,ATL,1.0,69.0,69.0,100.0,6.0,0.0,46.0,46.0,11.9,17.2,14,2021
Matthew Stafford,QB,LAR,1.0,58.0,58.0,100.0,0.0,0.0,52.0,52.0,23.5,40.5,14,2021
Tom Brady,QB,TB,1.0,83.0,83.0,100.0,8.0,0.0,64.0,64.0,30.1,36.3,14,2021
Emmanuel Sanders,WR,BUF,1.0,25.0,25.0,32.0,0.0,4.0,4.0,4.0,2.5,10.0,14,2021
Jimmy Graham,TE,CHI,1.0,12.0,12.0,19.0,0.0,25.0,17.0,25.0,0.9,7.5,14,2021
Rob Gronkowski,TE,TB,1.0,73.0,73.0,88.0,0.0,12.0,7.0,12.0,6.2,8.5,14,2021
A.J. Green,WR,ARI,1.0,56.0,56.0,72.0,0.0,18.0,13.0,18.0,10.2,18.2,14,2021
Julio Jones,WR,TEN,1.0,32.0,32.0,45.0,0.0,19.0,13.0,19.0,3.3,10.3,14,2021
Cam Newton,QB,CAR,1.0,48.0,48.0,75.0,21.0,0.0,69.0,69.0,14.8,30.8,14,2021
Kyle Rudolph,TE,NYG,1.0,25.0,25.0,36.0,0.0,8.0,8.0,8.0,6.6,26.4,14,2021
Lee Smith,TE,ATL,1.0,34.0,34.0,49.0,0.0,3.0,3.0,3.0,1.2,3.5,14,2021
Ryan Tannehill,QB,TEN,1.0,68.0,68.0,96.0,6.0,0.0,51.0,51.0,16.5,24.3,14,2021
Kirk Cousins,QB,MIN,1.0,70.0,70.0,100.0,3.0,0.0,47.0,47.0,16.0,22.9,14,2021
Russell Wilson,QB,SEA,1.0,61.0,61.0,100.0,3.0,0.0,49.0,49.0,21.2,34.8,14,2021
Travis Benjamin,WR,SF,1.0,2.0,2.0,3.0,0.0,50.0,0.0,50.0,0.0,0.0,14,2021
Marvin Jones Jr.,WR,JAC,1.0,54.0,54.0,98.0,0.0,13.0,11.0,13.0,7.0,13.0,14,2021
Josh Gordon,WR,KC,1.0,24.0,24.0,36.0,0.0,13.0,8.0,13.0,6.9,28.8,14,2021
Cole Beasley,WR,BUF,1.0,63.0,63.0,81.0,0.0,17.0,14.0,17.0,6.4,10.2,14,2021
Travis Kelce,TE,KC,1.0,49.0,49.0,74.0,0.0,8.0,6.0,8.0,2.7,5.5,14,2021
DeAndre Hopkins,WR,ARI,1.0,68.0,68.0,87.0,0.0,19.0,7.0,19.0,5.4,7.9,14,2021
Cordarrelle Patterson,RB,ATL,1.0,34.0,34.0,49.0,47.0,15.0,53.0,62.0,11.9,35.0,14,2021
Tavon Austin,WR,JAC,1.0,26.0,26.0,47.0,0.0,19.0,12.0,19.0,1.7,6.5,14,2021
Rex Burkhead,RB,HOU,1.0,36.0,36.0,44.0,31.0,11.0,42.0,42.0,6.6,18.3,14,2021
Mike Glennon,QB,NYG,1.0,69.0,69.0,100.0,1.0,0.0,54.0,54.0,19.3,28.0,14,2021
Zach Ertz,TE,ARI,1.0,65.0,65.0,83.0,0.0,11.0,8.0,11.0,4.2,6.5,14,2021
Kyle Juszczyk,RB,SF,1.0,31.0,31.0,44.0,0.0,6.0,3.0,6.0,0.5,1.6,14,2021
Latavius Murray,RB,BAL,1.0,20.0,20.0,27.0,5.0,0.0,5.0,5.0,6.1,30.5,14,2021
Ryan Griffin,TE,NYJ,1.0,36.0,36.0,55.0,0.0,8.0,6.0,8.0,2.8,7.8,14,2021
Teddy Bridgewater,QB,DEN,1.0,68.0,68.0,100.0,0.0,0.0,37.0,37.0,15.2,22.4,14,2021
Derek Carr,QB,LV,1.0,63.0,63.0,100.0,0.0,0.0,71.0,71.0,11.5,18.3,14,2021
Carlos Hyde,RB,JAC,1.0,12.0,12.0,22.0,8.0,17.0,17.0,25.0,0.8,6.7,14,2021
Devonta Freeman,RB,BAL,1.0,49.0,49.0,66.0,27.0,10.0,37.0,37.0,7.2,14.7,14,2021
