player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,63.0,63.0,84.0,3.0,0.0,63.0,63.0,20.3,32.2,17,2021
Ben Roethlisberger,QB,PIT,1.0,81.0,81.0,100.0,1.0,0.0,58.0,58.0,7.8,9.6,17,2021
Brian Hoyer,QB,NE,1.0,13.0,13.0,18.0,15.0,0.0,46.0,46.0,2.6,20.0,17,2021
DeSean Jackson,WR,LV,1.0,16.0,16.0,26.0,0.0,19.0,6.0,19.0,0.5,3.1,17,2021
Matt Ryan,QB,ATL,1.0,53.0,53.0,100.0,4.0,0.0,47.0,47.0,6.6,12.5,17,2021
Matthew Slater,WR,NE,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021
Matthew Stafford,QB,LAR,1.0,58.0,58.0,100.0,2.0,0.0,62.0,62.0,16.3,28.1,17,2021
Tom Brady,QB,TB,1.0,74.0,74.0,100.0,0.0,0.0,68.0,68.0,27.4,37.0,17,2021
Jimmy Graham,TE,CHI,1.0,17.0,17.0,26.0,0.0,6.0,0.0,6.0,0.0,0.0,17,2021
Rob Gronkowski,TE,TB,1.0,70.0,70.0,95.0,0.0,14.0,10.0,14.0,11.5,16.4,17,2021
Antonio Brown,WR,TB,1.0,26.0,26.0,35.0,0.0,19.0,12.0,19.0,2.6,10.0,17,2021
A.J. Green,WR,ARI,1.0,62.0,62.0,81.0,0.0,10.0,5.0,10.0,7.4,11.9,17,2021
Cam Newton,QB,CAR,1.0,1.0,1.0,2.0,100.0,0.0,100.0,100.0,0.5,50.0,17,2021
Kyle Rudolph,TE,NYG,1.0,26.0,26.0,46.0,0.0,4.0,0.0,4.0,0.0,0.0,17,2021
Andy Dalton,QB,CHI,1.0,65.0,65.0,98.0,5.0,0.0,58.0,58.0,11.3,17.4,17,2021
Ryan Tannehill,QB,TEN,1.0,60.0,60.0,95.0,7.0,0.0,37.0,37.0,13.5,22.5,17,2021
Russell Wilson,QB,SEA,1.0,72.0,72.0,100.0,8.0,0.0,49.0,49.0,27.8,38.6,17,2021
T.Y. Hilton,WR,IND,1.0,36.0,36.0,62.0,0.0,8.0,3.0,8.0,10.5,29.2,17,2021
Travis Benjamin,WR,SF,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021
Marvin Jones Jr.,WR,JAC,1.0,45.0,45.0,96.0,0.0,13.0,4.0,13.0,4.6,10.2,17,2021
Brandon Bolden,RB,NE,1.0,18.0,18.0,24.0,6.0,17.0,17.0,22.0,2.5,13.9,17,2021
Josh Gordon,WR,KC,1.0,12.0,12.0,20.0,0.0,8.0,8.0,8.0,0.5,4.2,17,2021
Cole Beasley,WR,BUF,1.0,37.0,37.0,49.0,0.0,16.0,5.0,16.0,4.2,11.4,17,2021
Travis Kelce,TE,KC,1.0,48.0,48.0,79.0,2.0,15.0,13.0,17.0,8.4,17.5,17,2021
Marquise Goodwin,WR,CHI,1.0,24.0,24.0,36.0,0.0,8.0,0.0,8.0,0.0,0.0,17,2021
Cordarrelle Patterson,RB,ATL,1.0,27.0,27.0,51.0,33.0,7.0,41.0,41.0,5.2,19.3,17,2021
Keenan Allen,WR,LAC,1.0,49.0,49.0,73.0,0.0,18.0,8.0,18.0,10.4,21.2,17,2021
Tavon Austin,WR,JAC,1.0,31.0,31.0,66.0,0.0,13.0,10.0,13.0,0.2,0.6,17,2021
Le'Veon Bell,RB,TB,1.0,26.0,26.0,35.0,12.0,12.0,23.0,23.0,5.5,21.2,17,2021
Rex Burkhead,RB,HOU,1.0,44.0,44.0,66.0,36.0,14.0,50.0,50.0,7.9,18.0,17,2021
Mike Glennon,QB,NYG,1.0,56.0,56.0,100.0,2.0,0.0,21.0,21.0,-3.7,-6.6,17,2021
Zach Ertz,TE,ARI,1.0,70.0,70.0,91.0,0.0,13.0,10.0,13.0,4.1,5.9,17,2021
Kyle Juszczyk,RB,SF,1.0,34.0,34.0,55.0,0.0,6.0,6.0,6.0,0.9,2.6,17,2021
Latavius Murray,RB,BAL,1.0,19.0,19.0,27.0,58.0,0.0,58.0,58.0,3.1,16.3,17,2021
Derek Carr,QB,LV,1.0,61.0,61.0,98.0,0.0,0.0,51.0,51.0,12.2,20.0,17,2021
Devonta Freeman,RB,BAL,1.0,48.0,48.0,68.0,29.0,2.0,31.0,31.0,7.7,16.0,17,2021
Mike Evans,WR,TB,1.0,56.0,56.0,76.0,0.0,13.0,7.0,13.0,10.7,19.1,17,2021
Brandin Cooks,WR,HOU,1.0,53.0,53.0,79.0,0.0,21.0,13.0,21.0,12.6,23.8,17,2021
Davante Adams,WR,GB,1.0,62.0,62.0,83.0,0.0,23.0,18.0,23.0,19.6,31.6,17,2021
Allen Robinson II,WR,CHI,1.0,46.0,46.0,70.0,0.0,13.0,9.0,13.0,3.5,7.6,17,2021
Odell Beckham Jr.,WR,LAR,1.0,57.0,57.0,98.0,0.0,12.0,9.0,12.0,9.9,17.4,17,2021
Jarvis Landry,WR,CLE,1.0,50.0,50.0,70.0,2.0,20.0,10.0,22.0,4.9,9.8,17,2021
Damien Williams,RB,CHI,1.0,12.0,12.0,18.0,0.0,8.0,0.0,8.0,0.0,0.0,17,2021
Keith Smith,RB,ATL,1.0,12.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021
Cameron Brate,TE,TB,1.0,21.0,21.0,28.0,0.0,14.0,10.0,14.0,6.5,31.0,17,2021
Diontae Spencer,WR,DEN,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,-2.0,-66.7,17,2021
Marcus Mariota,QB,LV,1.0,5.0,5.0,8.0,60.0,0.0,80.0,80.0,1.6,32.0,17,2021
Amari Cooper,WR,DAL,1.0,58.0,58.0,91.0,0.0,12.0,5.0,12.0,7.8,13.4,17,2021
DeVante Parker,WR,MIA,1.0,58.0,58.0,94.0,0.0,22.0,7.0,22.0,4.6,7.9,17,2021
Melvin Gordon III,RB,DEN,1.0,30.0,30.0,51.0,33.0,13.0,43.0,47.0,7.2,24.0,17,2021
Ameer Abdullah,RB,CAR,1.0,29.0,29.0,48.0,21.0,14.0,34.0,34.0,5.2,17.9,17,2021
Sean Mannion,QB,MIN,1.0,51.0,51.0,94.0,4.0,0.0,75.0,75.0,13.0,25.5,17,2021
Taylor Heinicke,QB,WAS,1.0,63.0,63.0,100.0,3.0,0.0,60.0,60.0,10.3,16.3,17,2021
Duke Johnson Jr.,RB,MIA,1.0,36.0,36.0,58.0,19.0,8.0,25.0,28.0,6.5,18.1,17,2021
Mike Davis,RB,ATL,1.0,27.0,27.0,51.0,30.0,7.0,33.0,37.0,11.7,43.3,17,2021
Jesse James,TE,CHI,1.0,28.0,28.0,42.0,0.0,4.0,4.0,4.0,0.4,1.4,17,2021
Nick Boyle,TE,BAL,1.0,16.0,16.0,23.0,0.0,6.0,6.0,6.0,0.2,1.3,17,2021
Blake Bell,TE,KC,1.0,24.0,24.0,39.0,4.0,13.0,17.0,17.0,3.7,15.4,17,2021
Tyler Lockett,WR,SEA,1.0,60.0,60.0,83.0,2.0,5.0,7.0,7.0,9.1,15.2,17,2021
Breshad Perriman,WR,TB,1.0,11.0,11.0,15.0,0.0,27.0,18.0,27.0,4.1,37.3,17,2021
Ty Montgomery,RB,NO,1.0,8.0,8.0,14.0,13.0,0.0,13.0,13.0,-0.4,-5.0,17,2021
Stefon Diggs,WR,BUF,1.0,60.0,60.0,79.0,0.0,15.0,8.0,15.0,5.2,8.7,17,2021
Chris Manhertz,TE,JAC,1.0,16.0,16.0,34.0,0.0,6.0,0.0,6.0,0.0,0.0,17,2021
Jake Kumerow,WR,BUF,1.0,13.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021
C.J. Uzomah,TE,CIN,1.0,63.0,63.0,90.0,0.0,10.0,6.0,10.0,3.2,5.1,17,2021
DeAndre Carter,WR,WAS,1.0,22.0,22.0,35.0,5.0,0.0,5.0,5.0,0.6,2.7,17,2021
Chris Conley,WR,HOU,1.0,49.0,49.0,73.0,2.0,4.0,4.0,6.0,0.1,0.2,17,2021
Geoff Swaim,TE,TEN,1.0,57.0,57.0,90.0,0.0,5.0,5.0,5.0,6.9,12.1,17,2021
Michael Burton,RB,KC,1.0,6.0,6.0,10.0,17.0,0.0,17.0,17.0,0.2,3.3,17,2021
Damiere Byrd,WR,CHI,1.0,29.0,29.0,44.0,0.0,7.0,3.0,7.0,2.3,7.9,17,2021
Daniel Brown,TE,NYJ,1.0,12.0,12.0,20.0,0.0,17.0,17.0,17.0,2.9,24.2,17,2021
Adam Humphries,WR,WAS,1.0,33.0,33.0,52.0,0.0,6.0,6.0,6.0,1.2,3.6,17,2021
Laquon Treadwell,WR,JAC,1.0,38.0,38.0,81.0,0.0,16.0,16.0,16.0,8.7,22.9,17,2021
Ezekiel Elliott,RB,DAL,1.0,45.0,45.0,70.0,20.0,4.0,22.0,24.0,3.0,6.7,17,2021
Carson Wentz,QB,IND,1.0,58.0,58.0,100.0,5.0,0.0,52.0,52.0,10.9,18.8,17,2021
Tyler Boyd,WR,CIN,1.0,54.0,54.0,77.0,0.0,11.0,7.0,11.0,9.6,17.8,17,2021
Devontae Booker,RB,NYG,1.0,27.0,27.0,48.0,67.0,11.0,74.0,78.0,4.6,17.0,17,2021
Pharoh Cooper,WR,NYG,1.0,19.0,19.0,34.0,0.0,11.0,0.0,11.0,0.0,0.0,17,2021
Hunter Henry,TE,NE,1.0,39.0,39.0,53.0,0.0,13.0,8.0,13.0,3.7,9.5,17,2021
Austin Hooper,TE,CLE,1.0,35.0,35.0,49.0,0.0,14.0,6.0,14.0,2.8,8.0,17,2021
Jordan Howard,RB,PHI,1.0,21.0,21.0,34.0,52.0,5.0,52.0,57.0,2.6,12.4,17,2021
Rashard Higgins,WR,CLE,1.0,41.0,41.0,58.0,0.0,12.0,2.0,12.0,0.8,2.0,17,2021
Dak Prescott,QB,DAL,1.0,64.0,64.0,100.0,8.0,0.0,67.0,67.0,23.0,35.9,17,2021
Jonathan Williams,RB,WAS,1.0,8.0,8.0,13.0,25.0,38.0,50.0,63.0,1.1,13.8,17,2021
Tyler Higbee,TE,LAR,1.0,56.0,56.0,97.0,0.0,16.0,11.0,16.0,6.9,12.3,17,2021
Jacoby Brissett,QB,MIA,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021
Demarcus Robinson,WR,KC,1.0,39.0,39.0,64.0,0.0,5.0,5.0,5.0,9.3,23.8,17,2021
Wendell Smallwood,RB,WAS,1.0,16.0,16.0,25.0,25.0,19.0,38.0,44.0,2.2,13.8,17,2021
Jakeem Grant Sr.,WR,CHI,1.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021
Robby Anderson,WR,CAR,1.0,60.0,60.0,98.0,0.0,3.0,3.0,3.0,1.0,1.7,17,2021
Brandon Allen,QB,CIN,1.0,2.0,2.0,3.0,50.0,0.0,100.0,100.0,0.0,0.0,17,2021
Stephen Anderson,TE,LAC,1.0,52.0,52.0,78.0,0.0,2.0,2.0,2.0,0.8,1.5,17,2021
Derek Watt,RB,PIT,1.0,5.0,5.0,6.0,20.0,0.0,20.0,20.0,0.1,2.0,17,2021
Tyreek Hill,WR,KC,1.0,52.0,52.0,85.0,2.0,19.0,13.0,21.0,4.2,8.1,17,2021
Peyton Barber,RB,LV,1.0,11.0,11.0,18.0,55.0,18.0,73.0,73.0,1.2,10.9,17,2021
Chester Rogers,WR,TEN,1.0,20.0,20.0,32.0,0.0,10.0,10.0,10.0,1.3,6.5,17,2021
Jalen Richard,RB,LV,1.0,13.0,13.0,21.0,8.0,8.0,15.0,15.0,2.3,17.7,17,2021
C.J. Ham,RB,MIN,1.0,9.0,9.0,17.0,0.0,22.0,11.0,22.0,0.1,1.1,17,2021
Dalvin Cook,RB,MIN,1.0,29.0,29.0,54.0,31.0,10.0,41.0,41.0,1.3,4.5,17,2021
Mike Williams,WR,LAC,1.0,56.0,56.0,84.0,0.0,7.0,5.0,7.0,12.3,22.0,17,2021
David Njoku,TE,CLE,1.0,51.0,51.0,72.0,0.0,8.0,8.0,8.0,8.8,17.3,17,2021
D'Onta Foreman,RB,TEN,1.0,41.0,41.0,65.0,63.0,0.0,63.0,63.0,19.2,46.8,17,2021
Evan Engram,TE,NYG,1.0,36.0,36.0,64.0,0.0,6.0,3.0,6.0,1.2,3.3,17,2021
Patrick Mahomes II,QB,KC,1.0,61.0,61.0,100.0,3.0,0.0,61.0,61.0,20.9,34.3,17,2021
Joe Mixon,RB,CIN,1.0,50.0,50.0,71.0,24.0,16.0,38.0,40.0,8.6,17.2,17,2021
Alvin Kamara,RB,NO,1.0,45.0,45.0,78.0,29.0,13.0,40.0,42.0,16.0,35.6,17,2021
Samaje Perine,RB,CIN,1.0,20.0,20.0,29.0,5.0,5.0,10.0,10.0,1.4,7.0,17,2021
Jamaal Williams,RB,DET,1.0,20.0,20.0,32.0,55.0,15.0,70.0,70.0,10.4,52.0,17,2021
Zay Jones,WR,LV,1.0,48.0,48.0,77.0,2.0,21.0,19.0,23.0,11.9,24.8,17,2021
Isaiah Ford,WR,MIA,1.0,17.0,17.0,27.0,0.0,12.0,6.0,12.0,0.0,0.0,17,2021
Cooper Kupp,WR,LAR,1.0,58.0,58.0,100.0,0.0,12.0,10.0,12.0,15.5,26.7,17,2021
Dede Westbrook,WR,MIN,1.0,38.0,38.0,70.0,0.0,3.0,3.0,3.0,0.4,1.1,17,2021
Jeremy McNichols,RB,TEN,1.0,6.0,6.0,10.0,33.0,0.0,33.0,33.0,1.4,23.3,17,2021
Gerald Everett,TE,SEA,1.0,51.0,51.0,71.0,0.0,10.0,6.0,10.0,3.6,7.1,17,2021
Jonnu Smith,TE,NE,1.0,42.0,42.0,57.0,2.0,2.0,5.0,5.0,2.5,6.0,17,2021
Austin Ekeler,RB,LAC,1.0,39.0,39.0,58.0,44.0,8.0,51.0,51.0,17.2,44.1,17,2021
Kenny Golladay,WR,NYG,1.0,45.0,45.0,80.0,0.0,2.0,0.0,2.0,0.0,0.0,17,2021
Mack Hollins,WR,MIA,1.0,12.0,12.0,19.0,0.0,8.0,0.0,8.0,0.0,0.0,17,2021
George Kittle,TE,SF,1.0,59.0,59.0,95.0,2.0,3.0,3.0,5.0,3.5,5.9,17,2021
Mo Alie-Cox,TE,IND,1.0,33.0,33.0,57.0,0.0,15.0,9.0,15.0,2.8,8.5,17,2021
Darrell Daniels,TE,ARI,1.0,32.0,32.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021
Isaiah McKenzie,WR,BUF,1.0,24.0,24.0,32.0,4.0,8.0,8.0,13.0,0.9,3.8,17,2021
Aaron Jones,RB,GB,1.0,31.0,31.0,41.0,26.0,19.0,42.0,45.0,10.6,34.2,17,2021
Eric Saubert,TE,DEN,1.0,19.0,19.0,32.0,0.0,5.0,0.0,5.0,0.0,0.0,17,2021
Ricky Seals-Jones,TE,WAS,1.0,13.0,13.0,21.0,0.0,15.0,8.0,15.0,0.8,6.2,17,2021
Anthony Firkser,TE,TEN,1.0,29.0,29.0,46.0,0.0,10.0,10.0,10.0,8.4,29.0,17,2021
Keelan Cole Sr.,WR,NYJ,1.0,50.0,50.0,82.0,0.0,10.0,4.0,10.0,3.5,7.0,17,2021
Dare Ogunbowale,RB,JAC,1.0,31.0,31.0,66.0,29.0,6.0,35.0,35.0,12.8,41.3,17,2021
Marcus Kemp,WR,KC,1.0,3.0,3.0,5.0,0.0,33.0,0.0,33.0,0.0,0.0,17,2021
Pharaoh Brown,TE,HOU,1.0,42.0,42.0,63.0,0.0,2.0,2.0,2.0,0.9,2.1,17,2021
Zach Pascal,WR,IND,1.0,34.0,34.0,59.0,0.0,6.0,3.0,6.0,0.8,2.4,17,2021
Kendrick Bourne,WR,NE,1.0,43.0,43.0,58.0,5.0,14.0,16.0,19.0,9.3,21.6,17,2021
Cyril Grayson Jr.,WR,TB,1.0,47.0,47.0,64.0,0.0,17.0,13.0,17.0,14.1,30.0,17,2021
Taysom Hill,QB,NO,1.0,58.0,58.0,100.0,21.0,0.0,69.0,69.0,17.4,30.0,17,2021
Greg Ward,WR,PHI,1.0,13.0,13.0,21.0,0.0,15.0,15.0,15.0,3.5,26.9,17,2021
Brandon Zylstra,WR,CAR,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021
Sam Darnold,QB,CAR,1.0,60.0,60.0,98.0,3.0,0.0,47.0,47.0,3.0,5.0,17,2021
Baker Mayfield,QB,CLE,1.0,71.0,71.0,100.0,3.0,0.0,56.0,56.0,15.0,21.1,17,2021
Saquon Barkley,RB,NYG,1.0,30.0,30.0,54.0,70.0,3.0,70.0,73.0,10.2,34.0,17,2021
Ronald Jones II,RB,TB,1.0,20.0,20.0,27.0,50.0,5.0,55.0,55.0,2.7,13.5,17,2021
Royce Freeman,RB,HOU,1.0,15.0,15.0,22.0,40.0,7.0,40.0,47.0,2.5,16.7,17,2021
Nick Chubb,RB,CLE,1.0,30.0,30.0,42.0,40.0,3.0,40.0,43.0,5.8,19.3,17,2021
