player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,59.0,59.0,100.0,12.0,0.0,51.0,51.0,23.7,40.2,6,2021
Ben Roethlisberger,QB,PIT,1.0,75.0,75.0,100.0,3.0,0.0,56.0,56.0,10.9,14.5,6,2021
DeSean Jackson,WR,LAR,1.0,16.0,16.0,24.0,0.0,6.0,6.0,6.0,0.6,3.8,6,2021
Jared Cook,TE,LAC,1.0,36.0,36.0,64.0,0.0,19.0,11.0,19.0,8.5,23.6,6,2021
Marcedes Lewis,TE,GB,1.0,40.0,40.0,68.0,0.0,5.0,5.0,5.0,1.7,4.3,6,2021
Matthew Stafford,QB,LAR,1.0,56.0,56.0,85.0,4.0,0.0,54.0,54.0,26.2,46.8,6,2021
Tom Brady,QB,TB,1.0,75.0,75.0,100.0,5.0,0.0,61.0,61.0,19.0,25.3,6,2021
Andre Roberts,WR,HOU,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2021
Colt McCoy,QB,ARI,1.0,7.0,7.0,9.0,43.0,0.0,43.0,43.0,-0.3,-4.3,6,2021
Emmanuel Sanders,WR,BUF,1.0,71.0,71.0,92.0,0.0,11.0,7.0,11.0,9.1,12.8,6,2021
Antonio Brown,WR,TB,1.0,37.0,37.0,49.0,0.0,35.0,24.0,35.0,15.3,41.4,6,2021
A.J. Green,WR,ARI,1.0,68.0,68.0,91.0,0.0,9.0,7.0,9.0,13.9,20.4,6,2021
Julio Jones,WR,TEN,1.0,35.0,35.0,66.0,0.0,14.0,9.0,14.0,5.9,16.9,6,2021
Mark Ingram II,RB,HOU,1.0,33.0,33.0,44.0,55.0,6.0,61.0,61.0,8.1,24.5,6,2021
Kyle Rudolph,TE,NYG,1.0,34.0,34.0,45.0,0.0,6.0,3.0,6.0,2.8,8.2,6,2021
Ryan Tannehill,QB,TEN,1.0,53.0,53.0,100.0,4.0,0.0,58.0,58.0,13.9,26.2,6,2021
Kirk Cousins,QB,MIN,1.0,89.0,89.0,100.0,2.0,0.0,56.0,56.0,28.5,32.0,6,2021
T.Y. Hilton,WR,IND,1.0,24.0,24.0,50.0,0.0,17.0,17.0,17.0,8.0,33.3,6,2021
Marvin Jones Jr.,WR,JAC,1.0,57.0,57.0,86.0,0.0,18.0,12.0,18.0,16.0,28.1,6,2021
Brandon Bolden,RB,NE,1.0,11.0,11.0,20.0,9.0,9.0,18.0,18.0,0.2,1.8,6,2021
Case Keenum,QB,CLE,1.0,4.0,4.0,7.0,0.0,0.0,75.0,75.0,0.2,5.0,6,2021
Cole Beasley,WR,BUF,1.0,67.0,67.0,87.0,0.0,13.0,10.0,13.0,14.8,22.1,6,2021
Travis Kelce,TE,KC,1.0,67.0,67.0,82.0,0.0,16.0,12.0,16.0,9.9,14.8,6,2021
Marquise Goodwin,WR,CHI,1.0,29.0,29.0,48.0,0.0,3.0,3.0,3.0,1.2,4.1,6,2021
DeAndre Hopkins,WR,ARI,1.0,67.0,67.0,89.0,0.0,6.0,4.0,6.0,17.5,26.1,6,2021
Robert Woods,WR,LAR,1.0,58.0,58.0,88.0,0.0,9.0,3.0,9.0,9.1,15.7,6,2021
Keenan Allen,WR,LAC,1.0,51.0,51.0,91.0,0.0,10.0,10.0,10.0,5.0,9.8,6,2021
Tavon Austin,WR,JAC,1.0,17.0,17.0,26.0,0.0,6.0,0.0,6.0,0.0,0.0,6,2021
Giovani Bernard,RB,TB,1.0,12.0,12.0,16.0,0.0,17.0,17.0,17.0,0.4,3.3,6,2021
Le'Veon Bell,RB,BAL,1.0,22.0,22.0,32.0,36.0,0.0,36.0,36.0,7.8,35.5,6,2021
Rex Burkhead,RB,HOU,1.0,5.0,5.0,7.0,0.0,20.0,0.0,20.0,0.0,0.0,6,2021
Geno Smith,QB,SEA,1.0,65.0,65.0,100.0,2.0,0.0,51.0,51.0,10.3,15.8,6,2021
Zach Ertz,TE,PHI,1.0,46.0,46.0,88.0,0.0,13.0,9.0,13.0,8.9,19.3,6,2021
Latavius Murray,RB,BAL,1.0,26.0,26.0,38.0,35.0,8.0,42.0,42.0,11.6,44.6,6,2021
