Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Adam Thielen,WR,MIN,1,65,65,98,0,14,9,14,13.8,21.2
Cameron Brate,TE,TB,1,37,37,61,0,11,5,11,1.5,4.1
Jameis Winston,QB,NO,1,20,20,26,20,0,70,70,10.2,51.0
Amari Cooper,WR,DAL,1,63,63,86,0,21,13,21,18.2,28.9
DeVante Parker,WR,MIA,1,63,63,91,0,17,13,17,8.5,13.5
Kevin White,WR,NO,1,9,9,12,0,11,11,11,3.8,42.2
Melvin Gordon III,RB,DEN,1,30,30,57,33,10,43,43,16.2,54.0
Ameer Abdullah,RB,CAR,1,22,22,30,36,23,50,59,6.6,30.0
Taylor Heinicke,QB,WAS,1,70,70,100,1,0,57,57,13.8,19.7
Mike Davis,RB,ATL,1,34,34,64,26,18,41,44,6.6,19.4
David Johnson,RB,HOU,1,11,11,18,18,9,27,27,0.3,2.7
Jesse James,TE,CHI,1,38,38,54,0,8,8,8,9.8,25.8
Tyler Kroft,TE,NYJ,1,51,51,61,0,4,4,4,8.0,15.7
MyCole Pruitt,TE,TEN,1,35,35,48,0,6,6,6,2.2,6.3
Blake Bell,TE,KC,1,24,24,30,0,8,0,8,0.0,0.0
Nelson Agholor,WR,NE,1,61,61,79,0,10,5,10,6.0,9.8
Tyler Lockett,WR,SEA,1,44,44,77,0,30,27,30,14.2,32.3
Jamison Crowder,WR,NYJ,1,51,51,61,0,18,16,18,8.4,16.5
Ty Montgomery,RB,NO,1,33,33,43,0,6,3,6,0.4,1.2
Stefon Diggs,WR,BUF,1,55,55,75,0,13,9,13,10.0,18.2
C.J. Uzomah,TE,CIN,1,47,47,85,0,9,9,9,3.3,7.0
DeAndre Carter,WR,WAS,1,49,49,70,0,12,6,12,11.1,22.7
Trevor Siemian,QB,NO,1,56,56,74,4,0,55,55,10.6,18.9
Chris Conley,WR,HOU,1,25,25,41,0,8,4,8,2.4,9.6
Geoff Swaim,TE,TEN,1,57,57,78,0,9,7,9,8.3,14.6
Adam Humphries,WR,WAS,1,44,44,63,0,7,5,7,3.5,8.0
Ezekiel Elliott,RB,DAL,1,55,55,75,29,11,36,40,7.3,13.3
Jared Goff,QB,DET,1,58,58,94,0,0,59,59,8.9,15.3
Derrick Henry,RB,TEN,1,54,54,74,52,0,52,52,6.8,12.6
Carson Wentz,QB,IND,1,80,80,100,4,0,68,68,20.3,25.4
Alex Collins,RB,SEA,1,27,27,47,37,0,37,37,4.4,16.3
Tyler Boyd,WR,CIN,1,44,44,80,0,18,14,20,14.7,33.4
Devontae Booker,RB,NYG,1,56,56,93,27,11,36,38,12.5,22.3
Hunter Henry,TE,NE,1,50,50,65,0,6,2,6,3.3,6.6
Sterling Shepard,WR,NYG,1,23,23,38,0,30,17,30,2.5,10.9
Austin Hooper,TE,CLE,1,38,38,64,0,16,11,16,2.6,6.8
Jordan Howard,RB,PHI,1,16,16,25,75,0,75,75,17.7,110.6
Rashard Higgins,WR,CLE,1,33,33,56,0,12,6,12,2.7,8.2
Tajae Sharpe,WR,ATL,1,36,36,68,0,17,14,17,5.8,16.1
Tyler Higbee,TE,LAR,1,46,46,69,0,7,7,7,2.5,5.4
Chris Moore,WR,HOU,1,15,15,25,0,13,13,13,1.6,10.7
Demarcus Robinson,WR,KC,1,33,33,41,0,3,3,3,1.8,5.5
Jakeem Grant Sr.,WR,CHI,1,6,6,9,0,0,0,0,0.0,0.0
Robby Anderson,WR,CAR,1,55,55,74,0,2,0,2,0.0,0.0
Alex Erickson,WR,CAR,1,3,3,4,0,0,0,0,0.0,0.0
Stephen Anderson,TE,LAC,1,7,7,12,0,0,0,0,0.0,0.0
Tyreek Hill,WR,KC,1,62,62,77,0,29,19,29,15.4,24.8
Marcus Johnson,WR,TEN,1,48,48,66,0,10,2,10,0.8,1.7
J.P. Holtz,TE,CHI,1,6,6,9,0,0,0,0,0.0,0.0
Chester Rogers,WR,TEN,1,31,31,42,0,3,0,3,0.0,0.0
Kalif Raymond,WR,DET,1,49,49,79,0,2,0,2,0.0,0.0
C.J. Ham,RB,MIN,1,26,26,39,4,12,15,15,0.3,1.2
J.D. McKissic,RB,WAS,1,32,32,46,9,25,34,34,9.3,29.1
Garrett Griffin,TE,NO,1,27,27,36,0,11,11,11,3.0,11.1
Elijhaa Penny,RB,NYG,1,7,7,12,0,14,14,14,1.6,22.9
Dalvin Cook,RB,MIN,1,47,47,71,38,4,38,43,7.8,16.6
Mike Williams,WR,LAC,1,54,54,90,0,9,4,9,1.9,3.5
Leonard Fournette,RB,TB,1,37,37,61,22,14,32,38,4.3,11.6
O.J. Howard,TE,TB,1,28,28,46,0,11,7,11,1.6,5.7
John Ross,WR,NYG,1,16,16,27,0,19,13,19,7.2,45.0
David Njoku,TE,CLE,1,38,38,64,0,8,8,8,3.9,10.3
Chris Godwin,WR,TB,1,59,59,97,0,20,14,20,20.0,33.9
Evan Engram,TE,NYG,1,47,47,78,0,9,6,9,7.5,16.0
Patrick Mahomes II,QB,KC,1,81,81,100,4,0,63,63,15.0,18.5
Joe Mixon,RB,CIN,1,42,42,76,33,12,43,45,21.1,50.2
Alvin Kamara,RB,NO,1,51,51,67,37,8,43,45,13.6,26.7
Samaje Perine,RB,CIN,1,14,14,25,0,14,14,14,1.6,11.4
Isaiah Ford,WR,MIA,1,8,8,12,0,13,0,13,0.0,0.0
Cooper Kupp,WR,LAR,1,58,58,87,0,16,12,16,17.5,30.2
Noah Brown,WR,DAL,1,13,13,18,0,15,8,15,0.7,5.4
Marlon Mack,RB,IND,1,1,1,1,0,0,0,0,0.0,0.0
Jeremy McNichols,RB,TEN,1,17,17,23,0,18,18,18,3.3,19.4
James Conner,RB,ARI,1,22,22,37,23,0,23,23,14.2,64.5
Adam Shaheen,TE,MIA,1,41,41,59,0,2,2,2,0.8,2.0
Gerald Everett,TE,SEA,1,44,44,77,2,5,5,7,0.2,0.5
Jonnu Smith,TE,NE,1,49,49,64,0,4,4,4,1.3,2.7
Cooper Rush,QB,DAL,1,73,73,100,1,0,56,56,18.2,24.9
Austin Ekeler,RB,LAC,1,45,45,75,24,22,38,47,18.4,40.9
Mack Hollins,WR,MIA,1,4,4,6,0,25,0,25,0.0,0.0
Robert Tonyan,TE,GB,1,35,35,48,0,11,9,11,4.9,14.0
Tim Patrick,WR,DEN,1,50,50,94,0,6,6,6,6.4,12.8
Mo Alie-Cox,TE,IND,1,39,39,49,0,10,0,10,0.0,0.0
Darrell Daniels,TE,ARI,1,1,1,2,0,0,0,0,0.0,0.0
Isaiah McKenzie,WR,BUF,1,13,13,18,0,0,0,0,0.0,0.0
Blake Jarwin,TE,DAL,1,32,32,44,0,3,0,3,0.0,0.0
Jamal Agnew,WR,JAC,1,55,55,72,0,22,11,22,9.8,17.8
Aaron Jones,RB,GB,1,48,48,66,31,23,46,54,17.0,35.4
Alex Armah Jr.,RB,NO,1,9,9,12,0,11,11,11,6.1,67.8
Ricky Seals-Jones,TE,WAS,1,70,70,100,0,6,3,6,1.2,1.7
Anthony Firkser,TE,TEN,1,20,20,27,0,10,5,10,0.8,4.0
P.J. Walker,QB,CAR,1,10,10,14,10,0,20,20,-0.1,-1.0
Keelan Cole Sr.,WR,NYJ,1,55,55,65,0,9,5,9,2.5,4.5
Dare Ogunbowale,RB,JAC,1,15,15,20,13,7,20,20,1.8,12.0
Marcus Kemp,WR,KC,1,2,2,2,0,0,0,0,0.0,0.0
Zach Pascal,WR,IND,1,75,75,94,0,11,7,11,4.3,5.7
Kendrick Bourne,WR,NE,1,23,23,30,0,30,17,30,1.8,7.8
Cyril Grayson Jr.,WR,TB,1,8,8,13,0,13,13,13,11.0,137.5
Greg Ward,WR,PHI,1,32,32,49,0,0,0,0,0.0,0.0
Dan Arnold,TE,JAC,1,55,55,72,0,18,15,18,6.8,12.4
Sam Darnold,QB,CAR,1,64,64,86,13,0,50,50,11.8,18.4
Baker Mayfield,QB,CLE,1,59,59,100,2,0,54,54,9.5,16.1
Logan Woodside,QB,TEN,1,1,1,1,100,0,100,100,-0.1,-10.0
Ronald Jones II,RB,TB,1,9,9,15,33,11,44,44,1.9,21.1
Royce Freeman,RB,CAR,1,11,11,15,55,9,55,64,2.5,22.7
Nick Chubb,RB,CLE,1,33,33,56,48,3,52,52,6.9,20.9
Kalen Ballage,RB,PIT,1,3,3,4,33,0,33,33,-0.3,-10.0
Myles Gaskin,RB,MIA,1,40,40,58,30,10,38,40,5.5,13.8
Courtland Sutton,WR,DEN,1,46,46,87,0,9,4,9,4.0,8.7
James Washington,WR,PIT,1,34,34,46,0,3,3,3,0.4,1.2
Tre'Quan Smith,WR,NO,1,48,48,63,0,6,6,6,9.3,19.4
Cedrick Wilson Jr.,WR,DAL,1,42,42,58,0,7,10,10,15.8,37.6
Dante Pettis,WR,NYG,1,1,1,2,0,0,0,0,0.0,0.0
DJ Moore,WR,CAR,1,61,61,82,0,13,7,13,5.9,9.7
Christian Kirk,WR,ARI,1,46,46,78,0,13,9,13,4.6,10.0
Dallas Goedert,TE,PHI,1,44,44,68,0,16,14,16,7.2,16.4
Mike Gesicki,TE,MIA,1,67,67,97,0,6,4,6,6.8,10.1
Hayden Hurst,TE,ATL,1,33,33,62,0,9,6,9,0.4,1.2
Braxton Berrios,WR,NYJ,1,20,20,24,0,10,10,10,7.3,36.5
Nyheim Hines,RB,IND,1,25,25,31,4,20,20,24,2.4,9.6
Josh Allen,QB,BUF,1,73,73,100,11,0,68,68,29.5,40.4
Justin Jackson,RB,LAC,1,7,7,12,43,0,43,43,7.9,112.9
Equanimeous St. Brown,WR,GB,1,67,67,92,0,4,3,4,1.2,1.8
Rashaad Penny,RB,SEA,1,11,11,19,64,0,64,64,0.7,6.4
Sony Michel,RB,LAR,1,20,20,30,45,10,55,55,5.6,28.0
Dalton Schultz,TE,DAL,1,60,60,82,0,12,3,12,1.1,1.8
Godwin Igwebuike,RB,DET,1,11,11,18,27,27,55,55,0.0,0.0
Ian Thomas,TE,CAR,1,46,46,62,0,2,2,2,1.0,2.2
Jordan Akins,TE,HOU,1,39,39,64,0,13,13,13,5.3,13.6
Mike White,QB,NYJ,1,79,79,94,6,0,63,63,28.1,35.6
Chase Edmonds,RB,ARI,1,35,35,59,20,11,29,31,12.9,36.9
Phillip Lindsay,RB,HOU,1,8,8,13,38,0,38,38,0.8,10.0
Darrel Williams,RB,KC,1,52,52,64,25,12,37,37,11.0,21.2
Noah Fant,TE,DEN,1,41,41,77,0,10,5,10,0.8,2.0
Ray-Ray McCloud,WR,PIT,1,11,11,15,9,0,9,9,1.0,9.1
Chris Herndon IV,TE,MIN,1,15,15,23,0,7,7,7,0.7,4.7
Tyler Conklin,TE,MIN,1,54,54,82,0,13,9,13,5.7,10.6
Boston Scott,RB,PHI,1,29,29,45,41,3,41,45,18.0,62.1
Buddy Howell,RB,LAR,1,6,6,9,83,0,83,83,1.1,18.3
Byron Pringle,WR,KC,1,43,43,53,0,5,2,5,1.2,2.8
Ryan Nall,RB,CHI,1,7,7,10,14,0,14,14,0.4,5.7
Keith Kirkwood,WR,CAR,1,35,35,47,0,3,0,3,0.0,0.0
Cam Sims,WR,WAS,1,15,15,21,0,13,7,13,2.0,13.3
Will Dissly,TE,SEA,1,36,36,63,0,0,0,0,0.0,0.0
KhaDarel Hodge,WR,DET,1,16,16,26,0,13,0,13,0.0,0.0
John Wolford,QB,LAR,1,9,9,13,0,0,22,22,0.2,2.2
A.J. Brown,WR,TEN,1,67,67,92,0,16,16,18,21.5,32.1
D.K. Metcalf,WR,SEA,1,41,41,72,0,15,15,15,16.3,39.8
N'Keal Harry,WR,NE,1,27,27,35,0,7,7,7,3.0,11.1
Damien Harris,RB,NE,1,41,41,53,56,2,56,59,14.0,34.1
Daniel Jones,QB,NYG,1,60,60,100,8,0,62,62,17.1,28.5
Deebo Samuel,WR,SF,1,46,46,82,0,20,13,20,17.1,37.2
Albert Okwuegbunam,TE,DEN,1,26,26,49,0,12,12,12,3.4,13.1
Devin Singletary,RB,BUF,1,25,25,34,28,4,32,32,2.9,11.6
Collin Johnson,WR,NYG,1,24,24,40,0,8,8,8,1.0,4.2
T.J. Hockenson,TE,DET,1,47,47,76,0,23,21,23,8.9,18.9
Tommy Sweeney,TE,BUF,1,60,60,82,0,7,5,7,3.0,5.0
Patrick Laird,RB,MIA,1,10,10,14,0,10,10,10,1.0,10.0
Ty Johnson,RB,NYJ,1,24,24,29,17,25,38,42,14.6,60.8
Terry McLaurin,WR,WAS,1,61,61,87,2,11,7,13,3.5,5.7
Gardner Minshew II,QB,PHI,1,14,14,22,0,0,14,14,0.4,2.9
Mecole Hardman,WR,KC,1,40,40,49,0,18,13,18,6.3,15.8
Darrell Henderson Jr.,RB,LAR,1,41,41,61,34,5,37,39,21.3,52.0
Jakobi Meyers,WR,NE,1,71,71,92,0,13,6,13,5.6,7.9
Kyler Murray,QB,ARI,1,59,59,100,10,0,66,66,11.1,18.8
Antoine Wesley,WR,ARI,1,31,31,53,0,10,3,10,0.7,2.3
Benny Snell Jr.,RB,PIT,1,2,2,3,0,50,50,50,0.7,35.0
Diontae Johnson,WR,PIT,1,68,68,92,0,19,9,19,9.8,14.4
Travis Homer,RB,SEA,1,17,17,30,24,6,29,29,7.2,42.4
Alexander Mattison,RB,MIN,1,8,8,12,25,25,50,50,0.0,0.0
Chase Claypool,WR,PIT,1,72,72,97,3,7,8,10,6.1,8.5
Tyler Johnson,WR,TB,1,39,39,64,0,15,13,15,6.5,16.7
Justin Herbert,QB,LAC,1,60,60,100,3,0,62,62,15.8,26.3
Ashton Dulin,WR,IND,1,29,29,36,0,14,0,14,0.0,0.0
Jakob Johnson,RB,NE,1,22,22,29,0,9,5,9,0.2,0.9
Zach Gentry,TE,PIT,1,45,45,61,0,11,7,11,3.9,8.7
Juwann Winfree,WR,GB,1,54,54,74,0,11,7,11,3.0,5.6
Tony Pollard,RB,DAL,1,19,19,26,37,5,42,42,2.7,14.2
Darius Slayton,WR,NYG,1,52,52,87,0,4,0,4,0.0,0.0
David Blough,QB,DET,1,4,4,6,25,0,25,25,0.6,15.0
Penny Hart,WR,SEA,1,16,16,28,0,0,0,0,0.0,0.0
Jeff Smith,WR,NYJ,1,20,20,24,5,5,10,10,0.9,4.5
Tyron Johnson,WR,JAC,1,13,13,17,0,15,8,15,1.0,7.7
Donald Parham Jr.,TE,LAC,1,25,25,42,0,0,0,0,0.0,0.0
Malik Taylor,WR,GB,1,5,5,7,0,0,0,0,0.0,0.0
Olamide Zaccheaus,WR,ATL,1,21,21,40,0,5,5,5,1.2,5.7
Deonte Harty,WR,NO,1,24,24,32,4,29,17,33,5.7,23.8
Jalen Guyton,WR,LAC,1,35,35,58,0,6,3,6,1.8,5.1
Tom Kennedy,WR,DET,1,14,14,23,0,7,0,7,0.0,0.0
D'Ernest Johnson,RB,CLE,1,18,18,31,22,17,28,39,8.9,49.4
Derrick Gore,RB,KC,1,16,16,20,69,0,69,69,10.8,67.5
Joe Burrow,QB,CIN,1,55,55,100,2,0,64,64,21.3,38.7
Tua Tagovailoa,QB,MIA,1,69,69,100,6,0,62,62,16.2,23.5
Jerry Jeudy,WR,DEN,1,38,38,72,3,11,13,13,3.9,10.3
CeeDee Lamb,WR,DAL,1,65,65,89,0,12,9,12,11.2,17.2
D'Andre Swift,RB,DET,1,44,44,71,27,11,39,39,3.1,7.0
Tee Higgins,WR,CIN,1,42,42,76,0,14,10,14,9.7,23.1
Jonathan Taylor,RB,IND,1,59,59,74,27,7,32,34,18.2,30.8
Jalen Reagor,WR,PHI,1,12,12,18,17,17,25,33,2.1,17.5
Laviska Shenault Jr.,WR,JAC,1,52,52,68,2,8,6,10,2.1,4.0
DeVonta Smith,WR,PHI,1,44,44,68,0,7,2,7,1.5,3.4
Cole Kmet,TE,CHI,1,63,63,90,0,10,5,10,2.4,3.8
Justin Jefferson,WR,MIN,1,47,47,71,0,9,6,11,2.1,4.5
Brandon Aiyuk,WR,SF,1,49,49,88,0,14,8,14,6.5,13.3
Zack Moss,RB,BUF,1,47,47,64,17,15,30,32,5.8,12.3
Jalen Hurts,QB,PHI,1,51,51,78,14,0,41,41,11.2,22.0
Michael Pittman Jr.,WR,IND,1,77,77,96,0,19,13,19,20.6,26.8
Najee Harris,RB,PIT,1,62,62,84,42,5,47,47,18.0,29.0
La'Mical Perine,RB,NYJ,1,6,6,7,17,0,17,17,0.3,5.0
Denzel Mims,WR,NYJ,1,59,59,70,0,5,3,5,3.0,5.1
AJ Dillon,RB,GB,1,29,29,40,55,0,55,55,7.8,26.9
Anthony McFarland Jr.,RB,PIT,1,7,7,9,14,0,14,14,0.1,1.4
Harrison Bryant,TE,CLE,1,23,23,39,0,9,9,9,3.3,14.3
Gabriel Davis,WR,BUF,1,32,32,44,0,16,13,16,8.9,27.8
Adam Trautman,TE,NO,1,66,66,87,0,9,3,9,0.4,0.6
Salvon Ahmed,RB,MIA,1,16,16,23,44,13,50,56,2.8,17.5
Josiah Deguara,TE,GB,1,16,16,22,0,13,13,13,2.0,12.5
Van Jefferson,WR,LAR,1,56,56,84,0,11,5,11,8.8,15.7
Luke Farrell,TE,JAC,1,18,18,24,0,11,6,11,0.3,1.7
Marquez Callaway,WR,NO,1,59,59,78,0,8,5,8,3.0,5.1
DeeJay Dallas,RB,SEA,1,2,2,4,50,0,50,50,0.6,30.0
Larry Rountree III,RB,LAC,1,8,8,13,50,0,50,50,1.1,13.8
Juwan Johnson,TE,NO,1,17,17,22,0,6,0,6,0.0,0.0
Scottie Phillips,RB,HOU,1,15,15,25,33,20,47,53,2.0,13.3
Jauan Jennings,WR,SF,1,7,7,13,0,14,0,14,0.0,0.0
Antonio Gibson,RB,WAS,1,23,23,33,35,13,48,48,5.4,23.5
James Robinson,RB,JAC,1,8,8,11,50,25,63,75,3.9,48.8
Charlie Woerner,TE,SF,1,45,45,80,0,4,2,4,0.7,1.6
K.J. Osborn,WR,MIN,1,38,38,58,0,8,5,8,1.0,2.6
Quez Watkins,WR,PHI,1,58,58,89,0,3,3,3,1.8,3.1
Freddie Swain,WR,SEA,1,37,37,65,0,0,0,0,0.0,0.0
Nick Westbrook-Ikhine,WR,TEN,1,23,23,32,0,13,9,13,7.6,33.0
Giovanni Ricci,TE,CAR,1,16,16,22,0,0,0,0,0.0,0.0
Trevor Lawrence,QB,JAC,1,76,76,100,4,0,75,75,13.6,17.9
Justin Fields,QB,CHI,1,70,70,100,14,0,53,53,26.3,37.6
Ja'Marr Chase,WR,CIN,1,52,52,95,2,17,8,19,10.1,19.4
Jaylen Waddle,WR,MIA,1,65,65,94,0,17,6,17,2.9,4.5
Chuba Hubbard,RB,CAR,1,41,41,55,59,5,61,63,13.1,32.0
Rondale Moore,WR,ARI,1,36,36,61,6,11,14,17,0.5,1.4
Amon-Ra St. Brown,WR,DET,1,45,45,73,0,11,7,11,4.6,10.2
Darnell Mooney,WR,CHI,1,54,54,77,0,17,11,17,6.4,11.9
Kendall Hinton,WR,DEN,1,2,2,4,0,0,0,0,0.0,0.0
Jermar Jefferson,RB,DET,1,11,11,18,18,36,55,55,8.9,80.9
Demetric Felton,RB,CLE,1,9,9,15,11,11,22,22,1.7,18.9
Elijah Moore,WR,NYJ,1,30,30,36,3,20,23,23,7.1,23.7
Ihmir Smith-Marsette,WR,MIN,1,11,11,17,0,9,9,9,0.6,5.5
Kadarius Toney,WR,NYG,1,34,34,57,0,15,15,18,3.4,10.0
Anthony Schwartz,WR,CLE,1,6,6,10,0,0,0,0,0.0,0.0
Shi Smith,WR,CAR,1,24,24,32,0,4,4,4,-0.2,-0.8
Nico Collins,WR,HOU,1,39,39,64,0,10,10,10,5.5,14.1
Amari Rodgers,WR,GB,1,16,16,22,6,19,13,25,1.8,11.3
Jaret Patterson,RB,WAS,1,16,16,23,69,6,69,75,4.6,28.8
Mac Jones,QB,NE,1,77,77,100,5,0,51,51,11.7,15.2
Brevin Jordan,TE,HOU,1,15,15,25,0,27,20,27,10.1,67.3
Pat Freiermuth,TE,PIT,1,58,58,78,0,12,7,12,10.4,17.9
Kyle Pitts,TE,ATL,1,44,44,83,0,14,5,14,1.3,3.0
Rhamondre Stevenson,RB,NE,1,12,12,16,67,17,75,83,3.1,25.8
Michael Carter,RB,NYJ,1,59,59,70,25,24,41,49,23.2,39.3
Javonte Williams,RB,DEN,1,23,23,43,39,17,48,57,4.8,20.9
Khalil Herbert,RB,CHI,1,59,59,84,39,3,42,42,6.8,11.5
Tommy Tremble,TE,CAR,1,34,34,46,0,12,9,12,1.8,5.3
Jaelon Darden,WR,TB,1,9,9,15,0,33,33,33,1.1,12.2
Davis Mills,QB,HOU,1,61,61,100,0,0,62,62,21.4,35.1
Dax Milne,WR,WAS,1,21,21,30,0,10,5,10,2.2,10.5
Elijah Mitchell,RB,SF,1,36,36,64,50,0,50,50,19.7,54.7
John Bates,TE,WAS,1,15,15,21,0,7,7,7,0.4,2.7
Kylen Granson,TE,IND,1,10,10,13,0,10,10,10,0.0,0.0
Ben Skowronek,WR,LAR,1,20,20,30,0,15,15,15,3.0,15.0
Joshua Palmer,WR,LAC,1,8,8,13,0,13,13,13,8.4,105.0
Jack Stoll,TE,PHI,1,42,42,65,0,2,2,2,0.9,2.1
Kenneth Gainwell,RB,PHI,1,20,20,31,65,0,65,65,2.7,13.5
Tory Carter,RB,TEN,1,8,8,11,0,0,0,0,0.0,0.0
