player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,42.0,42.0,74.0,0.0,0.0,67.0,67.0,3.3,7.9,1,2021
Ben Roethlisberger,QB,PIT,1.0,58.0,58.0,100.0,7.0,0.0,62.0,62.0,12.0,20.7,1,2021
Danny Amendola,WR,HOU,1.0,17.0,17.0,22.0,0.0,29.0,29.0,29.0,9.4,55.3,1,2021
DeSean Jackson,WR,LAR,1.0,14.0,14.0,27.0,0.0,14.0,14.0,14.0,2.1,15.0,1,2021
Jared Cook,TE,LAC,1.0,47.0,47.0,58.0,0.0,17.0,11.0,17.0,5.6,11.9,1,2021
Marcedes Lewis,TE,GB,1.0,15.0,15.0,26.0,0.0,7.0,7.0,7.0,1.9,12.7,1,2021
Matt Ryan,QB,ATL,1.0,70.0,70.0,97.0,3.0,0.0,53.0,53.0,7.4,10.6,1,2021
Matthew Stafford,QB,LAR,1.0,52.0,52.0,100.0,10.0,0.0,60.0,60.0,24.3,46.7,1,2021
Ryan Fitzpatrick,QB,WAS,1.0,16.0,16.0,29.0,6.0,0.0,44.0,44.0,0.7,4.4,1,2021
Tom Brady,QB,TB,1.0,65.0,65.0,100.0,0.0,0.0,77.0,77.0,29.2,44.9,1,2021
Emmanuel Sanders,WR,BUF,1.0,79.0,79.0,93.0,0.0,10.0,5.0,10.0,5.2,6.6,1,2021
Jimmy Graham,TE,CHI,1.0,14.0,14.0,20.0,0.0,14.0,7.0,14.0,1.1,7.9,1,2021
Rob Gronkowski,TE,TB,1.0,57.0,57.0,88.0,0.0,14.0,14.0,14.0,21.0,36.8,1,2021
Antonio Brown,WR,TB,1.0,42.0,42.0,65.0,2.0,17.0,14.0,19.0,18.7,44.5,1,2021
A.J. Green,WR,ARI,1.0,55.0,55.0,80.0,0.0,11.0,4.0,11.0,2.5,4.5,1,2021
Julio Jones,WR,TEN,1.0,50.0,50.0,78.0,0.0,12.0,6.0,12.0,2.9,5.8,1,2021
Mark Ingram II,RB,HOU,1.0,36.0,36.0,46.0,72.0,3.0,72.0,75.0,14.5,40.3,1,2021
Randall Cobb,WR,GB,1.0,15.0,15.0,26.0,7.0,7.0,13.0,13.0,3.3,22.0,1,2021
Kyle Rudolph,TE,NYG,1.0,47.0,47.0,77.0,0.0,11.0,4.0,11.0,0.8,1.7,1,2021
Andy Dalton,QB,CHI,1.0,64.0,64.0,93.0,3.0,0.0,63.0,63.0,6.5,10.2,1,2021
Tyrod Taylor,QB,HOU,1.0,78.0,78.0,100.0,5.0,0.0,47.0,47.0,23.6,30.3,1,2021
Ryan Tannehill,QB,TEN,1.0,64.0,64.0,100.0,3.0,0.0,58.0,58.0,15.2,23.8,1,2021
Kirk Cousins,QB,MIN,1.0,83.0,83.0,100.0,0.0,0.0,59.0,59.0,22.0,26.5,1,2021
Russell Wilson,QB,SEA,1.0,54.0,54.0,100.0,9.0,0.0,52.0,52.0,27.1,50.2,1,2021
Mohamed Sanu Sr.,WR,SF,1.0,20.0,20.0,36.0,0.0,5.0,5.0,5.0,0.7,3.5,1,2021
Marvin Jones Jr.,WR,JAC,1.0,67.0,67.0,91.0,0.0,13.0,7.0,13.0,13.7,20.4,1,2021
Brandon Bolden,RB,NE,1.0,2.0,2.0,3.0,50.0,0.0,50.0,50.0,0.5,25.0,1,2021
Cole Beasley,WR,BUF,1.0,77.0,77.0,91.0,0.0,17.0,10.0,17.0,6.0,7.8,1,2021
Chris Hogan,WR,NO,1.0,14.0,14.0,23.0,0.0,7.0,7.0,7.0,7.0,50.0,1,2021
