player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Carlos Hyde,RB,JAC,1.0,14.0,14.0,30.0,0.0,7.0,0.0,7.0,0.0,0.0,11,2021
Devonta Freeman,RB,BAL,1.0,47.0,47.0,58.0,34.0,13.0,47.0,47.0,14.0,29.8,11,2021
Sammy Watkins,WR,BAL,1.0,60.0,60.0,74.0,0.0,7.0,5.0,7.0,4.8,8.0,11,2021
Mike Evans,WR,TB,1.0,64.0,64.0,82.0,2.0,17.0,11.0,19.0,14.3,22.3,11,2021
Brandin Cooks,WR,HOU,1.0,53.0,53.0,83.0,0.0,6.0,4.0,6.0,1.8,3.4,11,2021
Davante Adams,WR,GB,1.0,52.0,52.0,88.0,0.0,15.0,13.0,15.0,23.5,45.2,11,2021
Jarvis Landry,WR,CLE,1.0,48.0,48.0,65.0,2.0,17.0,10.0,19.0,10.2,21.3,11,2021
Eric Ebron,TE,PIT,1.0,32.0,32.0,46.0,0.0,9.0,9.0,9.0,8.4,26.3,11,2021
Jimmy Garoppolo,QB,SF,1.0,64.0,64.0,93.0,3.0,0.0,38.0,38.0,15.6,24.4,11,2021
John Brown,WR,JAC,1.0,4.0,4.0,9.0,0.0,25.0,0.0,25.0,0.0,0.0,11,2021
Albert Wilson,WR,MIA,1.0,38.0,38.0,53.0,3.0,11.0,13.0,16.0,1.5,3.9,11,2021
Keith Smith,RB,ATL,1.0,19.0,19.0,35.0,16.0,5.0,21.0,21.0,1.9,10.0,11,2021
Adam Thielen,WR,MIN,1.0,66.0,66.0,94.0,0.0,15.0,12.0,15.0,14.2,21.5,11,2021
Cameron Brate,TE,TB,1.0,35.0,35.0,45.0,0.0,17.0,6.0,17.0,2.7,7.7,11,2021
Ameer Abdullah,RB,CAR,1.0,8.0,8.0,16.0,13.0,0.0,13.0,13.0,0.6,7.5,11,2021
Tevin Coleman,RB,NYJ,1.0,20.0,20.0,33.0,25.0,5.0,30.0,30.0,1.8,9.0,11,2021
Taylor Heinicke,QB,WAS,1.0,67.0,67.0,100.0,9.0,0.0,42.0,42.0,23.1,34.5,11,2021
Duke Johnson Jr.,RB,MIA,1.0,6.0,6.0,8.0,67.0,0.0,67.0,67.0,1.8,30.0,11,2021
Mike Davis,RB,ATL,1.0,26.0,26.0,48.0,12.0,15.0,23.0,27.0,2.1,8.1,11,2021
David Johnson,RB,HOU,1.0,35.0,35.0,55.0,37.0,11.0,46.0,49.0,3.4,9.7,11,2021
Nick Boyle,TE,BAL,1.0,32.0,32.0,40.0,0.0,3.0,0.0,3.0,0.0,0.0,11,2021
Blake Bell,TE,KC,1.0,23.0,23.0,34.0,0.0,4.0,4.0,4.0,0.8,3.5,11,2021
Nelson Agholor,WR,NE,1.0,49.0,49.0,77.0,0.0,10.0,10.0,10.0,10.0,20.4,11,2021
Tyler Lockett,WR,SEA,1.0,45.0,45.0,92.0,0.0,11.0,9.0,11.0,11.5,25.6,11,2021
Breshad Perriman,WR,TB,1.0,18.0,18.0,23.0,6.0,22.0,17.0,28.0,1.6,8.9,11,2021
Jamison Crowder,WR,NYJ,1.0,41.0,41.0,68.0,0.0,17.0,15.0,17.0,10.4,25.4,11,2021
Stefon Diggs,WR,BUF,1.0,43.0,43.0,77.0,0.0,14.0,9.0,14.0,14.3,33.3,11,2021
C.J. Uzomah,TE,CIN,1.0,54.0,54.0,73.0,0.0,6.0,4.0,6.0,0.9,1.7,11,2021
DeAndre Carter,WR,WAS,1.0,50.0,50.0,75.0,2.0,6.0,6.0,8.0,7.9,15.8,11,2021
Darren Waller,TE,LV,1.0,44.0,44.0,94.0,0.0,18.0,16.0,18.0,11.6,26.4,11,2021
Trevor Siemian,QB,NO,1.0,65.0,65.0,100.0,3.0,0.0,65.0,65.0,26.2,40.3,11,2021
Chris Conley,WR,HOU,1.0,31.0,31.0,48.0,0.0,16.0,13.0,16.0,3.7,11.9,11,2021
Damiere Byrd,WR,CHI,1.0,37.0,37.0,63.0,0.0,5.0,3.0,5.0,0.3,0.8,11,2021
Eric Tomlinson,TE,BAL,1.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2021
Adam Humphries,WR,WAS,1.0,30.0,30.0,45.0,0.0,7.0,7.0,7.0,3.0,10.0,11,2021
Laquon Treadwell,WR,JAC,1.0,33.0,33.0,72.0,0.0,9.0,3.0,9.0,1.1,3.3,11,2021
Ezekiel Elliott,RB,DAL,1.0,46.0,46.0,69.0,20.0,13.0,33.0,33.0,6.8,14.8,11,2021
Carson Wentz,QB,IND,1.0,62.0,62.0,90.0,3.0,0.0,35.0,35.0,10.0,16.1,11,2021
Alex Collins,RB,SEA,1.0,18.0,18.0,37.0,56.0,0.0,56.0,56.0,3.6,20.0,11,2021
Tyler Boyd,WR,CIN,1.0,52.0,52.0,70.0,2.0,15.0,13.0,17.0,6.3,12.1,11,2021
Devontae Booker,RB,NYG,1.0,21.0,21.0,36.0,14.0,5.0,19.0,19.0,2.0,9.5,11,2021
Pharoh Cooper,WR,NYG,1.0,13.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2021
Hunter Henry,TE,NE,1.0,32.0,32.0,50.0,0.0,9.0,6.0,9.0,2.5,7.8,11,2021
Austin Hooper,TE,CLE,1.0,48.0,48.0,65.0,0.0,15.0,8.0,15.0,5.3,11.0,11,2021
Jordan Howard,RB,PHI,1.0,13.0,13.0,17.0,77.0,0.0,77.0,77.0,6.3,48.5,11,2021
Rashard Higgins,WR,CLE,1.0,53.0,53.0,72.0,0.0,9.0,2.0,9.0,1.7,3.2,11,2021
Tajae Sharpe,WR,ATL,1.0,37.0,37.0,69.0,0.0,11.0,5.0,11.0,2.1,5.7,11,2021
Dak Prescott,QB,DAL,1.0,67.0,67.0,100.0,0.0,0.0,64.0,64.0,4.6,6.9,11,2021
Kenyan Drake,RB,LV,1.0,15.0,15.0,32.0,33.0,13.0,40.0,47.0,2.9,19.3,11,2021
Nick Vannett,TE,NO,1.0,18.0,18.0,28.0,0.0,6.0,6.0,6.0,2.0,11.1,11,2021
Chris Moore,WR,HOU,1.0,16.0,16.0,25.0,0.0,6.0,6.0,6.0,1.0,6.3,11,2021
Demarcus Robinson,WR,KC,1.0,28.0,28.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2021
Jakeem Grant Sr.,WR,CHI,1.0,8.0,8.0,14.0,13.0,13.0,25.0,25.0,1.7,21.3,11,2021
Robby Anderson,WR,CAR,1.0,47.0,47.0,92.0,0.0,13.0,11.0,13.0,3.0,6.4,11,2021
Alex Erickson,WR,CAR,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2021
Tyreek Hill,WR,KC,1.0,55.0,55.0,81.0,2.0,20.0,18.0,22.0,11.0,20.0,11,2021
Marcus Johnson,WR,TEN,1.0,14.0,14.0,17.0,0.0,7.0,0.0,7.0,0.0,0.0,11,2021
Dwayne Washington,RB,NO,1.0,4.0,4.0,6.0,25.0,25.0,50.0,50.0,0.9,22.5,11,2021
Mike Thomas,WR,CIN,1.0,8.0,8.0,11.0,0.0,13.0,13.0,13.0,1.2,15.0,11,2021
Peyton Barber,RB,LV,1.0,1.0,1.0,2.0,100.0,0.0,100.0,100.0,0.3,30.0,11,2021
Chester Rogers,WR,TEN,1.0,56.0,56.0,69.0,0.0,11.0,7.0,11.0,2.1,3.8,11,2021
Kalif Raymond,WR,DET,1.0,34.0,34.0,71.0,0.0,3.0,0.0,3.0,0.0,0.0,11,2021
C.J. Ham,RB,MIN,1.0,23.0,23.0,33.0,4.0,0.0,4.0,4.0,0.0,0.0,11,2021
J.D. McKissic,RB,WAS,1.0,31.0,31.0,46.0,23.0,6.0,26.0,29.0,5.0,16.1,11,2021
Garrett Griffin,TE,NO,1.0,10.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2021
Dalvin Cook,RB,MIN,1.0,53.0,53.0,76.0,42.0,8.0,47.0,49.0,19.5,36.8,11,2021
Mike Williams,WR,LAC,1.0,60.0,60.0,79.0,0.0,10.0,8.0,10.0,15.7,26.2,11,2021
Leonard Fournette,RB,TB,1.0,46.0,46.0,59.0,22.0,13.0,35.0,35.0,7.4,16.1,11,2021
O.J. Howard,TE,TB,1.0,20.0,20.0,26.0,0.0,5.0,5.0,5.0,1.0,5.0,11,2021
Mitchell Trubisky,QB,BUF,1.0,6.0,6.0,11.0,0.0,0.0,83.0,83.0,-0.2,-3.3,11,2021
Corey Davis,WR,NYJ,1.0,56.0,56.0,93.0,0.0,13.0,5.0,13.0,3.5,6.3,11,2021
John Ross,WR,NYG,1.0,11.0,11.0,19.0,9.0,0.0,9.0,9.0,1.6,14.5,11,2021
Christian McCaffrey,RB,CAR,1.0,46.0,46.0,90.0,22.0,17.0,37.0,39.0,17.9,38.9,11,2021
David Njoku,TE,CLE,1.0,47.0,47.0,64.0,2.0,9.0,6.0,11.0,2.1,4.5,11,2021
Chris Godwin,WR,TB,1.0,62.0,62.0,79.0,2.0,10.0,11.0,11.0,13.2,21.3,11,2021
D'Onta Foreman,RB,TEN,1.0,15.0,15.0,19.0,47.0,7.0,53.0,53.0,4.0,26.7,11,2021
Evan Engram,TE,NYG,1.0,52.0,52.0,90.0,0.0,10.0,4.0,10.0,1.2,2.3,11,2021
Patrick Mahomes II,QB,KC,1.0,68.0,68.0,100.0,10.0,0.0,65.0,65.0,8.5,12.5,11,2021
Joe Mixon,RB,CIN,1.0,53.0,53.0,72.0,57.0,0.0,57.0,57.0,24.3,45.8,11,2021
Wayne Gallman Jr.,RB,ATL,1.0,2.0,2.0,4.0,50.0,0.0,50.0,50.0,-0.3,-15.0,11,2021
Samaje Perine,RB,CIN,1.0,11.0,11.0,15.0,18.0,27.0,45.0,45.0,2.1,19.1,11,2021
Jamaal Williams,RB,DET,1.0,13.0,13.0,27.0,54.0,0.0,54.0,54.0,1.1,8.5,11,2021
Zay Jones,WR,LV,1.0,34.0,34.0,72.0,0.0,6.0,3.0,6.0,2.0,5.9,11,2021
Dede Westbrook,WR,MIN,1.0,11.0,11.0,16.0,0.0,18.0,9.0,18.0,0.7,6.4,11,2021
Josh Reynolds,WR,DET,1.0,43.0,43.0,90.0,0.0,7.0,0.0,7.0,0.0,0.0,11,2021
Noah Brown,WR,DAL,1.0,43.0,43.0,64.0,0.0,5.0,0.0,5.0,0.0,0.0,11,2021
James Conner,RB,ARI,1.0,68.0,68.0,82.0,31.0,9.0,38.0,40.0,15.9,23.4,11,2021
Adam Shaheen,TE,MIA,1.0,46.0,46.0,64.0,0.0,2.0,2.0,2.0,1.9,4.1,11,2021
Gerald Everett,TE,SEA,1.0,42.0,42.0,86.0,0.0,10.0,7.0,10.0,3.7,8.8,11,2021
Jonnu Smith,TE,NE,1.0,33.0,33.0,52.0,0.0,6.0,3.0,6.0,1.7,5.2,11,2021
Austin Ekeler,RB,LAC,1.0,53.0,53.0,70.0,21.0,13.0,32.0,34.0,35.5,67.0,11,2021
Kenny Golladay,WR,NYG,1.0,44.0,44.0,76.0,0.0,5.0,2.0,5.0,1.2,2.7,11,2021
Mack Hollins,WR,MIA,1.0,22.0,22.0,31.0,0.0,14.0,9.0,14.0,13.2,60.0,11,2021
George Kittle,TE,SF,1.0,57.0,57.0,83.0,0.0,7.0,7.0,7.0,9.4,16.5,11,2021
Mo Alie-Cox,TE,IND,1.0,28.0,28.0,41.0,0.0,4.0,0.0,4.0,0.0,0.0,11,2021
Darrell Daniels,TE,ARI,1.0,29.0,29.0,35.0,0.0,3.0,0.0,3.0,0.0,0.0,11,2021
Isaiah McKenzie,WR,BUF,1.0,9.0,9.0,16.0,0.0,0.0,0.0,0.0,-2.0,-22.2,11,2021
Jamal Agnew,WR,JAC,1.0,10.0,10.0,22.0,10.0,30.0,40.0,40.0,2.0,20.0,11,2021
Alex Armah Jr.,RB,NO,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2021
Anthony Firkser,TE,TEN,1.0,41.0,41.0,51.0,0.0,17.0,12.0,17.0,2.6,6.3,11,2021
Keelan Cole Sr.,WR,NYJ,1.0,13.0,13.0,22.0,0.0,8.0,0.0,8.0,0.0,0.0,11,2021
Pharaoh Brown,TE,HOU,1.0,54.0,54.0,84.0,0.0,7.0,4.0,7.0,1.0,1.9,11,2021
Zach Pascal,WR,IND,1.0,54.0,54.0,78.0,2.0,2.0,2.0,4.0,0.9,1.7,11,2021
Matt Breida,RB,BUF,1.0,18.0,18.0,32.0,28.0,11.0,33.0,39.0,6.7,37.2,11,2021
Kendrick Bourne,WR,NE,1.0,29.0,29.0,45.0,3.0,14.0,17.0,17.0,4.9,16.9,11,2021
Dan Arnold,TE,JAC,1.0,30.0,30.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2021
Patrick Ricard,RB,BAL,1.0,48.0,48.0,59.0,2.0,2.0,2.0,4.0,0.2,0.4,11,2021
Brandon Zylstra,WR,CAR,1.0,24.0,24.0,47.0,0.0,8.0,4.0,8.0,0.7,2.9,11,2021
Josh Rosen,QB,ATL,1.0,3.0,3.0,6.0,0.0,0.0,100.0,100.0,-0.8,-26.7,11,2021
Baker Mayfield,QB,CLE,1.0,74.0,74.0,100.0,5.0,0.0,45.0,45.0,9.9,13.4,11,2021
Saquon Barkley,RB,NYG,1.0,36.0,36.0,62.0,17.0,17.0,33.0,33.0,5.6,15.6,11,2021
Ronald Jones II,RB,TB,1.0,15.0,15.0,19.0,53.0,0.0,53.0,53.0,9.3,62.0,11,2021
Nick Chubb,RB,CLE,1.0,42.0,42.0,57.0,52.0,5.0,57.0,57.0,20.4,48.6,11,2021
Kalen Ballage,RB,PIT,1.0,9.0,9.0,13.0,11.0,11.0,11.0,22.0,0.3,3.3,11,2021
Myles Gaskin,RB,MIA,1.0,53.0,53.0,74.0,43.0,8.0,49.0,51.0,15.6,29.4,11,2021
James Washington,WR,PIT,1.0,46.0,46.0,67.0,0.0,7.0,4.0,7.0,1.2,2.6,11,2021
Michael Gallup,WR,DAL,1.0,63.0,63.0,94.0,0.0,16.0,8.0,16.0,4.4,7.0,11,2021
Tre'Quan Smith,WR,NO,1.0,62.0,62.0,95.0,0.0,13.0,8.0,13.0,6.4,10.3,11,2021
Cedrick Wilson Jr.,WR,DAL,1.0,42.0,42.0,63.0,0.0,17.0,10.0,17.0,3.6,8.6,11,2021
DJ Moore,WR,CAR,1.0,48.0,48.0,94.0,0.0,15.0,10.0,15.0,11.0,22.9,11,2021
Christian Kirk,WR,ARI,1.0,61.0,61.0,73.0,0.0,8.0,3.0,8.0,2.5,4.1,11,2021
Mark Andrews,TE,BAL,1.0,58.0,58.0,72.0,0.0,17.0,14.0,17.0,7.3,12.6,11,2021
Dallas Goedert,TE,PHI,1.0,75.0,75.0,96.0,0.0,11.0,7.0,11.0,6.2,8.3,11,2021
Mike Gesicki,TE,MIA,1.0,51.0,51.0,71.0,0.0,12.0,10.0,12.0,5.0,9.8,11,2021
Braxton Berrios,WR,NYJ,1.0,10.0,10.0,17.0,0.0,10.0,0.0,10.0,0.0,0.0,11,2021
Nyheim Hines,RB,IND,1.0,13.0,13.0,19.0,31.0,0.0,31.0,31.0,3.1,23.8,11,2021
Josh Allen,QB,BUF,1.0,50.0,50.0,89.0,4.0,0.0,74.0,74.0,18.2,36.4,11,2021
Justin Jackson,RB,LAC,1.0,5.0,5.0,7.0,20.0,20.0,20.0,40.0,0.2,4.0,11,2021
Equanimeous St. Brown,WR,GB,1.0,21.0,21.0,36.0,5.0,10.0,14.0,14.0,5.4,25.7,11,2021
Rashaad Penny,RB,SEA,1.0,8.0,8.0,16.0,25.0,0.0,25.0,25.0,1.9,23.8,11,2021
Dalton Schultz,TE,DAL,1.0,66.0,66.0,99.0,0.0,12.0,9.0,12.0,5.3,8.0,11,2021
Godwin Igwebuike,RB,DET,1.0,1.0,1.0,2.0,0.0,100.0,100.0,100.0,-0.4,-40.0,11,2021
Ian Thomas,TE,CAR,1.0,32.0,32.0,63.0,0.0,3.0,3.0,3.0,0.7,2.2,11,2021
Phillip Lindsay,RB,HOU,1.0,2.0,2.0,3.0,50.0,0.0,50.0,50.0,-0.3,-15.0,11,2021
Durham Smythe,TE,MIA,1.0,51.0,51.0,71.0,0.0,10.0,8.0,10.0,3.7,7.3,11,2021
Darrel Williams,RB,KC,1.0,36.0,36.0,53.0,14.0,8.0,17.0,22.0,2.6,7.2,11,2021
Daurice Fountain,WR,KC,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2021
Marquez Valdes-Scantling,WR,GB,1.0,48.0,48.0,81.0,0.0,21.0,8.0,21.0,18.3,38.1,11,2021
Ray-Ray McCloud,WR,PIT,1.0,15.0,15.0,22.0,7.0,13.0,20.0,20.0,1.7,11.3,11,2021
Nick Bawden,RB,NYJ,1.0,8.0,8.0,13.0,0.0,13.0,13.0,13.0,2.0,25.0,11,2021
Tyler Conklin,TE,MIN,1.0,56.0,56.0,80.0,0.0,5.0,5.0,5.0,3.5,6.3,11,2021
Russell Gage,WR,ATL,1.0,40.0,40.0,74.0,0.0,20.0,13.0,20.0,4.9,12.3,11,2021
Boston Scott,RB,PHI,1.0,29.0,29.0,37.0,21.0,7.0,28.0,28.0,1.8,6.2,11,2021
Byron Pringle,WR,KC,1.0,40.0,40.0,59.0,0.0,5.0,3.0,5.0,3.7,9.3,11,2021
Tim Boyle,QB,DET,1.0,48.0,48.0,100.0,0.0,0.0,48.0,48.0,1.1,2.3,11,2021
Trent Sherfield,WR,SF,1.0,11.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2021
Cam Sims,WR,WAS,1.0,11.0,11.0,16.0,0.0,18.0,18.0,18.0,7.9,71.8,11,2021
Jeff Wilson Jr.,RB,SF,1.0,40.0,40.0,58.0,48.0,5.0,50.0,53.0,5.8,14.5,11,2021
Dontrell Hilliard,RB,TEN,1.0,51.0,51.0,63.0,14.0,20.0,29.0,33.0,8.2,16.1,11,2021
Will Dissly,TE,SEA,1.0,25.0,25.0,51.0,0.0,12.0,4.0,12.0,1.6,6.4,11,2021
Malik Turner,WR,DAL,1.0,8.0,8.0,12.0,0.0,25.0,13.0,25.0,1.1,13.8,11,2021
A.J. Brown,WR,TEN,1.0,42.0,42.0,52.0,0.0,21.0,12.0,21.0,4.8,11.4,11,2021
D.K. Metcalf,WR,SEA,1.0,45.0,45.0,92.0,0.0,18.0,9.0,18.0,3.1,6.9,11,2021
N'Keal Harry,WR,NE,1.0,26.0,26.0,41.0,0.0,8.0,8.0,8.0,1.4,5.4,11,2021
Damien Harris,RB,NE,1.0,25.0,25.0,39.0,40.0,4.0,44.0,44.0,6.5,26.0,11,2021
Daniel Jones,QB,NYG,1.0,58.0,58.0,100.0,5.0,0.0,71.0,71.0,9.7,16.7,11,2021
J.J. Arcega-Whiteside,WR,PHI,1.0,12.0,12.0,15.0,0.0,8.0,8.0,8.0,2.3,19.2,11,2021
David Montgomery,RB,CHI,1.0,56.0,56.0,95.0,25.0,2.0,27.0,27.0,6.7,12.0,11,2021
Deebo Samuel,WR,SF,1.0,55.0,55.0,80.0,15.0,4.0,16.0,18.0,15.4,28.0,11,2021
Josh Jacobs,RB,LV,1.0,31.0,31.0,66.0,29.0,23.0,45.0,52.0,6.1,19.7,11,2021
Devin Singletary,RB,BUF,1.0,21.0,21.0,38.0,14.0,19.0,29.0,33.0,4.3,20.5,11,2021
Miles Sanders,RB,PHI,1.0,36.0,36.0,46.0,44.0,3.0,44.0,47.0,7.4,20.6,11,2021
Collin Johnson,WR,NYG,1.0,7.0,7.0,12.0,0.0,14.0,0.0,14.0,0.0,0.0,11,2021
T.J. Hockenson,TE,DET,1.0,42.0,42.0,88.0,0.0,19.0,14.0,19.0,5.1,12.1,11,2021
Tommy Sweeney,TE,BUF,1.0,13.0,13.0,23.0,0.0,8.0,0.0,8.0,0.0,0.0,11,2021
Patrick Laird,RB,MIA,1.0,11.0,11.0,15.0,9.0,9.0,18.0,18.0,0.9,8.2,11,2021
Hunter Renfrow,WR,LV,1.0,34.0,34.0,72.0,3.0,12.0,15.0,15.0,3.5,10.3,11,2021
Foster Moreau,TE,LV,1.0,17.0,17.0,36.0,0.0,12.0,6.0,12.0,7.9,46.5,11,2021
Ty Johnson,RB,NYJ,1.0,20.0,20.0,33.0,5.0,5.0,10.0,10.0,1.3,6.5,11,2021
Terry McLaurin,WR,WAS,1.0,62.0,62.0,93.0,0.0,11.0,8.0,11.0,16.3,26.3,11,2021
Qadree Ollison,RB,ATL,1.0,26.0,26.0,48.0,35.0,12.0,42.0,46.0,3.4,13.1,11,2021
Drew Sample,TE,CIN,1.0,37.0,37.0,50.0,0.0,5.0,3.0,5.0,0.3,0.8,11,2021
Mecole Hardman,WR,KC,1.0,12.0,12.0,18.0,0.0,25.0,17.0,25.0,2.5,20.8,11,2021
Lil'Jordan Humphrey,WR,NO,1.0,16.0,16.0,25.0,0.0,6.0,6.0,6.0,6.4,40.0,11,2021
Tyree Jackson,TE,PHI,1.0,14.0,14.0,18.0,0.0,7.0,0.0,7.0,0.0,0.0,11,2021
Jakobi Meyers,WR,NE,1.0,56.0,56.0,88.0,0.0,11.0,7.0,11.0,3.9,7.0,11,2021
Antoine Wesley,WR,ARI,1.0,63.0,63.0,76.0,0.0,6.0,6.0,6.0,4.4,7.0,11,2021
Benny Snell Jr.,RB,PIT,1.0,8.0,8.0,12.0,25.0,0.0,25.0,25.0,0.7,8.8,11,2021
Preston Williams,WR,MIA,1.0,25.0,25.0,35.0,0.0,4.0,0.0,4.0,0.0,0.0,11,2021
Diontae Johnson,WR,PIT,1.0,63.0,63.0,91.0,0.0,21.0,11.0,21.0,16.1,25.6,11,2021
Travis Homer,RB,SEA,1.0,5.0,5.0,10.0,20.0,0.0,20.0,20.0,0.4,8.0,11,2021
Alexander Mattison,RB,MIN,1.0,12.0,12.0,17.0,25.0,8.0,25.0,33.0,0.5,4.2,11,2021
Stanley Morgan Jr.,WR,CIN,1.0,12.0,12.0,16.0,0.0,8.0,8.0,8.0,0.3,2.5,11,2021
Chase Claypool,WR,PIT,1.0,63.0,63.0,91.0,3.0,14.0,11.0,17.0,9.4,14.9,11,2021
