player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,63.0,63.0,100.0,0.0,2.0,54.0,54.0,18.0,28.6,3,2021
Ben Roethlisberger,QB,PIT,1.0,83.0,83.0,100.0,1.0,0.0,71.0,71.0,15.2,18.3,3,2021
DeSean Jackson,WR,LAR,1.0,21.0,21.0,32.0,0.0,24.0,14.0,24.0,18.0,85.7,3,2021
Jared Cook,TE,LAC,1.0,46.0,46.0,70.0,0.0,7.0,4.0,7.0,2.7,5.9,3,2021
Matt Ryan,QB,ATL,1.0,62.0,62.0,100.0,2.0,0.0,60.0,60.0,15.6,25.2,3,2021
Matthew Stafford,QB,LAR,1.0,65.0,65.0,100.0,3.0,0.0,62.0,62.0,29.5,45.4,3,2021
Tom Brady,QB,TB,1.0,73.0,73.0,100.0,4.0,0.0,79.0,79.0,28.7,39.3,3,2021
Emmanuel Sanders,WR,BUF,1.0,63.0,63.0,80.0,0.0,10.0,8.0,10.0,21.4,34.0,3,2021
Jimmy Graham,TE,CHI,1.0,7.0,7.0,16.0,0.0,14.0,0.0,14.0,0.0,0.0,3,2021
Rob Gronkowski,TE,TB,1.0,45.0,45.0,62.0,0.0,16.0,9.0,16.0,5.5,12.2,3,2021
A.J. Green,WR,ARI,1.0,53.0,53.0,79.0,0.0,11.0,9.0,11.0,11.2,21.1,3,2021
Julio Jones,WR,TEN,1.0,34.0,34.0,50.0,0.0,12.0,9.0,12.0,4.7,13.8,3,2021
Mark Ingram II,RB,HOU,1.0,19.0,19.0,35.0,32.0,5.0,37.0,37.0,2.0,10.5,3,2021
Randall Cobb,WR,GB,1.0,21.0,21.0,33.0,0.0,5.0,0.0,5.0,0.0,0.0,3,2021
Lee Smith,TE,ATL,1.0,26.0,26.0,42.0,0.0,12.0,12.0,12.0,6.7,25.8,3,2021
Ryan Tannehill,QB,TEN,1.0,68.0,68.0,100.0,7.0,0.0,47.0,47.0,23.5,34.6,3,2021
Kirk Cousins,QB,MIN,1.0,75.0,75.0,100.0,1.0,0.0,52.0,52.0,25.1,33.5,3,2021
Russell Wilson,QB,SEA,1.0,53.0,53.0,100.0,6.0,0.0,66.0,66.0,16.6,31.3,3,2021
Mohamed Sanu Sr.,WR,SF,1.0,45.0,45.0,64.0,0.0,13.0,7.0,13.0,3.6,8.0,3,2021
Marvin Jones Jr.,WR,JAC,1.0,66.0,66.0,97.0,0.0,12.0,9.0,12.0,6.2,9.4,3,2021
Brandon Bolden,RB,NE,1.0,33.0,33.0,46.0,9.0,12.0,18.0,21.0,2.2,6.7,3,2021
Case Keenum,QB,CLE,1.0,5.0,5.0,6.0,60.0,0.0,60.0,60.0,0.0,0.0,3,2021
Cole Beasley,WR,BUF,1.0,52.0,52.0,66.0,0.0,25.0,21.0,25.0,9.8,18.8,3,2021
Chris Hogan,WR,NO,1.0,16.0,16.0,26.0,0.0,6.0,0.0,6.0,0.0,0.0,3,2021
Travis Kelce,TE,KC,1.0,69.0,69.0,87.0,0.0,16.0,10.0,16.0,10.4,15.1,3,2021
Marquise Goodwin,WR,CHI,1.0,10.0,10.0,22.0,0.0,10.0,0.0,10.0,0.0,0.0,3,2021
DeAndre Hopkins,WR,ARI,1.0,61.0,61.0,91.0,0.0,10.0,5.0,10.0,2.1,3.4,3,2021
Robert Woods,WR,LAR,1.0,57.0,57.0,88.0,2.0,11.0,7.0,12.0,3.8,6.7,3,2021
Kenny Stills,WR,NO,1.0,29.0,29.0,47.0,0.0,10.0,3.0,10.0,1.7,5.9,3,2021
Cordarrelle Patterson,RB,ATL,1.0,26.0,26.0,42.0,27.0,27.0,50.0,54.0,10.2,39.2,3,2021
Keenan Allen,WR,LAC,1.0,55.0,55.0,83.0,0.0,22.0,15.0,22.0,11.0,20.0,3,2021
Giovani Bernard,RB,TB,1.0,33.0,33.0,45.0,0.0,30.0,27.0,30.0,11.1,33.6,3,2021
Rex Burkhead,RB,HOU,1.0,8.0,8.0,15.0,0.0,13.0,13.0,13.0,0.5,6.3,3,2021
Zach Ertz,TE,PHI,1.0,30.0,30.0,52.0,0.0,23.0,13.0,23.0,11.3,37.7,3,2021
Kyle Juszczyk,RB,SF,1.0,48.0,48.0,69.0,10.0,8.0,19.0,19.0,11.1,23.1,3,2021
Latavius Murray,RB,BAL,1.0,19.0,19.0,33.0,37.0,0.0,37.0,37.0,2.8,14.7,3,2021
Ryan Griffin,TE,NYJ,1.0,33.0,33.0,61.0,0.0,3.0,3.0,3.0,0.5,1.5,3,2021
Demetrius Harris,TE,ARI,1.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2021
Jack Doyle,TE,IND,1.0,35.0,35.0,57.0,0.0,6.0,3.0,6.0,1.0,2.9,3,2021
Teddy Bridgewater,QB,DEN,1.0,67.0,67.0,100.0,6.0,0.0,43.0,43.0,11.8,17.6,3,2021
Derek Carr,QB,LV,1.0,83.0,83.0,100.0,2.0,0.0,54.0,54.0,22.2,26.7,3,2021
Logan Thomas,TE,WAS,1.0,54.0,54.0,100.0,0.0,7.0,7.0,7.0,8.2,15.2,3,2021
Carlos Hyde,RB,JAC,1.0,23.0,23.0,34.0,35.0,0.0,35.0,35.0,4.4,19.1,3,2021
Devonta Freeman,RB,BAL,1.0,9.0,9.0,16.0,33.0,0.0,33.0,33.0,0.8,8.9,3,2021
Sammy Watkins,WR,BAL,1.0,46.0,46.0,79.0,0.0,15.0,9.0,15.0,6.8,14.8,3,2021
Mike Evans,WR,TB,1.0,61.0,61.0,84.0,0.0,16.0,13.0,16.0,10.6,17.4,3,2021
Brandin Cooks,WR,HOU,1.0,52.0,52.0,95.0,2.0,21.0,19.0,23.0,11.7,22.5,3,2021
Davante Adams,WR,GB,1.0,56.0,56.0,89.0,0.0,32.0,21.0,32.0,19.2,34.3,3,2021
Allen Robinson II,WR,CHI,1.0,40.0,40.0,89.0,0.0,15.0,5.0,15.0,2.7,6.8,3,2021
Odell Beckham Jr.,WR,CLE,1.0,52.0,52.0,64.0,2.0,17.0,12.0,19.0,8.7,16.7,3,2021
Eric Ebron,TE,PIT,1.0,47.0,47.0,57.0,0.0,6.0,0.0,6.0,0.0,0.0,3,2021
James White,RB,NE,1.0,6.0,6.0,8.0,17.0,17.0,17.0,33.0,0.6,10.0,3,2021
Jimmy Garoppolo,QB,SF,1.0,67.0,67.0,96.0,1.0,0.0,61.0,61.0,15.7,23.4,3,2021
Damien Williams,RB,CHI,1.0,7.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2021
Keith Smith,RB,ATL,1.0,22.0,22.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2021
Adam Thielen,WR,MIN,1.0,72.0,72.0,96.0,0.0,13.0,8.0,13.0,11.0,15.3,3,2021
Cameron Brate,TE,TB,1.0,33.0,33.0,45.0,0.0,15.0,12.0,15.0,3.5,10.6,3,2021
Darren Fells,TE,DET,1.0,26.0,26.0,41.0,0.0,12.0,8.0,12.0,3.5,13.5,3,2021
Diontae Spencer,WR,DEN,1.0,24.0,24.0,36.0,0.0,4.0,4.0,4.0,-0.3,-1.3,3,2021
Jameis Winston,QB,NO,1.0,59.0,59.0,95.0,8.0,0.0,44.0,44.0,13.5,22.9,3,2021
Amari Cooper,WR,DAL,1.0,65.0,65.0,86.0,0.0,6.0,5.0,6.0,2.6,4.0,3,2021
DeVante Parker,WR,MIA,1.0,64.0,64.0,77.0,0.0,11.0,6.0,11.0,4.2,6.6,3,2021
