player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,62.0,62.0,100.0,6.0,0.0,56.0,56.0,23.8,38.4,15,2021
Ben Roethlisberger,QB,PIT,1.0,49.0,49.0,100.0,6.0,0.0,57.0,57.0,11.9,24.3,15,2021
DeSean Jackson,WR,LV,1.0,20.0,20.0,29.0,0.0,15.0,5.0,15.0,1.1,5.5,15,2021
Jared Cook,TE,LAC,1.0,43.0,43.0,54.0,0.0,16.0,7.0,16.0,3.2,7.4,15,2021
Marcedes Lewis,TE,GB,1.0,31.0,31.0,50.0,0.0,10.0,10.0,10.0,4.0,12.9,15,2021
Matt Ryan,QB,ATL,1.0,59.0,59.0,98.0,8.0,0.0,63.0,63.0,13.4,22.7,15,2021
Matthew Stafford,QB,LAR,1.0,66.0,66.0,100.0,5.0,0.0,48.0,48.0,16.5,25.0,15,2021
Tom Brady,QB,TB,1.0,74.0,74.0,100.0,1.0,0.0,66.0,66.0,5.8,7.8,15,2021
Andre Roberts,WR,LAC,1.0,1.0,1.0,1.0,100.0,0.0,100.0,100.0,0.6,60.0,15,2021
Colt McCoy,QB,ARI,1.0,11.0,11.0,15.0,9.0,0.0,91.0,91.0,2.5,22.7,15,2021
Jimmy Graham,TE,CHI,1.0,19.0,19.0,26.0,0.0,11.0,5.0,11.0,1.3,6.8,15,2021
Rob Gronkowski,TE,TB,1.0,63.0,63.0,85.0,0.0,17.0,3.0,17.0,2.9,4.6,15,2021
A.J. Green,WR,ARI,1.0,56.0,56.0,75.0,0.0,14.0,7.0,14.0,6.4,11.4,15,2021
Julio Jones,WR,TEN,1.0,27.0,27.0,34.0,0.0,4.0,0.0,4.0,0.0,0.0,15,2021
Cam Newton,QB,CAR,1.0,76.0,76.0,100.0,20.0,0.0,70.0,70.0,24.3,32.0,15,2021
Mark Ingram II,RB,NO,1.0,30.0,30.0,49.0,30.0,7.0,37.0,37.0,1.8,6.0,15,2021
Kyle Rudolph,TE,NYG,1.0,27.0,27.0,43.0,0.0,4.0,4.0,4.0,0.9,3.3,15,2021
Luke Stocker,TE,MIN,1.0,19.0,19.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2021
Lee Smith,TE,ATL,1.0,13.0,13.0,22.0,0.0,8.0,0.0,8.0,0.0,0.0,15,2021
Ryan Tannehill,QB,TEN,1.0,80.0,80.0,100.0,6.0,0.0,46.0,46.0,10.9,13.6,15,2021
Kirk Cousins,QB,MIN,1.0,64.0,64.0,100.0,3.0,0.0,41.0,41.0,11.5,18.0,15,2021
Russell Wilson,QB,SEA,1.0,57.0,57.0,100.0,0.0,0.0,54.0,54.0,5.2,9.1,15,2021
T.Y. Hilton,WR,IND,1.0,14.0,14.0,27.0,0.0,7.0,7.0,7.0,1.9,13.6,15,2021
Marvin Jones Jr.,WR,JAC,1.0,65.0,65.0,93.0,0.0,6.0,3.0,6.0,1.4,2.2,15,2021
Brandon Bolden,RB,NE,1.0,38.0,38.0,56.0,11.0,13.0,18.0,24.0,4.4,11.6,15,2021
Cole Beasley,WR,BUF,1.0,32.0,32.0,46.0,0.0,25.0,13.0,25.0,3.5,10.9,15,2021
Travis Kelce,TE,KC,1.0,56.0,56.0,78.0,0.0,23.0,18.0,23.0,31.1,55.5,15,2021
Cordarrelle Patterson,RB,ATL,1.0,37.0,37.0,62.0,30.0,5.0,35.0,35.0,2.3,6.2,15,2021
Keenan Allen,WR,LAC,1.0,62.0,62.0,78.0,0.0,16.0,11.0,18.0,13.8,22.3,15,2021
Tavon Austin,WR,JAC,1.0,16.0,16.0,23.0,0.0,19.0,6.0,19.0,1.1,6.9,15,2021
Rex Burkhead,RB,HOU,1.0,38.0,38.0,64.0,42.0,8.0,45.0,50.0,4.7,12.4,15,2021
Mike Glennon,QB,NYG,1.0,50.0,50.0,79.0,2.0,0.0,50.0,50.0,1.0,2.0,15,2021
Zach Ertz,TE,ARI,1.0,67.0,67.0,89.0,0.0,16.0,9.0,16.0,7.4,11.0,15,2021
Kyle Juszczyk,RB,SF,1.0,30.0,30.0,53.0,3.0,3.0,7.0,7.0,7.2,24.0,15,2021
Latavius Murray,RB,BAL,1.0,29.0,29.0,41.0,24.0,10.0,28.0,34.0,5.1,17.6,15,2021
Ryan Griffin,TE,NYJ,1.0,23.0,23.0,40.0,0.0,9.0,9.0,9.0,3.9,17.0,15,2021
Demetrius Harris,TE,ARI,1.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2021
Jack Doyle,TE,IND,1.0,41.0,41.0,79.0,0.0,2.0,2.0,2.0,0.0,0.0,15,2021
Teddy Bridgewater,QB,DEN,1.0,43.0,43.0,57.0,7.0,0.0,58.0,58.0,4.9,11.4,15,2021
Derek Carr,QB,LV,1.0,68.0,68.0,99.0,4.0,0.0,60.0,60.0,11.1,16.3,15,2021
Devonta Freeman,RB,BAL,1.0,39.0,39.0,56.0,15.0,3.0,18.0,18.0,2.4,6.2,15,2021
Mike Evans,WR,TB,1.0,17.0,17.0,23.0,0.0,6.0,6.0,6.0,1.4,8.2,15,2021
Brandin Cooks,WR,HOU,1.0,49.0,49.0,83.0,0.0,20.0,14.0,20.0,22.2,45.3,15,2021
Davante Adams,WR,GB,1.0,57.0,57.0,92.0,0.0,12.0,11.0,12.0,10.4,18.2,15,2021
Odell Beckham Jr.,WR,LAR,1.0,50.0,50.0,76.0,0.0,6.0,2.0,6.0,0.7,1.4,15,2021
Jimmy Garoppolo,QB,SF,1.0,57.0,57.0,100.0,5.0,0.0,46.0,46.0,13.8,24.2,15,2021
Garrett Gilbert,QB,WAS,1.0,55.0,55.0,100.0,0.0,0.0,56.0,56.0,7.8,14.2,15,2021
Damien Williams,RB,CHI,1.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2021
Albert Wilson,WR,MIA,1.0,41.0,41.0,58.0,2.0,5.0,5.0,7.0,1.0,2.4,15,2021
Willie Snead IV,WR,CAR,1.0,1.0,1.0,1.0,0.0,100.0,0.0,100.0,0.0,0.0,15,2021
Cameron Brate,TE,TB,1.0,20.0,20.0,27.0,0.0,20.0,10.0,20.0,2.2,11.0,15,2021
Diontae Spencer,WR,DEN,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2021
Marcus Mariota,QB,LV,1.0,4.0,4.0,6.0,25.0,0.0,25.0,25.0,0.3,7.5,15,2021
Amari Cooper,WR,DAL,1.0,66.0,66.0,93.0,0.0,8.0,3.0,8.0,0.8,1.2,15,2021
