player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1,62,62,95,6,0,50,50,26.8,43.2,2,2014
Ben Roethlisberger,QB,PIT,1,56,56,100,0,0,71,71,14.8,26.4,2,2014
Danny Amendola,WR,HOU,1,12,12,20,0,8,8,8,0.9,7.5,2,2014
Jared Cook,TE,LAC,1,42,42,59,0,12,7,12,2.8,6.7,2,2014
Matt Ryan,QB,ATL,1,66,66,92,3,0,73,73,19.3,29.2,2,2014
Matthew Stafford,QB,LAR,1,59,59,100,3,0,54,54,18.2,30.8,2,2014
Tom Brady,QB,TB,1,60,60,95,2,0,62,62,29.6,49.3,2,2014
Andre Roberts,WR,HOU,1,22,22,36,0,9,5,9,1.5,6.8,2,2014
Emmanuel Sanders,WR,BUF,1,50,50,77,0,12,4,12,4.8,9.6,2,2014
Rob Gronkowski,TE,TB,1,51,51,81,0,10,8,10,15.9,31.2,2,2014
Antonio Brown,WR,TB,1,28,28,44,0,11,4,11,1.7,6.1,2,2014
A.J. Green,WR,ARI,1,51,51,84,0,12,6,12,10.4,20.4,2,2014
Blaine Gabbert,QB,TB,1,3,3,5,100,0,100,100,-0.3,-10.0,2,2014
Julio Jones,WR,TEN,1,66,66,75,0,12,9,12,12.8,19.4,2,2014
Mark Ingram II,RB,HOU,1,19,19,31,74,11,79,84,4.0,21.1,2,2014
Randall Cobb,WR,GB,1,12,12,18,0,25,25,25,2.6,21.7,2,2014
Kyle Rudolph,TE,NYG,1,49,49,71,0,4,4,4,2.5,5.1,2,2014
Andy Dalton,QB,CHI,1,23,23,35,9,0,57,57,8.7,37.8,2,2014
Lee Smith,TE,ATL,1,13,13,18,0,8,8,8,0.9,6.9,2,2014
Tyrod Taylor,QB,HOU,1,26,26,43,4,0,46,46,16.5,63.5,2,2014
Ryan Tannehill,QB,TEN,1,88,88,100,5,0,50,50,14.6,16.6,2,2014
Kirk Cousins,QB,MIN,1,61,61,100,3,0,56,56,25.3,41.5,2,2014
Russell Wilson,QB,SEA,1,54,54,100,6,0,63,63,23.3,43.1,2,2014
Mohamed Sanu Sr.,WR,SF,1,20,20,29,0,5,0,5,0.0,0.0,2,2014
Marvin Jones Jr.,WR,JAC,1,49,49,88,0,22,12,22,11.5,23.5,2,2014
Derek Carrier,TE,LV,1,11,11,17,0,18,18,18,1.3,11.8,2,2014
Cole Beasley,WR,BUF,1,39,39,60,0,10,10,10,3.6,9.2,2,2014
Chris Hogan,WR,NO,1,16,16,36,0,19,6,19,1.6,10.0,2,2014
Travis Kelce,TE,KC,1,44,44,86,0,18,16,18,16.9,38.4,2,2014
Marquise Goodwin,WR,CHI,1,31,31,48,0,10,3,10,1.0,3.2,2,2014
DeAndre Hopkins,WR,ARI,1,59,59,97,0,7,7,7,11.4,19.3,2,2014
Robert Woods,WR,LAR,1,58,58,98,3,16,12,19,7.0,12.1,2,2014
Cordarrelle Patterson,RB,ATL,1,24,24,33,29,29,50,58,18.9,78.8,2,2014
Keenan Allen,WR,LAC,1,65,65,92,0,12,6,12,10.8,16.6,2,2014
Giovani Bernard,RB,TB,1,6,6,10,0,33,33,33,1.6,26.7,2,2014
Zach Ertz,TE,PHI,1,37,37,64,0,5,3,5,0.6,1.6,2,2014
Kyle Juszczyk,RB,SF,1,41,41,59,2,7,7,10,1.7,4.1,2,2014
Latavius Murray,RB,BAL,1,27,27,36,33,0,33,33,9.6,35.6,2,2014
Ryan Griffin,TE,NYJ,1,45,45,62,0,4,4,4,1.0,2.2,2,2014
Demetrius Harris,TE,ARI,1,2,2,3,0,0,0,0,0.0,0.0,2,2014
Jack Doyle,TE,IND,1,50,50,75,0,16,10,16,8.4,16.8,2,2014
Teddy Bridgewater,QB,DEN,1,69,69,100,6,0,55,55,21.2,30.7,2,2014
Derek Carr,QB,LV,1,66,66,100,6,0,62,62,24.2,36.7,2,2014
Logan Thomas,TE,WAS,1,71,71,100,0,10,7,10,4.5,6.3,2,2014
Carlos Hyde,RB,JAC,1,14,14,25,14,14,14,29,0.7,5.0,2,2014
Devonta Freeman,RB,BAL,1,10,10,13,20,0,20,20,2.9,29.0,2,2014
