,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
29,Cordarrelle Patterson,RB,ATL,1,26,26,42,27,27,50,54,10.2,39.2
30,Keenan Allen,WR,LAC,1,55,55,83,0,22,15,22,11.0,20.0
31,Giovani Bernard,RB,TB,1,33,33,45,0,30,27,30,11.1,33.6
32,Rex Burkhead,RB,HOU,1,8,8,15,0,13,13,13,0.5,6.3
33,Zach Ertz,TE,PHI,1,30,30,52,0,23,13,23,11.3,37.7
34,Kyle Juszczyk,RB,SF,1,48,48,69,10,8,19,19,11.1,23.1
35,Latavius Murray,RB,BAL,1,19,19,33,37,0,37,37,2.8,14.7
36,Ryan Griffin,TE,NYJ,1,33,33,61,0,3,3,3,0.5,1.5
37,Demetrius Harris,TE,ARI,1,7,7,10,0,0,0,0,0.0,0.0
38,Jack Doyle,TE,IND,1,35,35,57,0,6,3,6,1.0,2.9
39,Teddy Bridgewater,QB,DEN,1,67,67,100,6,0,43,43,11.8,17.6
40,Derek Carr,QB,LV,1,83,83,100,2,0,54,54,22.2,26.7
41,Logan Thomas,TE,WAS,1,54,54,100,0,7,7,7,8.2,15.2
42,Carlos Hyde,RB,JAC,1,23,23,34,35,0,35,35,4.4,19.1
43,Devonta Freeman,RB,BAL,1,9,9,16,33,0,33,33,0.8,8.9
44,Sammy Watkins,WR,BAL,1,46,46,79,0,15,9,15,6.8,14.8
45,Mike Evans,WR,TB,1,61,61,84,0,16,13,16,10.6,17.4
46,Brandin Cooks,WR,HOU,1,52,52,95,2,21,19,23,11.7,22.5
47,Davante Adams,WR,GB,1,56,56,89,0,32,21,32,19.2,34.3
48,Allen Robinson II,WR,CHI,1,40,40,89,0,15,5,15,2.7,6.8
49,Odell Beckham Jr.,WR,CLE,1,52,52,64,2,17,12,19,8.7,16.7
50,Eric Ebron,TE,PIT,1,47,47,57,0,6,0,6,0.0,0.0
51,James White,RB,NE,1,6,6,8,17,17,17,33,0.6,10.0
52,Jimmy Garoppolo,QB,SF,1,67,67,96,1,0,61,61,15.7,23.4
53,Damien Williams,RB,CHI,1,7,7,16,0,0,0,0,0.0,0.0
54,Keith Smith,RB,ATL,1,22,22,35,0,0,0,0,0.0,0.0
55,Adam Thielen,WR,MIN,1,72,72,96,0,13,8,13,11.0,15.3
56,Cameron Brate,TE,TB,1,33,33,45,0,15,12,15,3.5,10.6
57,Darren Fells,TE,DET,1,26,26,41,0,12,8,12,3.5,13.5
58,Diontae Spencer,WR,DEN,1,24,24,36,0,4,4,4,-0.3,-1.3
59,Jameis Winston,QB,NO,1,59,59,95,8,0,44,44,13.5,22.9
60,Amari Cooper,WR,DAL,1,65,65,86,0,6,5,6,2.6,4.0
61,DeVante Parker,WR,MIA,1,64,64,77,0,11,6,11,4.2,6.6
62,Melvin Gordon III,RB,DEN,1,36,36,54,50,6,53,56,14.2,39.4
63,Maxx Williams,TE,ARI,1,51,51,76,0,6,6,6,1.9,3.7
64,Ameer Abdullah,RB,MIN,1,22,22,29,23,0,23,23,2.4,10.9
65,Taylor Heinicke,QB,WAS,1,54,54,100,15,2,61,61,22.4,41.5
66,Mike Davis,RB,ATL,1,37,37,60,32,11,43,43,7.0,18.9
67,David Johnson,RB,HOU,1,21,21,38,10,0,10,10,1.1,5.2
68,Malcolm Brown,RB,MIA,1,34,34,41,21,6,21,26,9.1,26.8
69,Jesse James,TE,CLE,1,1,1,1,0,0,0,0,0.0,0.0
70,Tyler Kroft,TE,NYJ,1,23,23,43,0,9,9,9,1.2,5.2
71,MyCole Pruitt,TE,TEN,1,37,37,54,0,3,3,3,0.7,1.9
72,Blake Bell,TE,KC,1,23,23,29,0,4,4,4,0.6,2.6
73,Nelson Agholor,WR,NE,1,58,58,81,0,14,3,14,1.7,2.9
74,Tyler Lockett,WR,SEA,1,49,49,92,0,8,8,8,3.1,6.3
75,Ty Montgomery,RB,NO,1,13,13,21,0,0,0,0,0.0,0.0
76,Phillip Dorsett II,WR,JAC,1,7,7,10,0,14,0,14,0.0,0.0
77,Stefon Diggs,WR,BUF,1,59,59,75,0,17,10,17,6.2,10.5
78,Chris Manhertz,TE,JAC,1,25,25,37,0,0,0,0,0.0,0.0
79,C.J. Uzomah,TE,CIN,1,33,33,70,0,3,0,3,0.0,0.0
80,DeAndre Carter,WR,WAS,1,5,5,9,0,0,0,0,0.0,0.0
81,Darren Waller,TE,LV,1,66,66,80,0,11,8,11,5.4,8.2
82,Chris Conley,WR,HOU,1,49,49,89,0,2,0,2,0.0,0.0
83,Geoff Swaim,TE,TEN,1,44,44,65,0,9,7,9,2.7,6.1
84,Adam Humphries,WR,WAS,1,34,34,63,0,12,3,12,0.7,2.1
85,Ezekiel Elliott,RB,DAL,1,53,53,70,32,6,38,38,23.6,44.5
86,Jared Goff,QB,DET,1,63,63,100,2,2,49,51,9.1,14.4
87,Derrick Henry,RB,TEN,1,49,49,72,57,6,63,63,16.4,33.5
88,Carson Wentz,QB,IND,1,61,61,100,0,0,61,61,7.8,12.8
89,Alex Collins,RB,SEA,1,14,14,26,14,0,14,14,0.8,5.7
90,Tyler Boyd,WR,CIN,1,37,37,79,0,16,11,16,9.6,25.9
91,Hunter Henry,TE,NE,1,52,52,72,0,12,10,12,3.6,6.9
92,Sterling Shepard,WR,NYG,1,24,24,34,0,13,8,13,1.6,6.7
93,Austin Hooper,TE,CLE,1,49,49,60,0,6,4,6,7.9,16.1
94,Rashard Higgins,WR,CLE,1,40,40,49,0,5,5,5,2.4,6.0
95,Tajae Sharpe,WR,ATL,1,15,15,24,0,7,7,7,0.6,4.0
96,Dak Prescott,QB,DAL,1,73,73,96,12,0,48,48,20.1,27.5
97,Tyler Higbee,TE,LAR,1,49,49,75,0,10,10,10,10.0,20.4
98,Will Fuller V,WR,MIA,1,51,51,61,0,12,6,12,4.0,7.8
99,Kenyan Drake,RB,LV,1,36,36,43,22,17,31,39,5.7,15.8
100,Jacoby Brissett,QB,MIA,1,83,83,100,8,0,67,67,20.3,24.5
101,Chris Moore,WR,HOU,1,2,2,4,0,0,0,0,0.0,0.0
102,Demarcus Robinson,WR,KC,1,57,57,72,0,4,4,4,1.7,3.0
103,Jakeem Grant Sr.,WR,MIA,1,2,2,2,0,0,0,0,0.0,0.0
104,Robby Anderson,WR,CAR,1,47,47,64,0,4,2,4,0.8,1.7
105,Alex Erickson,WR,CAR,1,6,6,8,0,17,17,17,2.5,41.7
106,Derek Watt,RB,PIT,1,7,7,8,0,14,14,14,0.3,4.3
107,Tyreek Hill,WR,KC,1,58,58,73,2,12,10,14,4.7,8.1
108,Mike Thomas,WR,CIN,1,10,10,21,0,10,10,10,1.9,19.0
109,Peyton Barber,RB,LV,1,47,47,57,49,11,55,60,20.2,43.0
110,Chester Rogers,WR,TEN,1,28,28,41,0,7,4,7,6.6,23.6
111,Kalif Raymond,WR,DET,1,47,47,75,0,21,13,21,6.8,14.5
112,C.J. Ham,RB,MIN,1,22,22,29,9,0,9,9,0.2,0.9
113,J.D. McKissic,RB,WAS,1,25,25,46,12,8,20,20,3.8,15.2
114,Elijhaa Penny,RB,NYG,1,8,8,11,25,0,25,25,0.6,7.5
115,Mike Williams,WR,LAC,1,48,48,73,0,19,15,19,26.2,54.6
116,Leonard Fournette,RB,TB,1,26,26,36,15,12,27,27,3.4,13.1
117,O.J. Howard,TE,TB,1,14,14,19,0,7,7,7,1.1,7.9
118,Mitchell Trubisky,QB,BUF,1,8,8,10,50,0,63,63,1.9,23.8
119,Corey Davis,WR,NYJ,1,51,51,94,0,20,10,20,4.1,8.0
120,Christian McCaffrey,RB,CAR,1,22,22,30,32,9,41,41,4.0,18.2
121,Chris Godwin,WR,TB,1,70,70,96,1,10,10,11,13.6,19.4
122,Evan Engram,TE,NYG,1,39,39,56,0,15,5,15,0.1,0.3
123,Patrick Mahomes II,QB,KC,1,79,79,100,5,0,61,61,24.9,31.5
124,Joe Mixon,RB,CIN,1,35,35,74,51,3,54,54,9.4,26.9
125,Alvin Kamara,RB,NO,1,52,52,84,46,8,52,54,17.8,34.2
126,Samaje Perine,RB,CIN,1,10,10,21,10,10,20,20,0.7,7.0
127,Jamaal Williams,RB,DET,1,31,31,49,39,6,45,45,12.7,41.0
128,Kareem Hunt,RB,CLE,1,33,33,41,30,21,48,52,21.5,65.2
129,JuJu Smith-Schuster,WR,PIT,1,33,33,40,0,12,9,12,2.5,7.6
130,Zay Jones,WR,LV,1,22,22,27,0,5,5,5,1.5,6.8
131,Cooper Kupp,WR,LAR,1,53,53,82,0,23,17,23,21.6,40.8
132,Dede Westbrook,WR,MIN,1,6,6,8,0,0,0,0,0.0,0.0
133,Noah Brown,WR,DAL,1,22,22,29,0,5,5,5,0.9,4.1
134,Jeremy McNichols,RB,TEN,1,18,18,26,11,11,17,22,7.6,42.2
135,Corey Clement,RB,DAL,1,3,3,4,100,0,100,100,0.0,0.0
136,James Conner,RB,ARI,1,25,25,37,44,4,48,48,17.3,69.2
137,Adam Shaheen,TE,MIA,1,28,28,34,0,0,0,0,0.0,0.0
138,Gerald Everett,TE,SEA,1,42,42,79,0,12,12,12,5.4,12.9
139,Jonnu Smith,TE,NE,1,30,30,42,0,20,3,20,0.4,1.3
140,Austin Ekeler,RB,LAC,1,49,49,74,22,12,35,35,16.7,34.1
141,Kenny Golladay,WR,NYG,1,48,48,69,0,10,8,10,6.4,13.3
142,Mack Hollins,WR,MIA,1,24,24,29,0,0,0,0,0.0,0.0
143,George Kittle,TE,SF,1,70,70,100,1,13,11,14,10.1,14.4
144,Robert Tonyan,TE,GB,1,46,46,73,0,2,2,2,0.6,1.3
145,Jacob Hollister,TE,JAC,1,46,46,68,0,13,4,13,1.5,3.3
146,Tim Patrick,WR,DEN,1,51,51,76,0,10,10,10,9.8,19.2
147,Mo Alie-Cox,TE,IND,1,28,28,46,0,7,7,7,1.4,5.0
148,Darrell Daniels,TE,ARI,1,23,23,34,0,0,0,0,0.0,0.0
149,Isaiah McKenzie,WR,BUF,1,15,15,19,7,0,7,7,0.8,5.3
150,Blake Jarwin,TE,DAL,1,43,43,57,0,5,5,5,1.4,3.3
151,Jamal Agnew,WR,JAC,1,6,6,9,0,0,0,0,0.0,0.0
152,Aaron Jones,RB,GB,1,46,46,73,41,4,46,46,15.6,33.9
153,Eric Saubert,TE,DEN,1,24,24,36,0,0,0,0,0.0,0.0
154,Alex Armah Jr.,RB,NO,1,7,7,11,14,0,14,14,0.5,7.1
155,Johnny Mundt,TE,LAR,1,31,31,48,0,0,0,0,0.0,0.0
156,Chris Carson,RB,SEA,1,23,23,43,52,9,61,61,14.2,61.7
157,C.J. Board,WR,NYG,1,22,22,31,0,9,5,9,3.8,17.3
158,Keelan Cole Sr.,WR,NYJ,1,27,27,50,0,7,7,7,3.0,11.1
159,Marcus Kemp,WR,KC,1,7,7,9,0,14,0,14,0.0,0.0
160,Pharaoh Brown,TE,HOU,1,31,31,56,0,0,0,0,0.0,0.0
161,Zach Pascal,WR,IND,1,54,54,89,0,13,4,13,3.1,5.7
162,Kendrick Bourne,WR,NE,1,55,55,76,0,15,11,15,15.6,28.4
163,Taysom Hill,QB,NO,1,33,33,53,18,0,18,18,9.2,27.9
164,Greg Ward,WR,PHI,1,16,16,28,0,6,6,6,7.5,46.9
165,Dan Arnold,TE,CAR,1,27,27,37,0,15,7,15,2.3,8.5
166,Patrick Ricard,RB,BAL,1,29,29,50,0,0,0,0,0.0,0.0
167,Brandon Zylstra,WR,CAR,1,19,19,26,0,0,0,0,0.0,0.0
168,Lamar Jackson,QB,BAL,1,58,58,100,14,0,67,67,20.3,35.0
169,Sam Darnold,QB,CAR,1,73,73,100,11,0,58,58,25.3,34.7
170,Baker Mayfield,QB,CLE,1,76,76,94,5,0,46,46,16.9,22.2
171,Saquon Barkley,RB,NYG,1,60,60,86,27,12,37,38,15.4,25.7
172,Ronald Jones II,RB,TB,1,12,12,16,42,0,42,42,1.1,9.2
173,Royce Freeman,RB,CAR,1,11,11,15,45,9,55,55,2.5,22.7
174,Nick Chubb,RB,CLE,1,40,40,49,55,0,55,55,8.4,21.0
175,Myles Gaskin,RB,MIA,1,43,43,52,30,14,37,44,7.4,17.2
176,Courtland Sutton,WR,DEN,1,51,51,76,0,10,10,10,3.7,7.3
177,James Washington,WR,PIT,1,66,66,80,0,8,5,8,2.0,3.0
178,Anthony Miller,WR,HOU,1,35,35,64,0,17,11,17,8.0,22.9
179,Calvin Ridley,WR,ATL,1,59,59,95,0,19,14,19,6.1,10.3
180,Cedrick Wilson Jr.,WR,DAL,1,29,29,38,0,14,7,14,7.7,26.6
181,DJ Moore,WR,CAR,1,54,54,74,2,22,17,24,12.5,23.1
182,Christian Kirk,WR,ARI,1,38,38,57,0,21,18,21,10.4,27.4
183,Mark Andrews,TE,BAL,1,46,46,79,0,15,11,15,10.9,23.7
184,Dallas Goedert,TE,PHI,1,34,34,59,0,12,6,12,6.6,19.4
185,Mike Gesicki,TE,MIA,1,55,55,66,0,22,18,22,8.6,15.6
186,Hayden Hurst,TE,ATL,1,24,24,39,0,4,0,4,0.0,0.0
187,Braxton Berrios,WR,NYJ,1,42,42,78,0,7,5,7,2.6,6.2
188,D.J. Chark Jr.,WR,JAC,1,59,59,87,0,10,5,10,10.9,18.5
189,Nyheim Hines,RB,IND,1,34,34,56,18,18,32,35,13.9,40.9
190,Josh Allen,QB,BUF,1,71,71,90,6,0,66,66,37.2,52.4
191,Justin Jackson,RB,LAC,1,7,7,11,29,0,29,29,0.0,0.0
192,Allen Lazard,WR,GB,1,42,42,67,0,2,2,2,4.2,10.0
193,Auden Tate,WR,CIN,1,27,27,57,0,4,4,4,1.4,5.2
194,Sony Michel,RB,LAR,1,48,48,74,42,8,48,50,7.9,16.5
195,Dalton Schultz,TE,DAL,1,52,52,68,0,13,12,13,20.0,38.5
196,Jordan Akins,TE,HOU,1,34,34,62,0,15,12,15,3.2,9.4
197,Chase Edmonds,RB,ARI,1,44,44,66,25,18,41,43,7.5,17.0
198,Phillip Lindsay,RB,HOU,1,9,9,16,78,0,78,78,0.5,5.6
199,Durham Smythe,TE,MIA,1,34,34,41,0,3,0,3,0.0,0.0
200,Darrel Williams,RB,KC,1,27,27,34,26,11,33,37,3.9,14.4
201,Noah Fant,TE,DEN,1,58,58,87,0,5,3,5,1.5,2.6
202,Marquez Valdes-Scantling,WR,GB,1,40,40,63,0,10,8,10,11.9,29.8
203,Ray-Ray McCloud,WR,PIT,1,47,47,57,0,9,6,9,3.3,7.0
204,Tyler Conklin,TE,MIN,1,54,54,72,0,15,13,15,13.0,24.1
205,Boston Scott,RB,PHI,1,4,4,7,0,50,50,50,0.5,12.5
206,Byron Pringle,WR,KC,1,30,30,38,0,20,7,20,1.2,4.0
207,Cameron Batson,WR,TEN,1,27,27,40,0,4,4,4,1.3,4.8
208,Cam Sims,WR,WAS,1,20,20,37,5,10,10,15,2.2,11.0
209,Will Dissly,TE,SEA,1,20,20,38,0,5,5,5,3.9,19.5
210,KhaDarel Hodge,WR,DET,1,5,5,8,0,20,20,20,0.9,18.0
211,A.J. Brown,WR,TEN,1,8,8,12,13,25,13,38,0.3,3.8
212,D.K. Metcalf,WR,SEA,1,47,47,89,0,19,13,19,16.7,35.5
213,Marquise Brown,WR,BAL,1,39,39,67,0,18,8,18,5.3,13.6
214,Damien Harris,RB,NE,1,22,22,31,27,9,36,36,1.1,5.0
215,Daniel Jones,QB,NYG,1,70,70,100,11,0,61,61,16.5,23.6
216,David Montgomery,RB,CHI,1,37,37,82,27,11,32,38,5.5,14.9
217,Deebo Samuel,WR,SF,1,63,63,90,3,16,11,19,5.2,8.3
218,Albert Okwuegbunam,TE,DEN,1,29,29,43,0,3,3,3,0.6,2.1
219,Devin Singletary,RB,BUF,1,34,34,43,32,6,35,38,2.6,7.6
220,Miles Sanders,RB,PHI,1,35,35,60,6,11,14,17,5.5,15.7
221,Collin Johnson,WR,NYG,1,34,34,49,0,21,15,21,5.1,15.0
222,T.J. Hockenson,TE,DET,1,53,53,84,0,4,4,4,1.0,1.9
223,Kaden Smith,TE,NYG,1,28,28,40,0,4,4,4,0.9,3.2
224,Tommy Sweeney,TE,BUF,1,14,14,18,0,14,14,14,0.2,1.4
225,Hunter Renfrow,WR,LV,1,43,43,52,0,14,12,14,13.7,31.9
226,Foster Moreau,TE,LV,1,47,47,57,0,4,2,4,0.8,1.7
227,Ty Johnson,RB,NYJ,1,31,31,57,10,16,13,26,2.3,7.4
228,Parris Campbell,WR,IND,1,49,49,80,0,8,4,8,0.9,1.8
229,Terry McLaurin,WR,WAS,1,52,52,96,0,13,8,13,6.2,11.9
230,Josh Oliver,TE,BAL,1,11,11,19,0,9,9,9,0.6,5.5
231,Drew Sample,TE,CIN,1,21,21,45,0,0,0,0,0.0,0.0
232,Alec Ingold,RB,LV,1,28,28,34,4,4,7,7,6.1,21.8
233,Mecole Hardman,WR,KC,1,51,51,65,2,8,8,10,9.5,18.6
234,Jakobi Meyers,WR,NE,1,69,69,96,0,20,13,20,9.4,13.6
235,Kyler Murray,QB,ARI,1,67,67,100,10,0,61,61,19.5,29.1
236,Travis Homer,RB,SEA,1,16,16,30,0,19,19,19,4.8,30.0
237,Damarea Crockett,RB,DEN,1,4,4,6,75,0,75,75,0.7,17.5
238,Alexander Mattison,RB,MIN,1,51,51,68,51,16,63,67,17.1,33.5
239,Chase Claypool,WR,PIT,1,76,76,92,0,20,12,20,9.6,12.6
240,Dawson Knox,TE,BUF,1,62,62,78,0,8,6,8,10.9,17.6
241,Tyler Johnson,WR,TB,1,34,34,47,0,18,9,18,6.3,18.5
242,Bryan Edwards,WR,LV,1,63,63,76,0,8,5,8,8.9,14.1
243,Justin Herbert,QB,LAC,1,66,66,100,6,0,64,64,30.8,46.7
244,Ashton Dulin,WR,IND,1,7,7,11,14,0,14,14,-0.7,-10.0
245,Cullen Gillaspia,RB,NYG,1,1,1,1,0,0,0,0,0.0,0.0
246,Tony Pollard,RB,DAL,1,29,29,38,38,3,41,41,6.5,22.4
247,Darius Slayton,WR,NYG,1,9,9,13,0,11,11,11,0.8,8.9
248,Scotty Miller,WR,TB,1,32,32,44,0,9,6,9,1.1,3.4
249,Penny Hart,WR,SEA,1,8,8,15,0,25,13,25,0.7,8.8
250,Jeff Smith,WR,NYJ,1,6,6,11,0,17,17,17,1.3,21.7
251,Trinity Benson,WR,DET,1,24,24,38,0,4,0,4,0.0,0.0
252,Jody Fortson,WR,KC,1,6,6,8,0,33,33,33,6.7,111.7
253,Donald Parham Jr.,TE,LAC,1,31,31,47,0,3,3,3,1.9,6.1
254,Olamide Zaccheaus,WR,ATL,1,43,43,69,0,14,7,14,9.2,21.4
255,Deonte Harty,WR,NO,1,19,19,31,0,16,16,16,3.1,16.3
256,Jalen Guyton,WR,LAC,1,41,41,62,2,2,2,5,0.3,0.7
257,Gunner Olszewski,WR,NE,1,16,16,22,0,0,0,0,0.0,0.0
258,D'Ernest Johnson,RB,CLE,1,5,5,6,40,0,40,40,0.9,18.0
259,Joe Burrow,QB,CIN,1,47,47,100,11,0,49,49,18.6,39.6
260,CeeDee Lamb,WR,DAL,1,65,65,86,2,5,6,6,6.5,10.0
261,Henry Ruggs III,WR,LV,1,48,48,58,2,15,10,17,8.5,17.7
262,D'Andre Swift,RB,DET,1,35,35,56,40,20,63,63,16.7,47.7
263,Jonathan Taylor,RB,IND,1,29,29,48,34,3,38,38,7.2,24.8
264,Jalen Reagor,WR,PHI,1,50,50,86,0,16,10,16,5.3,10.6
265,Laviska Shenault Jr.,WR,JAC,1,44,44,65,0,9,9,9,4.8,10.9
266,DeVonta Smith,WR,PHI,1,57,57,98,0,11,5,11,2.8,4.9
267,Cole Kmet,TE,CHI,1,43,43,96,0,9,2,9,1.1,2.6
268,Justin Jefferson,WR,MIN,1,62,62,83,0,18,15,18,17.8,28.7
269,Brandon Aiyuk,WR,SF,1,60,60,86,2,10,8,12,10.5,17.5
270,Zack Moss,RB,BUF,1,44,44,56,30,7,36,36,15.1,34.3
271,KJ Hamler,WR,DEN,1,15,15,22,0,20,7,20,2.8,18.7
272,Devin Duvernay,WR,BAL,1,33,33,57,0,9,6,9,8.2,24.8
273,Jalen Hurts,QB,PHI,1,58,58,100,16,0,83,83,22.5,38.8
274,Michael Pittman Jr.,WR,IND,1,57,57,93,2,21,12,23,7.3,12.8
275,Donovan Peoples-Jones,WR,CLE,1,53,53,65,0,4,4,4,3.9,7.4
276,Najee Harris,RB,PIT,1,79,79,95,18,24,35,42,14.2,18.0
277,Clyde Edwards-Helaire,RB,KC,1,49,49,62,35,4,39,39,14.9,30.4
278,AJ Dillon,RB,GB,1,18,18,29,33,11,44,44,2.6,14.4
279,James Proche II,WR,BAL,1,13,13,22,0,8,8,8,2.9,22.3
280,Harrison Bryant,TE,CLE,1,33,33,41,0,6,0,6,0.0,0.0
281,Quintez Cephus,WR,DET,1,45,45,71,0,2,2,2,0.8,1.8
282,Gabriel Davis,WR,BUF,1,23,23,29,0,4,4,4,2.3,10.0
283,Adam Trautman,TE,NO,1,51,51,82,0,2,0,2,0.0,0.0
284,Trey Sermon,RB,SF,1,41,41,59,24,7,29,32,9.4,22.9
285,J.J. Taylor,RB,NE,1,10,10,14,10,20,30,30,0.5,5.0
286,Josiah Deguara,TE,GB,1,17,17,27,0,6,6,6,0.4,2.4
287,Tony Jones Jr.,RB,NO,1,13,13,21,15,15,31,31,2.2,16.9
288,Van Jefferson,WR,LAR,1,50,50,77,0,12,8,12,4.2,8.4
289,Luke Farrell,TE,JAC,1,17,17,25,0,6,6,6,-0.1,-0.6
290,Marquez Callaway,WR,NO,1,38,38,61,0,13,11,13,10.1,26.6
291,Larry Rountree III,RB,LAC,1,11,11,17,36,9,36,45,0.3,2.7
292,Noah Gray,TE,KC,1,11,11,14,0,9,9,9,0.5,4.5
293,Juwan Johnson,TE,NO,1,8,8,13,0,13,0,13,0.0,0.0
294,Antonio Gibson,RB,WAS,1,31,31,57,39,6,42,45,16.4,52.9
295,James Robinson,RB,JAC,1,40,40,59,38,15,53,53,19.4,48.5
296,Ty'Son Williams,RB,BAL,1,29,29,50,17,3,17,21,2.2,7.6
297,K.J. Osborn,WR,MIN,1,44,44,59,0,5,5,5,2.6,5.9
298,Quez Watkins,WR,PHI,1,38,38,66,0,5,5,5,4.6,12.1
299,Freddie Swain,WR,SEA,1,45,45,85,2,4,4,7,2.1,4.7
300,Cody White,WR,PIT,1,9,9,11,0,22,22,22,1.7,18.9
301,Nick Westbrook-Ikhine,WR,TEN,1,53,53,78,0,8,8,8,9.3,17.5
302,Trevor Lawrence,QB,JAC,1,68,68,100,9,0,59,59,9.5,14.0
303,Justin Fields,QB,CHI,1,45,45,100,7,0,51,51,3.9,8.7
304,Ja'Marr Chase,WR,CIN,1,39,39,83,0,13,10,13,18.5,47.4
305,Jaylen Waddle,WR,MIA,1,73,73,88,0,18,16,18,5.8,7.9
306,Chuba Hubbard,RB,CAR,1,40,40,55,28,13,35,40,7.9,19.8
307,Rondale Moore,WR,ARI,1,23,23,34,4,9,13,13,0.4,1.7
308,Amon-Ra St. Brown,WR,DET,1,27,27,43,0,4,4,4,0.2,0.7
309,Darnell Mooney,WR,CHI,1,44,44,98,0,9,2,9,0.9,2.0
310,Reggie Gilliam,RB,BUF,1,11,11,14,0,9,0,9,0.0,0.0
311,Tommy Hudson,TE,TEN,1,21,21,31,0,10,5,10,0.3,1.4
312,Gabe Nabers,RB,LAC,1,9,9,14,0,22,22,22,1.1,12.2
313,Trey Lance,QB,SF,1,3,3,4,33,0,33,33,6.1,203.3
314,Demetric Felton,RB,CLE,1,11,11,14,0,27,18,27,1.3,11.8
315,Mekhi Sargent,RB,TEN,1,1,1,1,100,0,100,100,0.2,20.0
316,Dyami Brown,WR,WAS,1,35,35,65,3,6,3,9,-0.4,-1.1
317,Elijah Moore,WR,NYJ,1,26,26,48,0,23,12,23,2.2,8.5
318,Kadarius Toney,WR,NYG,1,46,46,66,0,7,4,7,1.6,3.5
319,Anthony Schwartz,WR,CLE,1,28,28,35,0,4,0,4,0.0,0.0
320,Amari Rodgers,WR,GB,1,2,2,3,0,0,0,0,0.0,0.0
321,Mac Jones,QB,NE,1,72,72,100,8,0,79,79,14.6,20.3
322,Pat Freiermuth,TE,PIT,1,30,30,36,0,17,10,17,8.2,27.3
323,Kyle Pitts,TE,ATL,1,52,52,84,0,6,4,6,3.5,6.7
324,Zach Wilson,QB,NYJ,1,54,54,100,2,0,67,67,4.6,8.5
325,Michael Carter,RB,NYJ,1,23,23,43,39,13,48,52,2.9,12.6
326,Javonte Williams,RB,DEN,1,27,27,40,44,15,56,59,10.2,37.8
327,Khalil Herbert,RB,CHI,1,2,2,4,0,0,0,0,0.0,0.0
328,Tommy Tremble,TE,CAR,1,19,19,26,5,5,11,11,9.7,51.1
329,Jaelon Darden,WR,TB,1,3,3,4,0,33,33,33,0.0,0.0
330,Chris Evans,RB,CIN,1,5,5,11,0,40,40,40,2.6,52.0
331,Davis Mills,QB,HOU,1,55,55,100,2,0,53,53,10.7,19.5
332,John Bates,TE,WAS,1,1,1,2,0,0,0,0,0.0,0.0
