,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
61,Blake Bell,TE,KC,1,25,25,36,0,4,4,4,1.1,4.4
62,Tyler Lockett,WR,SEA,1,48,48,86,0,13,6,13,3.0,6.3
63,Ty Montgomery,RB,NO,1,24,24,46,0,0,0,0,0.0,0.0
64,Phillip Dorsett II,WR,HOU,1,23,23,34,0,26,13,26,5.5,23.9
65,Stefon Diggs,WR,BUF,1,65,65,82,0,20,11,20,14.5,22.3
66,Jake Kumerow,WR,BUF,1,16,16,20,0,19,6,19,1.3,8.1
67,C.J. Uzomah,TE,CIN,1,49,49,64,0,14,10,14,3.6,7.3
68,DeAndre Carter,WR,WAS,1,13,13,22,8,15,15,23,2.0,15.4
69,James O'Shaughnessy,TE,JAC,1,42,42,58,0,10,10,10,4.9,11.7
70,Chris Conley,WR,HOU,1,50,50,74,0,6,6,6,12.0,24.0
71,Geoff Swaim,TE,TEN,1,39,39,63,0,8,8,8,1.0,2.6
72,Michael Burton,RB,KC,1,13,13,19,8,0,8,8,0.2,1.5
73,Damiere Byrd,WR,CHI,1,62,62,84,0,5,2,5,3.1,5.0
74,Eric Tomlinson,TE,BAL,1,12,12,20,0,0,0,0,0.0,0.0
75,Adam Humphries,WR,WAS,1,40,40,67,0,15,5,15,0.4,1.0
76,Laquon Treadwell,WR,JAC,1,64,64,88,0,8,6,8,5.4,8.4
77,Ezekiel Elliott,RB,DAL,1,42,42,58,21,2,24,24,16.2,38.6
78,Carson Wentz,QB,IND,1,70,70,100,3,0,43,43,17.4,24.9
79,Tyler Boyd,WR,CIN,1,69,69,91,0,7,4,7,14.5,21.0
80,Devontae Booker,RB,NYG,1,41,41,54,15,10,24,24,4.6,11.2
81,Pharoh Cooper,WR,NYG,1,36,36,47,0,3,0,3,0.0,0.0
82,Hunter Henry,TE,NE,1,55,55,86,0,11,2,11,0.9,1.6
83,Austin Hooper,TE,CLE,1,37,37,54,0,14,8,14,2.6,7.0
84,Jordan Howard,RB,PHI,1,22,22,35,41,18,50,59,5.6,25.5
85,Rashard Higgins,WR,CLE,1,44,44,65,0,14,11,14,5.8,13.2
86,Dak Prescott,QB,DAL,1,61,61,84,7,0,70,70,31.3,51.3
87,Jonathan Williams,RB,WAS,1,24,24,40,13,8,17,21,1.1,4.6
88,Tyler Higbee,TE,LAR,1,64,64,91,0,9,8,9,4.1,6.4
89,Jacoby Brissett,QB,MIA,1,4,4,6,0,0,0,0,0.0,0.0
90,Nick Vannett,TE,NO,1,41,41,79,0,2,0,2,0.0,0.0
91,Chris Moore,WR,HOU,1,31,31,46,0,13,13,13,4.0,12.9
92,Demarcus Robinson,WR,KC,1,46,46,67,0,4,4,4,1.5,3.3
93,Robby Anderson,WR,CAR,1,67,67,96,0,15,7,15,5.8,8.7
94,Alex Erickson,WR,CAR,1,3,3,4,0,33,0,33,0.0,0.0
95,Stephen Anderson,TE,LAC,1,22,22,35,0,9,9,9,3.4,15.5
96,Andy Janovich,RB,CLE,1,6,6,9,0,33,33,33,0.6,10.0
97,Tyreek Hill,WR,KC,1,29,29,42,0,7,7,7,1.9,6.6
98,Peyton Barber,RB,LV,1,12,12,17,42,8,50,50,8.2,68.3
99,J.P. Holtz,TE,CHI,1,13,13,18,0,0,0,0,0.0,0.0
100,Chester Rogers,WR,TEN,1,31,31,50,0,3,3,3,0.3,1.0
101,Kalif Raymond,WR,DET,1,46,46,69,2,11,9,13,1.7,3.7
102,Marvin Hall,WR,ATL,1,5,5,11,0,20,20,20,1.0,20.0
103,Jaydon Mickens,WR,JAC,1,1,1,1,0,0,0,0,0.0,0.0
104,Jalen Richard,RB,LV,1,10,10,14,10,10,20,20,0.9,9.0
105,C.J. Ham,RB,MIN,1,20,20,32,0,10,10,10,1.3,6.5
106,Tommylee Lewis,WR,MIA,1,3,3,5,0,67,33,67,0.7,23.3
107,Elijhaa Penny,RB,NYG,1,13,13,17,8,31,38,38,2.0,15.4
108,O.J. Howard,TE,TB,1,24,24,35,0,0,0,0,0.0,0.0
109,David Njoku,TE,CLE,1,39,39,57,0,5,0,5,0.0,0.0
110,D'Onta Foreman,RB,TEN,1,21,21,34,43,0,43,43,7.7,36.7
111,Evan Engram,TE,NYG,1,59,59,78,0,8,7,8,7.7,13.1
112,Patrick Mahomes II,QB,KC,1,63,63,91,0,0,48,48,22.3,35.4
113,Joe Mixon,RB,CIN,1,62,62,82,29,10,39,39,25.5,41.1
114,Alvin Kamara,RB,NO,1,31,31,60,42,13,48,55,5.9,19.0
115,Samaje Perine,RB,CIN,1,11,11,14,0,18,18,18,0.6,5.5
116,Jamaal Williams,RB,DET,1,28,28,42,68,0,68,68,7.7,27.5
117,Zay Jones,WR,LV,1,52,52,75,0,15,12,15,5.0,9.6
118,Cooper Kupp,WR,LAR,1,68,68,97,1,19,16,21,11.3,16.6
119,Dede Westbrook,WR,MIN,1,27,27,43,0,0,0,0,0.0,0.0
120,Josh Reynolds,WR,DET,1,53,53,79,0,13,4,13,3.6,6.8
121,Jeremy McNichols,RB,TEN,1,26,26,42,27,4,27,31,3.1,11.9
122,Corey Clement,RB,DAL,1,7,7,10,57,0,57,57,1.8,25.7
123,Gerald Everett,TE,SEA,1,47,47,84,0,11,9,11,12.8,27.2
124,Jonnu Smith,TE,NE,1,21,21,33,0,0,0,0,0.0,0.0
125,Jeremy Sprinkle,TE,DAL,1,17,17,23,0,0,0,0,0.0,0.0
126,Cooper Rush,QB,DAL,1,12,12,16,17,0,42,42,6.8,56.7
127,Kenny Golladay,WR,NYG,1,61,61,80,0,13,5,13,2.2,3.6
128,Mack Hollins,WR,MIA,1,11,11,17,0,18,9,18,4.0,36.4
129,George Kittle,TE,SF,1,59,59,100,0,5,3,5,2.1,3.6
130,Trent Taylor,WR,CIN,1,1,1,1,0,0,0,0,0.0,0.0
131,Jacob Hollister,TE,JAC,1,36,36,49,0,6,6,6,2.0,5.6
132,Tim Patrick,WR,DEN,1,36,36,86,0,11,6,11,1.8,5.0
133,Mo Alie-Cox,TE,IND,1,63,63,90,0,6,3,6,4.2,6.7
134,Isaiah McKenzie,WR,BUF,1,67,67,85,1,18,18,19,18.4,27.5
135,Aaron Jones,RB,GB,1,33,33,56,36,18,52,55,8.7,26.4
136,Ricky Seals-Jones,TE,WAS,1,27,27,45,0,4,4,4,-0.4,-1.5
137,Anthony Firkser,TE,TEN,1,16,16,26,0,6,6,6,1.3,8.1
138,Keelan Cole Sr.,WR,NYJ,1,43,43,74,0,5,5,5,2.5,5.8
139,Dare Ogunbowale,RB,JAC,1,60,60,82,28,7,32,35,13.2,22.0
140,Marcus Kemp,WR,KC,1,11,11,16,0,0,0,0,0.0,0.0
141,Pharaoh Brown,TE,HOU,1,46,46,68,0,7,4,7,1.0,2.2
142,Kendrick Bourne,WR,NE,1,30,30,47,0,13,7,13,3.3,11.0
143,Cyril Grayson Jr.,WR,TB,1,53,53,77,2,6,8,8,9.5,17.9
144,Mason Rudolph,QB,PIT,1,10,10,14,10,0,90,90,3.1,31.0
145,Sam Darnold,QB,CAR,1,44,44,63,2,0,75,75,8.7,19.8
146,Baker Mayfield,QB,CLE,1,68,68,100,3,0,56,56,14.0,20.6
147,Saquon Barkley,RB,NYG,1,26,26,34,58,4,62,62,2.8,10.8
148,Ronald Jones II,RB,TB,1,35,35,51,57,9,63,66,14.1,40.3
149,Royce Freeman,RB,HOU,1,24,24,35,50,0,50,50,3.4,14.2
150,Nick Chubb,RB,CLE,1,41,41,60,41,10,49,51,24.4,59.5
151,Myles Gaskin,RB,MIA,1,20,20,31,15,15,20,30,1.6,8.0
152,Courtland Sutton,WR,DEN,1,33,33,79,0,15,12,15,3.3,10.0
153,James Washington,WR,PIT,1,22,22,31,0,9,0,9,0.0,0.0
154,Michael Gallup,WR,DAL,1,48,48,66,0,10,4,10,5.3,11.0
155,Cedrick Wilson Jr.,WR,DAL,1,26,26,36,0,12,8,12,1.0,3.8
156,DJ Moore,WR,CAR,1,60,60,86,0,20,8,20,5.5,9.2
157,Christian Kirk,WR,ARI,1,55,55,85,0,16,13,16,4.8,8.7
158,Mark Andrews,TE,BAL,1,47,47,80,0,21,17,21,18.5,39.4
159,Dallas Goedert,TE,PHI,1,53,53,84,0,8,4,8,2.8,5.3
160,Jaylen Samuels,RB,HOU,1,1,1,1,0,0,0,0,0.0,0.0
161,Mike Gesicki,TE,MIA,1,49,49,75,0,8,6,8,2.2,4.5
162,Hayden Hurst,TE,ATL,1,22,22,48,0,9,9,9,8.1,36.8
163,Braxton Berrios,WR,NYJ,1,48,48,83,2,13,13,15,10.0,20.8
164,Nyheim Hines,RB,IND,1,18,18,26,17,6,22,22,1.8,10.0
165,Josh Allen,QB,BUF,1,79,79,100,15,0,75,75,31.0,39.2
166,Justin Jackson,RB,LAC,1,45,45,73,24,20,42,44,26.2,58.2
167,Allen Lazard,WR,GB,1,51,51,86,2,10,6,12,11.8,23.1
168,Equanimeous St. Brown,WR,GB,1,48,48,81,2,0,2,2,-1.0,-2.1
169,Rashaad Penny,RB,SEA,1,30,30,54,57,3,57,60,19.5,65.0
170,Sony Michel,RB,LAR,1,63,63,90,43,6,44,49,19.5,31.0
171,Dalton Schultz,TE,DAL,1,55,55,75,0,16,15,16,14.2,25.8
172,Godwin Igwebuike,RB,DET,1,10,10,15,0,0,0,0,0.0,0.0
173,Ian Thomas,TE,CAR,1,24,24,34,0,4,4,4,0.4,1.7
174,Jordan Akins,TE,HOU,1,1,1,1,0,100,0,100,0.0,0.0
175,Ethan Wolf,TE,NO,1,12,12,23,0,17,17,17,0.8,6.7
176,Chase Edmonds,RB,ARI,1,60,60,92,27,15,40,42,18.7,31.2
177,Phillip Lindsay,RB,MIA,1,19,19,29,68,0,68,68,3.6,18.9
178,Durham Smythe,TE,MIA,1,51,51,78,0,6,6,6,3.1,6.1
179,Darrel Williams,RB,KC,1,29,29,42,38,10,48,48,8.5,29.3
180,Noah Fant,TE,DEN,1,38,38,90,0,11,8,11,3.0,7.9
181,Ray-Ray McCloud,WR,PIT,1,45,45,63,0,18,9,18,2.5,5.6
182,Tyler Conklin,TE,MIN,1,61,61,97,0,8,7,8,4.4,7.2
183,Russell Gage,WR,ATL,1,40,40,87,0,13,10,13,1.9,4.8
184,Boston Scott,RB,PHI,1,20,20,32,60,0,60,60,10.1,50.5
185,Byron Pringle,WR,KC,1,55,55,80,0,13,11,13,19.5,35.5
186,Brandon Powell,WR,LAR,1,1,1,1,0,0,0,0,6.0,600.0
187,Tim Boyle,QB,DET,1,67,67,100,0,0,51,51,10.5,15.7
188,Kevin Rader,TE,PIT,1,17,17,24,0,12,6,12,0.7,4.1
189,Christian Blake,WR,ATL,1,12,12,26,0,8,8,8,0.5,4.2
190,Reggie Bonnafon,RB,CAR,1,14,14,20,7,14,21,21,1.6,11.4
191,Kyle Allen,QB,WAS,1,17,17,28,0,0,59,59,6.7,39.4
192,Trent Sherfield,WR,SF,1,12,12,20,0,0,0,0,0.0,0.0
193,Cam Sims,WR,WAS,1,37,37,62,0,8,0,8,0.0,0.0
194,Jeff Wilson Jr.,RB,SF,1,44,44,75,32,7,39,39,11.7,26.6
195,Dontrell Hilliard,RB,TEN,1,13,13,21,38,15,54,54,1.4,10.8
196,KhaDarel Hodge,WR,DET,1,8,8,12,0,13,13,13,2.1,26.3
197,Malik Turner,WR,DAL,1,13,13,18,0,23,23,23,14.2,109.2
198,A.J. Brown,WR,TEN,1,46,46,74,0,35,26,37,20.5,44.6
199,D.K. Metcalf,WR,SEA,1,49,49,88,0,10,4,10,10.1,20.6
200,N'Keal Harry,WR,NE,1,61,61,95,0,10,3,10,1.5,2.5
201,Drew Lock,QB,DEN,1,42,42,100,5,0,57,57,7.1,16.9
202,Marquise Brown,WR,BAL,1,54,54,92,0,17,9,17,4.4,8.1
203,Damien Harris,RB,NE,1,31,31,48,58,0,58,58,28.3,91.3
204,J.J. Arcega-Whiteside,WR,PHI,1,13,13,21,0,0,0,0,0.0,0.0
205,David Montgomery,RB,CHI,1,58,58,78,36,16,48,52,16.6,28.6
206,Deebo Samuel,WR,SF,1,45,45,76,11,24,31,36,19.1,42.4
207,Albert Okwuegbunam,TE,DEN,1,14,14,33,0,14,0,14,0.0,0.0
208,Josh Jacobs,RB,LV,1,48,48,70,56,6,58,63,10.4,21.7
209,Devin Singletary,RB,BUF,1,54,54,68,22,11,31,33,13.8,25.6
210,Miles Sanders,RB,PHI,1,19,19,30,37,16,42,53,4.8,25.3
211,Hunter Renfrow,WR,LV,1,40,40,58,0,8,8,8,10.0,25.0
212,Foster Moreau,TE,LV,1,65,65,94,0,6,6,6,6.7,10.3
213,Terry McLaurin,WR,WAS,1,55,55,92,0,11,5,11,4.0,7.3
214,Drew Sample,TE,CIN,1,32,32,42,0,6,6,6,0.9,2.8
215,David Sills V,WR,NYG,1,15,15,20,0,7,7,7,0.5,3.3
216,Trevon Wesco,TE,NYJ,1,22,22,38,0,0,0,0,0.0,0.0
217,Mecole Hardman,WR,KC,1,30,30,43,0,17,10,17,9.1,30.3
218,Darrell Henderson Jr.,RB,LAR,1,5,5,7,20,0,20,20,1.7,34.0
219,Lil'Jordan Humphrey,WR,NO,1,28,28,54,0,18,11,18,7.0,25.0
220,Tyree Jackson,TE,PHI,1,14,14,22,0,7,0,7,0.0,0.0
221,Jakobi Meyers,WR,NE,1,48,48,75,0,17,13,17,5.9,12.3
222,Kyler Murray,QB,ARI,1,65,65,100,6,0,72,72,21.9,33.7
223,Antoine Wesley,WR,ARI,1,50,50,77,0,8,4,8,8.9,17.8
224,Benny Snell Jr.,RB,PIT,1,16,16,22,31,6,38,38,2.6,16.3
225,Diontae Johnson,WR,PIT,1,65,65,90,0,14,9,14,9.1,14.0
226,Travis Homer,RB,SEA,1,4,4,7,0,0,0,0,0.0,0.0
227,Alexander Mattison,RB,MIN,1,47,47,75,28,9,34,36,13.0,27.7
228,Stanley Morgan Jr.,WR,CIN,1,15,15,20,0,0,0,0,0.0,0.0
229,Chase Claypool,WR,PIT,1,59,59,82,0,10,7,10,4.1,6.9
230,Dawson Knox,TE,BUF,1,79,79,100,0,4,3,4,7.1,9.0
231,Tyler Johnson,WR,TB,1,36,36,52,0,0,0,0,0.0,0.0
232,Justin Herbert,QB,LAC,1,62,62,100,6,0,63,63,18.9,30.5
233,Miles Boykin,WR,BAL,1,3,3,5,0,0,0,0,0.0,0.0
234,Ashton Dulin,WR,IND,1,28,28,40,0,7,4,7,2.3,8.2
235,Jakob Johnson,RB,NE,1,16,16,25,0,6,6,6,0.9,5.6
236,Zach Gentry,TE,PIT,1,49,49,68,0,8,8,8,3.1,6.3
237,Juwann Winfree,WR,GB,1,8,8,14,0,13,0,13,0.0,0.0
238,Tony Pollard,RB,DAL,1,25,25,34,32,12,40,44,5.0,20.0
239,Darius Slayton,WR,NYG,1,61,61,80,0,8,2,8,0.7,1.1
240,Scotty Miller,WR,TB,1,3,3,4,0,33,0,33,0.0,0.0
241,Penny Hart,WR,SEA,1,6,6,11,0,0,0,0,0.0,0.0
242,Jeff Smith,WR,NYJ,1,13,13,22,0,8,0,8,0.0,0.0
243,Khari Blasingame,RB,TEN,1,9,9,15,0,11,11,11,-0.1,-1.1
244,Olamide Zaccheaus,WR,ATL,1,40,40,87,0,10,5,10,3.2,8.0
245,Jason Moore Jr.,WR,LAC,1,45,45,73,0,9,7,9,5.6,12.4
246,D.J. Montgomery,WR,NYJ,1,8,8,14,0,0,0,0,0.0,0.0
247,Tom Kennedy,WR,DET,1,21,21,31,0,10,10,10,1.6,7.6
248,Craig Reynolds,RB,DET,1,27,27,40,41,15,52,56,5.1,18.9
249,Gunner Olszewski,WR,NE,1,4,4,6,25,0,25,25,0.9,22.5
250,Chris Myarick,TE,NYG,1,10,10,13,0,20,10,20,0.6,6.0
251,D'Ernest Johnson,RB,CLE,1,26,26,38,15,8,19,23,6.6,25.4
252,Derrick Gore,RB,KC,1,19,19,28,63,16,79,79,10.4,54.7
253,Joe Burrow,QB,CIN,1,76,76,100,3,0,63,63,38.1,50.1
254,Tua Tagovailoa,QB,MIA,1,61,61,94,2,0,44,44,11.0,18.0
255,Jerry Jeudy,WR,DEN,1,31,31,74,0,13,10,13,6.0,19.4
256,CeeDee Lamb,WR,DAL,1,54,54,74,2,9,9,11,6.4,11.9
257,Tee Higgins,WR,CIN,1,64,64,84,0,20,19,20,31.4,49.1
258,Jonathan Taylor,RB,IND,1,55,55,79,49,4,49,53,10.8,19.6
259,Jalen Reagor,WR,PHI,1,32,32,51,0,13,6,13,1.5,4.7
260,DeVonta Smith,WR,PHI,1,54,54,86,0,13,9,13,14.0,25.9
261,Cole Kmet,TE,CHI,1,71,71,96,0,7,6,7,4.9,6.9
262,Justin Jefferson,WR,MIN,1,61,61,97,0,20,13,20,11.6,19.0
263,Jake Fromm,QB,NYG,1,40,40,53,8,0,50,50,1.2,3.0
264,Brandon Aiyuk,WR,SF,1,55,55,93,0,9,7,9,10.0,18.2
265,Zack Moss,RB,BUF,1,26,26,33,12,4,15,15,2.5,9.6
266,Jalen Hurts,QB,PHI,1,56,56,89,4,0,55,55,16.7,29.8
267,Michael Pittman Jr.,WR,IND,1,68,68,97,1,18,13,19,8.5,12.5
268,Donovan Peoples-Jones,WR,CLE,1,59,59,87,0,10,2,10,0.5,0.8
269,Najee Harris,RB,PIT,1,56,56,78,34,13,43,46,11.0,19.6
270,Clyde Edwards-Helaire,RB,KC,1,21,21,30,43,5,48,48,9.1,43.3
271,Denzel Mims,WR,NYJ,1,32,32,55,0,6,0,6,0.0,0.0
272,Ke'Shawn Vaughn,RB,TB,1,24,24,35,29,4,29,33,13.0,54.2
273,AJ Dillon,RB,GB,1,26,26,44,35,12,46,46,5.6,21.5
274,James Proche II,WR,BAL,1,28,28,47,0,29,25,29,7.6,27.1
275,Colby Parkinson,TE,SEA,1,22,22,39,0,5,0,5,0.0,0.0
276,Harrison Bryant,TE,CLE,1,19,19,28,0,5,5,5,6.1,32.1
277,Joshua Kelley,RB,LAC,1,17,17,27,29,6,35,35,2.1,12.4
278,Josiah Deguara,TE,GB,1,33,33,56,0,9,6,9,0.5,1.5
279,Tony Jones Jr.,RB,NO,1,2,2,4,100,0,100,100,0.6,30.0
280,Van Jefferson,WR,LAR,1,67,67,96,0,9,1,9,0.6,0.9
281,Easop Winston Jr.,WR,NO,1,6,6,12,0,0,0,0,0.0,0.0
282,Marquez Callaway,WR,NO,1,41,41,79,0,12,10,12,4.6,11.2
283,Mitchell Wilcox,TE,CIN,1,3,3,4,0,0,0,0,0.0,0.0
284,DeeJay Dallas,RB,SEA,1,22,22,39,18,18,36,36,3.8,17.3
285,Noah Gray,TE,KC,1,50,50,72,0,4,4,4,1.2,2.4
286,Jauan Jennings,WR,SF,1,27,27,46,0,19,7,19,1.9,7.0
287,Antonio Gibson,RB,WAS,1,22,22,37,27,18,36,45,11.8,53.6
288,James Robinson,RB,JAC,1,11,11,15,27,0,27,27,1.0,9.1
289,Stephen Sullivan,TE,CAR,1,17,17,24,0,6,0,6,0.0,0.0
290,K.J. Osborn,WR,MIN,1,50,50,79,0,14,10,14,12.8,25.6
291,Quez Watkins,WR,PHI,1,51,51,81,0,6,6,6,4.3,8.4
292,Sean McKeon,TE,DAL,1,17,17,23,0,0,0,0,0.0,0.0
293,Freddie Swain,WR,SEA,1,29,29,52,0,7,3,7,0.9,3.1
294,Dezmon Patmon,WR,IND,1,5,5,7,0,20,20,20,7.4,148.0
295,Cody White,WR,PIT,1,28,28,39,0,11,11,11,1.6,5.7
296,Nick Westbrook-Ikhine,WR,TEN,1,39,39,63,0,8,5,8,3.8,9.7
297,Giovanni Ricci,TE,CAR,1,6,6,9,0,17,0,17,0.0,0.0
298,Trevor Lawrence,QB,JAC,1,73,73,100,8,0,62,62,12.9,17.7
299,Ja'Marr Chase,WR,CIN,1,69,69,91,0,14,10,14,12.5,18.1
300,Jaylen Waddle,WR,MIA,1,58,58,89,0,21,17,21,15.2,26.2
301,Chuba Hubbard,RB,CAR,1,34,34,49,18,3,18,21,0.9,2.6
302,Rashod Bateman,WR,BAL,1,48,48,81,0,10,8,10,8.6,17.9
303,Amon-Ra St. Brown,WR,DET,1,59,59,88,3,19,19,22,17.0,28.8
304,Tylan Wallace,WR,BAL,1,27,27,46,0,7,4,7,1.8,6.7
305,Darnell Mooney,WR,CHI,1,63,63,85,3,14,11,17,5.9,9.4
306,Reggie Gilliam,RB,BUF,1,9,9,11,0,11,11,11,0.8,8.9
307,Jonathan Ward,RB,ARI,1,9,9,14,11,0,11,11,0.3,3.3
308,Nathan Cottrell,RB,JAC,1,1,1,1,100,0,100,100,0.3,30.0
309,Maurice Ffrench,WR,LAC,1,2,2,3,50,0,50,50,0.3,15.0
310,Demetric Felton,RB,CLE,1,4,4,6,0,0,0,0,0.0,0.0
311,Dyami Brown,WR,WAS,1,13,13,22,0,15,15,15,5.3,40.8
312,Kadarius Toney,WR,NYG,1,39,39,51,0,23,10,23,2.8,7.2
313,Dazz Newsome,WR,CHI,1,34,34,46,0,6,3,6,1.0,2.9
314,Anthony Schwartz,WR,CLE,1,11,11,16,18,9,27,27,8.9,80.9
315,Shi Smith,WR,CAR,1,15,15,21,0,33,20,33,8.6,57.3
316,Nico Collins,WR,HOU,1,45,45,66,0,9,7,9,9.3,20.7
317,Jaret Patterson,RB,WAS,1,15,15,25,60,0,60,60,3.3,22.0
318,Mac Jones,QB,NE,1,64,64,100,9,0,59,59,7.1,11.1
319,Ian Book,QB,NO,1,50,50,96,6,0,46,46,4.0,8.0
320,Brevin Jordan,TE,HOU,1,32,32,47,0,13,13,13,5.6,17.5
321,Kyle Pitts,TE,ATL,1,36,36,78,0,17,17,17,10.2,28.3
322,Zach Wilson,QB,NYJ,1,58,58,100,7,0,45,45,23.2,40.0
323,Michael Carter,RB,NYJ,1,43,43,74,37,7,42,44,12.4,28.8
324,Javonte Williams,RB,DEN,1,22,22,52,32,9,41,41,8.0,36.4
325,Khalil Herbert,RB,CHI,1,8,8,11,25,13,38,38,8.8,110.0
326,D'Wayne Eskridge,WR,SEA,1,20,20,36,5,15,15,20,1.7,8.5
327,Tommy Tremble,TE,CAR,1,41,41,59,0,5,5,5,2.2,5.4
328,Chris Evans,RB,CIN,1,3,3,4,33,33,33,67,0.1,3.3
329,Davis Mills,QB,HOU,1,68,68,100,1,0,41,41,18.1,26.6
330,Dax Milne,WR,WAS,1,7,7,12,0,14,14,14,1.4,20.0
