,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
27,Josh Gordon,WR,KC,1,21,21,27,0,5,0,5,0.0,0.0
28,Cole Beasley,WR,BUF,1,42,42,51,0,12,10,12,3.1,7.4
29,Travis Kelce,TE,KC,1,60,60,77,0,8,7,8,9.4,15.7
30,Marquise Goodwin,WR,CHI,1,26,26,32,0,12,8,12,1.3,5.0
31,Cordarrelle Patterson,RB,ATL,1,18,18,36,22,6,28,28,1.2,6.7
32,Keenan Allen,WR,LAC,1,82,82,88,0,10,7,10,5.2,6.3
33,Le'Veon Bell,RB,TB,1,23,23,38,13,4,17,17,7.5,32.6
34,Rex Burkhead,RB,HOU,1,40,40,70,30,10,38,40,6.6,16.5
35,Kenjon Barner,RB,TB,1,9,9,15,44,0,44,44,0.0,0.0
36,Zach Ertz,TE,ARI,1,70,70,92,0,14,10,14,8.4,12.0
37,Latavius Murray,RB,BAL,1,39,39,55,41,0,41,41,21.0,53.8
38,Jack Doyle,TE,IND,1,32,32,56,0,6,3,6,1.1,3.4
39,Derek Carr,QB,LV,1,75,75,94,1,0,49,49,15.3,20.4
40,Devonta Freeman,RB,BAL,1,27,27,38,19,7,26,26,2.7,10.0
41,Sammy Watkins,WR,BAL,1,21,21,30,0,5,0,5,0.0,0.0
42,Mike Evans,WR,TB,1,43,43,72,0,16,14,16,20.9,48.6
43,Brandin Cooks,WR,HOU,1,18,18,32,0,22,17,22,2.6,14.4
44,Davante Adams,WR,GB,1,22,22,32,0,32,27,32,5.5,25.0
45,Allen Robinson II,WR,CHI,1,53,53,65,0,8,4,8,4.2,7.9
46,Odell Beckham Jr.,WR,LAR,1,51,51,78,0,10,4,10,1.8,3.5
47,Jarvis Landry,WR,CLE,1,48,48,73,0,17,13,17,13.5,28.1
48,Jimmy Garoppolo,QB,SF,1,70,70,100,1,0,47,47,14.7,21.0
49,Jerick McKinnon,RB,KC,1,23,23,29,22,13,35,35,11.0,47.8
50,Richard Rodgers,TE,PHI,1,38,38,51,0,5,5,5,1.1,2.9
51,Damien Williams,RB,CHI,1,16,16,20,0,31,19,31,9.3,58.1
52,Keith Smith,RB,ATL,1,9,9,18,0,11,11,11,0.3,3.3
