Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,David Montgomery(CHI),17,72,4.2,13,0,2,4,4,39,9.8,0,0,1,23.1,23.1,98.7%
2,Aaron Jones(GB),15,130,8.7,77,0,1,3,3,18,6.0,0,0,1,20.8,20.8,98.9%
3,Jonathan Taylor(IND),13,91,7.0,24,0,0,3,3,44,14.7,1,0,1,19.5,19.5,100.0%
4,Dalvin Cook(MIN),32,120,3.8,12,0,0,6,9,59,9.8,0,0,1,17.9,17.9,100.0%
5,Ty Johnson(NYJ),22,104,4.7,16,0,1,2,2,13,6.5,0,0,1,17.7,17.7,15.8%
6,Adrian Peterson(SEA),16,57,3.6,15,0,2,0,1,0,0,0,0,1,17.7,17.7,4.9%
7,Chris Carson(SEA),13,65,5.0,11,0,0,3,6,45,15.0,1,0,1,17.0,17.0,31.7%
8,James Robinson(JAC),18,78,4.3,15,0,1,6,6,30,5.0,0,0,1,16.8,16.8,76.3%
9,Nick Chubb(CLE),18,80,4.4,29,0,1,1,1,26,26.0,0,0,1,16.6,16.6,99.8%
10,Alfred Morris(NYG),8,39,4.9,13,0,1,1,1,6,6.0,1,0,1,16.5,16.5,0.0%
11,Alvin Kamara(NO),15,88,5.9,37,0,1,2,3,9,4.5,0,0,1,15.7,15.7,100.0%
12,Cam Akers(LAR),21,72,3.4,12,0,1,1,1,22,22.0,0,0,1,15.4,15.4,13.8%
13,Melvin Gordon III(DEN),15,131,8.7,65,0,0,1,2,11,11.0,0,0,1,14.2,14.2,87.8%
14,Wayne Gallman Jr.(MIN),16,135,8.4,60,0,0,0,0,0,0,0,0,1,13.5,13.5,1.0%
15,Darrell Henderson Jr.(LAR),3,49,16.3,38,0,1,2,3,25,12.5,0,0,1,13.4,13.4,76.0%
16,J.K. Dobbins(BAL),11,71,6.5,30,0,1,0,0,0,0,0,0,1,13.1,13.1,10.3%
17,Myles Gaskin(MIA),21,90,4.3,26,0,0,2,2,51,25.5,0,1,1,12.1,12.1,83.2%
18,Kenyan Drake(LV),10,49,4.9,27,0,1,2,3,9,4.5,0,0,1,11.8,11.8,29.4%
19,David Johnson(HOU),10,44,4.4,19,0,1,0,2,0,0,0,0,1,10.4,10.4,35.4%
20,Gus Edwards(BAL),7,101,14.4,36,0,0,0,0,0,0,0,0,1,10.1,10.1,9.6%
21,Ezekiel Elliott(DAL),18,77,4.3,14,0,0,4,6,18,4.5,0,0,1,9.5,9.5,99.7%
22,Damien Harris(NE),16,80,5.0,12,0,0,1,1,15,15.0,0,0,1,9.5,9.5,89.8%
23,Nyheim Hines(IND),6,10,1.7,5,0,1,3,3,22,7.3,0,0,1,9.2,9.2,44.8%
24,Devin Singletary(BUF),18,61,3.4,15,0,0,3,4,22,7.3,0,0,1,8.3,8.3,89.1%
25,Peyton Barber(LV),14,23,1.6,5,0,1,0,0,0,0,0,0,1,8.3,8.3,1.2%
26,J.D. McKissic(WAS),5,8,1.6,8,0,0,10,10,70,7.0,0,0,1,7.8,7.8,32.9%
27,Jeremy McNichols(FA),2,2,1.0,1,0,1,3,4,15,5.0,0,0,1,7.7,7.7,7.6%
28,Josh Adams(NO),8,74,9.3,25,0,0,0,0,0,0,0,0,1,7.4,7.4,0.0%
29,C.J. Ham(MIN),0,0,0,0,0,0,1,1,12,12.0,1,0,1,7.2,7.2,0.1%
30,Kyle Juszczyk(SF),2,5,2.5,5,0,0,1,1,6,6.0,1,0,1,7.1,7.1,1.0%
31,Austin Ekeler(LAC),8,36,4.5,9,0,0,4,9,32,8.0,0,0,1,6.8,6.8,99.9%
32,Jeff Wilson Jr.(SF),7,47,6.7,18,0,0,2,5,12,6.0,0,0,1,5.9,5.9,56.1%
33,Sony Michel(LAR),10,35,3.5,10,0,0,1,1,23,23.0,0,0,1,5.8,5.8,89.4%
34,Kareem Hunt(CLE),14,33,2.4,8,0,0,3,3,24,8.0,0,0,1,5.7,5.7,82.1%
35,Le'Veon Bell(FA),11,40,3.6,16,0,0,2,3,15,7.5,0,0,1,5.5,5.5,5.4%
36,Devontae Booker(FA),16,50,3.1,14,0,0,1,2,1,1.0,0,0,1,5.1,5.1,23.3%
37,Derrick Henry(TEN),15,60,4.0,10,0,0,1,1,9,9.0,0,1,1,4.9,4.9,78.0%
38,Chase Edmonds(ARI),6,28,4.7,13,0,0,2,5,15,7.5,0,0,1,4.3,4.3,85.1%
39,Raheem Mostert(SF),9,42,4.7,16,0,0,1,1,1,1.0,0,0,1,4.3,4.3,13.0%
40,Darrel Williams(KC),6,38,6.3,12,0,0,1,2,5,5.0,0,0,1,4.3,4.3,79.6%
41,Kalen Ballage(PIT),7,34,4.9,8,0,0,3,4,5,1.7,0,0,1,3.9,3.9,0.1%
42,Jamaal Williams(DET),5,26,5.2,18,0,0,2,2,10,5.0,0,0,1,3.6,3.6,58.2%
43,Ito Smith(DAL),8,36,4.5,15,0,0,1,2,-2,-2.0,0,0,1,3.4,3.4,0.0%
44,Duke Johnson Jr.(MIA),2,8,4.0,4,0,0,6,6,24,4.0,0,0,1,3.2,3.2,7.4%
45,Miles Sanders(PHI),10,31,3.1,8,0,0,0,1,0,0,0,0,1,3.1,3.1,77.0%
