Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Joe Mixon(CIN),25,151,6.0,34,0,2,6,6,30,5.0,1,0,1,36.1,36.1,98.1%
2,Dalvin Cook(MIN),27,130,4.8,15,0,2,2,2,16,8.0,0,0,1,26.6,26.6,100.0%
3,Melvin Gordon III(DEN),23,107,4.7,43,0,2,2,3,11,5.5,0,0,1,23.8,23.8,87.8%
4,Chris Carson(SEA),16,80,5.0,18,0,2,3,4,20,6.7,0,0,1,22.0,22.0,31.7%
5,Latavius Murray(BAL),14,64,4.6,11,0,2,1,2,19,19.0,0,0,1,20.3,20.3,22.2%
6,Kareem Hunt(CLE),11,71,6.5,14,0,2,0,0,0,0,0,0,1,19.1,19.1,82.1%
7,Antonio Gibson(WAS),13,46,3.5,10,0,1,4,5,82,20.5,0,0,1,18.8,18.8,95.9%
8,Todd Gurley II(FA),16,57,3.6,13,0,2,1,1,6,6.0,0,0,1,18.3,18.3,0.4%
9,Alvin Kamara(NO),19,83,4.4,12,0,1,3,4,36,12.0,0,0,1,17.9,17.9,100.0%
10,Aaron Jones(GB),15,71,4.7,23,0,0,5,5,40,8.0,1,0,1,17.1,17.1,98.9%
11,Mike Davis(ATL),16,84,5.3,21,0,1,5,6,27,5.4,0,0,1,17.1,17.1,49.7%
12,Jerick McKinnon(KC),14,54,3.9,15,0,1,7,8,43,6.1,0,0,1,15.7,15.7,0.8%
13,Devin Singletary(BUF),18,56,3.1,11,0,1,5,6,21,4.2,0,0,1,13.7,13.7,89.1%
14,Reggie Bonnafon(WAS),10,53,5.3,22,0,0,2,2,18,9.0,1,0,1,13.1,13.1,0.0%
15,Ronald Jones II(TB),20,111,5.6,23,0,0,6,9,17,2.8,0,0,1,12.8,12.8,83.5%
16,Ezekiel Elliott(DAL),12,54,4.5,24,0,0,8,8,71,8.9,0,1,1,12.5,12.5,99.7%
17,D'Andre Swift(DET),4,22,5.5,7,0,0,4,4,30,7.5,1,0,1,11.2,11.2,97.2%
18,James Robinson(JAC),17,75,4.4,14,0,0,4,4,32,8.0,0,0,1,10.7,10.7,76.3%
19,Jamaal Williams(DET),8,10,1.3,5,0,0,8,8,95,11.9,0,0,1,10.5,10.5,58.2%
20,Chase Edmonds(ARI),4,16,4.0,9,0,0,5,6,24,4.8,1,0,1,10.0,10.0,85.1%
21,Damien Harris(NE),17,100,5.9,41,0,0,0,0,0,0,0,0,1,10.0,10.0,89.8%
22,Mark Ingram II(NO),8,34,4.3,8,0,1,1,1,3,3.0,0,0,1,9.7,9.7,39.1%
23,Adrian Peterson(SEA),11,36,3.3,10,0,1,0,2,0,0,0,0,1,9.6,9.6,4.9%
24,D'Ernest Johnson(CLE),13,95,7.3,28,0,0,0,0,0,0,0,0,1,9.5,9.5,18.7%
25,Tony Pollard(DAL),3,16,5.3,8,0,1,1,2,16,16.0,0,0,1,9.2,9.2,75.3%
26,David Johnson(HOU),16,63,3.9,15,0,0,2,3,29,14.5,0,0,1,9.2,9.2,35.4%
27,Clyde Edwards-Helaire(KC),16,64,4.0,13,0,0,3,3,27,9.0,0,0,1,9.1,9.1,86.8%
28,Ke'Shawn Vaughn(TB),3,4,1.3,3,0,0,2,3,22,11.0,1,0,1,8.6,8.6,7.8%
29,Jonathan Taylor(IND),17,68,4.0,16,0,0,1,1,11,11.0,0,0,1,7.9,7.9,100.0%
30,David Montgomery(CHI),10,27,2.7,6,0,0,3,6,30,10.0,0,0,1,7.7,7.7,98.7%
31,Alexander Mattison(MIN),7,17,2.4,4,0,1,0,0,0,0,0,0,1,7.7,7.7,75.0%
32,Miles Sanders(PHI),13,46,3.5,9,0,0,2,4,30,15.0,0,0,1,7.6,7.6,77.0%
