rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Green Bay Packers,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,30.0,30.0,60.6,GB,DST,9,2011
2.0,Philadelphia Eagles,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,20.0,20.0,52.5,PHI,DST,9,2011
3.0,New York Giants,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,20.0,20.0,4.5,NYG,DST,9,2011
4.0,Indianapolis Colts,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,19.0,66.4,IND,DST,9,2011
5.0,San Francisco 49ers,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,18.0,18.0,79.5,SF,DST,9,2011
6.0,Dallas Cowboys,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,82.9,DAL,DST,9,2011
7.0,Denver Broncos,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,18.0,48.5,DEN,DST,9,2011
8.0,Houston Texans,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,18.0,18.0,6.4,HOU,DST,9,2011
9.0,Arizona Cardinals,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,17.0,60.9,ARI,DST,9,2011
10.0,New York Jets,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,16.0,16.0,3.3,NYJ,DST,9,2011
11.0,Pittsburgh Steelers,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,15.0,44.6,PIT,DST,9,2011
12.0,Miami Dolphins,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,15.0,60.2,MIA,DST,9,2011
13.0,Buffalo Bills,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,15.0,95.9,BUF,DST,9,2011
14.0,Baltimore Ravens,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,51.9,BAL,DST,9,2011
15.0,New England Patriots,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,93.2,NE,DST,9,2011
16.0,Washington Commanders,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,14.0,27.5,WAS,DST,9,2011
17.0,Cincinnati Bengals,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,14.0,14.0,14.7,CIN,DST,9,2011
18.0,Atlanta Falcons,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,13.0,5.8,ATL,DST,9,2011
19.0,Seattle Seahawks,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0,12.0,39.4,SEA,DST,9,2011
20.0,Tampa Bay Buccaneers,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,98.0,TB,DST,9,2011
21.0,Chicago Bears,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,35.9,CHI,DST,9,2011
22.0,Cleveland Browns,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,40.8,CLE,DST,9,2011
23.0,Tennessee Titans,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,48.4,TEN,DST,9,2011
24.0,New Orleans Saints,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,11.0,79.3,NO,DST,9,2011
25.0,Kansas City Chiefs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,45.7,KC,DST,9,2011
26.0,Los Angeles Rams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,LAR,DST,9,2011
27.0,Detroit Lions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,DET,DST,9,2011
28.0,Los Angeles Chargers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3,LAC,DST,9,2011
29.0,Carolina Panthers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,CAR,DST,9,2011
30.0,Minnesota Vikings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,MIN,DST,9,2011
31.0,Jacksonville Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,JAC,DST,9,2011
32.0,Las Vegas Raiders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,LV,DST,9,2011
