Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,A.J. Green(ARI),5,8,90,18.0,37,0,1,0,0,0,0,1,15.0,15.0,51.8%
2,DeSean Jackson(LV),5,7,86,17.2,31,0,1,1,-4,0,0,1,14.2,14.2,4.4%
3,Larry Fitzgerald(FA),4,8,66,16.5,22,0,0,0,0,0,0,1,6.6,6.6,0.3%
4,Andre Roberts(LAC),3,6,36,12.0,13,0,0,0,0,0,0,1,3.6,3.6,0.1%
5,Julio Jones(TEN),1,4,16,16.0,16,0,0,1,17,0,0,1,3.3,3.3,60.7%
6,Antonio Brown(FA),2,4,23,11.5,17,0,0,1,10,0,0,1,3.3,3.3,84.1%
7,Golden Tate(FA),2,3,31,15.5,17,0,0,0,0,0,0,1,3.1,3.1,0.1%
8,Randall Cobb(GB),2,2,26,13.0,16,0,0,0,0,0,0,1,2.6,2.6,7.6%
9,Ted Ginn Jr.(FA),0,0,0,0,0,0,0,1,24,0,0,1,2.4,2.4,0.0%
10,Brandon Aiyuk(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.8%
11,Justin Jefferson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9%
12,DeVonta Smith(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.6%
13,Laviska Shenault Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3%
14,Jalen Reagor(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3%
15,Tee Higgins(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2%
16,CeeDee Lamb(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7%
17,Jerry Jeudy(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4%
18,Devin Duvernay(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
19,Gunner Olszewski(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
