rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
1.0,Larry Fitzgerald,7.0,9.0,93.0,13.3,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.3,9.3,0.3,WR,5,2010,ARI
2.0,DeSean Jackson,2.0,3.0,24.0,12.0,20.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,3.2,3.2,4.4,WR,5,2010,PHI
3.0,Andre Roberts,2.0,3.0,27.0,13.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,0.1,WR,5,2010,ARI
5.0,Dez Bryant,3.0,6.0,22.0,7.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.2,2.6,WR,5,2010,DAL
274.0,Jason Avant,2.0,2.0,13.0,6.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,5,2010,PHI
276.0,Jerricho Cotchery,5.0,10.0,46.0,9.2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,5,2010,NYJ
278.0,Jeremy Maclin,6.0,9.0,95.0,15.8,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,5,2010,PHI
279.0,Jordy Nelson,3.0,5.0,42.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,WR,5,2010,GB
280.0,James Jones,4.0,8.0,65.0,16.3,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,5,2010,GB
281.0,Hakeem Nicks,12.0,17.0,130.0,10.8,27.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,5,2010,NYG
282.0,Greg Jennings,2.0,5.0,22.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,5,2010,GB
284.0,Josh Cribbs,1.0,5.0,8.0,8.0,8.0,0.0,0.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,5,2010,CLE
287.0,Malcom Floyd,8.0,10.0,213.0,26.6,55.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,5,2010,SD
288.0,Louis Murphy,2.0,4.0,61.0,30.5,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,5,2010,OAK
290.0,Lance Moore,1.0,4.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,5,2010,NO
291.0,Kevin Walter,2.0,5.0,24.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,5,2010,HOU
292.0,Josh Morgan,3.0,4.0,21.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,5,2010,SF
295.0,Kenny Britt,4.0,6.0,86.0,21.5,52.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,5,2010,TEN
