rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
349.0,Mike Wallace,3.0,4.0,43.0,14.3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,8,2010,PIT
350.0,Mike Thomas,4.0,4.0,41.0,10.3,15.0,0.0,1.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,8,2010,JAC
377.0,Mike Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,WR,8,2010,JAC
352.0,Micheal Spurlock,3.0,3.0,60.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,8,2010,TB
353.0,Michael Crabtree,3.0,5.0,53.0,17.7,28.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,8,2010,SF
356.0,Robert Meachem,6.0,6.0,76.0,12.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,8,2010,NO
357.0,Steve Smith,9.0,15.0,85.0,9.4,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,WR,8,2010,CAR
358.0,Wes Welker,3.0,5.0,24.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,8,2010,NE
362.0,Terrance Copper,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,8,2010,KC
363.0,Steve Johnson,5.0,10.0,37.0,7.4,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,8,2010,BUF
365.0,Santonio Holmes,3.0,6.0,43.0,14.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,8,2010,NYJ
366.0,Santana Moss,6.0,10.0,56.0,9.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WR,8,2010,WAS
367.0,Sammie Stroughter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,WR,8,2010,TB
