rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,New England Patriots,1,3,0,1,1,0,0,1,20.0,20.0,93.2,NE,DST,9,2021
2,Cleveland Browns,5,2,1,1,1,0,0,1,18.0,18.0,40.8,CLE,DST,9,2021
3,Miami Dolphins,5,3,1,1,0,0,0,1,17.0,17.0,60.2,MIA,DST,9,2021
4,Jacksonville Jaguars,4,2,1,2,0,0,0,1,17.0,17.0,6.9,JAC,DST,9,2021
5,Tennessee Titans,5,2,0,0,1,0,0,1,16.0,16.0,48.4,TEN,DST,9,2021
6,Houston Texans,4,2,3,2,0,0,0,1,15.0,15.0,6.4,HOU,DST,9,2021
7,New York Giants,1,2,1,1,1,0,0,1,14.0,14.0,4.5,NYG,DST,9,2021
8,Minnesota Vikings,3,2,0,0,0,0,1,1,12.0,12.0,28.0,MIN,DST,9,2021
9,Arizona Cardinals,5,1,2,2,0,0,0,1,12.0,12.0,60.9,ARI,DST,9,2021
10,Kansas City Chiefs,1,1,1,0,0,0,0,1,11.0,11.0,45.7,KC,DST,9,2021
11,Chicago Bears,4,0,1,0,1,0,0,1,11.0,11.0,35.9,CHI,DST,9,2021
12,Buffalo Bills,2,0,1,1,0,0,0,1,8.0,8.0,95.9,BUF,DST,9,2021
13,Pittsburgh Steelers,3,1,1,0,0,0,0,1,7.0,7.0,44.6,PIT,DST,9,2021
14,Carolina Panthers,2,1,1,2,0,0,0,1,7.0,7.0,27.8,CAR,DST,9,2021
15,Denver Broncos,2,1,1,0,0,0,0,1,7.0,7.0,48.5,DEN,DST,9,2021
16,Las Vegas Raiders,3,0,1,1,0,0,0,1,6.0,6.0,7.6,LV,DST,9,2021
17,Los Angeles Rams,3,1,0,0,0,0,0,1,5.0,5.0,74.5,LAR,DST,9,2021
18,Indianapolis Colts,2,1,1,1,0,0,0,1,5.0,5.0,66.4,IND,DST,9,2021
19,Green Bay Packers,1,0,0,0,0,0,0,1,5.0,5.0,60.6,GB,DST,9,2021
20,Dallas Cowboys,4,0,0,0,0,0,0,1,3.0,3.0,82.9,DAL,DST,9,2021
21,Atlanta Falcons,1,0,1,1,0,0,0,1,3.0,3.0,5.8,ATL,DST,9,2021
22,New Orleans Saints,2,0,0,1,0,0,0,1,2.0,2.0,79.3,NO,DST,9,2021
23,San Francisco 49ers,2,0,0,1,0,0,0,1,1.0,1.0,79.5,SF,DST,9,2021
24,Los Angeles Chargers,1,0,0,0,0,0,0,1,1.0,1.0,44.3,LAC,DST,9,2021
25,Washington Commanders,0,0,0,0,0,0,0,0,0.0,0.0,27.5,WAS,DST,9,2021
26,Tampa Bay Buccaneers,0,0,0,0,0,0,0,0,0.0,0.0,98.0,TB,DST,9,2021
27,Philadelphia Eagles,0,0,0,0,0,0,0,1,0.0,0.0,52.5,PHI,DST,9,2021
28,Seattle Seahawks,0,0,0,0,0,0,0,0,0.0,0.0,39.4,SEA,DST,9,2021
29,Detroit Lions,0,0,0,0,0,0,0,0,0.0,0.0,1.1,DET,DST,9,2021
30,Baltimore Ravens,0,0,0,0,0,0,0,1,-1.0,-1.0,51.9,BAL,DST,9,2021
31,Cincinnati Bengals,2,0,0,1,0,0,0,1,-2.0,-2.0,14.7,CIN,DST,9,2021
32,New York Jets,1,0,0,2,0,0,0,1,-3.0,-3.0,3.3,NYJ,DST,9,2021
