rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Chicago Bears,4.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,21.0,21.0,35.9,CHI,DST,17,2021
2.0,New Orleans Saints,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,15.0,79.3,NO,DST,17,2021
3.0,Tennessee Titans,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,15.0,48.4,TEN,DST,17,2021
4.0,Pittsburgh Steelers,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,44.6,PIT,DST,17,2021
5.0,Baltimore Ravens,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,14.0,14.0,51.9,BAL,DST,17,2021
6.0,Los Angeles Chargers,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,13.0,44.3,LAC,DST,17,2021
7.0,Los Angeles Rams,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,13.0,74.5,LAR,DST,17,2021
8.0,New England Patriots,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,93.2,NE,DST,17,2021
9.0,San Francisco 49ers,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,9.0,79.5,SF,DST,17,2021
10.0,Buffalo Bills,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,8.0,95.9,BUF,DST,17,2021
11.0,Atlanta Falcons,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,8.0,5.8,ATL,DST,17,2021
12.0,Indianapolis Colts,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,6.0,66.4,IND,DST,17,2021
13.0,Green Bay Packers,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,60.6,GB,DST,17,2021
14.0,Philadelphia Eagles,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,52.5,PHI,DST,17,2021
15.0,Seattle Seahawks,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,39.4,SEA,DST,17,2021
16.0,New York Giants,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,4.5,NYG,DST,17,2021
17.0,Cleveland Browns,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,40.8,CLE,DST,17,2021
18.0,Houston Texans,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,6.4,HOU,DST,17,2021
19.0,Kansas City Chiefs,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,45.7,KC,DST,17,2021
20.0,Tampa Bay Buccaneers,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,98.0,TB,DST,17,2021
21.0,Carolina Panthers,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,27.8,CAR,DST,17,2021
22.0,Arizona Cardinals,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,60.9,ARI,DST,17,2021
23.0,Washington Commanders,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,27.5,WAS,DST,17,2021
24.0,Las Vegas Raiders,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,7.6,LV,DST,17,2021
25.0,New York Jets,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.3,NYJ,DST,17,2021
26.0,Dallas Cowboys,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,82.9,DAL,DST,17,2021
27.0,Miami Dolphins,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.2,MIA,DST,17,2021
28.0,Denver Broncos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,48.5,DEN,DST,17,2021
29.0,Cincinnati Bengals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,14.7,CIN,DST,17,2021
30.0,Jacksonville Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,6.9,JAC,DST,17,2021
31.0,Detroit Lions,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,1.1,DET,DST,17,2021
32.0,Minnesota Vikings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,-4.0,28.0,MIN,DST,17,2021
