rank,player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
182.0,Brandon Jackson,6.0,17.0,2.8,5.0,0.0,0.0,2.0,2.0,29.0,14.5,0.0,0.0,1.0,0.0,0.0,0.0,GB,RB,17,2009
183.0,Bernard Scott,6.0,20.0,3.3,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CIN,RB,17,2009
184.0,BenJarvus Green-Ellis,4.0,22.0,5.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NE,RB,17,2009
185.0,Arian Foster,20.0,119.0,6.0,24.0,0.0,2.0,3.0,4.0,26.0,8.7,0.0,0.0,1.0,0.0,0.0,0.0,HOU,RB,17,2009
187.0,Ahmad Bradshaw,7.0,13.0,1.9,8.0,0.0,0.0,2.0,3.0,33.0,16.5,0.0,0.0,1.0,0.0,0.0,0.0,NYG,RB,17,2009
188.0,Darren Sproles,2.0,18.0,9.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,SD,RB,17,2009
189.0,Darren McFadden,5.0,9.0,1.8,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,OAK,RB,17,2009
191.0,Dantrell Savage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,RB,17,2009
193.0,Chris Pressley,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,TB,RB,17,2009
194.0,Chris Ogbonnaya,2.0,5.0,2.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STL,RB,17,2009
195.0,Chris Johnson,36.0,134.0,3.7,12.0,0.0,2.0,3.0,6.0,20.0,6.7,0.0,1.0,1.0,0.0,0.0,0.6,TEN,RB,17,2009
196.0,Chad Simpson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,RB,17,2009
198.0,Shonn Greene,13.0,62.0,4.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NYJ,RB,17,2009
199.0,Samkon Gado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,RB,17,2009
200.0,Ryan Grant,11.0,51.0,4.6,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,GB,RB,17,2009
201.0,Tashard Choice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DAL,RB,17,2009
203.0,Ray Rice,14.0,70.0,5.0,27.0,0.0,0.0,4.0,7.0,19.0,4.8,0.0,0.0,1.0,0.0,0.0,0.0,BAL,RB,17,2009
204.0,Rashard Mendenhall,20.0,94.0,4.7,36.0,0.0,0.0,1.0,3.0,26.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,PIT,RB,17,2009
205.0,Rashad Jennings,3.0,9.0,3.0,4.0,0.0,0.0,3.0,4.0,31.0,10.3,0.0,0.0,1.0,0.0,0.0,0.0,JAC,RB,17,2009
206.0,Quinn Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,GB,RB,17,2009
207.0,Peyton Hillis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DEN,RB,17,2009
208.0,Steven Jackson,20.0,63.0,3.2,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STL,RB,17,2009
209.0,Xavier Omon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,RB,17,2009
210.0,Willis McGahee,16.0,167.0,10.4,77.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BAL,RB,17,2009
211.0,Vonta Leach,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,26.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,HOU,RB,17,2009
213.0,Tim Hightower,6.0,24.0,4.0,11.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,ARI,RB,17,2009
214.0,Lex Hilliard,1.0,9.0,9.0,9.0,0.0,0.0,1.0,1.0,11.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,MIA,RB,17,2009
215.0,Le'Ron McClain,1.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,BAL,RB,17,2009
217.0,Lawrence Vickers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CLE,RB,17,2009
218.0,LaRod Stephens-Howling,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ARI,RB,17,2009
219.0,Kory Sheets,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MIA,RB,17,2009
220.0,Madison Hedgecock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,RB,17,2009
222.0,Mike Bell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,RB,17,2009
223.0,Montell Owens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,JAC,RB,17,2009
224.0,Mike Tolbert,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,SD,RB,17,2009
225.0,Mike Goodson,13.0,44.0,3.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CAR,RB,17,2009
226.0,Mike Cox,2.0,3.0,1.5,2.0,0.0,1.0,1.0,1.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,KC,RB,17,2009
227.0,Marcus Mason,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,RB,17,2009
228.0,Michael Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,SF,RB,17,2009
229.0,Michael Bush,10.0,18.0,1.8,5.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,OAK,RB,17,2009
230.0,Maurice Jones-Drew,16.0,82.0,5.1,30.0,0.0,0.0,1.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,JAC,RB,17,2009
231.0,Matt Lawrence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,RB,17,2009
232.0,Matt Forte,16.0,101.0,6.3,53.0,0.0,0.0,3.0,7.0,23.0,7.7,0.0,0.0,1.0,0.0,0.0,19.1,CHI,RB,17,2009
233.0,Marshawn Lynch,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.3,BUF,RB,17,2009
