,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
22,Julio Jones,WR,ATL,1,66,66,80,0,15,12,15,25.7,38.9
23,Cam Newton,QB,NE,1,57,57,100,18,2,63,63,19.5,34.2
24,Mark Ingram II,RB,BAL,1,10,10,13,50,0,50,50,2.0,20.0
25,Randall Cobb,WR,HOU,1,44,44,61,0,9,9,11,7.7,17.5
26,Kyle Rudolph,TE,MIN,1,38,38,68,0,11,8,11,4.7,12.4
27,Andy Dalton,QB,DAL,1,86,86,97,2,0,65,65,13.0,15.1
28,Luke Stocker,TE,ATL,1,31,31,38,0,0,0,0,0.0,0.0
29,Dion Lewis,RB,NYG,1,9,9,18,0,11,11,11,1.0,11.1
30,Lee Smith,TE,BUF,1,2,2,4,0,0,0,0,0.0,0.0
31,Bruce Miller,TE,JAC,1,4,4,12,0,0,0,0,0.0,0.0
32,Ryan Tannehill,QB,TEN,1,75,75,99,0,0,55,55,29.6,39.5
33,Nick Foles,QB,CHI,1,66,66,100,8,0,67,67,17.3,26.2
34,Kirk Cousins,QB,MIN,1,56,56,100,0,0,64,64,26.7,47.7
35,T.Y. Hilton,WR,IND,1,59,59,94,0,8,2,8,1.1,1.9
36,Marvin Jones Jr.,WR,DET,1,40,40,89,0,13,5,13,0.8,2.0
37,Case Keenum,QB,CLE,1,15,15,26,0,0,67,67,1.8,12.0
38,Cole Beasley,WR,BUF,1,34,34,64,0,21,12,21,10.5,30.9
39,Travis Kelce,TE,KC,1,65,65,89,0,11,8,11,16.5,25.4
40,DeAndre Hopkins,WR,ARI,1,48,48,77,0,17,4,17,7.3,15.2
41,Robert Woods,WR,LAR,1,57,57,95,4,18,11,21,10.0,17.5
42,Kenny Stills,WR,HOU,1,15,15,21,0,0,0,0,0.0,0.0
43,Cordarrelle Patterson,RB,CHI,1,12,12,18,8,8,17,17,0.9,7.5
44,Giovani Bernard,RB,CIN,1,35,35,48,23,9,31,31,8.8,25.1
45,Chris Thompson,RB,JAC,1,15,15,44,0,27,20,27,1.5,10.0
46,Rex Burkhead,RB,NE,1,18,18,32,28,0,28,28,1.4,7.8
47,Zach Ertz,TE,PHI,1,48,48,67,0,21,8,21,3.3,6.9
48,Tyler Eifert,TE,JAC,1,5,5,15,0,0,0,0,0.0,0.0
49,Levine Toilolo,TE,NYG,1,9,9,18,0,0,0,0,0.0,0.0
50,Vance McDonald,TE,PIT,1,40,40,62,0,0,0,0,0.0,0.0
51,Kyle Juszczyk,RB,SF,1,22,22,30,0,9,5,9,0.8,3.6
52,Ryan Griffin,TE,NYJ,1,26,26,37,0,12,8,12,1.7,6.5
53,Demetrius Harris,TE,CHI,1,24,24,36,0,13,0,13,0.0,0.0
54,Jack Doyle,TE,IND,1,39,39,62,0,8,8,8,6.9,17.7
55,Teddy Bridgewater,QB,CAR,1,68,68,100,12,0,54,54,11.4,16.8
56,Logan Thomas,TE,WAS,1,63,63,86,0,6,5,6,10.2,16.2
57,Devonta Freeman,RB,NYG,1,35,35,71,51,6,54,57,5.7,16.3
58,Mike Evans,WR,TB,1,50,50,78,0,4,2,4,1.0,2.0
59,Brandin Cooks,WR,HOU,1,62,62,86,0,15,15,15,12.8,20.6
60,Davante Adams,WR,GB,1,52,52,83,0,19,12,19,6.1,11.7
61,Allen Robinson II,WR,CHI,1,58,58,88,0,16,9,16,5.3,9.1
62,Odell Beckham Jr.,WR,CLE,1,48,48,84,0,6,4,6,2.5,5.2
63,Jarvis Landry,WR,CLE,1,44,44,77,0,11,7,11,4.0,9.1
64,Eric Ebron,TE,PIT,1,46,46,71,0,9,4,9,0.9,2.0
65,Trey Burton,TE,IND,1,35,35,56,3,14,14,17,17.9,51.1
66,James White,RB,NE,1,31,31,54,13,29,39,42,7.3,23.5
67,Jimmy Garoppolo,QB,SF,1,73,73,100,5,0,51,51,23.5,32.2
68,Jerick McKinnon,RB,SF,1,23,23,32,26,13,35,39,2.8,12.2
69,John Brown,WR,BUF,1,51,51,96,0,8,0,8,0.0,0.0
70,Richard Rodgers,TE,PHI,1,43,43,60,0,7,7,7,3.1,7.2
71,Willie Snead IV,WR,BAL,1,50,50,65,0,4,2,4,3.2,6.4
72,Dontrelle Inman,WR,WAS,1,66,66,90,0,8,8,8,4.5,6.8
73,Keith Smith,RB,ATL,1,13,13,16,0,8,8,8,0.3,2.3
74,Adam Thielen,WR,MIN,1,52,52,93,0,10,6,10,11.1,21.3
75,Cameron Brate,TE,TB,1,23,23,36,0,4,4,4,0.3,1.3
76,Darren Fells,TE,HOU,1,62,62,86,0,11,10,11,14.5,23.4
77,Diontae Spencer,WR,DEN,1,4,4,6,25,25,25,50,0.9,22.5
78,Seth Roberts,WR,CAR,1,15,15,22,0,0,0,0,0.0,0.0
79,Amari Cooper,WR,DAL,1,79,79,89,0,13,9,13,13.9,17.6
80,DeVante Parker,WR,MIA,1,46,46,82,0,17,7,17,3.5,7.6
81,Todd Gurley II,RB,ATL,1,46,46,56,43,9,50,52,6.7,14.6
82,Ameer Abdullah,RB,MIN,1,18,18,32,11,6,17,17,0.8,4.4
83,Duke Johnson Jr.,RB,HOU,1,19,19,26,21,11,26,32,1.1,5.8
84,Mike Davis,RB,CAR,1,60,60,88,30,5,33,35,9.5,15.8
85,David Johnson,RB,HOU,1,55,55,76,35,4,36,38,12.9,23.5
86,Malcolm Brown,RB,LAR,1,27,27,45,7,15,19,22,2.2,8.1
87,Jesse James,TE,DET,1,23,23,51,0,9,4,9,0.3,1.3
88,Tyler Kroft,TE,BUF,1,30,30,57,0,7,3,7,0.7,2.3
89,Nick Boyle,TE,BAL,1,57,57,74,0,5,5,5,9.3,16.3
90,Blake Bell,TE,DAL,1,19,19,21,0,5,0,5,0.0,0.0
91,Breshad Perriman,WR,NYJ,1,63,63,89,0,13,6,13,6.2,9.8
92,Jamison Crowder,WR,NYJ,1,63,63,89,0,21,11,21,4.8,7.6
93,Stefon Diggs,WR,BUF,1,51,51,96,0,16,12,16,10.6,20.8
94,Chris Manhertz,TE,CAR,1,33,33,49,0,6,3,6,0.6,1.8
95,James O'Shaughnessy,TE,JAC,1,26,26,76,0,4,0,4,0.0,0.0
96,Chris Conley,WR,JAC,1,4,4,12,0,50,25,50,0.6,15.0
97,Geoff Swaim,TE,TEN,1,49,49,64,0,6,4,6,1.0,2.0
98,Damiere Byrd,WR,NE,1,55,55,96,0,7,5,7,3.8,6.9
99,Raheem Mostert,RB,SF,1,35,35,48,49,6,54,54,7.6,21.7
100,Adam Humphries,WR,TEN,1,41,41,54,0,15,15,15,12.4,30.2
101,Ezekiel Elliott,RB,DAL,1,54,54,61,22,19,37,41,4.0,7.4
102,Jared Goff,QB,LAR,1,60,60,100,2,0,65,65,15.9,26.5
103,Derrick Henry,RB,TEN,1,45,45,59,49,11,53,60,38.4,85.3
104,Carson Wentz,QB,PHI,1,72,72,100,7,0,63,63,29.4,40.8
105,Tyler Boyd,WR,CIN,1,57,57,78,2,14,11,16,7.9,13.9
106,Pharoh Cooper,WR,CAR,1,4,4,6,0,0,0,0,0.0,0.0
107,Austin Hooper,TE,CLE,1,40,40,70,0,15,13,15,5.2,13.0
108,Rashard Higgins,WR,CLE,1,34,34,60,0,6,3,6,7.3,21.5
109,Tyler Higbee,TE,LAR,1,45,45,75,0,9,7,9,5.6,12.4
110,Will Fuller V,WR,HOU,1,66,66,92,0,17,9,17,18.3,27.7
111,Kenyan Drake,RB,ARI,1,42,42,68,48,5,48,52,28.4,67.6
112,Nick Vannett,TE,DEN,1,29,29,45,0,3,3,3,0.7,2.4
113,Demarcus Robinson,WR,KC,1,69,69,95,0,9,7,9,6.9,10.0
114,Jakeem Grant Sr.,WR,MIA,1,20,20,36,0,20,20,20,4.8,24.0
115,Robby Anderson,WR,CAR,1,59,59,87,0,8,7,8,7.7,13.1
116,Alex Erickson,WR,CIN,1,3,3,4,0,33,0,33,0.0,0.0
117,Andy Janovich,RB,CLE,1,7,7,12,0,0,0,0,0.0,0.0
118,Derek Watt,RB,PIT,1,4,4,6,0,0,0,0,0.0,0.0
119,Tyreek Hill,WR,KC,1,67,67,92,1,4,6,6,2.5,3.7
120,Marcus Johnson,WR,IND,1,40,40,63,0,20,13,20,10.8,27.0
121,Temarrick Hemingway,TE,WAS,1,10,10,14,0,0,0,0,0.0,0.0
122,Mike Thomas,WR,CIN,1,26,26,36,0,12,4,12,1.0,3.8
123,Peyton Barber,RB,WAS,1,8,8,11,50,13,63,63,1.0,12.5
124,J.P. Holtz,TE,CHI,1,7,7,11,0,0,0,0,0.0,0.0
125,Kalif Raymond,WR,TEN,1,21,21,28,0,19,14,19,3.2,15.2
126,Marvin Hall,WR,DET,1,8,8,18,13,25,25,38,0.7,8.8
127,Jaydon Mickens,WR,TB,1,3,3,5,0,0,0,0,0.0,0.0
128,C.J. Ham,RB,MIN,1,9,9,16,0,0,0,0,0.0,0.0
129,J.D. McKissic,RB,WAS,1,39,39,53,21,15,36,36,8.4,21.5
130,Elijhaa Penny,RB,NYG,1,5,5,10,0,0,0,0,0.0,0.0
131,John Ross,WR,CIN,1,1,1,1,0,0,0,0,0.0,0.0
132,Deshaun Watson,QB,HOU,1,71,71,99,6,0,58,58,32.0,45.1
133,David Njoku,TE,CLE,1,23,23,40,0,13,4,13,0.7,3.0
134,Chris Godwin,WR,TB,1,40,40,63,0,18,13,18,4.8,12.0
135,Evan Engram,TE,NYG,1,39,39,80,0,8,5,8,3.0,7.7
136,Patrick Mahomes II,QB,KC,1,73,73,100,14,0,49,49,20.6,28.2
137,Joe Mixon,RB,CIN,1,39,39,53,46,8,51,54,12.9,33.1
138,Wayne Gallman Jr.,RB,NYG,1,4,4,8,0,0,0,0,0.0,0.0
139,Samaje Perine,RB,CIN,1,3,3,4,33,0,33,33,0.0,0.0
140,Jamaal Williams,RB,GB,1,32,32,51,13,3,13,16,3.4,10.6
141,Kareem Hunt,RB,CLE,1,30,30,53,43,10,50,53,5.7,19.0
142,Taywan Taylor,WR,CLE,1,10,10,18,0,0,0,0,0.0,0.0
143,JuJu Smith-Schuster,WR,PIT,1,42,42,65,0,10,5,10,0.6,1.4
144,Isaiah Ford,WR,MIA,1,18,18,32,0,0,0,0,0.0,0.0
145,Cooper Kupp,WR,LAR,1,55,55,92,0,16,5,16,1.1,2.0
146,Josh Reynolds,WR,LAR,1,50,50,83,0,10,4,10,10.5,21.0
147,Noah Brown,WR,DAL,1,23,23,26,0,9,9,9,1.5,6.5
148,Jeremy McNichols,RB,TEN,1,29,29,38,17,10,24,28,6.2,21.4
149,Corey Clement,RB,PHI,1,7,7,10,0,0,0,0,0.0,0.0
150,James Conner,RB,PIT,1,44,44,68,45,2,48,48,16.2,36.8
151,Brian Hill,RB,ATL,1,21,21,26,48,10,57,57,1.4,6.7
152,Jake Butt,TE,DEN,1,39,39,60,0,0,0,0,0.0,0.0
153,Adam Shaheen,TE,MIA,1,16,16,29,0,19,19,19,11.1,69.4
154,Gerald Everett,TE,LAR,1,30,30,50,0,13,10,13,2.7,9.0
155,Jonnu Smith,TE,TEN,1,29,29,38,0,7,3,7,1.3,4.5
156,Jeremy Sprinkle,TE,WAS,1,11,11,15,0,0,0,0,0.0,0.0
157,Kenny Golladay,WR,DET,1,36,36,80,0,17,11,17,10.5,29.2
158,Mack Hollins,WR,MIA,1,3,3,5,0,0,0,0,0.0,0.0
159,George Kittle,TE,SF,1,71,71,97,0,14,10,14,16.9,23.8
160,Robert Tonyan,TE,GB,1,37,37,59,0,11,8,11,2.5,6.8
161,Trent Taylor,WR,SF,1,6,6,8,0,33,17,33,0.8,13.3
162,Mason Schreck,TE,CIN,1,2,2,3,0,0,0,0,0.0,0.0
163,Cethan Carter,TE,CIN,1,23,23,32,0,4,0,4,0.0,0.0
164,Tim Patrick,WR,DEN,1,59,59,91,0,14,7,14,10.1,17.1
165,Darrell Daniels,TE,ARI,1,44,44,71,0,2,2,2,0.1,0.2
166,Isaiah McKenzie,WR,BUF,1,7,7,13,0,14,14,14,0.4,5.7
167,Jamal Agnew,WR,DET,1,12,12,27,0,17,17,17,0.0,0.0
168,Aaron Jones,RB,GB,1,36,36,57,28,14,36,42,10.1,28.1
169,Alex Armah Jr.,RB,CAR,1,6,6,9,0,17,0,17,0.0,0.0
170,Ricky Seals-Jones,TE,KC,1,2,2,3,0,50,0,50,0.0,0.0
171,Jason Croom,TE,PHI,1,1,1,1,0,100,100,100,6.3,630.0
172,Anthony Firkser,TE,TEN,1,41,41,54,0,22,20,22,17.3,42.2
173,C.J. Board,WR,NYG,1,10,10,20,0,30,10,30,0.8,8.0
174,Keelan Cole Sr.,WR,JAC,1,26,26,76,0,35,23,35,14.3,55.0
175,Evan Baylis,TE,ARI,1,6,6,10,0,0,0,0,0.0,0.0
176,Marcus Kemp,WR,KC,1,2,2,3,0,0,0,0,0.0,0.0
177,Pharaoh Brown,TE,HOU,1,29,29,40,0,7,7,7,2.8,9.7
178,Zach Pascal,WR,IND,1,58,58,92,0,12,7,12,11.4,19.7
179,Matt Breida,RB,MIA,1,16,16,29,38,13,50,50,2.2,13.8
180,Kendrick Bourne,WR,SF,1,41,41,56,0,7,5,7,4.4,10.7
181,Cyril Grayson Jr.,WR,TB,1,12,12,19,0,17,0,17,0.0,0.0
182,Greg Ward,WR,PHI,1,58,58,81,0,5,3,5,3.9,6.7
183,Dan Arnold,TE,ARI,1,26,26,42,0,0,0,0,0.0,0.0
184,Patrick Ricard,RB,BAL,1,29,29,38,0,3,0,3,0.0,0.0
185,Colin Thompson,TE,CAR,1,9,9,13,0,0,0,0,0.0,0.0
186,Lamar Jackson,QB,BAL,1,73,73,95,12,0,49,49,28.2,38.6
187,Mason Rudolph,QB,PIT,1,7,7,11,43,0,57,57,-0.1,-1.4
188,Baker Mayfield,QB,CLE,1,42,42,74,2,0,45,45,7.3,17.4
189,Ronald Jones II,RB,TB,1,36,36,56,64,6,69,69,24.1,66.9
190,Royce Freeman,RB,DEN,1,25,25,38,32,4,36,36,3.0,12.0
191,Kerryon Johnson,RB,DET,1,14,14,31,29,14,36,43,2.0,14.3
192,Ito Smith,RB,ATL,1,11,11,13,18,9,27,27,2.5,22.7
193,Myles Gaskin,RB,MIA,1,39,39,70,46,10,56,56,12.6,32.3
194,James Washington,WR,PIT,1,43,43,66,0,16,9,16,12.8,29.8
195,Anthony Miller,WR,CHI,1,44,44,67,0,7,7,7,0.8,1.8
196,Calvin Ridley,WR,ATL,1,59,59,72,2,12,12,14,12.9,21.9
197,Michael Gallup,WR,DAL,1,72,72,81,0,8,3,8,2.3,3.2
198,Cedrick Wilson Jr.,WR,DAL,1,25,25,28,0,12,8,12,1.0,4.0
199,Deon Cain,WR,PIT,1,4,4,6,0,0,0,0,0.0,0.0
200,DJ Moore,WR,CAR,1,64,64,94,0,17,8,17,9.3,14.5
201,Christian Kirk,WR,ARI,1,50,50,81,0,6,4,6,20.6,41.2
202,Mark Andrews,TE,BAL,1,38,38,49,0,11,5,11,2.1,5.5
203,Jaylen Samuels,RB,PIT,1,5,5,8,0,0,0,0,0.0,0.0
204,Mike Gesicki,TE,MIA,1,37,37,66,0,5,0,5,0.0,0.0
205,Hayden Hurst,TE,ATL,1,69,69,84,0,6,6,6,11.7,17.0
206,Braxton Berrios,WR,NYJ,1,16,16,23,0,19,6,19,1.8,11.3
207,D.J. Chark Jr.,WR,JAC,1,31,31,91,0,45,23,45,4.5,14.5
208,Nyheim Hines,RB,IND,1,21,21,33,0,29,24,29,2.7,12.9
209,Josh Allen,QB,BUF,1,53,53,100,15,0,66,66,16.1,30.4
210,Richie James Jr.,WR,SF,1,7,7,10,0,0,0,0,0.0,0.0
211,Equanimeous St. Brown,WR,GB,1,11,11,17,0,18,0,18,0.0,0.0
212,Dalton Schultz,TE,DAL,1,72,72,81,0,7,6,7,3.5,4.9
213,Ian Thomas,TE,CAR,1,47,47,69,0,2,2,2,0.9,1.9
214,Javon Wims,WR,CHI,1,13,13,20,0,0,0,0,0.0,0.0
215,DaeSean Hamilton,WR,DEN,1,38,38,58,0,5,0,5,0.0,0.0
216,Chase Edmonds,RB,ARI,1,23,23,37,22,9,26,30,2.9,12.6
217,Jordan Wilkins,RB,IND,1,4,4,6,25,25,25,50,-0.1,-2.5
218,Phillip Lindsay,RB,DEN,1,40,40,62,58,0,58,58,10.1,25.3
219,Durham Smythe,TE,MIA,1,19,19,34,0,11,5,11,6.4,33.7
220,Darrel Williams,RB,KC,1,23,23,32,26,4,30,30,10.1,43.9
221,Marquez Valdes-Scantling,WR,GB,1,53,53,84,0,9,6,9,3.2,6.0
222,Ray-Ray McCloud,WR,PIT,1,13,13,20,0,8,0,8,0.0,0.0
223,Chris Herndon IV,TE,NYJ,1,45,45,63,0,0,0,0,0.0,0.0
224,Trenton Cannon,RB,CAR,1,8,8,12,38,25,63,63,2.7,33.8
225,Ryan Izzo,TE,NE,1,35,35,61,0,9,9,9,1.8,5.1
226,Tyler Conklin,TE,MIN,1,9,9,16,0,0,0,0,0.0,0.0
227,Justin Watson,WR,TB,1,12,12,19,0,0,0,0,0.0,0.0
228,Russell Gage,WR,ATL,1,51,51,62,0,8,8,8,6.5,12.7
229,Boston Scott,RB,PHI,1,35,35,49,6,11,11,17,0.9,2.6
230,Gus Edwards,RB,BAL,1,33,33,43,42,0,42,42,8.6,26.1
231,Vyncint Smith,WR,NYJ,1,5,5,7,0,0,0,0,0.0,0.0
232,Byron Pringle,WR,KC,1,28,28,38,0,7,7,7,4.6,16.4
233,Ryan Nall,RB,CHI,1,1,1,2,0,0,0,0,0.0,0.0
234,Brandon Powell,WR,ATL,1,5,5,6,0,0,0,0,0.0,0.0
235,Tim Boyle,QB,GB,1,3,3,5,0,0,0,0,0.0,0.0
236,Mike Boone,RB,MIN,1,7,7,13,14,14,29,29,0.5,7.1
237,Tanner Hudson,TE,TB,1,8,8,13,0,0,0,0,0.0,0.0
238,Christian Blake,WR,ATL,1,17,17,21,0,12,6,12,0.5,2.9
239,Kyle Allen,QB,WAS,1,73,73,100,3,0,60,60,17.0,23.3
240,Keith Kirkwood,WR,CAR,1,35,35,51,0,6,3,6,1.3,3.7
241,Deon Yelder,TE,KC,1,7,7,10,0,0,0,0,0.0,0.0
242,Ross Dwelley,TE,SF,1,21,21,29,0,0,0,0,0.0,0.0
243,Trent Sherfield,WR,ARI,1,6,6,10,0,0,0,0,0.0,0.0
244,Cameron Batson,WR,TEN,1,20,20,26,0,5,5,5,1.3,6.5
245,Cam Sims,WR,WAS,1,7,7,10,0,14,14,14,8.2,117.1
246,Dontrell Hilliard,RB,CLE,1,7,7,12,57,0,57,57,2.9,41.4
247,Nick Keizer,TE,KC,1,21,21,29,0,5,5,5,0.2,1.0
248,Chad Beebe,WR,MIN,1,22,22,39,0,27,9,27,1.3,5.9
249,Jaeden Graham,TE,ATL,1,1,1,1,0,0,0,0,0.0,0.0
250,A.J. Brown,WR,TEN,1,63,63,83,0,11,8,11,17.8,28.3
251,N'Keal Harry,WR,NE,1,51,51,89,0,4,0,4,0.0,0.0
252,Drew Lock,QB,DEN,1,64,64,98,8,0,45,45,5.5,8.6
253,Marquise Brown,WR,BAL,1,62,62,81,0,10,6,10,5.7,9.2
254,Damien Harris,RB,NE,1,12,12,21,50,8,58,58,3.3,27.5
255,Daniel Jones,QB,NYG,1,48,48,98,15,0,54,54,14.9,31.0
256,J.J. Arcega-Whiteside,WR,PHI,1,12,12,17,0,8,0,8,2.0,16.7
257,David Montgomery,RB,CHI,1,56,56,85,34,9,41,43,9.7,17.3
258,Deebo Samuel,WR,SF,1,60,60,82,2,10,12,12,12.0,20.0
259,Albert Okwuegbunam,TE,DEN,1,24,24,37,0,25,8,25,4.5,18.8
260,Devin Singletary,RB,BUF,1,40,40,75,25,5,28,30,4.5,11.3
261,Miles Sanders,RB,PHI,1,29,29,40,31,7,34,38,11.2,38.6
262,Collin Johnson,WR,JAC,1,3,3,9,0,0,0,0,0.0,0.0
263,T.J. Hockenson,TE,DET,1,29,29,64,0,17,7,17,7.7,26.6
264,Kaden Smith,TE,NYG,1,23,23,47,0,13,13,13,1.5,6.5
265,Patrick Laird,RB,MIA,1,6,6,11,0,17,17,17,0.2,3.3
266,Ty Johnson,RB,NYJ,1,4,4,6,75,25,75,100,4.2,105.0
267,Andy Isabella,WR,ARI,1,19,19,31,0,11,0,11,0.0,0.0
268,Terry McLaurin,WR,WAS,1,70,70,96,0,17,10,17,7.4,10.6
269,Travis Fulgham,WR,PHI,1,58,58,81,0,17,10,17,13.5,23.3
270,Drew Sample,TE,CIN,1,55,55,75,0,2,0,2,0.0,0.0
271,Gardner Minshew II,QB,JAC,1,34,34,100,9,3,141,141,18.1,53.2
272,Trevon Wesco,TE,NYJ,1,7,7,10,0,0,0,0,0.0,0.0
273,Mecole Hardman,WR,KC,1,29,29,40,0,3,0,3,0.0,0.0
274,Darrell Henderson Jr.,RB,LAR,1,32,32,53,44,0,44,44,9.2,28.8
275,Kyler Murray,QB,ARI,1,62,62,100,16,0,55,55,28.9,46.6
276,Isaac Nauta,TE,DET,1,5,5,11,0,0,0,0,0.0,0.0
277,Benny Snell Jr.,RB,PIT,1,14,14,22,43,7,50,50,8.1,57.9
278,Irv Smith Jr.,TE,MIN,1,44,44,79,0,11,9,11,7.5,17.0
279,Preston Williams,WR,MIA,1,40,40,71,0,8,5,8,7.8,19.5
280,Jace Sternberger,TE,GB,1,20,20,32,0,0,0,0,0.0,0.0
281,Darwin Thompson,RB,KC,1,3,3,4,100,0,100,100,1.7,56.7
282,Alexander Mattison,RB,MIN,1,27,27,48,37,7,41,44,3.0,11.1
283,Chase Claypool,WR,PIT,1,51,51,78,4,8,12,12,14.1,27.6
284,Tyler Johnson,WR,TB,1,16,16,25,0,6,6,6,6.7,41.9
285,Miles Boykin,WR,BAL,1,34,34,44,0,6,3,6,1.1,3.2
286,Ashton Dulin,WR,IND,1,6,6,10,0,0,0,0,0.0,0.0
287,Jakob Johnson,RB,NE,1,11,11,19,0,0,0,0,0.0,0.0
288,Chandler Cox,RB,MIA,1,12,12,21,0,0,0,0,0.0,0.0
289,Tony Pollard,RB,DAL,1,32,32,36,31,13,38,44,4.0,12.5
290,Darius Slayton,WR,NYG,1,40,40,82,3,10,8,13,9.8,24.5
291,Bisi Johnson,WR,MIN,1,13,13,23,0,0,0,0,0.0,0.0
292,Scotty Miller,WR,TB,1,23,23,36,0,9,4,9,0.6,2.6
293,Andrew Beck,TE,DEN,1,11,11,17,0,0,0,0,0.0,0.0
294,Stephen Carlson,TE,CLE,1,1,1,2,0,0,0,0,0.0,0.0
295,Jeff Smith,WR,NYJ,1,60,60,85,0,7,2,7,0.8,1.3
296,John Lovett,QB,GB,1,5,5,8,0,0,0,0,0.0,0.0
297,Khari Blasingame,RB,TEN,1,10,10,13,0,10,0,10,0.0,0.0
298,Malik Taylor,WR,GB,1,32,32,51,0,3,0,3,0.0,0.0
299,Olamide Zaccheaus,WR,ATL,1,14,14,17,0,14,0,14,0.0,0.0
300,Darrius Shepherd,WR,GB,1,6,6,10,0,17,17,17,1.6,26.7
301,D'Ernest Johnson,RB,CLE,1,17,17,30,24,6,24,29,0.1,0.6
302,Joe Burrow,QB,CIN,1,73,73,100,4,0,58,58,17.7,24.2
303,Tua Tagovailoa,QB,MIA,1,5,5,9,0,0,40,40,0.4,8.0
304,Jerry Jeudy,WR,DEN,1,47,47,72,0,11,4,11,3.2,6.8
305,CeeDee Lamb,WR,DAL,1,60,60,67,0,18,12,18,6.4,10.7
306,D'Andre Swift,RB,DET,1,17,17,38,82,24,100,106,24.3,142.9
307,Tee Higgins,WR,CIN,1,59,59,81,2,14,12,15,12.7,21.5
308,Jonathan Taylor,RB,IND,1,37,37,59,32,11,43,43,11.5,31.1
309,Laviska Shenault Jr.,WR,JAC,1,28,28,82,4,25,14,29,1.1,3.9
310,Cole Kmet,TE,CHI,1,23,23,35,0,9,9,9,8.0,34.8
311,Justin Jefferson,WR,MIN,1,50,50,89,0,22,18,22,30.6,61.2
312,J.K. Dobbins,RB,BAL,1,30,30,39,30,13,37,43,2.9,9.7
313,Brandon Aiyuk,WR,SF,1,62,62,85,0,5,3,5,7.2,11.6
314,Zack Moss,RB,BUF,1,13,13,25,38,0,38,38,1.0,7.7
315,Cam Akers,RB,LAR,1,1,1,2,0,0,0,0,0.0,0.0
316,Devin Duvernay,WR,BAL,1,27,27,35,0,11,11,11,3.1,11.5
317,Jalen Hurts,QB,PHI,1,7,7,10,29,14,43,43,2.6,37.1
318,Donovan Peoples-Jones,WR,CLE,1,3,3,5,0,33,0,33,0.0,0.0
319,Clyde Edwards-Helaire,RB,KC,1,49,49,67,53,8,61,61,16.9,34.5
320,John Hightower,WR,PHI,1,43,43,60,0,9,2,9,5.0,11.6
321,La'Mical Perine,RB,NYJ,1,41,41,58,17,7,22,24,3.6,8.8
322,Antonio Gandy-Golden,WR,WAS,1,7,7,10,0,14,0,14,0.0,0.0
323,Ke'Shawn Vaughn,RB,TB,1,10,10,16,50,10,50,60,4.2,42.0
324,AJ Dillon,RB,GB,1,10,10,16,50,0,50,50,3.1,31.0
325,Anthony McFarland Jr.,RB,PIT,1,10,10,15,30,10,40,40,0.8,8.0
326,Harrison Bryant,TE,CLE,1,21,21,37,0,10,5,10,1.1,5.2
327,Gabriel Davis,WR,BUF,1,33,33,62,0,3,3,3,0.7,2.1
328,Devin Asiasi,TE,NE,1,24,24,42,0,0,0,0,0.0,0.0
329,Van Jefferson,WR,LAR,1,3,3,5,0,33,33,33,0.8,26.7
330,Lynn Bowden Jr.,WR,MIA,1,5,5,9,0,0,0,0,0.0,0.0
331,Isaiah Wright,WR,WAS,1,57,57,78,2,9,9,11,2.6,4.6
