Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Ryan Fitzpatrick(WAS),12,27,44.4,128,4.7,2,0,3,7,74,0,0,1,20.5,20.5,6.1%
2,Aaron Rodgers(GB),12,17,70.6,181,10.6,3,2,2,3,20,0,0,1,17.2,17.2,97.4%
3,Matt Schaub(FA),16,29,55.2,192,6.6,2,0,0,3,1,0,0,1,15.8,15.8,0.0%
4,Drew Brees(FA),33,48,68.8,275,5.7,1,0,2,1,-1,0,0,1,14.9,14.9,35.7%
5,Chad Henne(KC),28,38,73.7,305,8.0,2,3,2,0,0,0,0,1,14.2,14.2,0.1%
6,Matt Ryan(ATL),26,43,60.5,273,6.3,1,2,3,4,15,0,0,1,12.4,12.4,36.3%
7,Joe Flacco(NYJ),24,37,64.9,256,6.9,1,1,1,2,1,0,0,1,12.3,12.3,0.3%
8,Tom Brady(FA),19,24,79.2,153,6.4,1,0,3,5,6,0,0,1,10.7,10.7,99.1%
9,Alex Smith(FA),21,32,65.6,188,5.9,1,2,1,1,1,0,0,1,7.6,7.6,5.0%
10,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
11,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
12,Chris Streveler(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
13,Trevor Lawrence(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9%
14,Justin Fields(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0%
15,Kyle Trask(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
16,Sam Ehlinger(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
17,Ben DiNucci(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
18,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
19,Reid Sinnett(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
20,Mac Jones(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5%
