rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,New England Patriots,2,1,4,3,2,0,0,1,25.0,25.0,93.2,NE,DST,12,2012
2,Cleveland Browns,1,3,5,7,0,0,0,1,21.0,21.0,40.8,CLE,DST,12,2012
3,San Francisco 49ers,5,2,0,0,2,0,0,1,21.0,21.0,79.5,SF,DST,12,2012
4,New York Giants,5,1,1,1,0,0,0,1,13.0,13.0,4.5,NYG,DST,12,2012
5,Chicago Bears,2,1,2,1,0,0,0,1,13.0,13.0,35.9,CHI,DST,12,2012
6,Pittsburgh Steelers,4,1,0,0,1,0,0,1,13.0,13.0,44.6,PIT,DST,12,2012
7,Cincinnati Bengals,4,1,1,1,0,0,0,1,12.0,12.0,14.7,CIN,DST,12,2012
8,Baltimore Ravens,6,0,0,0,0,0,0,1,10.0,10.0,51.9,BAL,DST,12,2012
9,Buffalo Bills,4,1,1,1,0,0,0,1,9.0,9.0,95.9,BUF,DST,12,2012
10,Tennessee Titans,7,1,0,0,0,0,0,1,9.0,9.0,48.4,TEN,DST,12,2012
11,Indianapolis Colts,2,1,0,0,0,0,1,1,8.0,8.0,66.4,IND,DST,12,2012
12,Denver Broncos,2,1,0,1,0,0,0,1,8.0,8.0,48.5,DEN,DST,12,2012
13,Washington Commanders,2,2,1,1,0,0,0,1,7.0,7.0,27.5,WAS,DST,12,2012
14,Carolina Panthers,1,0,3,2,0,0,0,1,7.0,7.0,27.8,CAR,DST,12,2012
15,Jacksonville Jaguars,1,2,0,1,0,0,0,1,6.0,6.0,6.9,JAC,DST,12,2012
16,New Orleans Saints,0,1,1,0,0,0,0,1,6.0,6.0,79.3,NO,DST,12,2012
17,Kansas City Chiefs,2,1,0,0,0,0,0,1,5.0,5.0,45.7,KC,DST,12,2012
18,Minnesota Vikings,1,1,1,1,0,0,0,1,5.0,5.0,28.0,MIN,DST,12,2012
19,Tampa Bay Buccaneers,1,1,1,1,0,0,0,1,5.0,5.0,98.0,TB,DST,12,2012
20,Houston Texans,3,0,1,1,0,0,0,1,4.0,4.0,6.4,HOU,DST,12,2012
21,Seattle Seahawks,1,1,0,0,0,0,1,1,3.0,3.0,39.4,SEA,DST,12,2012
22,Arizona Cardinals,2,1,0,1,0,0,0,1,3.0,3.0,60.9,ARI,DST,12,2012
23,Detroit Lions,2,1,0,1,0,0,0,1,3.0,3.0,1.1,DET,DST,12,2012
24,Atlanta Falcons,2,0,0,0,0,0,0,1,2.0,2.0,5.8,ATL,DST,12,2012
25,Miami Dolphins,2,0,0,0,0,0,0,1,2.0,2.0,60.2,MIA,DST,12,2012
26,Philadelphia Eagles,2,0,0,0,0,0,0,1,1.0,1.0,52.5,PHI,DST,12,2012
27,Dallas Cowboys,3,1,0,0,0,0,0,1,1.0,1.0,82.9,DAL,DST,12,2012
28,Las Vegas Raiders,0,0,0,0,0,0,0,0,0.0,0.0,7.6,LV,DST,12,2012
29,New York Jets,0,0,1,1,0,1,0,1,0.0,0.0,3.3,NYJ,DST,12,2012
30,Los Angeles Chargers,0,0,0,0,0,0,0,0,0.0,0.0,44.3,LAC,DST,12,2012
31,Los Angeles Rams,0,0,0,0,0,0,0,0,0.0,0.0,74.5,LAR,DST,12,2012
32,Green Bay Packers,1,0,0,0,0,0,0,1,-3.0,-3.0,60.6,GB,DST,12,2012
