rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,New York Giants,4,4,2,0,1,0,0,1,22.0,22.0,4.5,NYG,DST,8,2012
2,Miami Dolphins,4,1,1,1,0,0,0,1,20.0,20.0,60.2,MIA,DST,8,2012
3,Carolina Panthers,6,1,2,2,0,0,0,1,13.0,13.0,27.8,CAR,DST,8,2012
4,San Francisco 49ers,4,1,0,0,0,0,0,1,13.0,13.0,79.5,SF,DST,8,2012
5,Chicago Bears,2,2,0,2,1,0,0,1,12.0,12.0,35.9,CHI,DST,8,2012
6,Green Bay Packers,2,0,1,2,0,0,0,1,12.0,12.0,60.6,GB,DST,8,2012
7,New England Patriots,2,2,0,1,0,0,0,1,10.0,10.0,93.2,NE,DST,8,2012
8,Tampa Bay Buccaneers,3,1,2,2,0,0,0,1,10.0,10.0,98.0,TB,DST,8,2012
9,Cleveland Browns,1,0,1,1,0,0,0,1,10.0,10.0,40.8,CLE,DST,8,2012
10,Tennessee Titans,2,1,0,2,0,0,0,1,6.0,6.0,48.4,TEN,DST,8,2012
11,Pittsburgh Steelers,1,0,0,0,0,0,0,1,6.0,6.0,44.6,PIT,DST,8,2012
12,Indianapolis Colts,2,0,0,0,0,0,0,1,6.0,6.0,66.4,IND,DST,8,2012
13,Dallas Cowboys,1,1,1,1,0,0,0,1,5.0,5.0,82.9,DAL,DST,8,2012
14,Jacksonville Jaguars,2,0,1,1,0,0,0,1,5.0,5.0,6.9,JAC,DST,8,2012
15,New York Jets,2,0,1,1,0,0,0,1,4.0,4.0,3.3,NYJ,DST,8,2012
16,Arizona Cardinals,4,0,0,0,0,0,0,1,4.0,4.0,60.9,ARI,DST,8,2012
17,Atlanta Falcons,3,0,0,1,0,0,0,1,4.0,4.0,5.8,ATL,DST,8,2012
18,Detroit Lions,0,1,1,1,0,0,0,1,4.0,4.0,1.1,DET,DST,8,2012
19,Denver Broncos,1,1,0,1,0,0,0,1,4.0,4.0,48.5,DEN,DST,8,2012
20,Seattle Seahawks,2,1,0,0,0,0,0,1,3.0,3.0,39.4,SEA,DST,8,2012
21,Kansas City Chiefs,0,1,0,0,0,0,0,1,2.0,2.0,45.7,KC,DST,8,2012
22,Philadelphia Eagles,2,0,0,1,0,0,0,1,2.0,2.0,52.5,PHI,DST,8,2012
23,New Orleans Saints,0,0,1,2,0,0,0,1,1.0,1.0,79.3,NO,DST,8,2012
24,Washington Commanders,1,0,0,0,0,0,0,1,1.0,1.0,27.5,WAS,DST,8,2012
25,Houston Texans,0,0,0,0,0,0,0,0,0.0,0.0,6.4,HOU,DST,8,2012
26,Las Vegas Raiders,0,0,0,0,0,0,0,0,0.0,0.0,7.6,LV,DST,8,2012
27,Los Angeles Chargers,0,0,0,0,0,0,0,0,0.0,0.0,44.3,LAC,DST,8,2012
28,Cincinnati Bengals,0,0,0,0,0,0,0,0,0.0,0.0,14.7,CIN,DST,8,2012
29,Los Angeles Rams,0,0,0,0,0,0,0,0,0.0,0.0,74.5,LAR,DST,8,2012
30,Buffalo Bills,0,0,0,0,0,0,0,0,0.0,0.0,95.9,BUF,DST,8,2012
31,Baltimore Ravens,0,0,0,0,0,0,0,0,0.0,0.0,51.9,BAL,DST,8,2012
32,Minnesota Vikings,1,0,0,0,0,0,0,1,-3.0,-3.0,28.0,MIN,DST,8,2012
