rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Tennessee Titans,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,23.0,23.0,48.4,TEN,DST,10,2012
2.0,Denver Broncos,7.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,20.0,20.0,48.5,DEN,DST,10,2012
3.0,Indianapolis Colts,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,20.0,20.0,66.4,IND,DST,10,2012
4.0,Tampa Bay Buccaneers,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,19.0,98.0,TB,DST,10,2012
5.0,Dallas Cowboys,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,18.0,18.0,82.9,DAL,DST,10,2012
6.0,Seattle Seahawks,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,16.0,16.0,39.4,SEA,DST,10,2012
7.0,Cincinnati Bengals,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,16.0,16.0,14.7,CIN,DST,10,2012
8.0,Houston Texans,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,15.0,15.0,6.4,HOU,DST,10,2012
9.0,New York Jets,4.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,13.0,13.0,3.3,NYJ,DST,10,2012
10.0,Baltimore Ravens,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,51.9,BAL,DST,10,2012
11.0,Chicago Bears,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,35.9,CHI,DST,10,2012
12.0,New England Patriots,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,8.0,8.0,93.2,NE,DST,10,2012
13.0,Pittsburgh Steelers,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,44.6,PIT,DST,10,2012
14.0,Jacksonville Jaguars,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,6.9,JAC,DST,10,2012
15.0,Minnesota Vikings,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,28.0,MIN,DST,10,2012
16.0,Kansas City Chiefs,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,45.7,KC,DST,10,2012
17.0,Carolina Panthers,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,27.8,CAR,DST,10,2012
18.0,San Francisco 49ers,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,79.5,SF,DST,10,2012
19.0,New Orleans Saints,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,79.3,NO,DST,10,2012
20.0,Philadelphia Eagles,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,52.5,PHI,DST,10,2012
21.0,Atlanta Falcons,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.8,ATL,DST,10,2012
22.0,Detroit Lions,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.1,DET,DST,10,2012
23.0,New York Giants,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.5,NYG,DST,10,2012
24.0,Los Angeles Rams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,LAR,DST,10,2012
25.0,Arizona Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,ARI,DST,10,2012
26.0,Miami Dolphins,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.2,MIA,DST,10,2012
27.0,Los Angeles Chargers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3,LAC,DST,10,2012
28.0,Las Vegas Raiders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,LV,DST,10,2012
29.0,Green Bay Packers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6,GB,DST,10,2012
30.0,Cleveland Browns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,CLE,DST,10,2012
31.0,Washington Commanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,WAS,DST,10,2012
32.0,Buffalo Bills,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,95.9,BUF,DST,10,2012
