Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Aaron Rodgers(GB),25,31,80.6,429,13.8,5,0,1,2,6,1,0,1,43.8,43.8,97.4%
2,Matthew Stafford(LAR),30,45,66.7,364,8.1,4,1,2,0,0,0,0,1,29.6,29.6,97.2%
3,Kirk Cousins(MIN),24,34,70.6,338,9.9,4,0,0,4,-3,0,0,1,29.2,29.2,70.7%
4,Jacoby Brissett(MIA),26,39,66.7,326,8.4,4,0,1,5,6,0,1,1,27.6,27.6,0.6%
5,Jared Goff(DET),22,37,59.5,268,7.2,2,0,0,3,3,1,0,1,25.0,25.0,5.3%
6,Lamar Jackson(BAL),9,20,45.0,143,7.2,0,0,1,14,116,1,0,1,23.3,23.3,94.0%
7,Dak Prescott(DAL),21,27,77.8,239,8.9,1,1,3,5,30,1,0,1,21.6,21.6,98.2%
8,Ryan Fitzpatrick(WAS),23,35,65.7,282,8.1,1,1,0,6,13,1,0,1,21.6,21.6,6.1%
9,Andy Dalton(CHI),22,43,51.2,276,6.4,1,3,2,4,33,1,0,1,21.3,21.3,1.6%
10,Josh Allen(BUF),16,26,61.5,202,7.8,2,0,2,4,32,0,0,1,21.3,21.3,100.0%
11,Philip Rivers(FA),24,38,63.2,329,8.7,2,0,1,0,0,0,0,1,21.2,21.2,20.6%
12,Gardner Minshew II(PHI),15,32,46.9,255,8.0,1,0,2,9,48,0,0,1,21.0,21.0,2.2%
13,Ryan Tannehill(TEN),23,29,79.3,312,10.8,2,1,2,5,7,0,0,1,20.2,20.2,62.7%
14,Mitchell Trubisky(BUF),34,54,63.0,251,4.6,2,0,2,0,0,0,0,1,20.0,20.0,0.4%
15,Teddy Bridgewater(DEN),23,38,60.5,281,7.4,2,0,1,4,7,0,0,1,19.9,19.9,15.6%
16,Deshaun Watson(HOU),23,34,67.6,308,9.1,1,2,3,3,32,0,0,1,17.5,17.5,5.0%
17,Derek Carr(LV),22,28,78.6,293,10.5,2,1,0,2,0,0,1,1,16.7,16.7,58.1%
18,Russell Wilson(DEN),20,41,48.8,241,5.9,1,1,1,3,27,0,0,1,15.3,15.3,90.4%
19,Tom Brady(FA),31,45,68.9,249,5.5,1,1,0,0,0,0,0,1,13.0,13.0,99.1%
20,Daniel Jones(NYG),22,35,62.9,223,6.4,1,1,8,4,35,0,2,1,11.4,11.4,13.6%
21,Matt Moore(FA),10,19,52.6,117,6.2,1,0,1,1,-1,0,0,1,8.6,8.6,0.0%
22,Taysom Hill(NO),0,0,0,0,0,0,0,0,2,21,0,0,1,8.5,8.5,53.2%
23,Carson Wentz(WAS),16,26,61.5,191,7.3,1,1,3,4,12,0,2,1,7.8,7.8,44.0%
24,Patrick Mahomes II(KC),10,11,90.9,76,6.9,1,0,0,1,2,0,0,1,7.2,7.2,100.0%
25,Kyler Murray(ARI),14,21,66.7,104,5.0,0,0,2,10,28,0,0,1,7.0,7.0,99.3%
26,Jimmy Garoppolo(SF),12,21,57.1,151,7.2,0,1,2,4,20,0,0,1,7.0,7.0,23.3%
27,Joe Flacco(NYJ),21,34,61.8,213,6.3,0,0,8,0,0,0,1,1,6.5,6.5,0.3%
28,Matt Schaub(FA),6,6,100.0,65,10.8,1,0,0,1,-1,0,0,1,6.5,6.5,0.0%
29,Mike Glennon(NYG),2,3,66.7,36,12.0,1,0,0,0,0,0,0,1,5.4,5.4,0.8%
30,Matt Ryan(ATL),16,27,59.3,159,5.9,0,1,5,1,2,0,1,1,3.6,3.6,36.3%
31,Case Keenum(CLE),9,12,75.0,77,6.4,0,0,3,0,0,0,0,1,3.1,3.1,0.9%
32,Ian Book(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
33,Mac Jones(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5%
34,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
35,Reid Sinnett(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
36,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
37,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
38,Ben DiNucci(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
39,Chris Streveler(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
40,Sam Ehlinger(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
41,John Lovett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
42,Trace McSorley(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
43,Eric Dungey(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
44,Jake Browning(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
45,Justin Herbert(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.8%
46,David Blough(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
47,Easton Stick(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
48,John Wolford(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
49,Dwayne Haskins(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
50,Drew Lock(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%
51,Will Grier(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
52,Brett Rypien(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
53,Kyle Trask(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
54,Brian Lewerke(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,Kyle Allen(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
56,Trevor Lawrence(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9%
57,Justin Fields(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0%
58,James Morgan(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,Jake Luton(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,Joe Burrow(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3%
61,Kurt Benkert(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
62,Tua Tagovailoa(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2%
63,Jacob Eason(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
64,Jake Fromm(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
65,Jordan Love(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%
66,Jalen Hurts(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4%
67,Tyler Huntley(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7%
68,Shane Buechele(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
69,Kellen Mond(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
70,Bryce Perkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,Steven Montez(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
72,Ryan Willis(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,Zach Wilson(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6%
74,Davis Mills(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
75,Alex McGough(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
76,Blaine Gabbert(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
77,Cam Newton(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3%
78,Hunter Cantwell(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
79,John David Booty(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
80,Erik Ainge(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
81,Tyrod Taylor(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9%
82,Ben Chappell(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
83,Adam Froman(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
84,Nick Foles(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
85,Chase Daniel(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
86,Brian Hoyer(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,Brett Ratliff(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
88,Brian Brohm(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,Chad Henne(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
90,Colt McCoy(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
91,Josh Johnson(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%
92,Keith Null(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,Danny Etling(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,Nate Sudfeld(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,Kevin Hogan(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,Jeff Driskel(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
97,Brandon Allen(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
98,Joshua Dobbs(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
99,Mason Rudolph(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
100,Josh Rosen(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
101,Baker Mayfield(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4%
102,Logan Woodside(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
103,Mike White(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
