,Player,REC,YDS,TDS,ATT,YDS,TDS,FL,FPTS
65,K.J. OsbornMIN,2.5,30.8,0.1,0.0,0.3,0.0,0.0,3.9
66,Sammy WatkinsBAL,2.3,31.4,0.1,0.0,0.3,0.0,0.0,3.9
67,Albert WilsonMIA,2.6,28.3,0.1,0.5,3.3,0.0,0.0,3.8
68,Josh ReynoldsDET,2.4,30.4,0.1,0.0,0.1,0.0,0.0,3.8
69,Allen LazardGB,2.1,25.4,0.2,0.0,0.2,0.0,0.0,3.7
70,DeAndre CarterWAS,2.2,27.9,0.1,0.3,1.9,0.0,0.0,3.7
71,Noah BrownDAL,2.2,27.3,0.1,0.0,0.1,0.0,0.0,3.6
72,Danny AmendolaHOU,2.4,26.9,0.1,0.0,0.0,0.0,0.0,3.6
73,Denzel MimsNYJ,1.6,29.1,0.1,0.0,0.0,0.0,0.0,3.5
74,Chris ConleyHOU,2.1,27.9,0.1,0.0,0.0,0.0,0.0,3.5
75,Jalen ReagorPHI,2.2,23.5,0.1,0.4,2.2,0.0,0.0,3.3
76,Gabriel DavisBUF,1.4,23.2,0.2,0.0,0.0,0.0,0.0,3.3
77,Mack HollinsMIA,2.0,23.4,0.1,0.0,0.0,0.0,0.0,3.1
78,Laquon TreadwellJAC,1.8,21.6,0.2,0.0,0.1,0.0,0.0,3.1
79,Tyler JohnsonTB,1.9,22.4,0.1,0.0,0.1,0.0,0.0,3.0
80,DeSean JacksonLV,1.3,24.0,0.1,0.2,1.2,0.0,0.0,3.0
81,Rashard HigginsCLE,1.7,24.1,0.1,0.0,0.0,0.0,0.0,3.0
82,Adam HumphriesWAS,2.1,23.3,0.1,0.0,0.1,0.0,0.0,2.9
83,Ja'Marcus BradleyCLE,1.6,22.2,0.1,0.0,0.0,0.0,0.0,2.9
84,Preston WilliamsMIA,1.6,21.3,0.1,0.0,0.1,0.0,0.0,2.8
85,Malik TurnerDAL,1.6,19.1,0.1,0.0,0.0,0.0,0.0,2.8
86,Zay JonesLV,1.7,22.0,0.1,0.0,0.1,0.0,0.0,2.8
87,Ty MontgomeryNO,1.6,14.5,0.1,1.4,6.1,0.0,0.0,2.7
88,Jalen GuytonLAC,1.3,18.6,0.1,0.3,1.8,0.0,0.0,2.6
89,Freddie SwainSEA,1.5,17.3,0.1,0.2,1.6,0.0,0.0,2.6
90,Scotty MillerTB,1.2,17.4,0.1,0.0,0.3,0.0,0.0,2.5
91,Juwan JohnsonNO,1.3,12.1,0.2,0.0,0.0,0.0,0.0,2.4
92,Kenny StillsNO,1.3,15.4,0.1,0.1,0.1,0.0,0.0,2.4
93,Brandon ZylstraCAR,1.4,19.1,0.1,0.0,0.0,0.0,0.0,2.4
94,Devin DuvernayBAL,1.5,15.6,0.1,0.2,1.9,0.0,0.0,2.4
95,Ray-Ray McCloudPIT,1.5,14.4,0.1,0.5,3.1,0.0,0.0,2.4
96,Damiere ByrdCHI,1.5,18.3,0.1,0.0,0.0,0.0,0.0,2.3
97,Joshua PalmerLAC,1.5,17.5,0.1,0.0,0.3,0.0,0.0,2.3
98,Collin JohnsonNYG,1.5,16.5,0.1,0.0,0.0,0.0,0.0,2.2
99,N'Keal HarryNE,1.3,15.0,0.1,0.0,0.2,0.0,0.0,2.2
100,Tavon AustinJAC,1.4,15.2,0.1,0.2,1.0,0.0,0.0,2.2
101,Breshad PerrimanTB,1.0,15.1,0.1,0.0,0.0,0.0,0.0,2.1
102,Chris MooreHOU,1.2,14.2,0.1,0.0,0.0,0.0,0.0,2.1
103,Anthony MillerPIT,1.3,15.1,0.1,0.1,0.7,0.0,0.0,2.0
104,Mohamed Sanu Sr.SF,1.3,14.7,0.1,0.0,0.0,0.0,0.0,1.9
105,Dyami BrownWAS,1.1,14.1,0.1,0.1,0.1,0.0,0.0,1.9
106,Jauan JenningsSF,1.0,12.3,0.1,0.0,0.0,0.0,0.0,1.8
107,Cody HollisterTEN,1.0,13.7,0.1,0.0,0.0,0.0,0.0,1.8
108,Shi SmithCAR,1.0,13.1,0.1,0.0,0.4,0.0,0.0,1.7
109,D'Wayne EskridgeSEA,0.8,10.4,0.0,0.5,2.7,0.0,0.0,1.7
110,Jakeem Grant Sr.CHI,0.9,10.9,0.1,0.3,1.5,0.0,0.0,1.6
111,Lil'Jordan HumphreyNO,1.0,11.1,0.1,0.0,0.0,0.0,0.0,1.6
112,Cam SimsWAS,1.0,12.5,0.1,0.1,0.1,0.0,0.0,1.6
113,Marquez StevensonBUF,0.9,10.2,0.1,0.0,0.7,0.0,0.0,1.5
114,Kendall HintonDEN,1.0,11.3,0.0,0.1,0.2,0.0,0.0,1.4
115,Jeff SmithNYJ,0.8,10.2,0.1,0.1,0.3,0.0,0.0,1.3
116,Ashton DulinIND,0.7,8.1,0.1,0.0,0.3,0.0,0.0,1.3
117,Trent SherfieldSF,0.6,7.7,0.1,0.0,0.0,0.0,0.0,1.2
118,Kevin WhiteNO,0.6,8.4,0.1,0.0,0.3,0.0,0.0,1.2
119,Landen AkersLAR,0.8,8.3,0.1,0.0,0.4,0.0,0.0,1.2
120,KhaDarel HodgeDET,0.8,10.3,0.0,0.0,0.0,0.0,0.0,1.2
121,Equanimeous St. BrownGB,0.7,8.1,0.0,0.2,0.9,0.0,0.0,1.1
122,Jaelon DardenTB,0.7,7.6,0.0,0.2,0.9,0.0,0.0,1.1
123,Dede WestbrookMIN,0.9,8.5,0.0,0.0,0.0,0.0,0.0,1.1
124,Dezmon PatmonIND,0.6,6.0,0.1,0.0,0.1,0.0,0.0,1.0
125,Penny HartSEA,0.6,7.1,0.0,0.1,0.4,0.0,0.0,1.0
126,Frank DarbyATL,0.5,6.7,0.0,0.0,0.1,0.0,0.0,0.9
127,Isaiah FordMIA,0.5,6.5,0.0,0.0,0.0,0.0,0.0,0.9
128,Dax MilneWAS,0.6,7.5,0.0,0.0,0.0,0.0,0.0,0.8
129,J.J. KoskiLAR,0.5,5.4,0.0,0.0,0.1,0.0,0.0,0.7
130,Isaiah McKenzieBUF,0.5,5.0,0.0,0.6,2.0,0.0,0.0,0.7
131,Jaydon MickensJAC,0.4,5.7,0.0,0.0,0.0,0.0,0.0,0.7
132,Simi FehokoDAL,0.4,5.2,0.0,0.0,0.1,0.0,0.0,0.6
133,J.J. Arcega-WhitesidePHI,0.4,4.7,0.0,0.0,0.0,0.0,0.0,0.6
134,Christian BlakeATL,0.4,4.7,0.0,0.0,0.0,0.0,0.0,0.6
135,Tom KennedyDET,0.4,4.9,0.0,0.0,0.1,0.0,0.0,0.6
136,Mike ThomasCIN,0.4,4.6,0.0,0.0,0.0,0.0,0.0,0.6
137,Dillon StonerLV,0.3,4.1,0.0,0.0,0.1,0.0,0.0,0.5
138,Travis BenjaminSF,0.3,3.9,0.0,0.0,0.1,0.0,0.0,0.5
139,Isaiah CoulterCHI,0.3,4.2,0.0,0.0,0.1,0.0,0.0,0.5
140,James Proche IIBAL,0.3,4.1,0.0,0.0,0.1,0.0,0.0,0.5
141,Jake KumerowBUF,0.2,3.0,0.0,0.0,0.1,0.0,0.0,0.4
142,Andre RobertsLAC,0.1,2.3,0.0,0.5,1.3,0.0,0.0,0.4
143,Dan ChisenaMIN,0.1,3.3,0.0,0.0,0.1,0.0,0.0,0.4
144,Gunner OlszewskiNE,0.1,2.2,0.0,0.0,0.2,0.0,0.0,0.3
145,Tylan WallaceBAL,0.1,2.6,0.0,0.0,0.1,0.0,0.0,0.3
146,Amari RodgersGB,0.1,2.2,0.0,0.1,0.1,0.0,0.0,0.3
147,Matthew SlaterNE,0.1,2.4,0.0,0.0,0.2,0.0,0.0,0.3
148,Greg WardPHI,0.3,2.5,0.0,0.0,0.1,0.0,0.0,0.3
149,Stanley Morgan Jr.CIN,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.2
150,Alex EricksonCAR,0.1,1.4,0.0,0.0,0.2,0.0,0.0,0.2
