rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Matt Prater,3.0,3.0,100.0,53.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,16.0,16.0,52.8,ARI,K,14,2021
2.0,Justin Tucker,3.0,3.0,100.0,55.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,15.0,15.0,98.0,BAL,K,14,2021
3.0,Matt Gay,3.0,3.0,100.0,55.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,14.0,14.0,89.8,LAR,K,14,2021
4.0,Cairo Santos,3.0,3.0,100.0,44.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,14.0,14.0,2.1,CHI,K,14,2021
5.0,Harrison Butker,2.0,2.0,100.0,54.0,0.0,0.0,1.0,0.0,1.0,6.0,6.0,1.0,14.0,14.0,76.6,KC,K,14,2021
6.0,Dustin Hopkins,3.0,3.0,100.0,39.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,13.0,13.0,14.5,LAC,K,14,2021
7.0,Greg Joseph,3.0,4.0,75.0,42.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,1.0,13.0,13.0,69.1,MIN,K,14,2021
8.0,Greg Zuerlein,4.0,4.0,100.0,38.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,13.0,13.0,74.2,DAL,K,14,2021
9.0,Younghoe Koo,3.0,3.0,100.0,48.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,12.0,12.0,40.9,ATL,K,14,2021
10.0,Brett Maher,3.0,3.0,100.0,37.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,12.0,12.0,1.9,FA,K,14,2021
11.0,Evan McPherson,3.0,4.0,75.0,41.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,12.0,12.0,34.2,CIN,K,14,2021
12.0,Eddy Pineiro,3.0,3.0,100.0,46.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,0.2,NYJ,K,14,2021
13.0,Brandon McManus,1.0,1.0,100.0,52.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,10.0,10.0,44.3,DEN,K,14,2021
14.0,Randy Bullock,2.0,3.0,66.7,44.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,9.0,9.0,10.8,TEN,K,14,2021
15.0,Ryan Succop,2.0,2.0,100.0,24.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,57.4,TB,K,14,2021
16.0,Tyler Bass,2.0,2.0,100.0,25.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,84.8,BUF,K,14,2021
17.0,Mason Crosby,1.0,1.0,100.0,20.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,1.0,9.0,9.0,40.7,GB,K,14,2021
18.0,Ka'imi Fairbairn,2.0,2.0,100.0,61.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,9.0,0.8,HOU,K,14,2021
19.0,Robbie Gould,2.0,3.0,66.7,33.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,8.0,8.0,22.5,SF,K,14,2021
20.0,Jason Myers,2.0,2.0,100.0,38.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,7.0,7.0,22.1,SEA,K,14,2021
21.0,Chase McLaughlin,1.0,2.0,50.0,43.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,7.0,7.0,7.1,CLE,K,14,2021
