rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
19,Matt Ammendola,2,2,100.0,49,0,0,1,1,0,0,1,1,7.0,7.0,0.1,NYJ,K,5,2021
20,Brandon McManus,2,2,100.0,39,0,1,1,0,0,1,1,1,7.0,7.0,44.3,DEN,K,5,2021
21,Randy Bullock,1,1,100.0,34,0,0,1,0,0,4,5,1,7.0,7.0,10.8,TEN,K,5,2021
22,Jason Sanders,1,1,100.0,23,0,1,0,0,0,2,2,1,5.0,5.0,22.6,MIA,K,5,2021
23,Matt Prater,1,2,50.0,21,0,1,0,0,0,2,2,1,5.0,5.0,52.8,ARI,K,5,2021
24,Joey Slye,1,1,100.0,47,0,0,0,1,0,1,1,1,5.0,5.0,1.6,WAS,K,5,2021
25,Jason Myers,1,2,50.0,32,0,0,1,0,0,2,2,1,5.0,5.0,22.1,SEA,K,5,2021
26,Ka'imi Fairbairn,1,2,50.0,33,0,0,1,0,0,1,3,1,4.0,4.0,0.8,HOU,K,5,2021
27,Cody Parkey,0,0,0.0,0,0,0,0,0,0,3,5,1,3.0,3.0,0.4,FA,K,5,2021
28,Daniel Carlson,1,1,100.0,31,0,0,1,0,0,0,0,1,3.0,3.0,74.3,LV,K,5,2021
29,Tristan Vizcaino,0,0,0.0,0,0,0,0,0,0,3,5,1,3.0,3.0,0.8,FA,K,5,2021
30,Justin Tucker,1,1,100.0,23,0,1,0,0,0,0,0,1,3.0,3.0,98.0,BAL,K,5,2021
31,Evan McPherson,0,2,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,34.2,CIN,K,5,2021
32,Matthew Wright,0,1,0.0,0,0,0,0,0,0,1,2,1,1.0,1.0,0.2,JAC,K,5,2021
33,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7,LAC,K,5,2021
34,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,5,2021
35,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,5,2021
36,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,5,2021
37,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,5,2021
38,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,5,2021
39,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,5,2021
40,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,5,2021
41,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,5,2021
42,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,5,2021
43,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,6.6,WAS,K,5,2021
44,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,5,2021
45,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,5,2021
46,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,5,2021
47,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,5,2021
48,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,5,2021
49,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,5,2021
50,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,5,2021
51,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,33.3,MIA,K,5,2021
52,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,5,2021
53,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,5,2021
54,Robbie Gould,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,SF,K,5,2021
55,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,5,2021
56,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,5,2021
57,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,5,2021
58,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,5,2021
59,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,5,2021
60,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,5,2021
61,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,5,2021
62,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,5,2021
63,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,5,2021
64,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,5,2021
65,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,5,2021
66,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,5,2021
67,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,TEN,K,5,2021
68,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,5,2021
69,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,5,2021
70,Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,5,2021
71,Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,LAR,K,5,2021
