rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Chase McLaughlin,4.0,4.0,100.0,57.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,19.0,19.0,7.1,CLE,K,3,2021
2.0,Justin Tucker,4.0,5.0,80.0,66.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,17.0,17.0,98.0,BAL,K,3,2021
3.0,Brandon McManus,4.0,4.0,100.0,47.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,16.0,16.0,44.3,DEN,K,3,2021
4.0,Mason Crosby,3.0,3.0,100.0,54.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,16.0,16.0,40.7,GB,K,3,2021
5.0,Tyler Bass,3.0,3.0,100.0,48.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,1.0,14.0,14.0,84.8,BUF,K,3,2021
6.0,Daniel Carlson,3.0,3.0,100.0,50.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,13.0,13.0,74.3,LV,K,3,2021
7.0,Greg Joseph,3.0,3.0,100.0,43.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,13.0,13.0,69.1,MIN,K,3,2021
8.0,Rodrigo Blankenship,3.0,4.0,75.0,43.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,11.0,4.1,IND,K,3,2021
9.0,Jason Sanders,2.0,3.0,66.7,50.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,11.0,11.0,22.6,MIA,K,3,2021
10.0,Matt Gay,2.0,2.0,100.0,48.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,11.0,11.0,89.8,LAR,K,3,2021
11.0,Nick Folk,2.0,2.0,100.0,45.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,8.0,81.8,NE,K,3,2021
12.0,Evan McPherson,1.0,1.0,100.0,43.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,7.0,7.0,34.2,CIN,K,3,2021
13.0,Cairo Santos,2.0,2.0,100.0,47.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,2.1,CHI,K,3,2021
14.0,Matt Prater,1.0,2.0,50.0,34.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,7.0,7.0,52.8,ARI,K,3,2021
15.0,Jason Myers,1.0,2.0,50.0,53.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,7.0,7.0,22.1,SEA,K,3,2021
16.0,Graham Gano,2.0,2.0,100.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,31.4,NYG,K,3,2021
17.0,Younghoe Koo,1.0,1.0,100.0,40.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,6.0,6.0,40.9,ATL,K,3,2021
18.0,Zane Gonzalez,1.0,1.0,100.0,21.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,6.0,2.6,CAR,K,3,2021
19.0,Ryan Succop,1.0,2.0,50.0,26.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,6.0,57.4,TB,K,3,2021
20.0,Harrison Butker,1.0,1.0,100.0,34.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,6.0,6.0,76.6,KC,K,3,2021
21.0,Joey Slye,1.0,1.0,100.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,1.6,WAS,K,3,2021
22.0,Greg Zuerlein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.0,5.0,74.2,DAL,K,3,2021
23.0,Randy Bullock,1.0,1.0,100.0,32.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,10.8,TEN,K,3,2021
24.0,Ryan Santoso,1.0,1.0,100.0,35.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,0.1,FA,K,3,2021
25.0,Chris Boswell,1.0,2.0,50.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,51.0,PIT,K,3,2021
26.0,Robbie Gould,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,22.5,SF,K,3,2021
