rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Jake Elliott,4,4,100.0,46,0,0,2,2,0,3,3,1,17.0,17.0,22.5,PHI,K,13,2021
2,Matt Gay,3,3,100.0,44,0,0,1,2,0,4,4,1,15.0,15.0,89.8,LAR,K,13,2021
3,Riley Patterson,3,3,100.0,49,0,0,1,2,0,2,2,1,13.0,13.0,0.2,DET,K,13,2021
4,Harrison Butker,3,3,100.0,56,0,1,0,1,1,1,2,1,13.0,13.0,76.6,KC,K,13,2021
5,Greg Zuerlein,2,2,100.0,55,0,0,1,0,1,3,3,1,11.0,11.0,74.2,DAL,K,13,2021
6,Daniel Carlson,3,3,100.0,52,0,0,2,0,1,0,0,1,11.0,11.0,74.3,LV,K,13,2021
7,Dustin Hopkins,2,2,100.0,43,0,0,0,2,0,3,4,1,11.0,11.0,14.5,LAC,K,13,2021
8,Graham Gano,3,4,75.0,51,0,0,2,0,1,0,0,1,11.0,11.0,31.4,NYG,K,13,2021
9,Jason Sanders,2,3,66.7,48,0,0,0,2,0,2,2,1,10.0,10.0,22.6,MIA,K,13,2021
10,Greg Joseph,3,3,100.0,41,0,0,2,1,0,0,0,1,10.0,10.0,69.1,MIN,K,13,2021
11,Matt Prater,2,2,100.0,33,0,1,1,0,0,3,3,1,9.0,9.0,52.8,ARI,K,13,2021
12,Chris Boswell,2,2,100.0,53,0,0,0,1,1,0,1,1,9.0,9.0,51.0,PIT,K,13,2021
13,Robbie Gould,1,1,100.0,50,0,0,0,0,1,2,3,1,7.0,7.0,22.5,SF,K,13,2021
14,Nick Folk,2,2,100.0,41,0,0,1,1,0,0,0,1,7.0,7.0,81.8,NE,K,13,2021
15,Michael Badgley,1,2,50.0,23,0,1,0,0,0,4,4,1,7.0,7.0,19.9,IND,K,13,2021
16,Justin Tucker,2,2,100.0,35,0,1,1,0,0,1,1,1,7.0,7.0,98.0,BAL,K,13,2021
17,Brett Maher,1,2,50.0,42,0,0,0,1,0,2,2,1,6.0,6.0,1.9,FA,K,13,2021
18,Brian Johnson,1,1,100.0,48,0,0,0,1,0,2,2,1,6.0,6.0,6.6,WAS,K,13,2021
19,Ryan Succop,1,1,100.0,31,0,0,1,0,0,3,4,1,6.0,6.0,57.4,TB,K,13,2021
20,Younghoe Koo,1,1,100.0,21,0,1,0,0,0,2,2,1,5.0,5.0,40.9,ATL,K,13,2021
21,Evan McPherson,1,1,100.0,48,0,0,0,1,0,1,2,1,5.0,5.0,34.2,CIN,K,13,2021
22,Jason Myers,0,1,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,22.1,SEA,K,13,2021
23,Tyler Bass,1,2,50.0,35,0,0,1,0,0,1,1,1,4.0,4.0,84.8,BUF,K,13,2021
24,Brandon McManus,1,1,100.0,42,0,0,0,1,0,0,0,1,4.0,4.0,44.3,DEN,K,13,2021
25,Cairo Santos,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,2.1,CHI,K,13,2021
26,Matthew Wright,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.2,JAC,K,13,2021
27,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,13,2021
28,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,13,2021
29,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,13,2021
30,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,13,2021
31,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7,LAC,K,13,2021
32,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,13,2021
33,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8,HOU,K,13,2021
34,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,13,2021
35,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,13,2021
36,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,13,2021
37,Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,FA,K,13,2021
38,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,13,2021
39,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,13,2021
40,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,13,2021
41,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,13,2021
42,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,13,2021
43,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,13,2021
44,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,33.3,MIA,K,13,2021
45,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,13,2021
46,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,13,2021
47,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,13,2021
48,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,13,2021
49,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,13,2021
50,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,13,2021
51,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,13,2021
52,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,13,2021
53,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,13,2021
54,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,13,2021
55,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,13,2021
56,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,13,2021
