,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
78,Jarvis Landry,WR,CLE,1,68,68,97,0,12,7,12,2.3,3.4
79,James White,RB,NE,1,25,25,38,12,16,24,28,12.2,48.8
80,Cody Latimer,WR,NYG,1,15,15,22,0,13,7,13,2.1,14.0
81,Jimmy Garoppolo,QB,SF,1,64,64,98,3,0,56,56,12.6,19.7
82,John Brown,WR,BUF,1,61,61,94,0,16,11,16,9.9,16.2
83,Albert Wilson,WR,MIA,1,57,57,80,0,14,9,14,5.9,10.4
84,Willie Snead IV,WR,BAL,1,41,41,63,0,2,2,2,1.5,3.7
85,Allen Hurns,WR,MIA,1,33,33,46,0,3,3,3,0.9,2.7
86,Dontrelle Inman,WR,IND,1,31,31,55,0,10,6,10,2.5,8.1
87,Keith Smith,RB,ATL,1,9,9,13,0,0,0,0,0.0,0.0
88,Adam Thielen,WR,MIN,1,33,33,51,3,9,12,12,3.0,9.1
89,Cameron Brate,TE,TB,1,31,31,41,0,23,10,23,3.3,10.6
90,Josh Hill,TE,NO,1,47,47,70,0,2,2,2,6.5,13.8
91,Darren Fells,TE,HOU,1,52,52,83,0,4,2,4,0.2,0.4
92,Diontae Spencer,WR,DEN,1,3,3,5,0,0,0,0,0.0,0.0
93,Seth Roberts,WR,BAL,1,36,36,55,0,8,8,8,12.6,35.0
94,Jameis Winston,QB,TB,1,71,71,95,3,0,62,62,33.7,47.5
95,Amari Cooper,WR,DAL,1,50,50,68,0,4,2,4,1.9,3.8
96,DeVante Parker,WR,MIA,1,67,67,94,0,10,6,10,19.2,28.7
97,Melvin Gordon III,RB,LAC,1,25,25,40,28,28,48,56,2.4,9.6
98,Todd Gurley II,RB,LAR,1,71,71,96,15,8,20,24,17.8,25.1
99,Maxx Williams,TE,ARI,1,40,40,66,0,3,3,3,0.4,1.0
100,Ameer Abdullah,RB,MIN,1,15,15,23,33,13,33,47,2.5,16.7
101,Tevin Coleman,RB,SF,1,19,19,29,21,5,21,26,4.0,21.1
102,Sean Mannion,QB,MIN,1,3,3,5,100,0,100,100,-0.3,-10.0
103,Duke Johnson Jr.,RB,HOU,1,21,21,33,10,14,19,24,2.3,11.0
104,David Johnson,RB,ARI,1,13,13,21,23,0,23,23,0.6,4.6
105,Malcolm Brown,RB,LAR,1,3,3,4,0,0,0,0,0.0,0.0
106,Clive Walford,TE,MIA,1,19,19,27,0,21,11,21,3.4,17.9
107,Nick O'Leary,TE,JAC,1,21,21,37,0,0,0,0,0.0,0.0
108,Jesse James,TE,DET,1,38,38,59,0,13,8,13,3.1,8.2
109,Tyler Kroft,TE,BUF,1,19,19,29,0,5,5,5,7.4,38.9
110,Nick Boyle,TE,BAL,1,48,48,74,0,0,0,0,0.0,0.0
111,MyCole Pruitt,TE,TEN,1,31,31,46,0,0,0,0,0.0,0.0
112,Blake Bell,TE,KC,1,31,31,45,0,6,6,6,4.1,13.2
113,Justin Hardy,WR,ATL,1,5,5,7,0,0,0,0,0.0,0.0
114,Tyler Lockett,WR,SEA,1,53,53,79,0,17,15,17,18.0,34.0
115,Breshad Perriman,WR,TB,1,67,67,89,1,9,9,10,29.6,44.2
116,Jamison Crowder,WR,NYJ,1,51,51,82,0,22,12,22,21.0,41.2
117,Ty Montgomery,RB,NYJ,1,13,13,21,15,8,23,23,1.0,7.7
118,Phillip Dorsett II,WR,NE,1,9,9,14,0,0,0,0,0.0,0.0
119,Stefon Diggs,WR,MIN,1,46,46,71,2,13,11,15,8.0,17.4
120,Chris Manhertz,TE,CAR,1,28,28,39,0,0,0,0,0.0,0.0
121,Jake Kumerow,WR,GB,1,11,11,19,0,9,9,9,4.9,44.5
122,C.J. Uzomah,TE,CIN,1,46,46,70,0,4,2,4,0.8,1.7
123,Darren Waller,TE,OAK,1,66,66,88,0,15,12,15,12.2,18.5
124,Chris Conley,WR,JAC,1,50,50,88,0,16,8,16,16.9,33.8
125,Michael Burton,RB,WAS,1,6,6,11,0,0,0,0,0.0,0.0
126,Damiere Byrd,WR,ARI,1,21,21,34,0,29,29,29,8.6,41.0
127,Matt LaCosse,TE,NE,1,49,49,75,0,6,6,6,2.2,4.5
128,Tyrell Williams,WR,OAK,1,72,72,96,0,4,3,4,10.5,14.6
129,Raheem Mostert,RB,SF,1,34,34,52,41,6,44,47,9.9,29.1
130,Eric Tomlinson,TE,OAK,1,19,19,25,0,0,0,0,0.0,0.0
131,Daniel Brown,TE,NYJ,1,30,30,48,0,7,3,7,0.4,1.3
132,Laquon Treadwell,WR,MIN,1,11,11,17,0,0,0,0,0.0,0.0
133,Ezekiel Elliott,RB,DAL,1,50,50,68,48,8,54,56,28.0,56.0
134,Jared Goff,QB,LAR,1,74,74,100,4,0,73,73,18.6,25.1
135,Derrick Henry,RB,TEN,1,40,40,59,53,3,53,55,8.6,21.5
136,Carson Wentz,QB,PHI,1,77,77,100,4,0,60,60,21.5,27.9
137,Michael Thomas,WR,NO,1,48,48,72,0,25,25,25,18.8,39.2
138,Tyler Boyd,WR,CIN,1,57,57,86,0,12,5,12,2.6,4.6
139,Devontae Booker,RB,DEN,1,5,5,8,20,0,20,20,0.5,10.0
140,Pharoh Cooper,WR,ARI,1,12,12,20,0,8,8,8,1.7,14.2
141,Hunter Henry,TE,LAC,1,43,43,69,0,5,5,5,0.9,2.1
142,Sterling Shepard,WR,NYG,1,53,53,79,0,21,17,21,11.1,20.9
143,Austin Hooper,TE,ATL,1,55,55,82,0,11,5,11,2.0,3.6
144,Tajae Sharpe,WR,TEN,1,27,27,40,0,7,7,7,2.8,10.4
145,Dak Prescott,QB,DAL,1,68,68,93,10,0,44,44,17.7,26.0
146,Jonathan Williams,RB,IND,1,1,1,2,0,0,0,0,0.0,0.0
147,C.J. Prosise,RB,SEA,1,10,10,15,50,10,60,60,2.5,25.0
148,Tyler Higbee,TE,LAR,1,63,63,85,0,22,19,22,11.1,17.6
149,Will Fuller V,WR,HOU,1,59,59,94,0,12,8,12,6.1,10.3
150,Kenyan Drake,RB,ARI,1,46,46,75,48,2,50,50,38.6,83.9
151,Jacoby Brissett,QB,IND,1,56,56,100,2,0,63,63,7.3,13.0
152,Nick Vannett,TE,PIT,1,54,54,92,0,11,9,11,4.0,7.4
153,Demarcus Robinson,WR,KC,1,38,38,55,0,8,5,8,2.1,5.5
154,Seth DeValve,TE,JAC,1,29,29,51,0,7,7,7,2.3,7.9
155,Robby Anderson,WR,NYJ,1,60,60,97,0,10,7,10,8.6,14.3
156,Cody Core,WR,NYG,1,3,3,4,0,0,0,0,0.0,0.0
157,Alex Erickson,WR,CIN,1,50,50,76,0,10,2,10,-1.4,-2.8
158,Josh Ferguson,RB,WAS,1,3,3,6,100,0,100,100,0.9,30.0
159,Derek Watt,RB,LAC,1,5,5,8,0,0,0,0,0.0,0.0
160,Tyreek Hill,WR,KC,1,57,57,83,2,12,11,14,18.8,33.0
161,Johnny Holton,WR,PIT,1,13,13,22,0,15,15,15,-0.1,-0.8
162,DeAndre Washington,RB,OAK,1,11,11,15,55,27,73,82,2.2,20.0
163,Marcus Johnson,WR,IND,1,45,45,80,0,9,4,9,3.7,8.2
164,Dwayne Washington,RB,NO,1,6,6,9,50,0,50,50,2.0,33.3
165,Geronimo Allison,WR,GB,1,32,32,54,0,13,6,13,1.9,5.9
166,Danny Vitale,RB,GB,1,5,5,8,0,0,0,0,0.0,0.0
167,Peyton Barber,RB,TB,1,21,21,28,48,10,57,57,4.0,19.0
168,J.P. Holtz,TE,CHI,1,38,38,45,0,3,3,3,-0.1,-0.3
169,Tevin Jones,WR,PIT,1,31,31,53,0,6,0,6,0.0,0.0
170,Kalif Raymond,WR,TEN,1,15,15,22,0,13,7,13,0.2,1.3
171,Jalen Richard,RB,OAK,1,22,22,29,5,14,14,18,3.6,16.4
172,C.J. Ham,RB,MIN,1,30,30,46,3,10,13,13,1.8,6.0
173,J.D. McKissic,RB,DET,1,12,12,19,8,25,25,33,0.9,7.5
174,Joshua Perkins,TE,PHI,1,16,16,21,0,0,0,0,0.0,0.0
175,Elijhaa Penny,RB,NYG,1,8,8,12,13,0,13,13,-0.2,-2.5
176,Dalvin Cook,RB,MIN,1,28,28,43,32,11,43,43,4.3,15.4
177,Mike Williams,WR,LAC,1,52,52,84,0,17,8,17,13.1,25.2
178,Leonard Fournette,RB,JAC,1,55,55,96,27,13,36,40,7.3,13.3
179,O.J. Howard,TE,TB,1,66,66,88,0,11,6,11,4.6,7.0
180,Mitchell Trubisky,QB,CHI,1,84,84,100,5,0,68,68,18.3,21.8
181,Corey Davis,WR,TEN,1,52,52,76,0,12,6,12,5.7,11.0
182,John Ross,WR,CIN,1,25,25,38,0,12,8,12,2.4,9.6
183,Christian McCaffrey,RB,CAR,1,72,72,100,26,14,39,42,29.5,41.0
184,Deshaun Watson,QB,HOU,1,63,63,100,11,0,54,54,18.9,30.0
185,Chris Godwin,WR,TB,1,46,46,61,0,17,11,17,12.1,26.3
186,Patrick Mahomes II,QB,KC,1,68,68,99,4,0,54,54,23.7,34.9
187,Joe Mixon,RB,CIN,1,44,44,67,57,7,64,64,15.6,35.5
188,Alvin Kamara,RB,NO,1,42,42,63,33,12,45,45,8.9,21.2
189,Jamaal Williams,RB,GB,1,24,24,41,33,4,38,38,3.3,13.8
190,Kareem Hunt,RB,CLE,1,43,43,61,9,21,28,30,7.6,17.7
191,Zay Jones,WR,OAK,1,50,50,67,0,4,2,4,0.5,1.0
192,Isaiah Ford,WR,MIA,1,31,31,44,0,16,10,16,2.1,6.8
193,Cooper Kupp,WR,LAR,1,68,68,92,0,9,9,9,10.1,14.9
194,Curtis Samuel,WR,CAR,1,66,66,92,6,11,14,17,11.4,17.3
195,Dede Westbrook,WR,JAC,1,53,53,93,2,8,6,9,2.1,4.0
196,Josh Reynolds,WR,LAR,1,27,27,36,0,15,7,15,3.6,13.3
197,Marlon Mack,RB,IND,1,25,25,45,44,0,44,44,1.9,7.6
198,James Conner,RB,PIT,1,34,34,58,24,15,35,38,11.1,32.6
199,Brian Hill,RB,ATL,1,10,10,15,10,0,10,10,1.6,16.0
200,Tarik Cohen,RB,CHI,1,55,55,65,15,18,27,33,8.5,15.5
201,Jonnu Smith,TE,TEN,1,55,55,81,2,9,11,11,11.7,21.3
202,Jeremy Sprinkle,TE,WAS,1,43,43,81,0,5,5,5,1.3,3.0
203,Cooper Rush,QB,DAL,1,2,2,3,0,0,0,0,0.0,0.0
204,Austin Ekeler,RB,LAC,1,30,30,48,23,23,40,47,8.1,27.0
205,Kenny Golladay,WR,DET,1,60,60,94,0,12,5,12,4.4,7.3
206,Krishawn Hogan,WR,NO,1,15,15,22,0,0,0,0,0.0,0.0
207,George Kittle,TE,SF,1,61,61,94,0,28,21,28,13.4,22.0
208,Robert Tonyan,TE,GB,1,9,9,15,0,22,11,22,0.5,5.6
209,Jacob Hollister,TE,SEA,1,46,46,69,0,7,7,7,2.3,5.0
210,Mason Schreck,TE,CIN,1,1,1,2,0,0,0,0,0.0,0.0
211,Cethan Carter,TE,CIN,1,32,32,48,0,6,6,6,7.3,22.8
212,Tim Patrick,WR,DEN,1,40,40,66,0,18,8,18,2.6,6.5
213,Mo Alie-Cox,TE,IND,1,14,14,25,0,0,0,0,0.0,0.0
214,Isaiah McKenzie,WR,BUF,1,30,30,46,0,0,0,0,0.0,0.0
215,Blake Jarwin,TE,DAL,1,38,38,52,0,8,5,8,4.0,10.5
216,Aaron Jones,RB,GB,1,35,35,59,37,0,37,37,17.1,48.9
217,Alex Armah Jr.,RB,CAR,1,4,4,6,0,0,0,0,0.0,0.0
218,Ricky Seals-Jones,TE,CLE,1,19,19,27,0,21,16,21,12.9,67.9
219,Johnny Mundt,TE,LAR,1,11,11,15,0,27,18,27,1.5,13.6
220,Chris Carson,RB,SEA,1,51,51,76,47,4,49,51,25.7,50.4
221,David Moore,WR,SEA,1,10,10,15,0,0,0,0,0.0,0.0
222,Anthony Firkser,TE,TEN,1,18,18,26,0,22,6,22,0.7,3.9
223,C.J. Board,WR,JAC,1,11,11,19,0,9,9,9,0.8,7.3
224,Keelan Cole Sr.,WR,JAC,1,43,43,75,0,14,7,14,7.6,17.7
225,Dare Ogunbowale,RB,TB,1,21,21,28,5,5,10,10,1.6,7.6
226,Andre Patton,WR,LAC,1,46,46,74,0,2,2,2,0.8,1.7
227,Zach Pascal,WR,IND,1,45,45,80,0,13,9,13,4.4,9.8
228,Matt Breida,RB,SF,1,12,12,18,33,17,50,50,-0.3,-2.5
229,Kendrick Bourne,WR,SF,1,34,34,52,0,6,3,6,1.1,3.2
230,Tyrone Swoopes,TE,SEA,1,22,22,33,0,0,0,0,0.0,0.0
231,Taysom Hill,QB,NO,1,17,17,25,12,12,24,24,10.3,60.6
232,Greg Ward,WR,PHI,1,58,58,75,0,16,12,16,12.1,20.9
233,Dan Arnold,TE,ARI,1,11,11,18,0,9,9,9,6.6,60.0
234,Patrick Ricard,RB,BAL,1,19,19,29,0,11,0,11,0.0,0.0
235,Fred Brown,WR,DEN,1,7,7,11,0,0,0,0,0.0,0.0
236,Trey Edmunds,RB,PIT,1,1,1,2,0,0,0,0,0.0,0.0
237,Brandon Zylstra,WR,CAR,1,2,2,3,0,0,0,0,0.0,0.0
238,Lamar Jackson,QB,BAL,1,54,54,83,15,0,57,57,37.1,68.7
239,Sam Darnold,QB,NYJ,1,60,60,97,2,0,55,55,16.8,28.0
240,Baker Mayfield,QB,CLE,1,70,70,100,3,0,64,64,18.0,25.7
241,Saquon Barkley,RB,NYG,1,53,53,79,45,9,53,55,26.3,49.6
242,Ronald Jones II,RB,TB,1,34,34,45,32,9,35,41,4.9,14.4
243,Royce Freeman,RB,DEN,1,32,32,52,16,13,28,28,2.6,8.1
244,Nick Chubb,RB,CLE,1,35,35,50,49,9,57,57,20.8,59.4
245,Myles Gaskin,RB,MIA,1,34,34,48,26,9,32,35,7.2,21.2
246,Courtland Sutton,WR,DEN,1,54,54,89,0,19,7,19,7.9,14.6
247,James Washington,WR,PIT,1,50,50,85,0,22,10,22,8.3,16.6
248,Anthony Miller,WR,CHI,1,79,79,94,0,19,11,19,17.8,22.5
249,Marcell Ateman,WR,OAK,1,3,3,4,0,0,0,0,0.0,0.0
250,Michael Gallup,WR,DAL,1,59,59,81,0,5,2,5,0.6,1.0
251,Tre'Quan Smith,WR,NO,1,45,45,67,0,2,2,2,8.1,18.0
252,Deon Cain,WR,PIT,1,18,18,31,0,6,0,6,0.0,0.0
253,DJ Moore,WR,CAR,1,70,70,97,1,17,13,19,12.3,17.6
254,Christian Kirk,WR,ARI,1,54,54,89,2,9,9,11,6.1,11.3
255,Mark Andrews,TE,BAL,1,23,23,35,0,30,17,30,11.2,48.7
256,Dallas Goedert,TE,PHI,1,65,65,84,0,9,8,9,5.5,8.5
257,Jaylen Samuels,RB,PIT,1,17,17,29,12,6,18,18,0.4,2.4
258,Mike Gesicki,TE,MIA,1,55,55,77,0,15,7,15,4.7,8.5
259,Troy Fumagalli,TE,DEN,1,18,18,30,0,6,6,6,0.7,3.9
260,Hayden Hurst,TE,BAL,1,18,18,28,0,11,6,11,1.9,10.6
261,Braxton Berrios,WR,NYJ,1,5,5,8,0,0,0,0,0.0,0.0
262,Nyheim Hines,RB,IND,1,9,9,16,22,22,44,44,1.2,13.3
263,Josh Allen,QB,BUF,1,65,65,100,11,0,49,49,17.4,26.8
264,Justin Jackson,RB,LAC,1,13,13,21,38,15,54,54,1.7,13.1
265,Allen Lazard,WR,GB,1,46,46,78,0,7,4,7,1.4,3.0
266,Richie James Jr.,WR,SF,1,3,3,5,0,0,0,0,0.0,0.0
267,Sony Michel,RB,NE,1,27,27,42,70,7,74,78,10.3,38.1
268,Dalton Schultz,TE,DAL,1,16,16,22,0,0,0,0,0.0,0.0
269,Ian Thomas,TE,CAR,1,69,69,96,0,4,3,4,2.3,3.3
270,Javon Wims,WR,CHI,1,8,8,10,0,0,0,0,0.0,0.0
271,Jordan Thomas,TE,HOU,1,1,1,2,0,0,0,0,0.0,0.0
272,Jordan Akins,TE,HOU,1,38,38,60,0,5,5,5,0.7,1.8
273,DaeSean Hamilton,WR,DEN,1,49,49,80,0,18,4,18,1.3,2.7
274,Jordan Wilkins,RB,IND,1,24,24,43,13,13,17,25,7.7,32.1
275,Phillip Lindsay,RB,DEN,1,23,23,38,30,9,30,39,3.2,13.9
276,Durham Smythe,TE,MIA,1,23,23,32,0,0,0,0,0.0,0.0
277,Noah Fant,TE,DEN,1,27,27,44,0,11,7,11,5.6,20.7
278,Marquez Valdes-Scantling,WR,GB,1,7,7,12,0,14,0,14,0.0,0.0
279,Damion Ratley,WR,CLE,1,21,21,30,0,10,10,10,3.3,15.7
280,Tyler Conklin,TE,MIN,1,30,30,46,0,0,0,0,0.0,0.0
281,Justin Watson,WR,TB,1,42,42,56,0,5,5,5,1.7,4.0
282,Russell Gage,WR,ATL,1,51,51,76,2,12,12,14,3.3,6.5
283,Boston Scott,RB,PHI,1,35,35,45,17,20,37,37,6.5,18.6
284,Chris Lacy,WR,DET,1,42,42,66,0,5,2,5,4.8,11.4
285,Gus Edwards,RB,BAL,1,18,18,28,28,0,28,28,3.5,19.4
286,Vyncint Smith,WR,NYJ,1,38,38,61,0,13,8,13,4.0,10.5
287,Byron Pringle,WR,KC,1,6,6,9,0,0,0,0,0.0,0.0
288,Mike Boone,RB,MIN,1,21,21,32,62,0,62,62,17.6,83.8
289,Tanner Hudson,TE,TB,1,6,6,8,0,17,17,17,1.4,23.3
290,Christian Blake,WR,ATL,1,57,57,85,0,2,0,2,0.0,0.0
291,Kyle Allen,QB,CAR,1,72,72,100,7,0,64,64,14.6,20.3
292,Ross Dwelley,TE,SF,1,3,3,5,0,0,0,0,0.0,0.0
293,Trent Sherfield,WR,ARI,1,2,2,3,0,0,0,0,0.0,0.0
294,Cam Sims,WR,WAS,1,2,2,4,0,0,0,0,0.0,0.0
295,Dontrell Hilliard,RB,CLE,1,7,7,10,0,0,0,0,0.0,0.0
296,Jaeden Graham,TE,ATL,1,4,4,6,0,0,0,0,0.0,0.0
297,KhaDarel Hodge,WR,CLE,1,30,30,43,0,3,0,3,0.0,0.0
298,Malik Turner,WR,SEA,1,21,21,31,0,14,14,14,2.6,12.4
299,Dwayne Haskins,QB,WAS,1,53,53,100,6,0,58,58,19.0,35.8
300,A.J. Brown,WR,TEN,1,62,62,91,0,21,13,21,17.4,28.1
301,D.K. Metcalf,WR,SEA,1,55,55,82,0,7,4,7,9.6,17.5
302,N'Keal Harry,WR,NE,1,38,38,58,5,11,11,16,9.7,25.5
303,Drew Lock,QB,DEN,1,59,59,97,3,0,71,71,7.6,12.9
304,Marquise Brown,WR,BAL,1,47,47,72,0,9,9,9,10.5,22.3
305,Kelvin Harmon,WR,WAS,1,44,44,83,0,7,5,7,2.2,5.0
306,J.J. Arcega-Whiteside,WR,PHI,1,71,71,92,0,3,0,3,0.0,0.0
307,David Montgomery,RB,CHI,1,36,36,43,39,3,42,42,4.9,13.6
308,Deebo Samuel,WR,SF,1,57,57,88,2,5,4,7,3.7,6.5
309,Justice Hill,RB,BAL,1,10,10,15,40,0,40,40,1.5,15.0
310,Riley Ridley,WR,CHI,1,41,41,49,0,5,5,5,1.0,2.4
311,Josh Jacobs,RB,OAK,1,43,43,57,56,7,60,63,10.9,25.3
312,Devin Singletary,RB,BUF,1,46,46,71,46,7,50,52,6.9,15.0
313,Miles Sanders,RB,PHI,1,55,55,71,35,11,45,45,29.2,53.1
314,Kaden Smith,TE,NYG,1,67,67,100,0,4,4,4,3.8,5.7
315,Patrick Laird,RB,MIA,1,34,34,48,35,15,41,50,5.4,15.9
316,Alexander Hollins,WR,MIN,1,8,8,12,0,0,0,0,0.0,0.0
317,Ty Johnson,RB,DET,1,29,29,45,7,17,21,24,0.0,0.0
318,Andy Isabella,WR,ARI,1,15,15,25,7,7,13,13,0.3,2.0
319,Terry McLaurin,WR,WAS,1,47,47,89,0,11,11,11,19.0,40.4
320,Travis Fulgham,WR,DET,1,4,4,6,0,0,0,0,0.0,0.0
321,Qadree Ollison,RB,ATL,1,1,1,1,100,0,100,100,6.1,610.0
322,Jesper Horsted,TE,CHI,1,41,41,49,0,7,2,7,-1.1,-2.7
323,Ryquell Armstead,RB,JAC,1,2,2,4,50,0,50,50,0.1,5.0
324,Keelan Doss,WR,OAK,1,35,35,47,0,6,3,6,1.7,4.9
325,Gardner Minshew II,QB,JAC,1,57,57,100,9,0,60,60,18.7,32.8
326,Trevon Wesco,TE,NYJ,1,29,29,47,0,0,0,0,0.0,0.0
327,Alec Ingold,RB,OAK,1,17,17,23,0,18,18,18,2.2,12.9
328,Mecole Hardman,WR,KC,1,14,14,20,0,14,7,14,1.0,7.1
329,Jakobi Meyers,WR,NE,1,7,7,11,0,0,0,0,0.0,0.0
330,Kyler Murray,QB,ARI,1,61,61,100,13,0,54,54,17.4,28.5
331,Isaac Nauta,TE,DET,1,12,12,19,0,17,8,17,1.0,8.3
332,Trayveon Williams,RB,CIN,1,1,1,2,0,0,0,0,0.0,0.0
333,Benny Snell Jr.,RB,PIT,1,2,2,3,100,0,100,100,0.1,5.0
