,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Stefon Diggs(BUF),9,11,182,20.2,46,3,1,0,0,0,0,1,24.2,24.2,100.0%
1,2,Travis Benjamin(SF),6,6,115,19.2,45,2,2,1,-1,0,0,1,23.4,23.4,0.0%
2,3,Kelvin Benjamin(FA),7,9,108,15.4,25,2,2,0,0,0,0,1,22.8,22.8,0.1%
3,4,Corey Coleman(FA),5,8,104,20.8,47,2,2,0,0,0,0,1,22.4,22.4,0.0%
4,5,Eric Decker(FA),6,8,126,21.0,35,3,1,0,0,0,0,1,18.6,18.6,0.6%
5,6,DeAndre Hopkins(ARI),7,11,113,16.1,35,2,1,0,0,0,0,1,17.3,17.3,69.3%
6,7,Marquise Goodwin(CHI),2,5,112,56.0,84,1,1,0,0,0,0,1,17.2,17.2,0.3%
7,8,Julio Jones(TEN),5,5,106,21.2,48,3,1,0,0,0,0,1,16.6,16.6,60.7%
8,9,Mike Wallace(FA),4,6,41,10.3,17,0,2,0,0,0,0,1,16.1,16.1,0.0%
9,10,Danny Amendola(HOU),4,4,48,12.0,13,0,2,0,0,0,1,1,15.0,15.0,0.1%
10,11,Greg Salas(FA),4,5,89,22.3,71,1,1,0,0,0,0,1,14.9,14.9,0.0%
11,12,Larry Fitzgerald(FA),5,10,77,15.4,25,2,1,1,4,0,0,1,14.1,14.1,0.3%
12,13,Jaron Brown(ARI),2,2,78,39.0,51,2,1,0,0,0,0,1,13.8,13.8,0.0%
13,14,Jordy Nelson(FA),5,11,73,14.6,39,2,1,0,0,0,0,1,13.3,13.3,0.1%
14,15,Mike Evans(TB),6,18,70,11.7,19,0,1,0,0,0,0,1,13.0,13.0,97.8%
15,16,Tyrell Williams(FA),3,6,61,20.3,44,1,1,0,0,0,0,1,12.1,12.1,4.8%
16,17,Marvin Jones Jr.(JAC),8,11,118,14.8,47,2,0,0,0,0,0,1,11.8,11.8,55.4%
17,18,Sterling Shepard(NYG),8,8,117,14.6,32,2,0,0,0,0,0,1,11.7,11.7,23.7%
18,19,Jarvis Landry(CLE),10,13,135,13.5,33,3,0,0,0,0,1,1,11.7,11.7,72.5%
19,20,Torrey Smith(FA),3,10,55,18.3,28,2,1,0,0,0,0,1,11.5,11.5,0.0%
20,21,Willie Snead IV(FA),5,8,54,10.8,17,0,1,0,0,0,0,1,11.4,11.4,0.1%
21,22,Demaryius Thomas(FA),5,7,90,18.0,44,1,0,0,0,0,0,1,11.0,11.0,0.1%
22,23,Anquan Boldin(FA),4,7,48,12.0,24,1,1,0,0,0,0,1,10.8,10.8,0.1%
23,24,DeVante Parker(MIA),8,13,106,13.3,28,2,0,0,0,0,0,1,10.6,10.6,64.3%
24,25,Will Fuller V(MIA),4,7,104,26.0,53,2,0,0,0,0,0,1,10.4,10.4,22.8%
25,26,Sammie Coates(FA),2,5,97,48.5,53,2,0,1,6,0,0,1,10.3,10.3,0.0%
26,27,Dez Bryant(FA),7,12,102,14.6,21,1,0,0,0,0,0,1,10.2,10.2,2.6%
