,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Sammie Coates(FA),6,11,139,23.2,72,2,2,0,0,0,0,1,25.9,25.9,0.0%
1,2,T.Y. Hilton(IND),10,11,171,17.1,35,5,1,0,0,0,0,1,23.1,23.1,16.8%
2,3,Amari Cooper(DAL),6,12,138,23.0,64,3,1,0,0,0,0,1,21.8,21.8,97.7%
3,4,Larry Fitzgerald(FA),6,8,81,13.5,29,2,2,0,0,0,0,1,20.1,20.1,0.3%
4,5,Brandon LaFell(FA),8,11,68,8.5,14,0,2,0,0,0,0,1,18.8,18.8,0.0%
5,6,Adam Thielen(MIN),7,8,127,18.1,36,3,1,0,0,0,0,1,18.7,18.7,82.7%
6,7,Tyrell Williams(FA),5,6,117,23.4,50,3,1,0,0,0,0,1,17.7,17.7,4.8%
7,8,Cameron Meredith(FA),9,12,130,14.4,30,1,1,1,6,0,1,1,17.6,17.6,0.0%
8,9,Brandon Marshall(FA),8,15,114,14.3,19,0,1,0,0,0,0,1,17.4,17.4,2.6%
9,10,Jeremy Kerley(FA),8,14,102,12.8,24,1,1,0,0,0,0,1,16.2,16.2,0.0%
10,11,Mike Evans(TB),6,12,89,14.8,26,1,1,0,0,0,0,1,14.9,14.9,97.8%
11,12,Davante Adams(GB),5,8,85,17.0,29,2,1,0,0,0,0,1,14.5,14.5,100.0%
12,13,Antonio Brown(FA),9,11,78,8.7,16,0,1,0,0,0,0,1,13.8,13.8,84.1%
13,14,Travis Benjamin(SF),7,11,117,16.7,54,2,0,0,0,0,0,1,11.7,11.7,0.0%
14,15,DeAndre Hopkins(ARI),5,9,56,11.2,25,1,1,0,0,0,0,1,11.6,11.6,69.3%
15,16,Pierre Garcon(FA),5,7,56,11.2,21,1,1,0,0,0,0,1,11.6,11.6,0.0%
16,17,Andrew Hawkins(FA),4,7,56,14.0,24,1,1,0,0,0,0,1,11.6,11.6,0.0%
17,18,Chris Hogan(FA),4,5,114,28.5,63,2,0,1,2,0,0,1,11.6,11.6,0.0%
18,19,Odell Beckham Jr.(LAR),5,12,56,11.2,16,0,1,0,0,0,0,1,11.6,11.6,90.8%
19,20,Cole Beasley(BUF),4,4,53,13.3,18,0,1,0,0,0,0,1,11.3,11.3,63.2%
20,21,Demaryius Thomas(FA),5,7,49,9.8,14,0,1,0,0,0,0,1,10.9,10.9,0.1%
21,22,Randall Cobb(GB),9,11,108,12.0,21,1,0,1,0,0,0,1,10.8,10.8,7.6%
22,23,Michael Crabtree(FA),3,7,47,15.7,21,1,1,0,0,0,0,1,10.7,10.7,0.0%
23,24,Cordarrelle Patterson(ATL),4,6,39,9.8,15,0,1,1,7,0,0,1,10.6,10.6,95.1%
24,25,Jordy Nelson(FA),4,13,38,9.5,17,0,1,0,0,0,0,1,9.8,9.8,0.1%
25,26,Marvin Jones Jr.(JAC),4,5,37,9.3,17,0,1,0,0,0,0,1,9.7,9.7,55.4%
