,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Golden Tate(FA),8,10,145,18.1,66,2,1,0,0,0,0,1,20.5,20.5,0.1%
1,2,Tyler Lockett(SEA),5,6,63,12.6,40,1,0,1,75,1,0,1,19.8,19.8,97.5%
2,3,Jordy Nelson(FA),8,10,118,14.8,32,3,1,0,0,0,0,1,17.8,17.8,0.1%
3,4,Albert Wilson(MIA),4,4,48,12.0,21,1,0,1,55,1,0,1,16.3,16.3,0.8%
4,5,Brandon LaFell(FA),5,7,95,19.0,44,2,1,0,0,0,0,1,15.5,15.5,0.0%
5,6,Ted Ginn Jr.(FA),5,6,80,16.0,55,1,1,1,6,0,0,1,14.6,14.6,0.0%
6,7,T.Y. Hilton(IND),9,10,146,16.2,34,3,0,0,0,0,0,1,14.6,14.6,16.8%
7,8,Dez Bryant(FA),4,6,84,21.0,56,1,1,0,0,0,0,1,14.4,14.4,2.6%
8,9,Michael Crabtree(FA),7,11,74,10.6,19,0,1,0,0,0,0,1,13.4,13.4,0.0%
9,10,Kenny Britt(FA),2,6,67,33.5,66,1,1,0,0,0,0,1,12.7,12.7,0.0%
10,11,Robby Anderson(CAR),4,12,61,15.3,40,1,1,0,0,0,0,1,12.1,12.1,42.2%
11,12,Breshad Perriman(TB),2,3,59,29.5,53,1,1,0,0,0,0,1,11.9,11.9,2.5%
12,13,Amari Cooper(DAL),2,4,59,29.5,37,2,1,1,0,0,0,1,11.9,11.9,97.7%
13,14,DeAndre Hopkins(ARI),3,8,58,19.3,44,1,1,0,0,0,0,1,11.8,11.8,69.3%
14,15,Antonio Brown(FA),6,7,54,9.0,22,1,1,0,0,0,0,1,11.4,11.4,84.1%
15,16,Julio Jones(TEN),7,9,113,16.1,21,3,0,0,0,0,0,1,11.3,11.3,60.7%
16,17,Dontrelle Inman(FA),2,5,49,24.5,35,1,1,0,0,0,0,1,10.9,10.9,0.0%
17,18,Tyrell Williams(FA),2,4,47,23.5,40,1,1,0,0,0,0,1,10.7,10.7,4.8%
18,19,Josh Bellamy(FA),4,6,93,23.3,31,3,0,1,12,0,0,1,10.5,10.5,0.0%
19,20,Jamison Crowder(NYJ),3,8,42,14.0,26,1,1,0,0,0,0,1,10.2,10.2,23.6%
20,21,J.J. Nelson(IND),1,2,42,42.0,42,1,1,0,0,0,0,1,10.2,10.2,0.0%
21,22,Julian Edelman(FA),8,12,101,12.6,32,1,0,0,0,0,0,1,10.1,10.1,13.1%
22,23,Odell Beckham Jr.(LAR),10,16,100,10.0,25,2,0,0,0,0,0,1,10.0,10.0,90.8%
23,24,DeVante Parker(MIA),3,4,34,11.3,17,0,1,0,0,0,0,1,9.4,9.4,64.3%
24,25,Donte Moncrief(FA),4,6,26,6.5,10,0,1,0,0,0,0,1,8.6,8.6,0.0%
25,26,Jarvis Landry(CLE),11,14,87,7.9,26,1,0,1,-1,0,0,1,8.6,8.6,72.5%
26,27,Chris Hogan(FA),4,5,23,5.8,14,0,1,0,0,0,0,1,8.3,8.3,0.0%
27,28,Malcolm Mitchell(FA),8,10,82,10.3,20,1,0,0,0,0,0,1,8.2,8.2,0.0%
28,29,Sterling Shepard(NYG),4,8,21,5.3,10,0,1,0,0,0,0,1,8.1,8.1,23.7%
29,30,Paul Turner(FA),6,8,80,13.3,41,1,0,0,0,0,0,1,8.0,8.0,0.0%
30,31,Randall Cobb(GB),3,3,19,6.3,9,0,1,0,0,0,0,1,7.9,7.9,7.6%
31,32,Aldrick Robinson(FA),2,3,18,9.0,13,0,1,0,0,0,0,1,7.8,7.8,0.0%
32,33,Michael Floyd(FA),3,8,18,6.0,7,0,1,0,0,0,0,1,7.8,7.8,0.0%
33,34,Pierre Garcon(FA),7,9,78,11.1,28,1,0,0,0,0,0,1,7.8,7.8,0.0%
34,35,Larry Fitzgerald(FA),10,11,78,7.8,23,1,0,0,0,0,0,1,7.8,7.8,0.3%
35,36,Brandin Cooks(HOU),7,9,73,10.4,39,1,0,1,4,0,0,1,7.7,7.7,92.7%
36,37,Tyreek Hill(KC),5,6,53,10.6,25,1,0,2,19,0,0,1,7.2,7.2,100.0%
37,38,Jermaine Kearse(FA),5,9,68,13.6,31,1,0,0,0,0,0,1,6.8,6.8,0.0%
38,39,Cameron Meredith(FA),3,4,67,22.3,28,2,0,0,0,0,0,1,6.7,6.7,0.0%
39,40,Adam Thielen(MIN),7,9,86,12.3,23,1,0,0,0,0,1,1,6.6,6.6,82.7%
40,41,Tyler Boyd(CIN),4,6,66,16.5,29,2,0,0,0,0,0,1,6.6,6.6,71.3%
41,42,Doug Baldwin(FA),7,7,65,9.3,29,2,0,0,0,0,0,1,6.5,6.5,0.0%
42,43,Demaryius Thomas(FA),6,10,61,10.2,18,0,0,0,0,0,0,1,6.1,6.1,0.1%
43,44,DeSean Jackson(LV),1,4,59,59.0,59,1,0,0,0,0,0,1,5.9,5.9,4.4%
44,45,Stefon Diggs(BUF),8,8,59,7.4,15,0,0,0,0,0,0,1,5.9,5.9,100.0%
45,46,Mike Wallace(FA),6,7,59,9.8,16,0,0,0,0,0,0,1,5.9,5.9,0.0%
46,47,Will Fuller V(MIA),5,6,59,11.8,24,1,0,0,0,0,0,1,5.9,5.9,22.8%
47,48,Cody Core(MIA),2,2,58,29.0,50,1,0,0,0,0,0,1,5.8,5.8,0.0%
48,49,Mike Evans(TB),3,6,38,12.7,22,1,0,0,0,0,0,1,5.8,5.8,97.8%
49,50,Ty Montgomery(NO),2,3,16,8.0,10,0,0,6,40,0,0,1,5.6,5.6,0.6%
50,51,Freddie Martino(FA),4,4,56,14.0,17,0,0,0,0,0,0,1,5.6,5.6,0.1%
51,52,Steve Smith(FA),6,10,53,8.8,23,1,0,0,0,0,0,1,5.3,5.3,0.0%
52,53,TJ Jones(FA),3,4,49,16.3,36,1,0,0,0,0,0,1,4.9,4.9,0.0%
53,54,Brian Quick(FA),5,8,48,9.6,17,0,0,0,0,0,0,1,4.8,4.8,0.0%
54,55,Devin Funchess(FA),2,4,44,22.0,24,2,0,0,0,0,0,1,4.4,4.4,0.0%
55,56,Taylor Gabriel(FA),5,6,44,8.8,14,0,0,0,0,0,0,1,4.4,4.4,0.1%
56,57,Marqise Lee(FA),3,9,34,11.3,17,0,0,2,10,0,0,1,4.4,4.4,0.0%
57,58,Brandon Marshall(FA),4,8,43,10.8,17,0,0,0,0,0,0,1,4.3,4.3,2.6%
58,59,Michael Thomas(NO),4,5,42,10.5,16,0,0,0,0,0,0,1,4.2,4.2,20.6%
59,60,Kamar Aiken(FA),3,3,41,13.7,18,0,0,0,0,0,0,1,4.1,4.1,0.0%
60,61,Anquan Boldin(FA),4,6,40,10.0,12,0,0,0,0,0,0,1,4.0,4.0,0.1%
61,62,Willie Snead IV(FA),2,6,38,19.0,24,1,0,0,0,0,0,1,3.8,3.8,0.1%
62,63,Sammy Watkins(BAL),3,9,38,12.7,16,0,0,0,0,0,0,1,3.8,3.8,7.0%
63,64,Seth Roberts(FA),2,5,18,9.0,14,0,0,0,0,0,0,1,3.8,3.8,0.0%
64,65,Charles Johnson(FA),3,5,36,12.0,25,1,0,0,0,0,0,1,3.6,3.6,0.0%
65,66,Andre Roberts(LAC),4,7,35,8.8,16,0,0,0,0,0,0,1,3.5,3.5,0.1%
66,67,Marquise Goodwin(CHI),4,8,35,8.8,12,0,0,0,0,0,0,1,3.5,3.5,0.3%
67,68,Emmanuel Sanders(BUF),3,9,28,9.3,12,0,0,1,4,0,0,1,3.2,3.2,46.6%
68,69,Allen Robinson II(CHI),3,10,31,10.3,21,1,0,0,0,0,0,1,3.1,3.1,53.7%
69,70,Bryan Walters(FA),3,6,31,10.3,15,0,0,0,0,0,0,1,3.1,3.1,0.0%
70,71,Danny Amendola(HOU),3,4,30,10.0,17,0,0,0,0,0,0,1,3.0,3.0,0.1%
71,72,Dorial Green-Beckham(FA),4,10,29,7.3,12,0,0,0,0,0,0,1,2.9,2.9,0.4%
72,73,Nelson Agholor(NE),4,5,23,5.8,8,0,0,1,4,0,0,1,2.7,2.7,13.6%
73,74,Mohamed Sanu Sr.(SF),2,3,26,13.0,18,0,0,0,0,0,0,1,2.6,2.6,0.1%
74,75,Travis Benjamin(SF),2,4,24,12.0,18,0,0,0,0,0,0,1,2.4,2.4,0.0%
75,76,Cole Beasley(BUF),2,4,23,11.5,13,0,0,0,0,0,0,1,2.3,2.3,63.2%
76,77,Justin Hunter(FA),1,4,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,0.0%
77,78,Kenny Stills(NO),2,5,21,10.5,12,0,0,0,0,0,0,1,2.1,2.1,0.1%
78,79,James Wright(FA),2,2,20,10.0,15,0,0,0,0,0,0,1,2.0,2.0,0.0%
79,80,Ryan Grant(FA),2,2,20,10.0,13,0,0,0,0,0,0,1,2.0,2.0,0.0%
