,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Chris Hogan(FA),5,7,129,25.8,79,2,1,2,7,0,0,1,19.6,19.6,0.0%
1,2,J.J. Nelson(IND),1,2,8,8.0,8,0,1,1,56,1,0,1,18.4,18.4,0.0%
2,3,T.Y. Hilton(IND),9,13,115,12.8,35,1,1,0,0,0,0,1,17.5,17.5,16.8%
3,4,Davante Adams(GB),4,6,104,26.0,66,2,1,0,0,0,0,1,16.4,16.4,100.0%
4,5,DeSean Jackson(LV),3,4,102,34.0,80,2,1,0,0,0,0,1,16.2,16.2,4.4%
5,6,Jordy Nelson(FA),6,7,41,6.8,11,0,2,0,0,0,0,1,16.1,16.1,0.1%
6,7,Emmanuel Sanders(BUF),11,14,100,9.1,17,0,1,0,0,0,0,1,16.0,16.0,46.6%
7,8,Kenny Stills(NO),6,7,97,16.2,29,2,1,0,0,0,0,1,15.7,15.7,0.1%
8,9,Odell Beckham Jr.(LAR),4,9,94,23.5,61,1,1,0,0,0,0,1,15.4,15.4,90.8%
9,10,Ty Montgomery(NO),3,4,45,15.0,24,1,0,9,41,1,0,1,14.6,14.6,0.6%
10,11,Taylor Gabriel(FA),3,6,82,27.3,64,1,1,1,0,0,0,1,14.2,14.2,0.1%
11,12,Terrance Williams(FA),5,6,76,15.2,31,1,1,0,0,0,0,1,13.6,13.6,0.0%
12,13,Cameron Meredith(FA),6,8,72,12.0,31,1,1,0,0,0,0,1,13.2,13.2,0.0%
13,14,Dontrelle Inman(FA),6,7,71,11.8,20,1,1,0,0,0,0,1,13.1,13.1,0.0%
14,15,Demaryius Thomas(FA),10,16,126,12.6,34,1,0,0,0,0,0,1,12.6,12.6,0.1%
15,16,Pierre Garcon(FA),5,6,59,11.8,16,0,1,0,0,0,0,1,11.9,11.9,0.0%
16,17,Sammy Watkins(BAL),4,6,54,13.5,18,0,1,0,0,0,0,1,11.4,11.4,7.0%
17,18,Marqise Lee(FA),5,8,113,22.6,39,3,0,0,0,0,0,1,11.3,11.3,0.0%
18,19,Robby Anderson(CAR),6,11,99,16.5,40,2,0,2,12,0,0,1,11.1,11.1,42.2%
19,20,Anquan Boldin(FA),3,6,49,16.3,23,1,1,0,0,0,0,1,10.9,10.9,0.1%
20,21,Tyreek Hill(KC),6,6,66,11.0,36,1,1,1,2,0,1,1,10.8,10.8,100.0%
21,22,Adam Thielen(MIN),4,5,101,25.3,41,3,0,0,0,0,0,1,10.1,10.1,82.7%
22,23,Malcolm Mitchell(FA),4,5,41,10.3,34,1,1,0,0,0,0,1,10.1,10.1,0.0%
23,24,Devin Funchess(FA),2,5,33,16.5,27,1,1,0,0,0,0,1,9.3,9.3,0.0%
24,25,Bryan Walters(FA),4,4,31,7.8,14,0,1,0,0,0,0,1,9.1,9.1,0.0%
25,26,Tavon Austin(JAC),7,11,62,8.9,17,0,0,2,27,0,0,1,8.9,8.9,0.1%
26,27,Tyler Boyd(CIN),6,6,49,8.2,11,0,0,2,40,0,0,1,8.9,8.9,71.3%
27,28,Willie Snead IV(FA),6,8,85,14.2,29,2,0,0,0,0,0,1,8.5,8.5,0.1%
28,29,Jarvis Landry(CLE),4,6,103,25.8,71,1,0,0,0,0,1,1,8.3,8.3,72.5%
29,30,Kenny Britt(FA),7,12,82,11.7,28,1,0,0,0,0,0,1,8.2,8.2,0.0%
30,31,Jordan Matthews(SF),8,10,79,9.9,16,0,0,0,0,0,0,1,7.9,7.9,0.0%
31,32,Jeff Janis(FA),0,0,0,0,0,0,0,1,19,1,0,1,7.9,7.9,0.0%
32,33,Antonio Brown(FA),5,11,78,15.6,40,2,0,0,0,0,0,1,7.8,7.8,84.1%
33,34,Julian Edelman(FA),7,15,73,10.4,28,1,0,0,0,0,0,1,7.3,7.3,13.1%
34,35,Chris Conley(HOU),2,3,70,35.0,39,2,0,0,0,0,0,1,7.0,7.0,0.4%
35,36,Brittan Golden(FA),1,1,9,9.0,9,0,1,0,0,0,0,1,6.9,6.9,0.0%
36,37,Justin Hardy(FA),2,2,9,4.5,6,0,1,0,0,0,0,1,6.9,6.9,0.0%
37,38,Tyrell Williams(FA),2,5,68,34.0,46,2,0,0,0,0,0,1,6.8,6.8,4.8%
38,39,Marvin Jones Jr.(JAC),4,5,67,16.8,48,1,0,0,0,0,0,1,6.7,6.7,55.4%
39,40,Brandin Cooks(HOU),5,10,61,12.2,38,1,0,0,0,0,0,1,6.1,6.1,92.7%
40,41,Golden Tate(FA),6,11,58,9.7,14,0,0,1,-1,0,0,1,5.7,5.7,0.1%
41,42,Steve Smith(FA),4,6,57,14.3,25,1,0,0,0,0,0,1,5.7,5.7,0.0%
42,43,Tyler Lockett(SEA),4,6,41,10.3,15,0,0,2,15,0,0,1,5.6,5.6,97.5%
43,44,Stefon Diggs(BUF),3,5,55,18.3,45,1,0,0,0,0,0,1,5.5,5.5,100.0%
44,45,Mike Wallace(FA),5,8,52,10.4,20,1,0,0,0,0,0,1,5.2,5.2,0.0%
45,46,Breshad Perriman(TB),3,4,52,17.3,47,1,0,0,0,0,0,1,5.2,5.2,2.5%
46,47,Jeremy Kerley(FA),5,8,50,10.0,27,1,0,0,0,0,0,1,5.0,5.0,0.0%
47,48,Nick Williams(FA),4,5,49,12.3,19,0,0,0,0,0,0,1,4.9,4.9,0.0%
48,49,Brandon Coleman(FA),5,8,47,9.4,16,0,0,0,0,0,0,1,4.7,4.7,0.0%
49,50,Doug Baldwin(FA),6,11,46,7.7,10,0,0,0,0,0,0,1,4.6,4.6,0.0%
50,51,Josh Bellamy(FA),3,7,45,15.0,23,1,0,0,0,0,0,1,4.5,4.5,0.0%
51,52,Mike Evans(TB),4,8,42,10.5,13,0,0,0,0,0,0,1,4.2,4.2,97.8%
52,53,Aldrick Robinson(FA),3,6,42,14.0,25,1,0,0,0,0,0,1,4.2,4.2,0.0%
53,54,Cole Beasley(BUF),4,7,41,10.3,18,0,0,0,0,0,0,1,4.1,4.1,63.2%
54,55,Sterling Shepard(NYG),3,4,39,13.0,17,0,0,0,0,0,0,1,3.9,3.9,23.7%
55,56,Jamison Crowder(NYJ),2,5,37,18.5,33,1,0,0,0,0,0,1,3.7,3.7,23.6%
56,57,Randall Cobb(GB),3,3,33,11.0,25,1,0,0,0,0,0,1,3.3,3.3,7.6%
57,58,DeAndre Hopkins(ARI),2,4,33,16.5,22,1,0,0,0,0,0,1,3.3,3.3,69.3%
58,59,Brandon Marshall(FA),3,5,33,11.0,20,1,0,0,0,0,0,1,3.3,3.3,2.6%
59,60,Quinton Patton(FA),4,6,31,7.8,19,0,0,0,0,0,0,1,3.1,3.1,0.2%
60,61,Robert Woods(LAR),1,3,29,29.0,29,1,0,0,0,0,0,1,2.9,2.9,29.9%
61,62,Amari Cooper(DAL),5,10,29,5.8,10,0,0,0,0,0,0,1,2.9,2.9,97.7%
62,63,Quincy Enunwa(FA),3,7,29,9.7,16,0,0,0,0,0,0,1,2.9,2.9,0.0%
63,64,Deonte Thompson(FA),2,4,28,14.0,24,1,0,0,0,0,0,1,2.8,2.8,0.0%
64,65,Corey Coleman(FA),3,11,26,8.7,15,0,0,1,1,0,0,1,2.7,2.7,0.0%
65,66,Rishard Matthews(FA),1,3,26,26.0,26,1,0,0,0,0,0,1,2.6,2.6,0.0%
66,67,Ted Ginn Jr.(FA),2,4,21,10.5,11,0,0,2,5,0,0,1,2.6,2.6,0.0%
67,68,Josh Huff(FA),1,2,17,17.0,17,0,0,1,5,0,0,1,2.2,2.2,0.0%
68,69,Will Fuller V(MIA),2,4,22,11.0,16,0,0,0,0,0,0,1,2.2,2.2,22.8%
69,70,Pharoh Cooper(FA),3,3,22,7.3,19,0,0,0,0,0,0,1,2.2,2.2,0.1%
70,71,Brandon LaFell(FA),3,6,22,7.3,11,0,0,0,0,0,0,1,2.2,2.2,0.0%
71,72,Nelson Agholor(NE),2,4,22,11.0,13,0,0,0,0,0,0,1,2.2,2.2,13.6%
72,73,Chester Rogers(TEN),1,2,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,0.6%
73,74,Michael Crabtree(FA),4,7,21,5.3,12,0,0,0,0,0,0,1,2.1,2.1,0.0%
74,75,Eli Rogers(FA),3,3,20,6.7,9,0,0,0,0,0,0,1,2.0,2.0,0.0%
75,76,Shane Wynn(FA),1,3,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,0.0%
76,77,Phillip Dorsett II(HOU),3,8,19,6.3,8,0,0,0,0,0,0,1,1.9,1.9,0.0%
77,78,Michael Floyd(FA),2,3,18,9.0,15,0,0,0,0,0,0,1,1.8,1.8,0.0%
78,79,Cordarrelle Patterson(ATL),3,4,18,6.0,11,0,0,0,0,0,0,1,1.8,1.8,95.1%
79,80,Jordan Taylor(FA),3,4,18,6.0,15,0,0,0,0,0,0,1,1.8,1.8,0.0%
80,81,Allen Robinson II(CHI),1,3,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,53.7%
81,82,Russell Shepard(FA),1,3,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,0.0%
82,83,Corey Brown(FA),1,3,8,8.0,8,0,0,1,9,0,0,1,1.7,1.7,0.2%
83,84,Alex Erickson(CAR),1,2,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%
84,85,Jeremy Maclin(FA),1,3,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%
85,86,Keith Mumphery(FA),2,2,16,8.0,10,0,0,0,0,0,0,1,1.6,1.6,0.0%
86,87,Paul Turner(FA),1,2,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%
87,88,Cody Latimer(FA),1,2,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%
88,89,Cobi Hamilton(FA),1,2,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.0%
89,90,DeVante Parker(MIA),2,3,14,7.0,11,0,0,0,0,0,0,1,1.4,1.4,64.3%
90,91,Larry Fitzgerald(FA),3,9,12,4.0,8,0,0,0,0,0,0,1,1.2,1.2,0.3%
91,92,Seth Roberts(FA),2,9,12,6.0,13,0,0,0,0,0,0,1,1.2,1.2,0.0%
92,93,Kelvin Benjamin(FA),1,4,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.1%
93,94,Charone Peake(FA),1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%
94,95,Harry Douglas(FA),1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%
95,96,Brian Quick(FA),1,3,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%
96,97,Kamar Aiken(FA),1,4,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%
97,98,Chris Harper(FA),1,5,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
98,99,Cody Core(MIA),1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
99,100,Jermaine Kearse(FA),1,6,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
100,101,Rod Streater(FA),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.1%
101,102,Charles Johnson(FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
102,103,Bennie Fowler III(SF),1,4,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
103,104,Chris Moore(HOU),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.1%
104,105,Victor Cruz(FA),1,4,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.1%
105,106,Andrew Hawkins(FA),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%
106,107,Terrelle Pryor Sr.(FA),1,3,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%
107,108,Jauan Jennings(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%
108,109,Tom Kennedy(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
109,110,Lynn Bowden Jr.(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
110,111,Jason Moore Jr.(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
111,112,Van Jefferson(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1%
112,113,Jalen Guyton(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1%
113,114,Thomas Ives(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
114,115,Tyler Vaughns(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
115,116,Easop Winston Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
116,117,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
117,118,D.J. Montgomery(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
118,119,Quartney Davis(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
119,120,Tarik Black(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
120,121,Marquez Callaway(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6%
121,122,Steven Sims Jr.(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
122,123,Justin Jefferson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9%
123,124,CeeDee Lamb(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7%
124,125,Donovan Peoples-Jones(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3%
125,126,Jerry Jeudy(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4%
126,127,Tee Higgins(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2%
127,128,Jalen Reagor(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3%
128,129,Michael Pittman Jr.(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.6%
129,130,Devin Duvernay(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
130,131,Laviska Shenault Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3%
131,132,KJ Hamler(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
132,133,DeVonta Smith(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.6%
133,134,Aaron Fuller(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
134,135,Kalija Lipscomb(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
135,136,Joe Reed(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
136,137,Brandon Aiyuk(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.8%
137,138,Gunner Olszewski(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
138,139,John Hightower(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
139,140,Gabriel Davis(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3%
140,141,Quintez Cephus(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
141,142,Isaiah Hodgins(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
142,143,James Proche II(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
143,144,Denzel Mims(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
144,145,Antonio Gandy-Golden(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
145,146,Dezmon Patmon(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
146,147,Kadarius Toney(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6%
147,148,Seth Williams(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
148,149,T.J. Vasher(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
149,150,Ihmir Smith-Marsette(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
150,151,Elijah Moore(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1%
151,152,Dyami Brown(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
152,153,Dez Fitzpatrick(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
153,154,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
154,155,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
155,156,Dan Chisena(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
156,157,Dazz Newsome(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
157,158,Andre Baccellia(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
158,159,Maurice Ffrench(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
159,160,Jeff Cotton(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
160,161,J.J. Koski(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
161,162,Aleva Hifo(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
162,163,Josh Hammond(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
163,164,Matt Cole(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
164,165,Marquez Stevenson(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
165,166,Amari Rodgers(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
166,167,Nico Collins(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%
