Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Cody Latimer,WR,DEN,1,38,38,52,0,8,5,8,1.5,3.9
Jerick McKinnon,RB,MIN,1,54,54,64,26,19,37,44,20.2,37.4
Ryan Grant,WR,WAS,1,40,40,68,0,18,13,18,3.8,9.5
Damien Williams,RB,MIA,1,8,8,12,0,25,13,25,-0.1,-1.3
Albert Wilson,WR,KC,1,16,16,26,0,6,0,6,0.0,0.0
Taylor Gabriel,WR,ATL,1,31,31,47,0,3,3,3,-0.3,-1.0
Willie Snead IV,WR,NO,1,4,4,7,0,0,0,0,0.0,0.0
Bennie Fowler III,WR,DEN,1,40,40,55,0,15,5,15,3.5,8.8
Keith Smith,RB,DAL,1,11,11,16,0,0,0,0,0.0,0.0
Adam Thielen,WR,MIN,1,78,78,92,0,13,6,13,15.8,20.3
Cameron Brate,TE,TB,1,40,40,60,0,13,10,13,6.4,16.0
Roosevelt Nix,RB,PIT,1,18,18,28,0,0,0,0,0.0,0.0
Josh Hill,TE,NO,1,40,40,66,0,10,8,10,2.9,7.3
Darren Fells,TE,DET,1,45,45,63,0,7,2,7,1.2,2.7
Jameis Winston,QB,TB,1,67,67,100,4,0,61,61,3.7,5.5
Amari Cooper,WR,OAK,1,63,63,97,2,16,10,17,5.2,8.3
Melvin Gordon III,RB,LAC,1,33,33,59,42,6,45,48,19.9,60.3
Devin Funchess,WR,CAR,1,43,43,66,0,14,5,14,1.1,2.6
Ameer Abdullah,RB,DET,1,32,32,45,34,9,44,44,3.8,11.9
Tevin Coleman,RB,ATL,1,29,29,44,48,3,52,52,10.4,35.9
Duke Johnson Jr.,RB,CLE,1,22,22,37,27,23,45,50,4.3,19.5
Jay Ajayi,RB,MIA,1,46,46,70,28,9,37,37,4.1,8.9
Clive Walford,TE,OAK,1,6,6,9,0,0,0,0,0.0,0.0
Nick O'Leary,TE,BUF,1,54,54,78,0,6,2,6,0.5,0.9
Jesse James,TE,PIT,1,58,58,91,0,5,3,5,4.2,7.2
Tyler Kroft,TE,CIN,1,52,52,93,0,12,10,12,4.6,8.8
Nick Boyle,TE,BAL,1,55,55,85,0,7,7,7,2.9,5.3
Blake Bell,TE,MIN,1,12,12,14,0,0,0,0,0.0,0.0
Nelson Agholor,WR,PHI,1,36,36,51,0,8,8,8,2.6,7.2
Justin Hardy,WR,ATL,1,9,9,14,0,0,0,0,0.0,0.0
Tyler Lockett,WR,SEA,1,39,39,57,3,21,18,23,11.9,30.5
Breshad Perriman,WR,BAL,1,49,49,75,0,4,0,4,0.0,0.0
Jamison Crowder,WR,WAS,1,56,56,95,4,23,20,27,13.5,24.1
Phillip Dorsett II,WR,NE,1,8,8,9,0,0,0,0,0.0,0.0
Stefon Diggs,WR,MIN,1,65,65,76,2,9,8,11,2.6,4.0
Chris Manhertz,TE,CAR,1,26,26,40,0,0,0,0,0.0,0.0
C.J. Uzomah,TE,CIN,1,10,10,18,0,0,0,0,0.0,0.0
Trevor Siemian,QB,DEN,1,73,73,100,3,0,52,52,7.9,10.8
Geoff Swaim,TE,DAL,1,17,17,25,0,6,6,6,1.8,10.6
Michael Burton,RB,CHI,1,19,19,28,0,0,0,0,0.0,0.0
Tyrell Williams,WR,LAC,1,46,46,82,0,13,2,13,2.4,5.2
Eric Tomlinson,TE,NYJ,1,27,27,44,0,4,4,4,8.0,29.6
Rod Smith,RB,DAL,1,3,3,4,0,0,0,0,0.0,0.0
Daniel Brown,TE,CHI,1,16,16,24,0,6,6,6,0.9,5.6
Adam Humphries,WR,TB,1,39,39,58,0,15,10,15,2.6,6.7
Ross Travis,TE,KC,1,10,10,16,0,20,0,20,0.0,0.0
Laquon Treadwell,WR,MIN,1,31,31,36,0,13,3,13,2.1,6.8
Ezekiel Elliott,RB,DAL,1,58,58,85,57,3,59,60,25.4,43.8
Josh Doctson,WR,WAS,1,47,47,80,0,6,2,6,6.1,13.0
Carson Wentz,QB,PHI,1,61,61,87,3,0,56,56,17.1,28.0
Michael Thomas,WR,NO,1,47,47,77,0,17,15,17,7.7,16.4
Alex Collins,RB,BAL,1,32,32,49,56,6,63,63,14.3,44.7
Devontae Booker,RB,DEN,1,25,25,34,24,12,36,36,11.4,45.6
Hunter Henry,TE,LAC,1,35,35,63,0,6,6,6,1.1,3.1
Austin Hooper,TE,ATL,1,50,50,76,0,12,8,12,10.7,21.4
Jordan Howard,RB,CHI,1,48,48,72,48,10,54,58,12.1,25.2
Rashard Higgins,WR,CLE,1,39,39,66,0,3,3,3,1.4,3.6
Dak Prescott,QB,DAL,1,68,68,100,4,0,37,37,7.3,10.7
William Fuller V,WR,HOU,1,62,62,87,0,13,8,13,24.5,39.5
Kenyan Drake,RB,MIA,1,12,12,18,50,8,50,58,2.2,18.3
Jacoby Brissett,QB,IND,1,74,74,100,1,0,54,54,15.9,21.5
Nick Vannett,TE,SEA,1,18,18,26,0,6,6,6,0.8,4.4
Chris Moore,WR,BAL,1,17,17,26,0,0,0,0,6.0,35.3
Demarcus Robinson,WR,KC,1,51,51,82,0,2,2,2,0.5,1.0
Seth DeValve,TE,CLE,1,32,32,54,0,9,3,9,0.0,0.0
Wendell Smallwood,RB,PHI,1,13,13,19,8,15,15,23,1.4,10.8
Jakeem Grant Sr.,WR,MIA,1,15,15,23,0,13,0,13,0.0,0.0
Robby Anderson,WR,NYJ,1,54,54,89,2,11,13,13,16.5,30.6
Alex Erickson,WR,CIN,1,13,13,23,8,0,8,8,-0.6,-4.6
Stephen Anderson,TE,HOU,1,11,11,15,0,18,9,18,1.1,10.0
Andy Janovich,RB,DEN,1,7,7,10,0,14,0,14,0.0,0.0
Derek Watt,RB,LAC,1,5,5,9,0,0,0,0,0.0,0.0
Tyreek Hill,WR,KC,1,53,53,85,0,11,6,13,1.8,3.4
Johnny Holton,WR,OAK,1,13,13,20,0,0,0,0,0.0,0.0
DeAndre Washington,RB,OAK,1,32,32,49,19,31,44,50,12.8,40.0
Marcus Johnson,WR,PHI,1,21,21,30,0,0,0,0,0.0,0.0
Dwayne Washington,RB,DET,1,14,14,20,43,7,50,50,1.6,11.4
Danny Vitale,RB,CLE,1,8,8,14,0,0,0,0,0.0,0.0
Peyton Barber,RB,TB,1,3,3,4,0,0,0,0,0.0,0.0
Chester Rogers,WR,IND,1,26,26,35,0,8,8,8,0.9,3.5
Marvin Hall,WR,ATL,1,6,6,9,0,0,0,0,0.0,0.0
Jalen Richard,RB,OAK,1,26,26,40,19,27,38,46,3.6,13.8
C.J. Ham,RB,MIN,1,17,17,20,0,0,0,0,0.0,0.0
J.D. McKissic,RB,SEA,1,16,16,23,25,13,31,38,1.2,7.5
Tommylee Lewis,WR,NO,1,10,10,16,0,0,0,0,0.0,0.0
Mike Williams,WR,LAC,1,22,22,39,0,9,5,9,0.7,3.2
O.J. Howard,TE,TB,1,39,39,58,0,5,5,5,1.6,4.1
Mitchell Trubisky,QB,CHI,1,67,67,100,4,0,52,52,9.9,14.8
John Ross,WR,CIN,1,6,6,11,0,17,0,17,0.0,0.0
DeShone Kizer,QB,CLE,1,59,59,100,8,0,66,66,15.0,25.4
Christian McCaffrey,RB,CAR,1,38,38,58,11,18,24,29,5.2,13.7
Deshaun Watson,QB,HOU,1,71,71,100,11,0,54,54,32.8,46.2
David Njoku,TE,CLE,1,24,24,41,0,29,8,29,1.9,7.9
Chris Godwin,WR,TB,1,14,14,21,0,14,7,14,0.8,5.7
D'Onta Foreman,RB,HOU,1,1,1,1,0,0,0,0,0.0,0.0
C.J. Beathard,QB,SF,1,66,66,100,9,0,64,64,10.7,16.2
Joe Mixon,RB,CIN,1,35,35,63,31,9,40,40,8.9,25.4
Alvin Kamara,RB,NO,1,31,31,51,26,10,35,35,13.6,43.9
Kareem Hunt,RB,KC,1,46,46,74,48,11,54,59,6.8,14.8
JuJu Smith-Schuster,WR,PIT,1,51,51,80,0,20,14,20,25.3,49.6
Chad Hansen,WR,NYJ,1,9,9,15,0,0,0,0,0.0,0.0
Zay Jones,WR,BUF,1,55,55,80,0,9,5,9,3.2,5.8
Curtis Samuel,WR,CAR,1,18,18,28,6,17,17,22,2.6,14.4
Amara Darboh,WR,SEA,1,10,10,14,0,0,0,0,0.0,0.0
Noah Brown,WR,DAL,1,5,5,7,0,0,0,0,0.0,0.0
Marlon Mack,RB,IND,1,39,39,53,28,13,36,41,12.3,31.5
Corey Clement,RB,PHI,1,19,19,27,53,5,53,58,5.4,28.4
James Conner,RB,PIT,1,4,4,6,25,0,25,25,0.1,2.5
Tarik Cohen,RB,CHI,1,18,18,27,22,17,28,39,6.8,37.8
Elijah McGuire,RB,NYJ,1,3,3,5,33,0,33,33,0.2,6.7
Adam Shaheen,TE,CHI,1,19,19,28,0,5,0,5,0.0,0.0
Austin Ekeler,RB,LAC,1,17,17,30,12,6,18,18,2.1,12.4
Mack Hollins,WR,PHI,1,18,18,26,0,17,11,17,3.0,16.7
George Kittle,TE,SF,1,41,41,62,0,10,5,10,2.2,5.4
Trent Taylor,WR,SF,1,39,39,59,0,8,8,8,3.3,8.5
Jacob Hollister,TE,NE,1,4,4,5,0,25,25,25,1.3,32.5
Josh Malone,WR,CIN,1,19,19,34,0,16,11,16,9.5,50.0
Cethan Carter,TE,CIN,1,11,11,20,0,0,0,0,0.0,0.0
Darrell Daniels,TE,IND,1,5,5,7,0,0,0,0,0.0,0.0
Isaiah McKenzie,WR,DEN,1,12,12,16,0,8,0,8,-2.0,-16.7
Ryan Switzer,WR,DAL,1,12,12,18,0,8,8,8,0.7,5.8
Tanner Gentry,WR,CHI,1,65,65,97,0,2,0,2,0.0,0.0
Jamal Agnew,WR,DET,1,1,1,1,0,100,100,100,0.0,0.0
Taquan Mizzell,RB,CHI,1,1,1,1,0,0,0,0,0.0,0.0
Matt Breida,RB,SF,1,21,21,32,24,29,43,52,11.6,55.2
Kendrick Bourne,WR,SF,1,24,24,36,0,8,0,8,0.0,0.0
Patrick Ricard,RB,BAL,1,18,18,28,0,6,6,6,0.0,0.0
