Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Alshon Jeffery,WR,PHI,1,53,53,79,0,8,6,8,3.1,5.8
T.Y. Hilton,WR,IND,1,67,67,88,0,13,10,13,17.7,26.4
Travis Benjamin,WR,LAC,1,47,47,60,2,6,6,9,3.2,6.8
Marvin Jones Jr.,WR,DET,1,58,58,95,0,14,10,14,5.4,9.3
Rhett Ellison,TE,NYG,1,49,49,71,0,4,2,4,0.9,1.8
Alfred Morris,RB,DAL,1,5,5,7,40,20,40,60,1.0,20.0
Derek Carrier,TE,LAR,1,6,6,8,0,0,0,0,0.0,0.0
Case Keenum,QB,MIN,1,44,44,63,2,0,50,50,11.8,26.8
Cole Beasley,WR,DAL,1,37,37,50,0,16,11,16,14.3,38.6
Chris Hogan,WR,NE,1,74,74,100,0,15,11,15,13.4,18.1
Garrett Celek,TE,SF,1,32,32,44,0,3,3,3,0.6,1.9
Jermaine Kearse,WR,NYJ,1,47,47,89,0,9,9,9,9.8,20.9
Josh Bellamy,WR,CHI,1,7,7,11,0,0,0,0,0.0,0.0
Travis Kelce,TE,KC,1,39,39,51,0,28,21,28,9.8,25.1
Marquise Goodwin,WR,SF,1,55,55,76,0,20,9,20,11.6,21.1
Russell Shepard,WR,CAR,1,38,38,58,0,5,5,5,1.5,3.9
DeAndre Hopkins,WR,HOU,1,64,64,100,0,19,6,19,23.2,36.3
Robert Woods,WR,LAR,1,64,64,86,2,13,9,14,7.4,11.6
Kenny Stills,WR,MIA,1,51,51,86,0,4,2,4,1.3,2.5
Cordarrelle Patterson,RB,OAK,1,19,19,34,0,5,0,5,0.0,0.0
Keenan Allen,WR,LAC,1,71,71,91,0,17,6,17,6.7,9.4
Tavon Austin,WR,LAR,1,16,16,22,38,31,56,69,8.1,50.6
Giovani Bernard,RB,CIN,1,22,22,33,9,9,18,18,3.2,14.5
Le'Veon Bell,RB,PIT,1,74,74,93,20,14,34,34,9.3,12.6
Theo Riddick,RB,DET,1,30,30,49,7,17,20,23,5.3,17.7
Kenjon Barner,RB,PHI,1,17,17,25,29,0,29,29,2.3,13.5
Zach Ertz,TE,PHI,1,57,57,85,0,21,11,21,12.1,21.2
Vance McDonald,TE,PIT,1,15,15,19,0,13,0,13,0.0,0.0
Kyle Juszczyk,RB,SF,1,35,35,49,3,11,9,14,7.7,22.0
Luke Willson,TE,SEA,1,26,26,38,0,4,0,4,0.0,0.0
Latavius Murray,RB,MIN,1,22,22,31,55,9,64,64,4.3,19.5
Ryan Griffin,TE,HOU,1,52,52,81,0,8,4,8,2.2,4.2
Demetrius Harris,TE,KC,1,55,55,71,0,5,5,5,2.1,3.8
James Develin,RB,NE,1,13,13,18,0,8,0,8,0.0,0.0
Patrick DiMarco,RB,BUF,1,16,16,23,0,0,0,0,0.0,0.0
Blake Bortles,QB,JAC,1,54,54,100,2,0,28,28,2.7,5.0
Logan Thomas,TE,BUF,1,20,20,29,0,10,5,10,0.3,1.5
Carlos Hyde,RB,SF,1,33,33,46,24,3,27,27,1.8,5.5
Sammy Watkins,WR,LAR,1,59,59,80,0,7,0,7,0.0,0.0
Mike Evans,WR,TB,1,68,68,94,0,12,7,12,4.9,7.2
Brandin Cooks,WR,NE,1,72,72,97,0,11,7,11,8.5,11.8
Davante Adams,WR,GB,1,56,56,93,0,20,13,20,18.6,33.2
Donte Moncrief,WR,IND,1,53,53,70,0,6,6,6,3.2,6.0
Odell Beckham Jr.,WR,NYG,1,54,54,78,2,15,11,17,16.5,30.6
Jarvis Landry,WR,MIA,1,49,49,83,0,20,10,20,10.4,21.2
Paul Richardson Jr.,WR,SEA,1,47,47,69,0,11,6,11,3.5,7.4
Eric Ebron,TE,DET,1,34,34,56,0,12,3,12,0.6,1.8
Trey Burton,TE,PHI,1,16,16,24,0,13,13,13,7.6,47.5
James White,RB,NE,1,35,35,47,6,26,26,31,6.0,17.1
Jerick McKinnon,RB,MIN,1,47,47,67,34,13,47,47,20.6,43.8
John Brown,WR,ARI,1,48,48,80,0,15,4,15,8.6,17.9
Richard Rodgers,TE,GB,1,6,6,10,0,17,17,17,1.6,26.7
Damien Williams,RB,MIA,1,10,10,17,30,20,40,50,2.8,28.0
Albert Wilson,WR,KC,1,32,32,42,0,9,6,9,1.8,5.6
Allen Hurns,WR,JAC,1,39,39,72,0,8,5,8,2.1,5.4
Dontrelle Inman,WR,LAC,1,3,3,4,0,0,0,0,0.0,0.0
Keith Smith,RB,DAL,1,13,13,18,0,15,15,15,1.0,7.7
Adam Thielen,WR,MIN,1,68,68,97,1,12,9,13,4.5,6.6
Cameron Brate,TE,TB,1,49,49,68,0,18,10,18,12.8,26.1
Roosevelt Nix,RB,PIT,1,13,13,16,0,0,0,0,0.0,0.0
Darren Fells,TE,DET,1,35,35,57,0,6,6,6,14.4,41.1
Seth Roberts,WR,OAK,1,50,50,89,0,8,4,8,3.4,6.8
Jameis Winston,QB,TB,1,72,72,100,4,0,68,68,18.5,25.7
Amari Cooper,WR,OAK,1,55,55,98,0,4,2,4,0.8,1.5
DeVante Parker,WR,MIA,1,3,3,5,0,33,33,33,0.6,20.0
Melvin Gordon III,RB,LAC,1,65,65,83,31,12,40,43,28.3,43.5
Todd Gurley II,RB,LAR,1,56,56,76,25,7,29,32,3.0,5.4
Devin Funchess,WR,CAR,1,41,41,62,0,20,17,20,11.3,27.6
Ameer Abdullah,RB,DET,1,22,22,36,45,5,50,50,3.4,15.5
Duke Johnson Jr.,RB,CLE,1,40,40,53,15,8,23,23,14.3,35.8
Jay Ajayi,RB,MIA,1,46,46,78,54,7,59,61,5.9,12.8
Malcolm Brown,RB,LAR,1,9,9,12,0,22,22,22,2.9,32.2
Clive Walford,TE,OAK,1,14,14,25,0,0,0,0,0.0,0.0
Nick O'Leary,TE,BUF,1,59,59,84,0,10,8,10,5.4,9.2
Jesse James,TE,PIT,1,73,73,91,0,7,4,7,2.4,3.3
Tyler Kroft,TE,CIN,1,62,62,94,0,8,6,8,3.8,6.1
Nick Boyle,TE,BAL,1,44,44,67,0,5,2,5,0.9,2.0
Blake Bell,TE,MIN,1,3,3,4,0,0,0,0,0.0,0.0
Nelson Agholor,WR,PHI,1,47,47,70,0,11,9,11,15.3,32.6
Tyler Lockett,WR,SEA,1,38,38,56,3,11,11,13,3.3,8.7
Breshad Perriman,WR,BAL,1,38,38,58,0,8,5,8,1.5,3.9
Phillip Dorsett II,WR,NE,1,20,20,27,0,0,0,0,0.0,0.0
Stefon Diggs,WR,MIN,1,49,49,70,0,8,2,8,0.4,0.8
Chris Manhertz,TE,CAR,1,29,29,44,0,0,0,0,0.0,0.0
C.J. Uzomah,TE,CIN,1,17,17,26,0,12,6,12,2.1,12.4
James O'Shaughnessy,TE,JAC,1,18,18,33,0,6,0,6,0.0,0.0
Chris Conley,WR,KC,1,68,68,88,0,4,4,4,4.6,6.8
Geoff Swaim,TE,DAL,1,9,9,12,0,0,0,0,0.0,0.0
Michael Burton,RB,CHI,1,6,6,10,0,0,0,0,0.0,0.0
J.J. Nelson,WR,ARI,1,32,32,53,3,19,16,22,7.4,23.1
Tyrell Williams,WR,LAC,1,66,66,85,0,3,2,3,2.2,3.3
Raheem Mostert,RB,SF,1,4,4,6,25,0,25,25,0.3,7.5
Eric Tomlinson,TE,NYJ,1,20,20,38,0,5,5,5,3.4,17.0
Rod Smith,RB,DAL,1,3,3,4,0,33,33,33,1.8,60.0
Adam Humphries,WR,TB,1,52,52,72,0,10,6,10,5.1,9.8
Ross Travis,TE,KC,1,14,14,18,0,14,14,14,2.6,18.6
Laquon Treadwell,WR,MIN,1,42,42,60,0,0,0,0,0.0,0.0
Ezekiel Elliott,RB,DAL,1,64,64,86,45,3,47,48,13.2,20.6
Jared Goff,QB,LAR,1,74,74,100,1,0,65,65,7.7,10.4
Derrick Henry,RB,TEN,1,11,11,19,36,0,36,36,0.9,8.2
Carson Wentz,QB,PHI,1,67,67,100,9,0,54,54,27.3,40.7
Alex Collins,RB,BAL,1,16,16,24,75,0,75,75,5.5,34.4
Tyler Boyd,WR,CIN,1,5,5,8,0,40,40,40,0.6,12.0
Pharoh Cooper,WR,LAR,1,12,12,16,0,33,17,33,2.2,18.3
Hunter Henry,TE,LAC,1,59,59,76,0,14,5,14,10.2,17.3
Sterling Shepard,WR,NYG,1,23,23,33,0,9,4,9,0.9,3.9
Jordan Howard,RB,CHI,1,34,34,56,56,0,56,56,7.6,22.4
Rashard Higgins,WR,CLE,1,37,37,49,0,11,5,11,0.7,1.9
Dak Prescott,QB,DAL,1,74,74,100,5,0,54,54,29.7,40.1
Tyler Higbee,TE,LAR,1,48,48,65,0,17,8,17,9.8,20.4
William Fuller V,WR,HOU,1,59,59,92,2,5,5,7,18.2,30.8
Kenyan Drake,RB,MIA,1,2,2,3,50,0,50,50,0.0,0.0
Jacoby Brissett,QB,IND,1,76,76,100,11,0,55,55,18.0,23.7
Nick Vannett,TE,SEA,1,20,20,29,0,10,10,10,0.3,1.5
Demarcus Robinson,WR,KC,1,12,12,16,0,8,8,8,1.6,13.3
Seth DeValve,TE,CLE,1,36,36,47,0,11,8,11,2.4,6.7
Jakeem Grant Sr.,WR,MIA,1,33,33,56,0,6,3,6,-0.1,-0.3
Robby Anderson,WR,NYJ,1,39,39,74,0,13,5,13,1.6,4.1
Cody Core,WR,CIN,1,12,12,18,0,0,0,0,0.0,0.0
Alex Erickson,WR,CIN,1,31,31,47,3,3,6,6,0.6,1.9
Stephen Anderson,TE,HOU,1,16,16,25,0,13,13,13,6.3,39.4
Derek Watt,RB,LAC,1,6,6,8,0,0,0,0,0.0,0.0
Kevin Hogan,QB,CLE,1,34,34,45,12,0,68,68,16.8,49.4
Tyreek Hill,WR,KC,1,46,46,60,0,13,9,13,6.8,14.8
Johnny Holton,WR,OAK,1,4,4,7,0,0,0,0,0.0,0.0
Marcus Johnson,WR,PHI,1,14,14,21,0,7,7,7,0.6,4.3
Jerell Adams,TE,NYG,1,14,14,20,0,7,7,7,1.1,7.9
Geronimo Allison,WR,GB,1,13,13,22,0,15,0,15,0.0,0.0
Danny Vitale,RB,CLE,1,14,14,18,0,0,0,0,0.0,0.0
Jalen Richard,RB,OAK,1,25,25,45,36,8,36,44,3.7,14.8
C.J. Ham,RB,MIN,1,6,6,9,17,33,33,50,1.1,18.3
J.D. McKissic,RB,SEA,1,18,18,26,11,28,28,39,3.6,20.0
Elijhaa Penny,RB,ARI,1,3,3,5,0,33,33,33,0.6,20.0
Leonard Fournette,RB,JAC,1,39,39,72,72,3,74,74,30.4,77.9
O.J. Howard,TE,TB,1,41,41,57,0,2,0,2,0.0,0.0
Mitchell Trubisky,QB,CHI,1,61,61,100,5,0,46,46,9.3,15.2
DeShone Kizer,QB,CLE,1,42,42,55,14,0,55,55,2.4,5.7
Christian McCaffrey,RB,CAR,1,37,37,56,8,19,22,27,9.8,26.5
Deshaun Watson,QB,HOU,1,64,64,100,5,0,53,53,35.5,55.5
David Njoku,TE,CLE,1,35,35,46,3,9,11,11,10.9,31.1
Chris Godwin,WR,TB,1,17,17,24,0,12,6,12,0.8,4.7
D'Onta Foreman,RB,HOU,1,9,9,14,44,11,56,56,1.7,18.9
Evan Engram,TE,NYG,1,57,57,83,0,7,0,7,0.0,0.0
Joe Mixon,RB,CIN,1,36,36,55,42,0,42,42,11.1,30.8
Wayne Gallman Jr.,RB,NYG,1,26,26,38,42,19,62,62,8.2,31.5
Jamaal Williams,RB,GB,1,2,2,3,50,0,50,50,0.1,5.0
Kareem Hunt,RB,KC,1,55,55,71,53,7,58,60,11.6,21.1
Taywan Taylor,WR,TEN,1,33,33,56,3,3,3,6,0.5,1.5
JuJu Smith-Schuster,WR,PIT,1,66,66,83,0,9,6,9,5.8,8.8
Chad Hansen,WR,NYJ,1,2,2,4,0,0,0,0,0.0,0.0
Zay Jones,WR,BUF,1,66,66,94,0,9,2,9,0.9,1.4
Cooper Kupp,WR,LAR,1,63,63,85,0,13,5,13,4.4,7.0
Curtis Samuel,WR,CAR,1,15,15,23,0,13,0,13,0.0,0.0
Amara Darboh,WR,SEA,1,18,18,26,0,0,0,0,0.0,0.0
Josh Reynolds,WR,LAR,1,11,11,15,0,0,0,0,0.0,0.0
Marlon Mack,RB,IND,1,17,17,22,53,6,59,59,15.3,90.0
Corey Clement,RB,PHI,1,23,23,34,30,4,35,35,3.9,17.0
James Conner,RB,PIT,1,6,6,8,50,17,50,67,0.9,15.0
Tarik Cohen,RB,CHI,1,17,17,28,35,6,41,41,1.2,7.1
Elijah McGuire,RB,NYJ,1,36,36,68,31,8,36,39,3.0,8.3
Adam Shaheen,TE,CHI,1,11,11,18,0,0,0,0,0.0,0.0
Gerald Everett,TE,LAR,1,26,26,35,0,12,4,12,0.8,3.1
Jonnu Smith,TE,TEN,1,36,36,61,0,14,14,14,2.1,5.8
Austin Ekeler,RB,LAC,1,12,12,15,33,50,58,83,2.8,23.3
Mack Hollins,WR,PHI,1,14,14,21,0,0,0,0,0.0,0.0
Krishawn Hogan,WR,IND,1,3,3,4,0,0,0,0,0.0,0.0
George Kittle,TE,SF,1,40,40,56,0,23,18,23,14.3,35.8
Antony Auclair,TE,TB,1,1,1,1,0,0,0,0,0.0,0.0
Trent Taylor,WR,SF,1,35,35,49,0,6,3,6,0.6,1.7
Jacob Hollister,TE,NE,1,8,8,11,0,13,0,13,0.0,0.0
Cethan Carter,TE,CIN,1,16,16,24,0,6,0,6,0.0,0.0
Darrell Daniels,TE,IND,1,49,49,64,0,8,2,8,1.3,2.7
Ryan Switzer,WR,DAL,1,3,3,4,0,0,0,0,0.0,0.0
Aaron Jones,RB,GB,1,53,53,88,36,2,38,38,19.4,36.6
Alex Armah Jr.,RB,CAR,1,1,1,2,0,0,0,0,0.0,0.0
Ricky Seals-Jones,TE,ARI,1,1,1,2,0,100,0,100,0.0,0.0
Keelan Cole Sr.,WR,JAC,1,27,27,50,0,4,4,4,0.4,1.5
Matt Breida,RB,SF,1,35,35,49,29,14,37,43,7.1,20.3
Victor Bolden Jr.,WR,SF,1,3,3,4,0,0,0,0,0.0,0.0
Patrick Ricard,RB,BAL,1,15,15,23,0,0,0,0,0.0,0.0
