player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Alex Smith,QB,KC,1.0,75.0,75.0,100.0,7.0,0.0,52.0,52.0,11.1,14.8,14,2017
Ben Roethlisberger,QB,PIT,1.0,89.0,89.0,100.0,1.0,0.0,75.0,75.0,28.7,32.2,14,2017
Benjamin Watson,TE,BAL,1.0,33.0,33.0,52.0,0.0,3.0,0.0,3.0,0.0,0.0,14,2017
Danny Amendola,WR,NE,1.0,50.0,50.0,82.0,0.0,18.0,12.0,18.0,7.6,15.2,14,2017
DeSean Jackson,WR,TB,1.0,30.0,30.0,42.0,3.0,23.0,17.0,27.0,6.4,21.3,14,2017
Drew Brees,QB,NO,1.0,52.0,52.0,100.0,2.0,0.0,69.0,69.0,17.0,32.7,14,2017
Eli Manning,QB,NYG,1.0,80.0,80.0,100.0,0.0,0.0,58.0,58.0,9.1,11.4,14,2017
Frank Gore,RB,IND,1.0,54.0,54.0,76.0,67.0,2.0,69.0,69.0,14.0,25.9,14,2017
Greg Olsen,TE,CAR,1.0,59.0,59.0,91.0,0.0,2.0,0.0,2.0,0.0,0.0,14,2017
Jared Cook,TE,OAK,1.0,54.0,54.0,89.0,0.0,11.0,9.0,11.0,13.5,25.0,14,2017
Jason Witten,TE,DAL,1.0,63.0,63.0,100.0,0.0,3.0,2.0,3.0,8.0,12.7,14,2017
Joe Flacco,QB,BAL,1.0,64.0,64.0,100.0,0.0,0.0,55.0,55.0,16.8,26.3,14,2017
Josh McCown,QB,NYJ,1.0,29.0,29.0,58.0,7.0,0.0,48.0,48.0,-1.5,-5.2,14,2017
Larry Fitzgerald,WR,ARI,1.0,62.0,62.0,95.0,0.0,11.0,8.0,11.0,4.4,7.1,14,2017
LeSean McCoy,RB,BUF,1.0,50.0,50.0,75.0,64.0,0.0,64.0,64.0,21.6,43.2,14,2017
Marcedes Lewis,TE,JAC,1.0,62.0,62.0,94.0,0.0,3.0,0.0,3.0,0.0,0.0,14,2017
Marshawn Lynch,RB,OAK,1.0,28.0,28.0,46.0,25.0,7.0,29.0,32.0,12.4,44.3,14,2017
Matt Ryan,QB,ATL,1.0,74.0,74.0,100.0,4.0,0.0,41.0,41.0,6.8,9.2,14,2017
Matthew Stafford,QB,DET,1.0,68.0,68.0,100.0,0.0,0.0,65.0,65.0,15.2,22.4,14,2017
Michael Crabtree,WR,OAK,1.0,54.0,54.0,89.0,0.0,24.0,13.0,24.0,8.0,14.8,14,2017
Philip Rivers,QB,LAC,1.0,57.0,57.0,79.0,0.0,0.0,54.0,54.0,20.8,36.5,14,2017
Ted Ginn Jr.,WR,NO,1.0,35.0,35.0,67.0,3.0,6.0,9.0,9.0,0.7,2.0,14,2017
Tom Brady,QB,NE,1.0,61.0,61.0,100.0,0.0,0.0,70.0,70.0,9.3,15.2,14,2017
Vernon Davis,TE,WAS,1.0,42.0,42.0,84.0,0.0,17.0,5.0,17.0,8.6,20.5,14,2017
Dez Bryant,WR,DAL,1.0,49.0,49.0,78.0,0.0,10.0,6.0,10.0,13.3,27.1,14,2017
Golden Tate,WR,DET,1.0,56.0,56.0,82.0,0.0,16.0,14.0,16.0,14.5,25.9,14,2017
Emmanuel Sanders,WR,DEN,1.0,47.0,47.0,67.0,0.0,9.0,2.0,9.0,1.6,3.4,14,2017
Jimmy Graham,TE,SEA,1.0,38.0,38.0,61.0,0.0,5.0,0.0,5.0,0.0,0.0,14,2017
Joe Webb III,QB,BUF,1.0,28.0,28.0,42.0,18.0,0.0,39.0,39.0,2.1,7.5,14,2017
Antonio Brown,WR,PIT,1.0,86.0,86.0,97.0,0.0,21.0,13.0,21.0,21.3,24.8,14,2017
Logan Paulsen,TE,SF,1.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2017
A.J. Green,WR,CIN,1.0,45.0,45.0,83.0,0.0,27.0,11.0,27.0,4.4,9.8,14,2017
Blaine Gabbert,QB,ARI,1.0,65.0,65.0,100.0,6.0,0.0,46.0,46.0,8.3,12.8,14,2017
Julio Jones,WR,ATL,1.0,54.0,54.0,73.0,0.0,20.0,9.0,20.0,9.8,18.1,14,2017
Cam Newton,QB,CAR,1.0,64.0,64.0,98.0,17.0,0.0,56.0,56.0,14.5,22.7,14,2017
Mark Ingram II,RB,NO,1.0,42.0,42.0,81.0,29.0,12.0,38.0,40.0,9.2,21.9,14,2017
Randall Cobb,WR,GB,1.0,57.0,57.0,75.0,0.0,14.0,14.0,14.0,3.9,6.8,14,2017
Kyle Rudolph,TE,MIN,1.0,55.0,55.0,74.0,0.0,9.0,5.0,9.0,10.1,18.4,14,2017
Andy Dalton,QB,CIN,1.0,45.0,45.0,83.0,0.0,0.0,64.0,64.0,7.6,16.9,14,2017
Lance Kendricks,TE,GB,1.0,49.0,49.0,64.0,0.0,10.0,4.0,10.0,1.1,2.2,14,2017
Anthony Sherman,RB,KC,1.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2017
Dion Lewis,RB,NE,1.0,18.0,18.0,30.0,28.0,28.0,56.0,56.0,6.7,37.2,14,2017
Lee Smith,TE,OAK,1.0,9.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2017
Virgil Green,TE,DEN,1.0,44.0,44.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2017
Nick Foles,QB,PHI,1.0,23.0,23.0,25.0,4.0,0.0,48.0,48.0,2.6,11.3,14,2017
Kirk Cousins,QB,WAS,1.0,50.0,50.0,100.0,4.0,0.0,58.0,58.0,8.8,17.6,14,2017
Russell Wilson,QB,SEA,1.0,62.0,62.0,100.0,8.0,0.0,58.0,58.0,21.8,35.2,14,2017
Lamar Miller,RB,HOU,1.0,49.0,49.0,73.0,35.0,4.0,39.0,39.0,6.0,12.2,14,2017
Alshon Jeffery,WR,PHI,1.0,87.0,87.0,95.0,0.0,13.0,6.0,13.0,11.2,12.9,14,2017
Mohamed Sanu Sr.,WR,ATL,1.0,54.0,54.0,73.0,0.0,15.0,11.0,15.0,14.3,26.5,14,2017
T.Y. Hilton,WR,IND,1.0,48.0,48.0,68.0,0.0,8.0,4.0,8.0,2.0,4.2,14,2017
Travis Benjamin,WR,LAC,1.0,33.0,33.0,46.0,3.0,12.0,9.0,15.0,4.3,13.0,14,2017
Marvin Jones Jr.,WR,DET,1.0,67.0,67.0,99.0,0.0,6.0,4.0,6.0,6.4,9.6,14,2017
Rhett Ellison,TE,NYG,1.0,39.0,39.0,49.0,0.0,13.0,10.0,13.0,8.0,20.5,14,2017
Alfred Morris,RB,DAL,1.0,33.0,33.0,52.0,58.0,9.0,67.0,67.0,8.5,25.8,14,2017
Derek Carrier,TE,LAR,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2017
Case Keenum,QB,MIN,1.0,74.0,74.0,100.0,7.0,0.0,66.0,66.0,19.2,25.9,14,2017
Josh Gordon,WR,CLE,1.0,53.0,53.0,91.0,0.0,11.0,6.0,11.0,12.9,24.3,14,2017
Cole Beasley,WR,DAL,1.0,29.0,29.0,46.0,0.0,17.0,10.0,17.0,5.9,20.3,14,2017
Chris Hogan,WR,NE,1.0,55.0,55.0,90.0,0.0,9.0,2.0,9.0,0.1,0.2,14,2017
Garrett Celek,TE,SF,1.0,61.0,61.0,84.0,0.0,7.0,3.0,7.0,12.7,20.8,14,2017
Jermaine Kearse,WR,NYJ,1.0,44.0,44.0,88.0,0.0,14.0,2.0,14.0,0.4,0.9,14,2017
Josh Bellamy,WR,CHI,1.0,48.0,48.0,63.0,0.0,8.0,4.0,8.0,5.2,10.8,14,2017
Travis Kelce,TE,KC,1.0,69.0,69.0,92.0,0.0,19.0,10.0,19.0,7.4,10.7,14,2017
Marquise Goodwin,WR,SF,1.0,52.0,52.0,71.0,0.0,23.0,12.0,23.0,10.6,20.4,14,2017
Russell Shepard,WR,CAR,1.0,23.0,23.0,35.0,4.0,0.0,4.0,4.0,0.8,3.5,14,2017
DeAndre Hopkins,WR,HOU,1.0,67.0,67.0,100.0,0.0,24.0,16.0,24.0,24.9,37.2,14,2017
Kenny Stills,WR,MIA,1.0,61.0,61.0,84.0,0.0,7.0,3.0,7.0,1.8,3.0,14,2017
Cordarrelle Patterson,RB,OAK,1.0,26.0,26.0,43.0,0.0,23.0,12.0,23.0,0.8,3.1,14,2017
Keenan Allen,WR,LAC,1.0,49.0,49.0,68.0,0.0,16.0,12.0,16.0,11.1,22.7,14,2017
Tavon Austin,WR,LAR,1.0,14.0,14.0,29.0,7.0,0.0,7.0,7.0,-2.3,-16.4,14,2017
Giovani Bernard,RB,CIN,1.0,46.0,46.0,85.0,24.0,17.0,37.0,41.0,13.0,28.3,14,2017
Le'Veon Bell,RB,PIT,1.0,80.0,80.0,90.0,16.0,13.0,28.0,29.0,30.5,38.1,14,2017
Theo Riddick,RB,DET,1.0,48.0,48.0,71.0,21.0,21.0,33.0,42.0,21.3,44.4,14,2017
Rex Burkhead,RB,NE,1.0,17.0,17.0,28.0,29.0,29.0,59.0,59.0,11.3,66.5,14,2017
Kenjon Barner,RB,PHI,1.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2017
Levine Toilolo,TE,ATL,1.0,43.0,43.0,58.0,0.0,2.0,2.0,2.0,0.7,1.6,14,2017
Vance McDonald,TE,PIT,1.0,35.0,35.0,39.0,0.0,17.0,11.0,17.0,5.2,14.9,14,2017
Kyle Juszczyk,RB,SF,1.0,36.0,36.0,49.0,0.0,11.0,8.0,11.0,6.4,17.8,14,2017
Luke Willson,TE,SEA,1.0,20.0,20.0,32.0,0.0,5.0,5.0,5.0,1.2,6.0,14,2017
Latavius Murray,RB,MIN,1.0,32.0,32.0,43.0,28.0,6.0,34.0,34.0,2.0,6.3,14,2017
Demetrius Harris,TE,KC,1.0,28.0,28.0,37.0,0.0,11.0,4.0,11.0,2.5,8.9,14,2017
Zach Line,RB,NO,1.0,11.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2017
James Develin,RB,NE,1.0,11.0,11.0,18.0,0.0,9.0,9.0,9.0,0.2,1.8,14,2017
Jack Doyle,TE,IND,1.0,71.0,71.0,100.0,0.0,4.0,3.0,4.0,6.4,9.0,14,2017
Patrick DiMarco,RB,BUF,1.0,16.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2017
Blake Bortles,QB,JAC,1.0,66.0,66.0,100.0,11.0,0.0,52.0,52.0,18.5,28.0,14,2017
AJ McCarron,QB,CIN,1.0,9.0,9.0,17.0,0.0,0.0,89.0,89.0,1.9,21.1,14,2017
Derek Carr,QB,OAK,1.0,61.0,61.0,100.0,0.0,0.0,67.0,67.0,10.4,17.0,14,2017
