Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Kenjon Barner,RB,PHI,1,4,4,5,0,25,0,25,0.0,0.0
Zach Ertz,TE,PHI,1,65,65,83,0,18,15,18,16.3,25.1
Levine Toilolo,TE,ATL,1,28,28,44,0,0,0,0,0.0,0.0
Kyle Juszczyk,RB,SF,1,16,16,23,0,13,13,13,0.8,5.0
Luke Willson,TE,SEA,1,5,5,7,0,0,0,0,0.0,0.0
Latavius Murray,RB,MIN,1,40,40,54,50,3,50,53,14.4,36.0
Demetrius Harris,TE,KC,1,16,16,28,0,13,13,13,3.3,20.6
Zach Line,RB,NO,1,7,7,12,0,0,0,0,0.0,0.0
James Develin,RB,NE,1,20,20,28,0,0,0,0,0.0,0.0
Jack Doyle,TE,IND,1,61,61,97,0,13,11,13,9.4,15.4
Patrick DiMarco,RB,BUF,1,17,17,25,0,0,0,0,0.0,0.0
Blake Bortles,QB,JAC,1,63,63,100,10,0,62,62,22.6,35.9
Derek Carr,QB,OAK,1,68,68,100,4,0,40,40,15.8,23.2
Carlos Hyde,RB,SF,1,64,64,90,25,20,36,45,6.8,10.6
Sammy Watkins,WR,LAR,1,65,65,84,0,14,6,14,14.2,21.8
Mike Evans,WR,TB,1,61,61,86,0,20,10,20,7.8,12.8
Brandin Cooks,WR,NE,1,62,62,87,2,11,11,13,15.4,24.8
Davante Adams,WR,GB,1,48,48,87,0,17,10,17,14.2,29.6
Jordan Matthews,WR,BUF,1,41,41,59,0,7,5,7,1.5,3.7
Donte Moncrief,WR,IND,1,60,60,95,0,5,2,5,1.6,2.7
Jarvis Landry,WR,MIA,1,52,52,85,0,17,15,17,7.0,13.5
Paul Richardson Jr.,WR,SEA,1,57,57,84,0,12,7,12,7.0,12.3
Eric Ebron,TE,DET,1,29,29,49,0,14,14,14,3.4,11.7
James White,RB,NE,1,18,18,25,17,11,22,28,1.5,8.3
Cody Latimer,WR,DEN,1,36,36,61,0,11,8,11,10.8,30.0
Jimmy Garoppolo,QB,SF,1,3,3,4,33,0,100,100,5.1,170.0
Jerick McKinnon,RB,MIN,1,34,34,46,38,9,41,47,5.4,15.9
Richard Rodgers,TE,GB,1,37,37,67,0,8,3,8,2.5,6.8
Ryan Grant,WR,WAS,1,49,49,69,0,4,2,4,0.3,0.6
Damien Williams,RB,MIA,1,24,24,39,33,21,46,54,5.2,21.7
Albert Wilson,WR,KC,1,46,46,79,0,15,7,15,9.6,20.9
Taylor Gabriel,WR,ATL,1,42,42,66,0,7,7,7,1.6,3.8
Willie Snead IV,WR,NO,1,19,19,33,0,5,5,5,0.9,4.7
Bennie Fowler III,WR,DEN,1,17,17,29,0,24,18,24,9.3,54.7
Dontrelle Inman,WR,CHI,1,51,51,93,0,18,8,18,6.4,12.5
Keith Smith,RB,DAL,1,3,3,5,0,0,0,0,0.0,0.0
Adam Thielen,WR,MIN,1,67,67,91,0,16,12,16,8.9,13.3
Cameron Brate,TE,TB,1,34,34,48,0,6,3,6,0.6,1.8
Roosevelt Nix,RB,PIT,1,5,5,7,0,0,0,0,0.0,0.0
Josh Hill,TE,NO,1,38,38,67,0,0,0,0,0.0,0.0
Darren Fells,TE,DET,1,27,27,46,0,11,0,11,0.0,0.0
Seth Roberts,WR,OAK,1,57,57,84,0,5,4,5,2.6,4.6
Marcus Mariota,QB,TEN,1,58,58,100,5,0,48,48,7.8,13.4
Amari Cooper,WR,OAK,1,28,28,41,0,4,4,4,6.9,24.6
DeVante Parker,WR,MIA,1,56,56,92,0,5,2,5,0.5,0.9
Melvin Gordon III,RB,LAC,1,42,42,62,50,7,57,57,8.8,21.0
Brett Hundley,QB,GB,1,55,55,100,2,0,49,49,22.4,40.7
Todd Gurley II,RB,LAR,1,69,69,90,25,10,30,35,12.8,18.6
Devin Funchess,WR,CAR,1,59,59,83,0,20,12,20,10.8,18.3
Maxx Williams,TE,BAL,1,28,28,42,0,4,4,4,1.2,4.3
Ameer Abdullah,RB,DET,1,29,29,49,21,17,31,38,4.3,14.8
Tevin Coleman,RB,ATL,1,44,44,69,43,0,43,43,21.7,49.3
Duke Johnson Jr.,RB,CLE,1,38,38,54,16,13,26,29,6.7,17.6
Jay Ajayi,RB,PHI,1,22,22,28,23,9,27,32,3.3,15.0
T.J. Yeldon,RB,JAC,1,34,34,54,9,18,24,26,5.2,15.3
Clive Walford,TE,OAK,1,6,6,9,0,0,0,0,0.0,0.0
Nick O'Leary,TE,BUF,1,29,29,42,0,7,7,7,1.8,6.2
Jesse James,TE,PIT,1,64,64,86,0,6,5,6,3.2,5.0
Tyler Kroft,TE,CIN,1,60,60,98,0,7,5,7,7.4,12.3
Nick Boyle,TE,BAL,1,47,47,70,0,2,2,2,0.9,1.9
Blake Bell,TE,MIN,1,5,5,7,0,0,0,0,0.0,0.0
Nelson Agholor,WR,PHI,1,65,65,83,0,9,5,9,15.2,23.4
Justin Hardy,WR,ATL,1,25,25,39,0,0,0,0,0.0,0.0
Tyler Lockett,WR,SEA,1,46,46,68,2,2,2,4,0.2,0.4
Breshad Perriman,WR,BAL,1,16,16,24,0,13,0,13,0.0,0.0
Jamison Crowder,WR,WAS,1,37,37,52,0,27,19,27,20.1,54.3
Phillip Dorsett II,WR,NE,1,43,43,61,0,2,2,2,3.9,9.1
Stefon Diggs,WR,MIN,1,67,67,91,1,10,9,12,7.5,11.2
Chris Manhertz,TE,CAR,1,28,28,39,0,0,0,0,0.0,0.0
C.J. Uzomah,TE,CIN,1,17,17,28,0,0,0,0,0.0,0.0
Trevor Siemian,QB,DEN,1,26,26,44,8,0,88,88,14.9,57.3
James O'Shaughnessy,TE,JAC,1,8,8,13,0,25,13,25,0.7,8.8
Geoff Swaim,TE,DAL,1,7,7,13,0,0,0,0,0.0,0.0
Michael Burton,RB,CHI,1,2,2,4,0,0,0,0,0.0,0.0
J.J. Nelson,WR,ARI,1,40,40,55,0,10,3,10,1.4,3.5
Tyrell Williams,WR,LAC,1,60,60,88,0,5,3,5,11.8,19.7
Eric Tomlinson,TE,NYJ,1,29,29,41,0,0,0,0,0.0,0.0
Rod Smith,RB,DAL,1,33,33,60,27,6,33,33,10.8,32.7
Daniel Brown,TE,CHI,1,30,30,55,0,10,7,10,2.0,6.7
Adam Humphries,WR,TB,1,43,43,61,0,14,9,14,3.8,8.8
Ross Travis,TE,KC,1,1,1,2,0,0,0,0,0.0,0.0
Laquon Treadwell,WR,MIN,1,21,21,28,0,0,0,0,0.0,0.0
Jared Goff,QB,LAR,1,77,77,100,4,0,60,60,19.9,25.8
Corey Coleman,WR,CLE,1,63,63,90,0,13,5,13,6.4,10.2
Josh Doctson,WR,WAS,1,71,71,100,0,6,3,6,8.8,12.4
Derrick Henry,RB,TEN,1,32,32,55,41,6,44,47,8.9,27.8
Carson Wentz,QB,PHI,1,67,67,86,7,0,61,61,24.0,35.8
Michael Thomas,WR,NO,1,44,44,77,0,18,11,18,5.2,11.8
Alex Collins,RB,BAL,1,31,31,46,52,6,58,58,11.7,37.7
Tyler Boyd,WR,CIN,1,15,15,25,0,13,13,13,7.7,51.3
Paul Perkins,RB,NYG,1,1,1,2,0,0,0,0,0.0,0.0
Devontae Booker,RB,DEN,1,26,26,44,23,8,31,31,3.3,12.7
Pharoh Cooper,WR,LAR,1,9,9,12,0,22,11,22,0.9,10.0
Hunter Henry,TE,LAC,1,52,52,76,0,10,10,10,13.6,26.2
Austin Hooper,TE,ATL,1,45,45,70,0,11,7,11,3.8,8.4
Jordan Howard,RB,CHI,1,23,23,42,30,9,39,39,1.9,8.3
Rashard Higgins,WR,CLE,1,50,50,71,0,6,4,6,3.0,6.0
Dak Prescott,QB,DAL,1,55,55,100,0,0,49,49,3.2,5.8
Tyler Higbee,TE,LAR,1,48,48,62,0,6,6,6,4.8,10.0
Kenyan Drake,RB,MIA,1,39,39,64,23,10,31,33,8.7,22.3
Jacoby Brissett,QB,IND,1,63,63,100,5,0,51,51,7.4,11.7
Nick Vannett,TE,SEA,1,40,40,59,0,10,5,10,8.9,22.3
Chris Moore,WR,BAL,1,23,23,34,0,13,13,13,3.7,16.1
Demarcus Robinson,WR,KC,1,51,51,88,0,8,4,8,2.4,4.7
Seth DeValve,TE,CLE,1,24,24,34,0,8,8,8,3.3,13.8
Jakeem Grant Sr.,WR,MIA,1,3,3,5,0,0,0,0,0.0,0.0
Robby Anderson,WR,NYJ,1,57,57,80,0,18,11,18,26.6,46.7
D.J. Foster,RB,ARI,1,18,18,25,6,22,22,28,2.2,12.2
Alex Erickson,WR,CIN,1,9,9,15,0,11,11,11,1.8,20.0
Stephen Anderson,TE,HOU,1,7,7,10,0,0,0,0,0.0,0.0
Andy Janovich,RB,DEN,1,13,13,22,8,0,8,8,0.4,3.1
Derek Watt,RB,LAC,1,7,7,10,0,0,0,0,0.0,0.0
Tyreek Hill,WR,KC,1,48,48,83,4,23,19,27,5.4,11.3
Johnny Holton,WR,OAK,1,46,46,68,0,4,4,4,5.3,11.5
DeAndre Washington,RB,OAK,1,14,14,21,43,21,64,64,4.6,32.9
Jerell Adams,TE,NYG,1,6,6,11,0,0,0,0,0.0,0.0
Trevor Davis,WR,GB,1,3,3,5,33,0,33,33,0.4,13.3
Geronimo Allison,WR,GB,1,8,8,15,0,0,0,0,0.0,0.0
Danny Vitale,RB,CLE,1,11,11,16,0,9,0,9,0.0,0.0
Mike Thomas,WR,LAR,1,7,7,9,0,0,0,0,0.0,0.0
Peyton Barber,RB,TB,1,10,10,14,50,0,50,50,12.7,127.0
Chester Rogers,WR,IND,1,41,41,65,0,10,7,10,3.4,8.3
Kalif Raymond,WR,NYG,1,1,1,2,0,0,0,0,0.0,0.0
Jaydon Mickens,WR,JAC,1,7,7,11,0,0,0,0,-2.0,-28.6
Jalen Richard,RB,OAK,1,5,5,7,40,40,80,80,9.0,180.0
C.J. Ham,RB,MIN,1,15,15,20,0,0,0,0,0.0,0.0
J.D. McKissic,RB,SEA,1,31,31,46,13,23,26,35,4.6,14.8
Tommylee Lewis,WR,NO,1,2,2,4,0,50,0,50,0.0,0.0
Elijhaa Penny,RB,ARI,1,2,2,3,0,0,0,0,0.0,0.0
Mike Williams,WR,LAC,1,1,1,1,0,0,0,0,0.0,0.0
Leonard Fournette,RB,JAC,1,28,28,44,43,11,54,54,4.2,15.0
O.J. Howard,TE,TB,1,53,53,75,0,8,6,8,5.2,9.8
Mitchell Trubisky,QB,CHI,1,55,55,100,7,0,67,67,3.1,5.6
Corey Davis,WR,TEN,1,42,42,72,0,10,10,10,3.9,9.3
DeShone Kizer,QB,CLE,1,67,67,96,13,0,60,60,20.6,30.7
Christian McCaffrey,RB,CAR,1,49,49,69,14,10,18,24,9.7,19.8
David Njoku,TE,CLE,1,41,41,59,0,10,10,10,4.7,11.5
Chris Godwin,WR,TB,1,19,19,27,0,11,5,11,1.7,8.9
Evan Engram,TE,NYG,1,51,51,89,0,14,6,14,1.8,3.5
C.J. Beathard,QB,SF,1,68,68,96,9,0,65,65,8.1,11.9
Joe Mixon,RB,CIN,1,46,46,75,50,7,57,57,22.5,48.9
Alvin Kamara,RB,NO,1,32,32,56,16,19,34,34,30.8,96.3
Wayne Gallman Jr.,RB,NYG,1,22,22,39,41,9,50,50,4.3,19.5
Samaje Perine,RB,WAS,1,50,50,70,48,8,54,56,13.0,26.0
Jamaal Williams,RB,GB,1,45,45,82,47,11,56,58,25.5,56.7
Kareem Hunt,RB,KC,1,38,38,66,29,3,32,32,2.6,6.8
Taywan Taylor,WR,TEN,1,9,9,16,0,22,11,22,0.8,8.9
Chad Hansen,WR,NYJ,1,28,28,39,0,4,0,4,0.0,0.0
Zay Jones,WR,BUF,1,57,57,83,0,18,5,18,9.3,16.3
Cooper Kupp,WR,LAR,1,61,61,79,0,18,15,20,11.6,19.0
Amara Darboh,WR,SEA,1,8,8,12,0,0,0,0,0.0,0.0
Dede Westbrook,WR,JAC,1,45,45,71,0,22,13,22,4.1,9.1
Josh Reynolds,WR,LAR,1,62,62,81,0,10,6,10,9.7,15.6
Noah Brown,WR,DAL,1,7,7,13,0,0,0,0,0.0,0.0
Marlon Mack,RB,IND,1,19,19,30,21,11,32,32,3.1,16.3
Corey Clement,RB,PHI,1,15,15,19,27,7,33,33,3.9,26.0
James Conner,RB,PIT,1,1,1,1,0,0,0,0,0.0,0.0
Tarik Cohen,RB,CHI,1,19,19,35,11,11,21,21,-0.3,-1.6
Elijah McGuire,RB,NYJ,1,18,18,25,28,6,33,33,3.4,18.9
Adam Shaheen,TE,CHI,1,17,17,31,0,6,6,6,0.1,0.6
Gerald Everett,TE,LAR,1,24,24,31,0,4,4,4,0.9,3.8
Jonnu Smith,TE,TEN,1,34,34,59,0,0,0,0,0.0,0.0
Jeremy Sprinkle,TE,WAS,1,18,18,25,0,0,0,0,0.0,0.0
Austin Ekeler,RB,LAC,1,26,26,38,23,12,35,35,7.0,26.9
Kenny Golladay,WR,DET,1,40,40,68,0,10,5,10,6.1,15.3
Mack Hollins,WR,PHI,1,38,38,49,0,5,5,5,1.2,3.2
George Kittle,TE,SF,1,25,25,35,0,8,4,8,1.4,5.6
Antony Auclair,TE,TB,1,16,16,23,0,0,0,0,0.0,0.0
Trent Taylor,WR,SF,1,47,47,66,0,6,4,6,3.5,7.4
Jacob Hollister,TE,NE,1,8,8,11,0,0,0,0,0.0,0.0
Josh Malone,WR,CIN,1,27,27,44,0,4,0,4,0.0,0.0
Ryan Switzer,WR,DAL,1,2,2,4,50,0,50,50,-0.4,-20.0
Eric Saubert,TE,ATL,1,3,3,5,0,0,0,0,0.0,0.0
Chad Williams,WR,ARI,1,29,29,40,3,10,7,14,0.8,2.8
Ricky Seals-Jones,TE,ARI,1,17,17,23,0,35,24,35,13.2,77.6
JoJo Natson,WR,NYJ,1,1,1,1,0,100,100,100,-0.1,-10.0
Keelan Cole Sr.,WR,JAC,1,57,57,90,0,12,4,12,3.0,5.3
Matt Breida,RB,SF,1,7,7,10,14,14,29,29,2.4,34.3
Kendrick Bourne,WR,SF,1,33,33,46,0,6,6,6,2.2,6.7
Patrick Ricard,RB,BAL,1,13,13,19,0,0,0,0,0.0,0.0
