Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Nick O'Leary,TE,BUF,1,54,54,79,0,4,4,4,5.8,10.7
Jesse James,TE,PIT,1,50,50,72,0,0,0,0,0.0,0.0
Tyler Kroft,TE,CIN,1,50,50,98,0,8,8,8,8.3,16.6
Nick Boyle,TE,BAL,1,47,47,72,0,6,4,6,1.2,2.6
Blake Bell,TE,MIN,1,12,12,18,0,0,0,0,0.0,0.0
Nelson Agholor,WR,PHI,1,47,47,72,0,11,9,11,10.5,22.3
Justin Hardy,WR,ATL,1,9,9,16,0,22,22,22,2.1,23.3
Tyler Lockett,WR,SEA,1,40,40,53,8,18,18,25,4.4,11.0
Jamison Crowder,WR,WAS,1,58,58,91,2,10,5,12,3.1,5.3
Ty Montgomery,RB,GB,1,7,7,13,57,29,71,86,1.5,21.4
Phillip Dorsett II,WR,NE,1,8,8,11,0,0,0,0,0.0,0.0
Chris Manhertz,TE,CAR,1,27,27,38,0,7,4,7,1.1,4.1
C.J. Uzomah,TE,CIN,1,13,13,25,0,15,8,15,0.7,5.4
Trevor Siemian,QB,DEN,1,64,64,100,3,0,58,58,5.7,8.9
James O'Shaughnessy,TE,JAC,1,9,9,13,0,11,0,11,0.0,0.0
Geoff Swaim,TE,DAL,1,22,22,29,0,5,5,5,0.7,3.2
Michael Burton,RB,CHI,1,11,11,29,0,0,0,0,0.0,0.0
J.J. Nelson,WR,ARI,1,28,28,56,0,18,7,18,3.5,12.5
Matt LaCosse,TE,NYG,1,17,17,29,0,0,0,0,0.0,0.0
Tyrell Williams,WR,LAC,1,43,43,74,0,2,2,2,1.1,2.6
Eric Tomlinson,TE,NYJ,1,34,34,61,0,3,3,3,2.6,7.6
Rod Smith,RB,DAL,1,13,13,17,62,15,69,77,6.6,50.8
Adam Humphries,WR,TB,1,52,52,72,0,6,4,6,-0.7,-1.3
Ross Travis,TE,KC,1,13,13,21,0,8,8,8,0.3,2.3
Laquon Treadwell,WR,MIN,1,55,55,83,0,7,5,7,2.8,5.1
Ezekiel Elliott,RB,DAL,1,50,50,67,52,6,54,58,39.9,79.8
Jared Goff,QB,LAR,1,76,76,95,3,0,51,51,18.7,24.6
Josh Doctson,WR,WAS,1,54,54,84,0,9,6,9,3.9,7.2
Derrick Henry,RB,TEN,1,30,30,42,43,10,50,53,2.4,8.0
Carson Wentz,QB,PHI,1,65,65,100,12,0,51,51,31.0,47.7
Michael Thomas,WR,NO,1,60,60,79,0,18,12,18,8.2,13.7
Alex Collins,RB,BAL,1,16,16,25,63,0,63,63,3.0,18.8
Devontae Booker,RB,DEN,1,11,11,17,18,36,45,55,2.8,25.5
Pharoh Cooper,WR,LAR,1,11,11,14,0,0,0,0,0.0,0.0
Hunter Henry,TE,LAC,1,47,47,81,0,11,9,11,7.3,15.5
Austin Hooper,TE,ATL,1,52,52,91,0,2,2,2,0.6,1.2
Jordan Howard,RB,CHI,1,34,34,89,62,0,62,62,6.5,19.1
Rashard Higgins,WR,CLE,1,48,48,66,0,6,2,6,1.1,2.3
Dak Prescott,QB,DAL,1,63,63,84,6,0,46,46,30.0,47.6
C.J. Prosise,RB,SEA,1,2,2,3,0,0,0,0,0.0,0.0
Tyler Higbee,TE,LAR,1,54,54,68,0,6,6,6,1.3,2.4
Jacoby Brissett,QB,IND,1,67,67,100,7,0,63,63,11.1,16.6
Nick Vannett,TE,SEA,1,33,33,43,0,3,3,3,1.2,3.6
Chris Moore,WR,BAL,1,58,58,89,2,14,5,16,9.1,15.7
Demarcus Robinson,WR,KC,1,61,61,98,0,13,8,13,6.9,11.3
Seth DeValve,TE,CLE,1,37,37,51,0,11,5,11,2.7,7.3
Wendell Smallwood,RB,PHI,1,24,24,37,33,8,42,42,3.9,16.3
Jakeem Grant Sr.,WR,MIA,1,9,9,12,0,0,0,0,0.0,0.0
Robby Anderson,WR,NYJ,1,45,45,80,0,11,7,11,9.5,21.1
Cody Core,WR,CIN,1,20,20,39,0,10,0,10,0.0,0.0
Alex Erickson,WR,CIN,1,9,9,18,0,11,11,11,2.2,24.4
Josh Ferguson,RB,IND,1,13,13,19,8,0,8,8,0.5,3.8
Andy Janovich,RB,DEN,1,5,5,8,20,40,60,60,1.7,34.0
Derek Watt,RB,LAC,1,13,13,22,0,0,0,0,0.0,0.0
Tyreek Hill,WR,KC,1,40,40,65,5,20,20,25,19.2,48.0
Johnny Holton,WR,OAK,1,6,6,7,0,0,0,0,0.0,0.0
DeAndre Washington,RB,OAK,1,25,25,30,36,16,48,52,10.0,40.0
Marcus Johnson,WR,PHI,1,10,10,15,0,10,0,10,0.0,0.0
Jerell Adams,TE,NYG,1,2,2,3,0,0,0,0,0.0,0.0
Geronimo Allison,WR,GB,1,5,5,9,0,40,20,40,1.4,28.0
Danny Vitale,RB,CLE,1,10,10,14,0,10,10,10,1.1,11.0
Peyton Barber,RB,TB,1,3,3,4,0,0,0,0,0.0,0.0
Chester Rogers,WR,IND,1,34,34,51,0,6,6,6,2.1,6.2
Jaydon Mickens,WR,JAC,1,4,4,6,0,0,0,0,0.0,0.0
Jalen Richard,RB,OAK,1,26,26,31,35,15,50,50,7.6,29.2
C.J. Ham,RB,MIN,1,12,12,18,0,8,8,8,1.2,10.0
J.D. McKissic,RB,SEA,1,23,23,30,13,9,22,22,3.3,14.3
Tommylee Lewis,WR,NO,1,12,12,16,0,8,0,8,0.0,0.0
Mike Williams,WR,LAC,1,14,14,24,0,14,0,14,0.0,0.0
O.J. Howard,TE,TB,1,51,51,71,0,12,12,12,21.8,42.7
Mitchell Trubisky,QB,CHI,1,38,38,100,13,0,32,32,4.6,12.1
DeShone Kizer,QB,CLE,1,35,35,48,0,0,57,57,0.6,1.7
Christian McCaffrey,RB,CAR,1,53,53,74,13,17,26,30,4.6,8.7
David Njoku,TE,CLE,1,28,28,38,0,18,7,18,5.8,20.7
Chris Godwin,WR,TB,1,22,22,31,0,5,5,5,0.5,2.3
Evan Engram,TE,NYG,1,47,47,80,0,26,13,26,12.0,25.5
C.J. Beathard,QB,SF,1,66,66,100,8,0,65,65,14.4,21.8
Joe Mixon,RB,CIN,1,22,22,43,32,14,45,45,6.8,30.9
Alvin Kamara,RB,NO,1,37,37,49,24,19,38,43,10.7,28.9
Wayne Gallman Jr.,RB,NYG,1,22,22,37,23,14,32,36,2.9,13.2
Kareem Hunt,RB,KC,1,45,45,73,40,9,49,49,11.7,26.0
Taywan Taylor,WR,TEN,1,32,32,44,0,13,9,13,4.5,14.1
JuJu Smith-Schuster,WR,PIT,1,31,31,45,0,10,6,10,9.9,31.9
Chad Hansen,WR,NYJ,1,6,6,11,0,0,0,0,0.0,0.0
Zay Jones,WR,BUF,1,55,55,81,0,16,4,16,1.7,3.1
Cooper Kupp,WR,LAR,1,63,63,79,0,16,6,16,11.1,17.6
Curtis Samuel,WR,CAR,1,19,19,26,0,5,5,5,2.0,10.5
Amara Darboh,WR,SEA,1,21,21,28,0,10,10,10,2.9,13.8
Noah Brown,WR,DAL,1,19,19,25,0,0,0,0,0.0,0.0
Marlon Mack,RB,IND,1,32,32,48,16,19,28,34,6.6,20.6
Corey Clement,RB,PHI,1,12,12,18,8,8,17,17,7.5,62.5
James Conner,RB,PIT,1,6,6,9,50,0,50,50,1.9,31.7
Tarik Cohen,RB,CHI,1,7,7,18,0,43,14,43,7.0,100.0
Elijah McGuire,RB,NYJ,1,7,7,13,43,0,43,43,0.7,10.0
Adam Shaheen,TE,CHI,1,19,19,50,0,0,0,0,0.0,0.0
Gerald Everett,TE,LAR,1,18,18,23,0,0,0,0,0.0,0.0
Jonnu Smith,TE,TEN,1,49,49,68,0,8,4,8,2.2,4.5
Cooper Rush,QB,DAL,1,12,12,16,17,0,33,33,1.4,11.7
Austin Ekeler,RB,LAC,1,18,18,31,39,22,61,61,10.4,57.8
Mack Hollins,WR,PHI,1,8,8,12,0,13,13,13,12.4,155.0
George Kittle,TE,SF,1,31,31,47,0,6,3,6,1.6,5.2
Trent Taylor,WR,SF,1,46,46,70,0,11,11,11,1.9,4.1
Jacob Hollister,TE,NE,1,1,1,1,0,0,0,0,0.0,0.0
Josh Malone,WR,CIN,1,13,13,25,0,8,0,8,0.0,0.0
Cethan Carter,TE,CIN,1,5,5,10,0,0,0,0,0.0,0.0
Darrell Daniels,TE,IND,1,10,10,15,0,30,10,30,0.7,7.0
Ryan Switzer,WR,DAL,1,11,11,15,9,9,18,18,0.5,4.5
Tanner Gentry,WR,CHI,1,33,33,87,0,3,3,3,0.8,2.4
Aaron Jones,RB,GB,1,44,44,80,39,11,45,50,19.8,45.0
Alex Armah Jr.,RB,CAR,1,3,3,4,0,0,0,0,0.0,0.0
Taquan Mizzell,RB,CHI,1,1,1,3,0,0,0,0,0.0,0.0
Keelan Cole Sr.,WR,JAC,1,41,41,60,0,7,5,7,6.4,15.6
Matt Breida,RB,SF,1,15,15,23,20,7,20,27,0.5,3.3
Kendrick Bourne,WR,SF,1,23,23,35,0,9,0,9,0.0,0.0
Patrick Ricard,RB,BAL,1,3,3,5,0,0,0,0,0.0,0.0
