player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Darren Fells,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,TE,6,2015,ARI,PIT,False,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Travis Kelce,5.0,6.0,73.0,14.6,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3,TE,7,2015,KC,PIT,True,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
James O'Shaughnessy,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,TE,7,2015,KC,PIT,True,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Tyler Eifert,4.0,8.0,39.0,9.8,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,TE,8,2015,CIN,PIT,False,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Clive Walford,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.1,TE,9,2015,LV,PIT,False,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Mychal Rivera,2.0,3.0,16.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,TE,9,2015,LV,PIT,False,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Lee Smith,1.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,TE,9,2015,LV,PIT,False,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Gary Barnidge,6.0,8.0,65.0,10.8,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.5,TE,10,2015,CLE,PIT,False,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Jimmy Graham,4.0,8.0,75.0,18.8,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,TE,12,2015,SEA,PIT,True,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Luke Willson,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,TE,12,2015,SEA,PIT,True,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Coby Fleener,4.0,8.0,20.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,TE,13,2015,IND,PIT,False,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Dwayne Allen,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,TE,13,2015,IND,PIT,False,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Tyler Eifert,2.0,2.0,42.0,21.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,TE,14,2015,CIN,PIT,True,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Tyler Kroft,2.0,3.0,31.0,15.5,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,TE,14,2015,CIN,PIT,True,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Owen Daniels,2.0,5.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,TE,15,2015,DEN,PIT,False,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Vernon Davis,1.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,TE,15,2015,DEN,PIT,False,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Maxx Williams,2.0,5.0,16.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,TE,16,2015,BAL,PIT,True,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Gary Barnidge,8.0,13.0,66.0,8.3,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,TE,17,2015,CLE,PIT,True,402.0,625.0,64.3,4350.0,7.5,271.9,80.0,29.0,17.0,48.0,311.0,90.9,382.0,1459.0,3.8,91.2,44.0,6.0,12.0,4.0,402.0,4661.0,11.6,291.3,80.0,29.0,6.0,2.0,327.0,71.0,231.0,25.0,90.0,225.0,40.0,7.0,24.0,29.2,121.0,1149.0
Austin Seferian-Jenkins,5.0,7.0,110.0,22.0,41.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,23.0,TE,1,2015,TB,TEN,True,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Gary Barnidge,1.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,TE,2,2015,CLE,TEN,True,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Coby Fleener,4.0,6.0,51.0,12.8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.1,TE,3,2015,IND,TEN,False,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Jack Doyle,3.0,3.0,32.0,10.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,TE,3,2015,IND,TEN,False,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Charles Clay,1.0,3.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,TE,5,2015,BUF,TEN,False,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Dion Sims,4.0,4.0,33.0,8.3,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.3,TE,6,2015,MIA,TEN,False,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Jordan Cameron,3.0,8.0,30.0,10.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,TE,6,2015,MIA,TEN,False,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Jacob Tamme,3.0,6.0,36.0,12.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,TE,7,2015,ATL,TEN,False,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Tony Moeaki,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,TE,7,2015,ATL,TEN,False,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
C.J. Fiedorowicz,2.0,2.0,15.0,7.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,TE,8,2015,HOU,TEN,True,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Josh Hill,2.0,2.0,21.0,10.5,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.1,TE,9,2015,NO,TEN,True,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Michael Hoomanawanui,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.1,TE,9,2015,NO,TEN,True,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Ed Dickson,3.0,3.0,21.0,7.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.1,TE,10,2015,CAR,TEN,False,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Greg Olsen,8.0,8.0,80.0,10.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,TE,10,2015,CAR,TEN,False,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Julius Thomas,5.0,8.0,28.0,5.6,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.8,TE,11,2015,JAC,TEN,True,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Clay Harbor,2.0,2.0,17.0,8.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,TE,11,2015,JAC,TEN,True,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Mychal Rivera,2.0,2.0,28.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,TE,12,2015,LV,TEN,False,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Clive Walford,1.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,TE,12,2015,LV,TEN,False,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Lee Smith,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,TE,12,2015,LV,TEN,False,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Julius Thomas,2.0,5.0,15.0,7.5,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.5,TE,13,2015,JAC,TEN,False,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Marcedes Lewis,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,TE,13,2015,JAC,TEN,False,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Rob Gronkowski,5.0,11.0,54.0,10.8,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.4,TE,15,2015,NE,TEN,True,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
Michael Williams,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,TE,15,2015,NE,TEN,True,319.0,502.0,63.5,3678.0,7.9,229.9,69.0,34.0,11.0,39.0,271.0,101.3,462.0,1797.0,3.9,112.3,32.0,11.0,3.0,1.0,319.0,3949.0,12.4,246.8,69.0,34.0,0.0,0.0,317.0,101.0,192.0,24.0,92.0,216.0,42.6,4.0,12.0,33.3,112.0,982.0
