player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,87.0,87.0,99.0,2.0,0.0,67.0,67.0,23.7,27.2,7,2016
Alex Smith,QB,KC,1.0,52.0,52.0,100.0,8.0,0.0,54.0,54.0,17.3,33.3,7,2016
Brian Hoyer,QB,CHI,1.0,20.0,20.0,42.0,0.0,0.0,55.0,55.0,2.0,10.0,7,2016
Danny Amendola,WR,NE,1.0,19.0,19.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2016
Darren Sproles,RB,PHI,1.0,26.0,26.0,45.0,12.0,12.0,19.0,23.0,4.9,18.8,7,2016
DeSean Jackson,WR,WAS,1.0,54.0,54.0,74.0,0.0,15.0,9.0,15.0,3.5,6.5,7,2016
Drew Brees,QB,NO,1.0,75.0,75.0,100.0,0.0,0.0,64.0,64.0,24.7,32.9,7,2016
Eli Manning,QB,NYG,1.0,57.0,57.0,100.0,4.0,0.0,68.0,68.0,7.6,13.3,7,2016
Frank Gore,RB,IND,1.0,57.0,57.0,81.0,30.0,9.0,39.0,39.0,14.3,25.1,7,2016
Joe Flacco,QB,BAL,1.0,58.0,58.0,100.0,2.0,0.0,78.0,78.0,5.5,9.5,7,2016
Julian Edelman,WR,NE,1.0,51.0,51.0,89.0,0.0,20.0,18.0,20.0,4.0,7.8,7,2016
Larry Fitzgerald,WR,ARI,1.0,93.0,93.0,98.0,0.0,15.0,10.0,15.0,7.0,7.5,7,2016
LeSean McCoy,RB,BUF,1.0,23.0,23.0,40.0,35.0,0.0,35.0,35.0,1.1,4.8,7,2016
Marcedes Lewis,TE,JAC,1.0,25.0,25.0,37.0,0.0,12.0,4.0,12.0,1.1,4.4,7,2016
Matt Ryan,QB,ATL,1.0,65.0,65.0,100.0,5.0,0.0,57.0,57.0,13.7,21.1,7,2016
Matthew Slater,WR,NE,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2016
Matthew Stafford,QB,DET,1.0,53.0,53.0,100.0,4.0,0.0,58.0,58.0,17.8,33.6,7,2016
Michael Crabtree,WR,OAK,1.0,50.0,50.0,69.0,0.0,22.0,16.0,22.0,15.6,31.2,7,2016
Philip Rivers,QB,SD,1.0,75.0,75.0,100.0,1.0,0.0,60.0,60.0,14.6,19.5,7,2016
Ryan Fitzpatrick,QB,NYJ,1.0,44.0,44.0,65.0,2.0,0.0,34.0,34.0,8.7,19.8,7,2016
Tom Brady,QB,NE,1.0,57.0,57.0,100.0,9.0,0.0,54.0,54.0,18.2,31.9,7,2016
Vernon Davis,TE,WAS,1.0,71.0,71.0,97.0,0.0,8.0,8.0,8.0,7.9,11.1,7,2016
Golden Tate,WR,DET,1.0,44.0,44.0,83.0,0.0,27.0,14.0,27.0,9.3,21.1,7,2016
Andre Roberts,WR,DET,1.0,20.0,20.0,38.0,0.0,10.0,5.0,10.0,2.0,10.0,7,2016
Emmanuel Sanders,WR,DEN,1.0,52.0,52.0,81.0,0.0,15.0,8.0,15.0,8.6,16.5,7,2016
Jimmy Graham,TE,SEA,1.0,61.0,61.0,97.0,0.0,16.0,8.0,16.0,5.3,8.7,7,2016
Rob Gronkowski,TE,NE,1.0,52.0,52.0,91.0,0.0,8.0,8.0,8.0,15.3,29.4,7,2016
Antonio Brown,WR,PIT,1.0,59.0,59.0,81.0,2.0,19.0,14.0,20.0,11.9,20.2,7,2016
Logan Paulsen,TE,CHI,1.0,19.0,19.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2016
A.J. Green,WR,CIN,1.0,52.0,52.0,85.0,0.0,15.0,15.0,15.0,22.9,44.0,7,2016
Julio Jones,WR,ATL,1.0,57.0,57.0,88.0,0.0,26.0,16.0,26.0,17.4,30.5,7,2016
Mark Ingram II,RB,NO,1.0,38.0,38.0,51.0,42.0,11.0,53.0,53.0,12.2,32.1,7,2016
Randall Cobb,WR,GB,1.0,78.0,78.0,89.0,6.0,19.0,21.0,26.0,17.6,22.6,7,2016
Kyle Rudolph,TE,MIN,1.0,72.0,72.0,95.0,0.0,15.0,7.0,15.0,5.5,7.6,7,2016
Andy Dalton,QB,CIN,1.0,61.0,61.0,100.0,0.0,0.0,46.0,46.0,20.3,33.3,7,2016
Lance Kendricks,TE,LAR,1.0,67.0,67.0,85.0,0.0,13.0,10.0,13.0,5.5,8.2,7,2016
Luke Stocker,TE,TB,1.0,41.0,41.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2016
Anthony Sherman,RB,KC,1.0,11.0,11.0,21.0,0.0,9.0,9.0,9.0,0.0,0.0,7,2016
Dwayne Harris,WR,NYG,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2016
Tyrod Taylor,QB,BUF,1.0,57.0,57.0,100.0,12.0,0.0,61.0,61.0,24.3,42.6,7,2016
Virgil Green,TE,DEN,1.0,39.0,39.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2016
Ryan Tannehill,QB,MIA,1.0,73.0,73.0,100.0,8.0,0.0,42.0,42.0,16.3,22.3,7,2016
Kirk Cousins,QB,WAS,1.0,73.0,73.0,100.0,4.0,0.0,58.0,58.0,21.9,30.0,7,2016
Russell Wilson,QB,SEA,1.0,63.0,63.0,100.0,2.0,2.0,62.0,62.0,8.7,13.8,7,2016
Lamar Miller,RB,HOU,1.0,32.0,32.0,46.0,34.0,13.0,44.0,47.0,6.7,20.9,7,2016
Alshon Jeffery,WR,CHI,1.0,45.0,45.0,94.0,0.0,24.0,7.0,24.0,3.3,7.3,7,2016
Mohamed Sanu Sr.,WR,ATL,1.0,51.0,51.0,78.0,0.0,8.0,4.0,8.0,1.6,3.1,7,2016
T.Y. Hilton,WR,IND,1.0,68.0,68.0,97.0,0.0,18.0,10.0,18.0,19.3,28.4,7,2016
Travis Benjamin,WR,SD,1.0,46.0,46.0,61.0,0.0,11.0,11.0,13.0,5.4,11.7,7,2016
Marvin Jones Jr.,WR,DET,1.0,49.0,49.0,92.0,0.0,10.0,8.0,10.0,9.4,19.2,7,2016
Rhett Ellison,TE,MIN,1.0,13.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2016
Brandon Bolden,RB,NE,1.0,3.0,3.0,5.0,0.0,33.0,0.0,33.0,0.0,0.0,7,2016
Case Keenum,QB,LAR,1.0,79.0,79.0,100.0,1.0,0.0,68.0,68.0,7.9,10.0,7,2016
Chris Hogan,WR,NE,1.0,33.0,33.0,58.0,0.0,6.0,6.0,6.0,0.5,1.5,7,2016
Garrett Celek,TE,SF,1.0,41.0,41.0,59.0,0.0,7.0,2.0,7.0,0.4,1.0,7,2016
Jermaine Kearse,WR,SEA,1.0,56.0,56.0,89.0,0.0,7.0,5.0,7.0,5.1,9.1,7,2016
Josh Bellamy,WR,CHI,1.0,16.0,16.0,33.0,0.0,25.0,13.0,25.0,3.2,20.0,7,2016
Travis Kelce,TE,KC,1.0,47.0,47.0,90.0,0.0,6.0,4.0,6.0,2.4,5.1,7,2016
Marquise Goodwin,WR,BUF,1.0,31.0,31.0,54.0,0.0,23.0,13.0,23.0,15.3,49.4,7,2016
Russell Shepard,WR,TB,1.0,27.0,27.0,36.0,0.0,22.0,19.0,22.0,13.7,50.7,7,2016
DeAndre Hopkins,WR,HOU,1.0,70.0,70.0,100.0,0.0,17.0,7.0,17.0,3.6,5.1,7,2016
Kenny Stills,WR,MIA,1.0,68.0,68.0,93.0,0.0,12.0,7.0,12.0,16.0,23.5,7,2016
Cordarrelle Patterson,RB,MIN,1.0,51.0,51.0,67.0,0.0,14.0,14.0,14.0,12.7,24.9,7,2016
Tavon Austin,WR,LAR,1.0,62.0,62.0,78.0,2.0,24.0,18.0,26.0,12.7,20.5,7,2016
Giovani Bernard,RB,CIN,1.0,33.0,33.0,54.0,52.0,6.0,55.0,58.0,14.7,44.5,7,2016
Le'Veon Bell,RB,PIT,1.0,72.0,72.0,99.0,29.0,18.0,43.0,47.0,14.9,20.7,7,2016
Chris Thompson,RB,WAS,1.0,43.0,43.0,59.0,28.0,16.0,44.0,44.0,11.3,26.3,7,2016
Rex Burkhead,RB,CIN,1.0,7.0,7.0,11.0,57.0,14.0,71.0,71.0,3.3,47.1,7,2016
Kenjon Barner,RB,PHI,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2016
Matt Barkley,QB,CHI,1.0,28.0,28.0,58.0,4.0,0.0,57.0,57.0,-0.9,-3.2,7,2016
Geno Smith,QB,NYJ,1.0,24.0,24.0,35.0,4.0,0.0,38.0,38.0,8.5,35.4,7,2016
Zach Ertz,TE,PHI,1.0,48.0,48.0,83.0,0.0,6.0,2.0,6.0,1.4,2.9,7,2016
Tyler Eifert,TE,CIN,1.0,15.0,15.0,25.0,0.0,13.0,7.0,13.0,0.9,6.0,7,2016
Levine Toilolo,TE,ATL,1.0,33.0,33.0,51.0,0.0,3.0,3.0,3.0,0.5,1.5,7,2016
Vance McDonald,TE,SF,1.0,54.0,54.0,77.0,0.0,11.0,2.0,11.0,2.4,4.4,7,2016
Kyle Juszczyk,RB,BAL,1.0,30.0,30.0,52.0,0.0,3.0,3.0,3.0,0.2,0.7,7,2016
Latavius Murray,RB,OAK,1.0,42.0,42.0,58.0,43.0,12.0,48.0,55.0,18.3,43.6,7,2016
