Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Joe Webb III,QB,CAR,1,4,4,6,0,25,25,25,0.3,7.5
Rob Gronkowski,TE,NE,1,39,39,70,0,5,3,5,1.1,2.8
Antonio Brown,WR,PIT,1,52,52,87,0,10,8,10,18.4,35.4
Logan Paulsen,TE,CHI,1,46,46,67,0,7,4,7,1.0,2.2
A.J. Green,WR,CIN,1,59,59,84,0,20,17,20,23.3,39.5
Blaine Gabbert,QB,SF,1,53,53,100,23,0,66,66,12.5,23.6
Julio Jones,WR,ATL,1,47,47,70,0,32,26,32,36.0,76.6
Cam Newton,QB,CAR,1,42,42,59,12,0,71,71,15.6,37.1
Mark Ingram II,RB,NO,1,48,48,66,38,15,50,52,16.5,34.4
Kyle Rudolph,TE,MIN,1,72,72,97,0,10,7,10,11.5,16.0
Andy Dalton,QB,CIN,1,70,70,100,9,0,53,53,14.6,20.9
Lance Kendricks,TE,LAR,1,56,56,95,0,13,9,13,5.2,9.3
Lee Smith,TE,OAK,1,11,11,18,0,9,9,9,0.1,0.9
Dwayne Harris,WR,NYG,1,1,1,2,0,0,0,0,-2.0,-200.0
Tyrod Taylor,QB,BUF,1,78,78,100,6,0,56,56,16.6,21.3
Ryan Tannehill,QB,MIA,1,45,45,100,0,0,56,56,7.6,16.9
Kirk Cousins,QB,WAS,1,62,62,100,0,0,44,44,17.3,27.9
Russell Wilson,QB,SEA,1,60,60,100,8,0,62,62,23.9,39.8
Lamar Miller,RB,HOU,1,51,51,80,37,6,43,43,10.8,21.2
Alshon Jeffery,WR,CHI,1,56,56,81,0,9,5,9,4.6,8.2
Mohamed Sanu Sr.,WR,ATL,1,52,52,78,0,6,4,6,2.2,4.2
T.Y. Hilton,WR,IND,1,75,75,95,0,13,9,13,10.2,13.6
Travis Benjamin,WR,SD,1,54,54,77,0,13,7,13,2.8,5.2
Marvin Jones Jr.,WR,DET,1,61,61,97,0,11,8,11,7.4,12.1
Rhett Ellison,TE,MIN,1,16,16,22,0,6,6,6,0.2,1.3
Alfred Morris,RB,DAL,1,12,12,16,58,0,58,58,3.4,28.3
Brandon Bolden,RB,NE,1,5,5,9,0,60,40,60,1.5,30.0
Case Keenum,QB,LAR,1,59,59,100,5,0,56,56,18.0,30.5
Cole Beasley,WR,DAL,1,51,51,67,2,8,8,10,7.3,14.3
Chris Hogan,WR,NE,1,52,52,93,0,4,0,4,0.0,0.0
Garrett Celek,TE,SF,1,39,39,74,0,13,13,13,7.9,20.3
Jermaine Kearse,WR,SEA,1,44,44,73,0,7,7,7,2.3,5.2
Josh Bellamy,WR,CHI,1,8,8,12,0,0,0,0,0.0,0.0
Travis Kelce,TE,KC,1,71,71,95,0,11,7,11,8.3,11.7
Marquise Goodwin,WR,BUF,1,63,63,81,0,8,2,8,1.2,1.9
Russell Shepard,WR,TB,1,8,8,11,0,0,0,0,0.0,0.0
DeAndre Hopkins,WR,HOU,1,61,61,95,0,10,2,10,0.4,0.7
Robert Woods,WR,BUF,1,69,69,88,0,14,10,14,8.9,12.9
Kenny Stills,WR,MIA,1,45,45,100,0,7,2,7,13.4,29.8
Cordarrelle Patterson,RB,MIN,1,36,36,49,3,17,17,19,4.0,11.1
Tavon Austin,WR,LAR,1,47,47,80,2,13,6,15,0.8,1.7
Giovani Bernard,RB,CIN,1,34,34,49,29,12,38,41,4.2,12.4
Le'Veon Bell,RB,PIT,1,52,52,87,35,12,44,46,17.8,34.2
Theo Riddick,RB,DET,1,51,51,81,22,14,29,35,5.8,11.4
Chris Thompson,RB,WAS,1,20,20,32,15,20,25,35,10.0,50.0
Jordan Reed,TE,WAS,1,55,55,89,0,18,16,18,19.3,35.1
Levine Toilolo,TE,ATL,1,37,37,55,0,3,0,3,0.0,0.0
Kyle Juszczyk,RB,BAL,1,39,39,44,0,18,15,18,5.6,14.4
Luke Willson,TE,SEA,1,40,40,67,0,8,0,8,0.0,0.0
Latavius Murray,RB,OAK,1,34,34,57,24,6,29,29,2.4,7.1
Ryan Griffin,TE,HOU,1,32,32,50,0,16,9,16,5.4,16.9
Demetrius Harris,TE,KC,1,15,15,20,0,7,7,7,1.2,8.0
Zach Line,RB,MIN,1,24,24,32,13,0,13,13,0.6,2.5
James Develin,RB,NE,1,5,5,9,0,0,0,0,0.0,0.0
Jack Doyle,TE,IND,1,41,41,52,0,2,2,2,0.6,1.5
Patrick DiMarco,RB,ATL,1,24,24,36,0,8,4,8,1.8,7.5
Blake Bortles,QB,JAC,1,72,72,100,10,0,56,56,25.9,36.0
Derek Carr,QB,OAK,1,60,60,100,5,0,63,63,23.8,39.7
Carlos Hyde,RB,SF,1,44,44,83,34,2,36,36,13.9,31.6
Devonta Freeman,RB,ATL,1,35,35,52,37,9,43,46,12.4,35.4
Mike Evans,WR,TB,1,62,62,87,0,18,8,18,5.9,9.5
Brandin Cooks,WR,NO,1,50,50,68,0,12,6,12,3.1,6.2
Allen Robinson II,WR,JAC,1,70,70,97,0,14,7,14,11.5,16.4
Odell Beckham Jr.,WR,NYG,1,66,66,100,0,14,5,14,2.3,3.5
Jarvis Landry,WR,MIA,1,43,43,96,0,23,16,23,6.1,14.2
Paul Richardson Jr.,WR,SEA,1,39,39,65,0,3,3,3,2.7,6.9
Eric Ebron,TE,DET,1,53,53,84,0,9,8,9,4.2,7.9
James White,RB,NE,1,21,21,38,19,24,43,43,6.2,29.5
Cody Latimer,WR,DEN,1,21,21,29,0,10,0,10,0.0,0.0
Jerick McKinnon,RB,MIN,1,46,46,62,39,11,46,50,15.5,33.7
John Brown,WR,ARI,1,70,70,91,0,23,14,23,14.4,20.6
Ryan Grant,WR,WAS,1,12,12,19,0,0,0,0,0.0,0.0
Damien Williams,RB,MIA,1,13,13,29,15,15,23,31,1.5,11.5
Albert Wilson,WR,KC,1,51,51,68,0,16,10,16,5.2,10.2
Taylor Gabriel,WR,ATL,1,18,18,27,0,17,17,17,4.9,27.2
Willie Snead IV,WR,NO,1,50,50,68,0,2,2,2,2.3,4.6
Allen Hurns,WR,JAC,1,64,64,89,0,6,3,6,10.7,16.7
Bennie Fowler III,WR,DEN,1,20,20,28,0,15,0,15,0.0,0.0
Dontrelle Inman,WR,SD,1,68,68,97,0,16,10,16,18.0,26.5
Keith Smith,RB,DAL,1,8,8,11,13,13,25,25,0.0,0.0
Adam Thielen,WR,MIN,1,39,39,53,0,8,5,8,2.1,5.4
Cameron Brate,TE,TB,1,62,62,87,0,13,8,13,6.7,10.8
Darren Fells,TE,ARI,1,39,39,51,0,5,5,5,0.7,1.8
Seth Roberts,WR,OAK,1,41,41,68,0,7,7,7,7.2,17.6
Marcus Mariota,QB,TEN,1,67,67,100,6,0,49,49,8.1,12.1
Jameis Winston,QB,TB,1,71,71,100,7,0,56,56,11.1,15.6
Amari Cooper,WR,OAK,1,55,55,92,0,11,9,11,4.8,8.7
DeVante Parker,WR,MIA,1,40,40,89,0,8,5,8,2.0,5.0
Kevin White,WR,CHI,1,41,41,59,0,22,15,22,5.5,13.4
Melvin Gordon III,RB,SD,1,62,62,89,31,11,40,42,17.9,28.9
Todd Gurley II,RB,LAR,1,51,51,86,37,10,47,47,8.2,16.1
Devin Funchess,WR,CAR,1,27,27,38,0,11,7,11,5.6,20.7
Maxx Williams,TE,BAL,1,10,10,11,0,0,0,0,0.0,0.0
Tevin Coleman,RB,ATL,1,29,29,43,28,14,38,41,3.3,11.4
Duke Johnson Jr.,RB,CLE,1,41,41,57,20,20,34,39,6.4,15.6
Jay Ajayi,RB,MIA,1,14,14,31,43,14,57,57,4.6,32.9
T.J. Yeldon,RB,JAC,1,54,54,75,26,9,33,35,11.7,21.7
David Johnson,RB,ARI,1,56,56,73,30,7,38,38,10.4,18.6
Malcolm Brown,RB,LAR,1,2,2,3,0,0,0,0,0.0,0.0
Clive Walford,TE,OAK,1,44,44,73,0,9,5,9,2.3,5.2
Nick O'Leary,TE,BUF,1,27,27,35,0,7,7,7,2.0,7.4
Jesse James,TE,PIT,1,52,52,87,0,4,4,4,7.5,14.4
Tyler Kroft,TE,CIN,1,44,44,63,0,0,0,0,0.0,0.0
MyCole Pruitt,TE,MIN,1,13,13,18,0,8,8,8,0.7,5.4
Blake Bell,TE,SF,1,5,5,9,0,0,0,0,0.0,0.0
Justin Hardy,WR,ATL,1,7,7,10,0,0,0,0,0.0,0.0
Tyler Lockett,WR,SEA,1,14,14,23,0,21,7,21,1.3,9.3
Breshad Perriman,WR,BAL,1,32,32,36,0,16,9,16,2.4,7.5
Jamison Crowder,WR,WAS,1,34,34,55,0,9,6,9,2.1,6.2
Phillip Dorsett II,WR,IND,1,71,71,90,1,4,3,6,12.7,17.9
Stefon Diggs,WR,MIN,1,69,69,93,1,10,9,12,4.6,6.7
Chris Manhertz,TE,NO,1,23,23,32,0,0,0,0,0.0,0.0
C.J. Uzomah,TE,CIN,1,42,42,60,0,12,10,12,4.5,10.7
Malcolm Johnson,RB,CLE,1,11,11,15,9,9,18,18,-0.7,-6.4
Trevor Siemian,QB,DEN,1,20,20,28,0,0,35,35,6.7,33.5
Chris Conley,WR,KC,1,70,70,93,0,10,9,10,7.0,10.0
Geoff Swaim,TE,DAL,1,24,24,32,0,0,0,0,0.0,0.0
Michael Burton,RB,DET,1,4,4,6,0,0,0,0,0.0,0.0
J.J. Nelson,WR,ARI,1,4,4,5,0,25,25,25,2.4,60.0
Tyrell Williams,WR,SD,1,67,67,96,0,12,7,12,4.0,6.0
Adam Humphries,WR,TB,1,39,39,55,0,10,3,10,0.4,1.0
Ross Travis,TE,KC,1,6,6,8,0,17,0,17,0.0,0.0
Laquon Treadwell,WR,MIN,1,2,2,3,0,0,0,0,0.0,0.0
Ezekiel Elliott,RB,DAL,1,47,47,62,49,2,51,51,21.7,46.2
Derrick Henry,RB,TEN,1,9,9,13,33,0,33,33,0.9,10.0
Michael Thomas,WR,NO,1,56,56,77,0,16,7,16,10.4,18.6
Alex Collins,RB,SEA,1,6,6,10,17,0,17,17,0.1,1.7
Tyler Boyd,WR,CIN,1,28,28,40,0,11,4,11,1.0,3.6
Paul Perkins,RB,NYG,1,15,15,23,13,20,27,33,8.0,53.3
Devontae Booker,RB,DEN,1,18,18,25,39,6,39,44,3.0,16.7
Hunter Henry,TE,SD,1,68,68,97,0,10,6,10,12.1,17.8
Sterling Shepard,WR,NYG,1,62,62,94,0,11,6,11,3.0,4.8
Austin Hooper,TE,ATL,1,18,18,27,0,6,6,6,10.2,56.7
Jordan Howard,RB,CHI,1,63,63,91,37,6,41,43,13.2,21.0
Rashard Higgins,WR,CLE,1,7,7,10,0,0,0,0,0.0,0.0
Tajae Sharpe,WR,TEN,1,59,59,88,0,12,3,12,1.5,2.5
Dak Prescott,QB,DAL,1,76,76,100,7,0,49,49,18.1,23.8
Jonathan Williams,RB,BUF,1,1,1,1,0,0,0,0,0.0,0.0
Tyler Higbee,TE,LAR,1,18,18,31,0,6,0,6,0.0,0.0
William Fuller V,WR,HOU,1,56,56,88,0,16,13,16,14.1,25.2
Kenyan Drake,RB,MIA,1,7,7,16,29,0,29,29,1.5,21.4
Jacoby Brissett,QB,NE,1,56,56,100,7,0,55,55,8.5,15.2
Chris Moore,WR,BAL,1,29,29,33,0,14,3,14,0.6,2.1
Robby Anderson,WR,NYJ,1,62,62,87,0,10,3,10,1.2,1.9
Alex Erickson,WR,CIN,1,1,1,1,0,0,0,0,0.0,0.0
Josh Ferguson,RB,IND,1,30,30,38,10,33,33,43,3.1,10.3
Andy Janovich,RB,DEN,1,29,29,40,0,0,0,0,0.0,0.0
Derek Watt,RB,SD,1,5,5,7,0,0,0,0,0.0,0.0
Tyreek Hill,WR,KC,1,18,18,24,6,39,33,44,8.2,45.6
DeAndre Washington,RB,OAK,1,10,10,17,50,30,80,80,2.6,26.0
Jerell Adams,TE,NYG,1,7,7,11,0,0,0,0,0.0,0.0
Ben Braunecker,TE,CHI,1,3,3,4,0,0,0,0,0.0,0.0
Dwayne Washington,RB,DET,1,7,7,11,29,14,43,43,1.4,20.0
Mike Thomas,WR,LAR,1,11,11,19,0,0,0,0,0.0,0.0
Chester Rogers,WR,IND,1,51,51,65,0,6,4,6,3.9,7.6
Jalen Richard,RB,OAK,1,15,15,25,13,20,20,33,2.0,13.3
Tommylee Lewis,WR,NO,1,7,7,10,14,14,29,29,1.3,18.6
