Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Virgil Green,TE,DEN,1,35,35,48,0,11,9,11,7.7,22.0
Robert Griffin III,QB,CLE,1,78,78,100,6,0,58,58,16.5,21.2
Nick Foles,QB,KC,1,3,3,5,0,0,0,0,0.0,0.0
Kirk Cousins,QB,WAS,1,55,55,100,0,0,64,64,11.5,20.9
Russell Wilson,QB,SEA,1,49,49,77,4,0,69,69,14.7,30.0
Alshon Jeffery,WR,CHI,1,49,49,82,0,6,2,6,1.0,2.0
Mohamed Sanu Sr.,WR,ATL,1,46,46,74,0,9,9,9,9.2,20.0
T.Y. Hilton,WR,IND,1,69,69,96,0,17,9,17,9.5,13.8
Marvin Jones Jr.,WR,DET,1,62,62,94,0,15,8,15,7.6,12.3
Rhett Ellison,TE,MIN,1,22,22,35,0,0,0,0,0.0,0.0
Alfred Morris,RB,DAL,1,18,18,32,44,11,50,56,1.5,8.3
Derek Carrier,TE,WAS,1,7,7,13,0,0,0,0,0.0,0.0
Cole Beasley,WR,DAL,1,38,38,68,0,11,8,11,4.9,12.9
Chris Hogan,WR,NE,1,64,64,96,0,6,6,6,2.7,4.2
Garrett Celek,TE,SF,1,48,48,79,0,2,2,2,6.9,14.4
Jermaine Kearse,WR,SEA,1,37,37,58,0,19,5,19,4.5,12.2
Josh Bellamy,WR,CHI,1,25,25,42,8,4,8,12,1.8,7.2
Travis Kelce,TE,KC,1,47,47,77,0,4,2,4,0.8,1.7
Marquise Goodwin,WR,BUF,1,33,33,52,0,15,3,15,0.8,2.4
Russell Shepard,WR,TB,1,58,58,92,0,12,3,12,2.9,5.0
DeAndre Hopkins,WR,HOU,1,55,55,74,0,20,13,20,12.3,22.4
Robert Woods,WR,BUF,1,56,56,89,0,9,7,9,4.3,7.7
Kenny Stills,WR,MIA,1,55,55,93,0,13,7,13,10.1,18.4
Cordarrelle Patterson,RB,MIN,1,24,24,38,0,8,4,8,3.9,16.3
Tavon Austin,WR,LAR,1,47,47,78,4,9,9,13,0.0,0.0
Chris Thompson,RB,WAS,1,31,31,56,10,26,29,35,4.2,13.5
Rex Burkhead,RB,CIN,1,56,56,82,48,4,52,52,26.4,47.1
Matt Barkley,QB,CHI,1,50,50,83,0,2,30,30,5.2,10.4
Zach Ertz,TE,PHI,1,70,70,92,0,23,19,23,25.9,37.0
Jordan Reed,TE,WAS,1,34,34,62,0,18,15,18,8.0,23.5
Levine Toilolo,TE,ATL,1,53,53,85,0,6,2,6,1.8,3.4
Kyle Juszczyk,RB,BAL,1,25,25,34,0,8,8,8,0.1,0.4
Luke Willson,TE,SEA,1,36,36,56,0,8,8,8,8.6,23.9
Latavius Murray,RB,OAK,1,16,16,30,31,6,38,38,2.5,15.6
Ryan Griffin,TE,HOU,1,54,54,73,0,7,4,7,1.0,1.9
Demetrius Harris,TE,KC,1,31,31,51,0,3,0,3,0.0,0.0
Zach Line,RB,MIN,1,7,7,11,0,0,0,0,0.0,0.0
James Develin,RB,NE,1,17,17,25,0,0,0,0,0.0,0.0
Jack Doyle,TE,IND,1,59,59,82,0,8,3,8,7.0,11.9
Patrick DiMarco,RB,ATL,1,12,12,19,0,0,0,0,0.0,0.0
Blake Bortles,QB,JAC,1,73,73,100,4,0,58,58,14.1,19.3
Devonta Freeman,RB,ATL,1,35,35,56,34,14,49,49,23.7,67.7
Sammy Watkins,WR,BUF,1,51,51,81,0,18,8,18,3.1,6.1
Mike Evans,WR,TB,1,54,54,86,0,20,9,20,12.5,23.1
Brandin Cooks,WR,NO,1,55,55,71,0,11,5,11,1.9,3.5
Davante Adams,WR,GB,1,70,70,93,0,13,9,13,17.1,24.4
Allen Robinson II,WR,JAC,1,70,70,96,0,17,7,17,8.2,11.7
Odell Beckham Jr.,WR,NYG,1,48,48,67,0,15,10,15,4.4,9.2
Jarvis Landry,WR,MIA,1,58,58,98,0,21,16,21,13.6,23.4
Paul Richardson Jr.,WR,SEA,1,43,43,67,2,16,12,19,4.5,10.5
Eric Ebron,TE,DET,1,51,51,77,0,12,12,12,6.1,12.0
Trey Burton,TE,PHI,1,42,42,55,0,14,12,14,3.9,9.3
James White,RB,NE,1,21,21,31,10,19,29,29,3.0,14.3
Cody Latimer,WR,DEN,1,56,56,77,0,9,5,9,2.8,5.0
Jimmy Garoppolo,QB,NE,1,3,3,4,0,0,33,33,0.0,0.0
Jerick McKinnon,RB,MIN,1,40,40,63,40,10,48,50,23.0,57.5
John Brown,WR,ARI,1,38,38,54,0,11,5,11,2.5,6.6
Richard Rodgers,TE,GB,1,35,35,47,0,3,3,3,1.4,4.0
Ryan Grant,WR,WAS,1,4,4,7,0,0,0,0,0.0,0.0
Damien Williams,RB,MIA,1,14,14,24,14,36,36,50,0.8,5.7
Albert Wilson,WR,KC,1,10,10,16,0,10,10,10,4.2,42.0
Willie Snead IV,WR,NO,1,37,37,48,0,11,8,11,8.2,22.2
Bennie Fowler III,WR,DEN,1,37,37,51,0,0,0,0,0.0,0.0
Dontrelle Inman,WR,SD,1,53,53,80,0,9,8,9,5.1,9.6
Keith Smith,RB,DAL,1,12,12,21,0,0,0,0,0.0,0.0
Adam Thielen,WR,MIN,1,61,61,97,0,2,2,2,0.7,1.1
Roosevelt Nix,RB,PIT,1,10,10,14,0,20,20,20,0.5,5.0
Darren Fells,TE,ARI,1,27,27,39,0,7,4,7,9.7,35.9
Seth Roberts,WR,OAK,1,32,32,59,0,9,9,9,2.6,8.1
Jameis Winston,QB,TB,1,63,63,100,5,0,60,60,9.9,15.7
Amari Cooper,WR,OAK,1,42,42,78,0,19,10,19,9.9,23.6
DeVante Parker,WR,MIA,1,57,57,97,0,11,9,11,4.5,7.9
Todd Gurley II,RB,LAR,1,50,50,83,28,10,36,38,7.7,15.4
Tevin Coleman,RB,ATL,1,25,25,40,32,16,44,48,11.9,47.6
Sean Mannion,QB,LAR,1,16,16,27,6,0,44,44,-1.3,-8.1
Duke Johnson Jr.,RB,CLE,1,4,4,5,25,0,25,25,0.4,10.0
Jay Ajayi,RB,MIA,1,34,34,58,47,9,56,56,7.9,23.2
David Johnson,RB,ARI,1,15,15,21,33,27,53,60,4.4,29.3
Malcolm Brown,RB,WAS,1,7,7,13,71,0,71,71,1.1,15.7
Clive Walford,TE,OAK,1,41,41,76,0,7,2,7,1.7,4.1
Nick O'Leary,TE,BUF,1,21,21,33,0,0,0,0,0.0,0.0
Jesse James,TE,PIT,1,61,61,86,0,5,3,5,1.6,2.6
Nick Boyle,TE,BAL,1,10,10,14,0,0,0,0,0.0,0.0
MyCole Pruitt,TE,CHI,1,15,15,25,0,7,7,7,0.6,4.0
Nelson Agholor,WR,PHI,1,6,6,8,17,0,17,17,-0.1,-1.7
Justin Hardy,WR,ATL,1,35,35,56,0,20,11,20,10.3,29.4
Devin Smith,WR,NYJ,1,21,21,34,0,0,0,0,0.0,0.0
Breshad Perriman,WR,BAL,1,31,31,42,0,26,13,26,6.2,20.0
Jamison Crowder,WR,WAS,1,48,48,87,0,6,4,6,1.6,3.3
Ty Montgomery,RB,GB,1,35,35,47,23,14,31,37,6.1,17.4
Phillip Dorsett II,WR,IND,1,64,64,89,0,6,6,6,5.6,8.8
Chris Manhertz,TE,CAR,1,7,7,10,0,0,0,0,0.0,0.0
C.J. Uzomah,TE,CIN,1,59,59,87,0,5,5,5,7.3,12.4
Darren Waller,TE,BAL,1,26,26,36,0,4,0,4,0.0,0.0
Trevor Siemian,QB,DEN,1,73,73,100,3,0,40,40,13.7,18.8
James O'Shaughnessy,TE,KC,1,15,15,25,0,0,0,0,0.0,0.0
Chris Conley,WR,KC,1,40,40,66,0,13,10,13,5.5,13.8
Damiere Byrd,WR,CAR,1,11,11,16,0,9,9,9,1.6,14.5
J.J. Nelson,WR,ARI,1,41,41,59,0,29,10,29,7.5,18.3
Tyrell Williams,WR,SD,1,62,62,94,0,11,10,11,7.0,11.3
Raheem Mostert,RB,SF,1,4,4,7,25,0,25,25,0.6,15.0
Eric Tomlinson,TE,NYJ,1,34,34,55,0,0,0,0,0.0,0.0
Daniel Brown,TE,CHI,1,46,46,77,0,4,4,4,1.8,3.9
Adam Humphries,WR,TB,1,37,37,59,0,35,27,35,9.4,25.4
Jared Goff,QB,LAR,1,44,44,73,0,0,45,45,4.8,10.9
Corey Coleman,WR,CLE,1,63,63,81,2,14,10,16,4.9,7.8
Derrick Henry,RB,TEN,1,28,28,46,54,4,57,57,12.8,45.7
Carson Wentz,QB,PHI,1,76,76,100,1,0,58,58,19.1,25.1
Michael Thomas,WR,NO,1,66,66,86,0,21,15,21,21.6,32.7
Alex Collins,RB,SEA,1,30,30,47,23,3,27,27,5.9,19.7
Tyler Boyd,WR,CIN,1,50,50,74,2,6,6,8,5.4,10.8
Paul Perkins,RB,NYG,1,37,37,51,57,5,57,62,10.2,27.6
Devontae Booker,RB,DEN,1,29,29,40,48,10,55,59,22.9,79.0
Pharoh Cooper,WR,LAR,1,54,54,90,0,11,9,13,1.6,3.0
Hunter Henry,TE,SD,1,36,36,55,0,14,11,14,10.3,28.6
Sterling Shepard,WR,NYG,1,62,62,86,2,8,6,10,3.7,6.0
Jordan Howard,RB,CHI,1,38,38,63,61,0,61,61,13.5,35.5
Rashard Higgins,WR,CLE,1,24,24,31,0,4,0,4,0.0,0.0
Tajae Sharpe,WR,TEN,1,18,18,30,0,11,0,11,0.0,0.0
Dak Prescott,QB,DAL,1,15,15,27,7,0,60,60,2.4,16.0
Jonathan Williams,RB,BUF,1,17,17,27,24,0,24,24,-0.9,-5.3
Tyler Higbee,TE,LAR,1,12,12,20,0,0,0,0,0.0,0.0
William Fuller V,WR,HOU,1,73,73,99,0,10,4,10,2.4,3.3
Kenyan Drake,RB,MIA,1,12,12,20,33,0,33,33,1.0,8.3
Chris Moore,WR,BAL,1,18,18,25,0,0,0,0,0.0,0.0
Demarcus Robinson,WR,KC,1,3,3,5,0,0,0,0,0.0,0.0
Seth DeValve,TE,CLE,1,10,10,13,0,10,10,10,7.2,72.0
Jakeem Grant Sr.,WR,MIA,1,4,4,7,25,0,25,25,0.1,2.5
Robby Anderson,WR,NYJ,1,44,44,71,0,16,9,16,4.3,9.8
Cody Core,WR,CIN,1,61,61,90,0,8,7,8,8.2,13.4
Alex Erickson,WR,CIN,1,3,3,4,0,0,0,0,0.0,0.0
Stephen Anderson,TE,HOU,1,6,6,8,0,17,0,17,0.0,0.0
Derek Watt,RB,SD,1,10,10,15,0,0,0,0,0.0,0.0
Tyreek Hill,WR,KC,1,38,38,62,8,18,21,26,6.1,16.1
Johnny Holton,WR,OAK,1,8,8,15,13,13,13,25,-2.0,-25.0
DeAndre Washington,RB,OAK,1,21,21,39,33,10,43,43,5.7,27.1
Ben Braunecker,TE,CHI,1,6,6,10,0,0,0,0,0.0,0.0
Trevor Davis,WR,GB,1,1,1,1,0,0,0,0,0.0,0.0
Geronimo Allison,WR,GB,1,61,61,81,0,10,7,10,15.1,24.8
Danny Vitale,RB,CLE,1,8,8,10,0,13,13,13,-0.1,-1.3
Temarrick Hemingway,TE,LAR,1,2,2,3,0,0,0,0,0.0,0.0
Mike Thomas,WR,LAR,1,15,15,25,0,7,7,7,1.5,10.0
Peyton Barber,RB,TB,1,20,20,32,25,0,25,25,1.9,9.5
Chester Rogers,WR,IND,1,41,41,57,0,17,10,17,7.2,17.6
Alex Ellis,TE,JAC,1,23,23,32,0,0,0,0,0.0,0.0
Kalif Raymond,WR,DEN,1,11,11,15,0,9,0,9,0.0,0.0
Jalen Richard,RB,OAK,1,11,11,20,27,9,36,36,-0.2,-1.8
J.D. McKissic,RB,SEA,1,7,7,11,14,29,43,43,1.8,25.7
Joshua Perkins,TE,ATL,1,14,14,23,0,0,0,0,0.0,0.0
Tommylee Lewis,WR,NO,1,10,10,13,0,0,0,0,0.0,0.0
