player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,54.0,54.0,100.0,9.0,0.0,54.0,54.0,26.4,48.9,3,2016
Alex Smith,QB,KC,1.0,63.0,63.0,100.0,5.0,0.0,57.0,57.0,13.2,21.0,3,2016
Ben Roethlisberger,QB,PIT,1.0,60.0,60.0,100.0,2.0,0.0,75.0,75.0,7.0,11.7,3,2016
Brian Hoyer,QB,CHI,1.0,65.0,65.0,100.0,3.0,0.0,78.0,78.0,18.4,28.3,3,2016
Danny Amendola,WR,NE,1.0,13.0,13.0,21.0,0.0,15.0,15.0,15.0,2.3,17.7,3,2016
Darren Sproles,RB,PHI,1.0,24.0,24.0,37.0,8.0,25.0,33.0,33.0,18.7,77.9,3,2016
DeSean Jackson,WR,WAS,1.0,51.0,51.0,72.0,0.0,16.0,10.0,16.0,15.6,30.6,3,2016
Drew Brees,QB,NO,1.0,81.0,81.0,100.0,2.0,0.0,69.0,69.0,25.9,32.0,3,2016
Eli Manning,QB,NYG,1.0,67.0,67.0,100.0,0.0,0.0,57.0,57.0,14.0,20.9,3,2016
Frank Gore,RB,IND,1.0,44.0,44.0,61.0,48.0,7.0,50.0,55.0,14.3,32.5,3,2016
Greg Olsen,TE,CAR,1.0,77.0,77.0,100.0,0.0,13.0,8.0,13.0,6.4,8.3,3,2016
Jared Cook,TE,GB,1.0,14.0,14.0,26.0,0.0,21.0,7.0,21.0,1.5,10.7,3,2016
Jason Witten,TE,DAL,1.0,68.0,68.0,100.0,0.0,3.0,3.0,3.0,2.5,3.7,3,2016
Joe Flacco,QB,BAL,1.0,67.0,67.0,100.0,4.0,0.0,64.0,64.0,11.8,17.6,3,2016
Julian Edelman,WR,NE,1.0,46.0,46.0,74.0,7.0,13.0,15.0,20.0,5.2,11.3,3,2016
Larry Fitzgerald,WR,ARI,1.0,80.0,80.0,98.0,0.0,15.0,9.0,15.0,6.0,7.5,3,2016
LeSean McCoy,RB,BUF,1.0,48.0,48.0,75.0,35.0,8.0,42.0,44.0,23.6,49.2,3,2016
Marcedes Lewis,TE,JAC,1.0,36.0,36.0,55.0,0.0,8.0,8.0,8.0,2.0,5.6,3,2016
Matt Ryan,QB,ATL,1.0,64.0,64.0,100.0,8.0,0.0,55.0,55.0,19.9,31.1,3,2016
Matthew Slater,WR,NE,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2016
Matthew Stafford,QB,DET,1.0,68.0,68.0,100.0,3.0,0.0,63.0,63.0,26.5,39.0,3,2016
Michael Crabtree,WR,OAK,1.0,50.0,50.0,77.0,0.0,22.0,16.0,22.0,10.2,20.4,3,2016
Philip Rivers,QB,SD,1.0,59.0,59.0,100.0,2.0,0.0,68.0,68.0,11.4,19.3,3,2016
Ryan Fitzpatrick,QB,NYJ,1.0,68.0,68.0,100.0,4.0,0.0,69.0,69.0,-2.3,-3.4,3,2016
Ted Ginn Jr.,WR,CAR,1.0,49.0,49.0,64.0,4.0,14.0,10.0,18.0,6.7,13.7,3,2016
Vernon Davis,TE,WAS,1.0,35.0,35.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2016
Dez Bryant,WR,DAL,1.0,52.0,52.0,76.0,0.0,12.0,6.0,12.0,10.0,19.2,3,2016
Golden Tate,WR,DET,1.0,59.0,59.0,87.0,2.0,10.0,8.0,12.0,3.2,5.4,3,2016
Andre Roberts,WR,DET,1.0,10.0,10.0,15.0,0.0,10.0,0.0,10.0,0.0,0.0,3,2016
Emmanuel Sanders,WR,DEN,1.0,57.0,57.0,85.0,0.0,23.0,16.0,23.0,23.7,41.6,3,2016
Jimmy Graham,TE,SEA,1.0,47.0,47.0,68.0,0.0,19.0,13.0,19.0,14.0,29.8,3,2016
Rob Gronkowski,TE,NE,1.0,14.0,14.0,23.0,0.0,7.0,0.0,7.0,0.0,0.0,3,2016
Antonio Brown,WR,PIT,1.0,60.0,60.0,100.0,0.0,30.0,20.0,30.0,14.0,23.3,3,2016
Logan Paulsen,TE,CHI,1.0,10.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2016
A.J. Green,WR,CIN,1.0,64.0,64.0,96.0,0.0,17.0,13.0,17.0,7.7,12.0,3,2016
Blaine Gabbert,QB,SF,1.0,57.0,57.0,100.0,9.0,0.0,53.0,53.0,5.0,8.8,3,2016
Julio Jones,WR,ATL,1.0,49.0,49.0,77.0,0.0,14.0,2.0,14.0,1.6,3.3,3,2016
Cam Newton,QB,CAR,1.0,76.0,76.0,99.0,9.0,0.0,55.0,55.0,13.1,17.2,3,2016
Mark Ingram II,RB,NO,1.0,40.0,40.0,49.0,38.0,15.0,48.0,53.0,18.7,46.8,3,2016
Randall Cobb,WR,GB,1.0,42.0,42.0,78.0,0.0,7.0,2.0,7.0,3.3,7.9,3,2016
Kyle Rudolph,TE,MIN,1.0,53.0,53.0,96.0,0.0,19.0,13.0,19.0,13.0,24.5,3,2016
Andy Dalton,QB,CIN,1.0,67.0,67.0,100.0,9.0,0.0,55.0,55.0,10.2,15.2,3,2016
Lance Kendricks,TE,LAR,1.0,59.0,59.0,91.0,0.0,7.0,0.0,7.0,0.0,0.0,3,2016
Anthony Sherman,RB,KC,1.0,10.0,10.0,16.0,0.0,10.0,10.0,10.0,0.3,3.0,3,2016
Lee Smith,TE,OAK,1.0,33.0,33.0,51.0,0.0,3.0,3.0,3.0,0.4,1.2,3,2016
Dwayne Harris,WR,NYG,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2016
Tyrod Taylor,QB,BUF,1.0,64.0,64.0,100.0,14.0,0.0,53.0,53.0,16.4,25.6,3,2016
Ryan Tannehill,QB,MIA,1.0,67.0,67.0,100.0,1.0,0.0,60.0,60.0,19.0,28.4,3,2016
Kirk Cousins,QB,WAS,1.0,71.0,71.0,100.0,4.0,0.0,54.0,54.0,19.3,27.2,3,2016
Russell Wilson,QB,SEA,1.0,46.0,46.0,67.0,2.0,0.0,52.0,52.0,14.0,30.4,3,2016
Lamar Miller,RB,HOU,1.0,54.0,54.0,76.0,39.0,9.0,46.0,48.0,10.7,19.8,3,2016
Alshon Jeffery,WR,CHI,1.0,65.0,65.0,100.0,0.0,11.0,8.0,11.0,7.0,10.8,3,2016
Mohamed Sanu Sr.,WR,ATL,1.0,27.0,27.0,42.0,0.0,15.0,11.0,15.0,3.1,11.5,3,2016
T.Y. Hilton,WR,IND,1.0,63.0,63.0,88.0,0.0,17.0,13.0,17.0,23.4,37.1,3,2016
Travis Benjamin,WR,SD,1.0,45.0,45.0,76.0,0.0,16.0,9.0,16.0,6.2,13.8,3,2016
Marvin Jones Jr.,WR,DET,1.0,65.0,65.0,96.0,0.0,12.0,9.0,12.0,32.5,50.0,3,2016
Rhett Ellison,TE,MIN,1.0,21.0,21.0,38.0,0.0,5.0,5.0,5.0,1.8,8.6,3,2016
Alfred Morris,RB,DAL,1.0,7.0,7.0,10.0,71.0,14.0,86.0,86.0,8.1,115.7,3,2016
