Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Jameis Winston,QB,TB,1,73,73,100,5,0,47,47,15.4,21.1
Amari Cooper,WR,OAK,1,65,65,90,0,18,9,18,21.8,33.5
DeVante Parker,WR,MIA,1,36,36,82,0,8,6,8,7.0,19.4
Melvin Gordon III,RB,SD,1,46,46,90,35,2,37,37,12.7,27.6
Todd Gurley II,RB,LAR,1,55,55,83,42,9,47,51,14.8,26.9
Devin Funchess,WR,CAR,1,21,21,39,0,0,0,0,0.0,0.0
Tevin Coleman,RB,ATL,1,26,26,39,23,23,38,46,22.3,85.8
Duke Johnson Jr.,RB,CLE,1,28,28,44,14,11,21,25,2.2,7.9
Jay Ajayi,RB,MIA,1,30,30,68,43,3,43,47,10.2,34.0
Mike Davis,RB,SF,1,6,6,8,33,0,33,33,0.4,6.7
David Johnson,RB,ARI,1,53,53,78,51,11,57,62,30.5,57.5
Malcolm Brown,RB,LAR,1,8,8,12,25,13,38,38,2.8,35.0
Nick O'Leary,TE,BUF,1,17,17,31,0,0,0,0,0.0,0.0
Jesse James,TE,PIT,1,72,72,95,0,11,8,11,10.3,14.3
Tyler Kroft,TE,CIN,1,23,23,33,0,13,13,13,2.9,12.6
MyCole Pruitt,TE,MIN,1,10,10,14,0,0,0,0,0.0,0.0
Blake Bell,TE,SF,1,14,14,18,0,14,7,14,0.4,2.9
Nelson Agholor,WR,PHI,1,48,48,79,2,15,6,17,3.2,6.7
Justin Hardy,WR,ATL,1,9,9,13,0,0,0,0,0.0,0.0
Breshad Perriman,WR,BAL,1,36,36,51,0,14,6,14,1.1,3.1
Jamison Crowder,WR,WAS,1,37,37,56,0,8,8,8,3.5,9.5
Ty Montgomery,RB,GB,1,2,2,3,50,0,50,50,0.1,5.0
Phillip Dorsett II,WR,IND,1,64,64,94,0,5,3,5,2.6,4.1
C.J. Uzomah,TE,CIN,1,54,54,77,0,9,9,9,4.3,8.0
Malcolm Johnson,RB,CLE,1,9,9,14,0,11,0,11,0.0,0.0
Darren Waller,TE,BAL,1,18,18,25,0,0,0,0,0.0,0.0
Geoff Swaim,TE,DAL,1,22,22,39,0,5,0,5,0.0,0.0
Michael Burton,RB,DET,1,13,13,21,0,0,0,0,0.0,0.0
J.J. Nelson,WR,ARI,1,3,3,4,0,33,0,33,0.0,0.0
Tyrell Williams,WR,SD,1,34,34,67,0,18,15,18,17.7,52.1
Rod Smith,RB,DAL,1,2,2,4,0,50,50,50,0.4,20.0
Adam Humphries,WR,TB,1,31,31,42,0,6,3,6,3.1,10.0
Laquon Treadwell,WR,MIN,1,8,8,11,0,0,0,0,0.0,0.0
Ezekiel Elliott,RB,DAL,1,45,45,79,33,9,40,42,29.1,64.7
Derrick Henry,RB,TEN,1,22,22,30,32,0,32,32,5.4,24.5
Carson Wentz,QB,PHI,1,61,61,100,3,0,57,57,16.9,27.7
Tyler Boyd,WR,CIN,1,50,50,71,0,10,6,10,3.3,6.6
Paul Perkins,RB,NYG,1,14,14,25,14,14,21,29,2.2,15.7
Devontae Booker,RB,DEN,1,29,29,41,21,21,34,41,5.9,20.3
Pharoh Cooper,WR,LAR,1,7,7,11,0,14,0,14,0.0,0.0
Hunter Henry,TE,SD,1,42,42,82,0,10,7,10,13.4,31.9
Sterling Shepard,WR,NYG,1,56,56,100,0,13,4,13,1.4,2.5
Austin Hooper,TE,ATL,1,18,18,27,0,6,6,6,1.4,7.8
Jordan Howard,RB,CHI,1,63,63,95,25,5,30,30,22.3,35.4
Rashard Higgins,WR,CLE,1,7,7,11,0,14,0,14,0.0,0.0
Tajae Sharpe,WR,TEN,1,59,59,80,0,7,3,7,1.7,2.9
Dak Prescott,QB,DAL,1,57,57,100,12,0,54,54,17.5,30.7
Tyler Higbee,TE,LAR,1,32,32,48,0,3,0,3,0.0,0.0
William Fuller V,WR,HOU,1,64,64,100,0,9,2,9,0.4,0.6
Kenyan Drake,RB,MIA,1,7,7,16,29,43,57,71,2.0,28.6
Wendell Smallwood,RB,PHI,1,1,1,2,0,0,0,0,0.0,0.0
Jakeem Grant Sr.,WR,MIA,1,1,1,2,0,0,0,0,0.0,0.0
Robby Anderson,WR,NYJ,1,52,52,90,0,4,2,4,1.0,1.9
D.J. Foster,RB,NE,1,12,12,15,50,0,50,50,1.7,14.2
Cody Core,WR,CIN,1,12,12,17,0,0,0,0,0.0,0.0
Alex Erickson,WR,CIN,1,10,10,14,0,0,0,0,0.0,0.0
Josh Ferguson,RB,IND,1,14,14,21,7,21,21,29,1.3,9.3
Andy Janovich,RB,DEN,1,12,12,17,8,8,8,17,0.2,1.7
Derek Watt,RB,SD,1,11,11,22,9,0,9,9,0.2,1.8
Johnny Holton,WR,OAK,1,5,5,7,0,0,0,0,0.0,0.0
DeAndre Washington,RB,OAK,1,37,37,51,24,16,38,41,5.2,14.1
Jerell Adams,TE,NYG,1,17,17,30,0,12,12,12,2.7,15.9
Ben Braunecker,TE,CHI,1,1,1,2,0,0,0,0,0.0,0.0
Trevor Davis,WR,GB,1,7,7,9,0,0,0,0,0.0,0.0
Mike Thomas,WR,LAR,1,6,6,9,0,0,0,0,0.0,0.0
Peyton Barber,RB,TB,1,5,5,7,60,0,60,60,0.6,12.0
Chester Rogers,WR,IND,1,54,54,79,0,11,6,11,2.4,4.4
Jalen Richard,RB,OAK,1,23,23,32,35,30,61,65,9.7,42.2
