player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,61.0,61.0,100.0,5.0,0.0,56.0,56.0,12.0,19.7,15,2016
Adrian Peterson,RB,MIN,1.0,12.0,12.0,21.0,50.0,8.0,58.0,58.0,0.3,2.5,15,2016
Alex Smith,QB,KC,1.0,58.0,58.0,100.0,7.0,0.0,55.0,55.0,11.6,20.0,15,2016
Ben Roethlisberger,QB,PIT,1.0,75.0,75.0,100.0,5.0,0.0,53.0,53.0,14.9,19.9,15,2016
DeSean Jackson,WR,WAS,1.0,58.0,58.0,91.0,0.0,17.0,12.0,17.0,11.1,19.1,15,2016
Drew Brees,QB,NO,1.0,86.0,86.0,100.0,2.0,0.0,58.0,58.0,29.4,34.2,15,2016
Eli Manning,QB,NYG,1.0,64.0,64.0,100.0,0.0,0.0,44.0,44.0,16.0,25.0,15,2016
Frank Gore,RB,IND,1.0,39.0,39.0,56.0,67.0,10.0,77.0,77.0,11.5,29.5,15,2016
Greg Olsen,TE,CAR,1.0,62.0,62.0,85.0,0.0,15.0,10.0,15.0,8.5,13.7,15,2016
Jared Cook,TE,GB,1.0,40.0,40.0,66.0,0.0,20.0,15.0,20.0,8.5,21.3,15,2016
Jason Witten,TE,DAL,1.0,74.0,74.0,100.0,0.0,14.0,14.0,14.0,3.1,4.2,15,2016
Joe Flacco,QB,BAL,1.0,58.0,58.0,100.0,2.0,0.0,53.0,53.0,12.1,20.9,15,2016
Julian Edelman,WR,NE,1.0,44.0,44.0,59.0,0.0,27.0,14.0,27.0,7.5,17.0,15,2016
Larry Fitzgerald,WR,ARI,1.0,60.0,60.0,102.0,0.0,15.0,12.0,15.0,3.7,6.2,15,2016
LeSean McCoy,RB,BUF,1.0,41.0,41.0,61.0,46.0,7.0,54.0,54.0,28.9,70.5,15,2016
Matt Moore,QB,MIA,1.0,48.0,48.0,100.0,0.0,0.0,38.0,38.0,23.4,48.8,15,2016
Matt Ryan,QB,ATL,1.0,61.0,61.0,90.0,2.0,0.0,39.0,39.0,19.3,31.6,15,2016
Matt Schaub,QB,ATL,1.0,7.0,7.0,10.0,0.0,0.0,14.0,14.0,0.6,8.6,15,2016
Matthew Slater,WR,NE,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2016
Matthew Stafford,QB,DET,1.0,62.0,62.0,100.0,3.0,0.0,66.0,66.0,10.2,16.5,15,2016
Michael Crabtree,WR,OAK,1.0,45.0,45.0,73.0,0.0,18.0,13.0,18.0,12.0,26.7,15,2016
Philip Rivers,QB,SD,1.0,55.0,55.0,100.0,0.0,0.0,55.0,55.0,14.2,25.8,15,2016
Ryan Fitzpatrick,QB,NYJ,1.0,18.0,18.0,24.0,11.0,0.0,67.0,67.0,0.3,1.7,15,2016
Ted Ginn Jr.,WR,CAR,1.0,32.0,32.0,44.0,0.0,25.0,13.0,25.0,12.4,38.8,15,2016
Tom Brady,QB,NE,1.0,75.0,75.0,100.0,1.0,0.0,44.0,44.0,7.4,9.9,15,2016
Vernon Davis,TE,WAS,1.0,44.0,44.0,69.0,0.0,20.0,9.0,20.0,2.3,5.2,15,2016
Dez Bryant,WR,DAL,1.0,63.0,63.0,85.0,0.0,16.0,13.0,16.0,8.2,13.0,15,2016
Golden Tate,WR,DET,1.0,50.0,50.0,81.0,0.0,26.0,16.0,26.0,12.2,24.4,15,2016
Andre Roberts,WR,DET,1.0,18.0,18.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2016
Emmanuel Sanders,WR,DEN,1.0,58.0,58.0,94.0,0.0,10.0,5.0,10.0,4.8,8.3,15,2016
Jimmy Graham,TE,SEA,1.0,37.0,37.0,61.0,3.0,5.0,5.0,8.0,3.1,8.4,15,2016
Antonio Brown,WR,PIT,1.0,75.0,75.0,100.0,0.0,7.0,4.0,7.0,5.8,7.7,15,2016
Logan Paulsen,TE,CHI,1.0,13.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2016
Cam Newton,QB,CAR,1.0,73.0,73.0,100.0,4.0,0.0,55.0,55.0,20.0,27.4,15,2016
Mark Ingram II,RB,NO,1.0,41.0,41.0,48.0,41.0,10.0,46.0,51.0,9.2,22.4,15,2016
Randall Cobb,WR,GB,1.0,51.0,51.0,84.0,0.0,2.0,0.0,2.0,0.0,0.0,15,2016
Kyle Rudolph,TE,MIN,1.0,56.0,56.0,97.0,0.0,18.0,14.0,18.0,9.7,17.3,15,2016
Andy Dalton,QB,CIN,1.0,58.0,58.0,100.0,2.0,0.0,48.0,48.0,10.4,17.9,15,2016
Lance Kendricks,TE,LAR,1.0,44.0,44.0,73.0,0.0,9.0,2.0,9.0,0.5,1.1,15,2016
Luke Stocker,TE,TB,1.0,17.0,17.0,28.0,0.0,6.0,0.0,6.0,0.0,0.0,15,2016
Anthony Sherman,RB,KC,1.0,13.0,13.0,22.0,0.0,8.0,0.0,8.0,0.0,0.0,15,2016
Dion Lewis,RB,NE,1.0,28.0,28.0,37.0,64.0,11.0,71.0,75.0,10.4,37.1,15,2016
Dwayne Harris,WR,NYG,1.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2016
Tyrod Taylor,QB,BUF,1.0,59.0,59.0,88.0,12.0,0.0,53.0,53.0,15.9,26.9,15,2016
Virgil Green,TE,DEN,1.0,5.0,5.0,8.0,0.0,40.0,20.0,40.0,0.9,18.0,15,2016
Robert Griffin III,QB,CLE,1.0,58.0,58.0,100.0,14.0,0.0,62.0,62.0,18.6,32.1,15,2016
Kirk Cousins,QB,WAS,1.0,64.0,64.0,100.0,3.0,0.0,77.0,77.0,9.7,15.2,15,2016
Russell Wilson,QB,SEA,1.0,61.0,61.0,100.0,10.0,0.0,52.0,52.0,20.4,33.4,15,2016
Lamar Miller,RB,HOU,1.0,48.0,48.0,57.0,46.0,4.0,50.0,50.0,14.9,31.0,15,2016
Alshon Jeffery,WR,CHI,1.0,61.0,61.0,92.0,0.0,15.0,10.0,15.0,14.9,24.4,15,2016
Mohamed Sanu Sr.,WR,ATL,1.0,46.0,46.0,68.0,0.0,7.0,7.0,7.0,4.4,9.6,15,2016
T.Y. Hilton,WR,IND,1.0,60.0,60.0,86.0,0.0,12.0,5.0,12.0,4.5,7.5,15,2016
Travis Benjamin,WR,SD,1.0,29.0,29.0,53.0,0.0,10.0,7.0,10.0,11.6,40.0,15,2016
Marvin Jones Jr.,WR,DET,1.0,51.0,51.0,82.0,0.0,10.0,6.0,10.0,4.1,8.0,15,2016
Rhett Ellison,TE,MIN,1.0,5.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2016
Derek Carrier,TE,WAS,1.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2016
Case Keenum,QB,LAR,1.0,9.0,9.0,15.0,0.0,0.0,100.0,100.0,1.3,14.4,15,2016
Cole Beasley,WR,DAL,1.0,45.0,45.0,61.0,0.0,11.0,9.0,11.0,4.8,10.7,15,2016
Chris Hogan,WR,NE,1.0,52.0,52.0,69.0,0.0,4.0,2.0,4.0,1.8,3.5,15,2016
Garrett Celek,TE,SF,1.0,29.0,29.0,53.0,0.0,21.0,7.0,21.0,8.2,28.3,15,2016
Jermaine Kearse,WR,SEA,1.0,37.0,37.0,61.0,0.0,5.0,0.0,5.0,0.0,0.0,15,2016
Josh Bellamy,WR,CHI,1.0,17.0,17.0,26.0,0.0,18.0,6.0,18.0,7.0,41.2,15,2016
Travis Kelce,TE,KC,1.0,49.0,49.0,84.0,0.0,10.0,6.0,10.0,4.1,8.4,15,2016
Marquise Goodwin,WR,BUF,1.0,53.0,53.0,79.0,0.0,8.0,6.0,8.0,4.3,8.1,15,2016
Russell Shepard,WR,TB,1.0,56.0,56.0,92.0,0.0,5.0,2.0,5.0,1.9,3.4,15,2016
DeAndre Hopkins,WR,HOU,1.0,82.0,82.0,98.0,0.0,21.0,10.0,21.0,8.7,10.6,15,2016
Robert Woods,WR,BUF,1.0,30.0,30.0,45.0,0.0,7.0,3.0,7.0,0.5,1.7,15,2016
Kenny Stills,WR,MIA,1.0,26.0,26.0,54.0,0.0,12.0,4.0,12.0,11.2,43.1,15,2016
Cordarrelle Patterson,RB,MIN,1.0,44.0,44.0,76.0,0.0,18.0,11.0,18.0,4.9,11.1,15,2016
Tavon Austin,WR,LAR,1.0,43.0,43.0,72.0,5.0,12.0,12.0,16.0,2.7,6.3,15,2016
Le'Veon Bell,RB,PIT,1.0,75.0,75.0,100.0,31.0,11.0,37.0,41.0,13.1,17.5,15,2016
Chris Thompson,RB,WAS,1.0,35.0,35.0,55.0,6.0,20.0,20.0,26.0,3.6,10.3,15,2016
Rex Burkhead,RB,CIN,1.0,21.0,21.0,36.0,33.0,14.0,43.0,48.0,5.0,23.8,15,2016
Kenjon Barner,RB,PHI,1.0,12.0,12.0,14.0,25.0,42.0,42.0,67.0,3.1,25.8,15,2016
Matt Barkley,QB,CHI,1.0,66.0,66.0,100.0,0.0,0.0,65.0,65.0,14.5,22.0,15,2016
Zach Ertz,TE,PHI,1.0,81.0,81.0,93.0,0.0,10.0,7.0,10.0,8.0,9.9,15,2016
Jordan Reed,TE,WAS,1.0,19.0,19.0,30.0,0.0,5.0,5.0,5.0,0.6,3.2,15,2016
Tyler Eifert,TE,CIN,1.0,58.0,58.0,100.0,0.0,5.0,2.0,5.0,0.9,1.6,15,2016
Levine Toilolo,TE,ATL,1.0,41.0,41.0,60.0,0.0,2.0,2.0,2.0,3.0,7.3,15,2016
Kyle Juszczyk,RB,BAL,1.0,32.0,32.0,55.0,0.0,13.0,9.0,13.0,1.5,4.7,15,2016
Luke Willson,TE,SEA,1.0,38.0,38.0,62.0,0.0,8.0,8.0,8.0,7.9,20.8,15,2016
Latavius Murray,RB,OAK,1.0,31.0,31.0,50.0,42.0,3.0,45.0,45.0,7.2,23.2,15,2016
Ryan Griffin,TE,HOU,1.0,66.0,66.0,79.0,0.0,12.0,12.0,12.0,8.5,12.9,15,2016
Demetrius Harris,TE,KC,1.0,20.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2016
Zach Line,RB,MIN,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2016
James Develin,RB,NE,1.0,43.0,43.0,57.0,0.0,2.0,2.0,2.0,1.3,3.0,15,2016
Jack Doyle,TE,IND,1.0,51.0,51.0,73.0,0.0,8.0,8.0,8.0,3.2,6.3,15,2016
Patrick DiMarco,RB,ATL,1.0,28.0,28.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2016
Blake Bortles,QB,JAC,1.0,53.0,53.0,100.0,4.0,0.0,57.0,57.0,7.2,13.6,15,2016
Derek Carr,QB,OAK,1.0,62.0,62.0,100.0,8.0,0.0,56.0,56.0,11.0,17.7,15,2016
Carlos Hyde,RB,SF,1.0,34.0,34.0,62.0,38.0,9.0,41.0,47.0,5.7,16.8,15,2016
Devonta Freeman,RB,ATL,1.0,30.0,30.0,44.0,67.0,7.0,73.0,73.0,31.5,105.0,15,2016
Sammy Watkins,WR,BUF,1.0,42.0,42.0,63.0,0.0,10.0,2.0,10.0,1.0,2.4,15,2016
Mike Evans,WR,TB,1.0,54.0,54.0,89.0,0.0,15.0,7.0,15.0,5.9,10.9,15,2016
Brandin Cooks,WR,NO,1.0,66.0,66.0,77.0,0.0,12.0,11.0,12.0,30.6,46.4,15,2016
Davante Adams,WR,GB,1.0,60.0,60.0,98.0,0.0,10.0,3.0,10.0,2.5,4.2,15,2016
Jordan Matthews,WR,PHI,1.0,76.0,76.0,87.0,0.0,14.0,8.0,14.0,2.7,3.6,15,2016
Allen Robinson II,WR,JAC,1.0,51.0,51.0,96.0,0.0,16.0,4.0,16.0,1.5,2.9,15,2016
Odell Beckham Jr.,WR,NYG,1.0,60.0,60.0,94.0,2.0,13.0,12.0,15.0,13.3,22.2,15,2016
Jarvis Landry,WR,MIA,1.0,36.0,36.0,75.0,0.0,11.0,8.0,11.0,16.8,46.7,15,2016
Paul Richardson Jr.,WR,SEA,1.0,11.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2016
Eric Ebron,TE,DET,1.0,52.0,52.0,84.0,0.0,13.0,8.0,13.0,3.6,6.9,15,2016
Trey Burton,TE,PHI,1.0,22.0,22.0,25.0,0.0,27.0,9.0,27.0,0.2,0.9,15,2016
James White,RB,NE,1.0,24.0,24.0,32.0,13.0,33.0,25.0,46.0,3.5,14.6,15,2016
Cody Latimer,WR,DEN,1.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2016
Jerick McKinnon,RB,MIN,1.0,34.0,34.0,59.0,9.0,26.0,35.0,35.0,7.1,20.9,15,2016
John Brown,WR,ARI,1.0,35.0,35.0,59.0,0.0,17.0,14.0,17.0,14.1,40.3,15,2016
Richard Rodgers,TE,GB,1.0,20.0,20.0,33.0,0.0,5.0,5.0,5.0,1.0,5.0,15,2016
Ryan Grant,WR,WAS,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2016
Damien Williams,RB,MIA,1.0,7.0,7.0,15.0,43.0,0.0,43.0,43.0,0.0,0.0,15,2016
Albert Wilson,WR,KC,1.0,5.0,5.0,9.0,0.0,20.0,0.0,20.0,0.0,0.0,15,2016
Taylor Gabriel,WR,ATL,1.0,24.0,24.0,35.0,0.0,25.0,13.0,25.0,12.0,50.0,15,2016
Willie Snead IV,WR,NO,1.0,75.0,75.0,87.0,0.0,15.0,11.0,15.0,7.6,10.1,15,2016
Bennie Fowler III,WR,DEN,1.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2016
Dontrelle Inman,WR,SD,1.0,48.0,48.0,87.0,0.0,17.0,10.0,17.0,6.8,14.2,15,2016
Keith Smith,RB,DAL,1.0,10.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2016
Adam Thielen,WR,MIN,1.0,18.0,18.0,31.0,0.0,6.0,0.0,6.0,0.0,0.0,15,2016
Cameron Brate,TE,TB,1.0,49.0,49.0,80.0,0.0,16.0,10.0,16.0,13.3,27.1,15,2016
Roosevelt Nix,RB,PIT,1.0,15.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2016
Darren Fells,TE,ARI,1.0,20.0,20.0,34.0,0.0,5.0,5.0,5.0,1.3,6.5,15,2016
Seth Roberts,WR,OAK,1.0,33.0,33.0,53.0,0.0,9.0,6.0,9.0,2.7,8.2,15,2016
Marcus Mariota,QB,TEN,1.0,66.0,66.0,100.0,2.0,0.0,52.0,52.0,5.4,8.2,15,2016
Jameis Winston,QB,TB,1.0,61.0,61.0,100.0,2.0,0.0,59.0,59.0,10.5,17.2,15,2016
Amari Cooper,WR,OAK,1.0,51.0,51.0,82.0,0.0,6.0,2.0,6.0,2.8,5.5,15,2016
DeVante Parker,WR,MIA,1.0,28.0,28.0,58.0,0.0,11.0,4.0,11.0,1.7,6.1,15,2016
