player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Marquise Goodwin,WR,BUF,1.0,43.0,43.0,78.0,0.0,9.0,5.0,9.0,1.3,3.0,12,2016
Russell Shepard,WR,TB,1.0,32.0,32.0,48.0,0.0,9.0,6.0,9.0,2.3,7.2,12,2016
DeAndre Hopkins,WR,HOU,1.0,67.0,67.0,97.0,0.0,15.0,7.0,15.0,7.0,10.4,12,2016
Kenny Stills,WR,MIA,1.0,51.0,51.0,86.0,0.0,12.0,6.0,12.0,13.2,25.9,12,2016
Cordarrelle Patterson,RB,MIN,1.0,34.0,34.0,59.0,3.0,15.0,18.0,18.0,3.7,10.9,12,2016
Tavon Austin,WR,LAR,1.0,40.0,40.0,75.0,3.0,10.0,13.0,13.0,11.5,28.8,12,2016
Le'Veon Bell,RB,PIT,1.0,47.0,47.0,87.0,49.0,11.0,57.0,60.0,20.2,43.0,12,2016
Theo Riddick,RB,DET,1.0,48.0,48.0,79.0,19.0,10.0,29.0,29.0,5.8,12.1,12,2016
Chris Thompson,RB,WAS,1.0,43.0,43.0,57.0,9.0,14.0,21.0,23.0,3.4,7.9,12,2016
Rex Burkhead,RB,CIN,1.0,38.0,38.0,51.0,13.0,5.0,18.0,18.0,4.8,12.6,12,2016
Kenjon Barner,RB,PHI,1.0,6.0,6.0,10.0,17.0,17.0,33.0,33.0,1.2,20.0,12,2016
Matt Barkley,QB,CHI,1.0,80.0,80.0,100.0,3.0,0.0,70.0,70.0,20.6,25.8,12,2016
Zach Ertz,TE,PHI,1.0,55.0,55.0,93.0,0.0,11.0,5.0,11.0,3.6,6.5,12,2016
Jordan Reed,TE,WAS,1.0,36.0,36.0,48.0,0.0,33.0,28.0,33.0,21.5,59.7,12,2016
Tyler Eifert,TE,CIN,1.0,66.0,66.0,88.0,0.0,17.0,8.0,17.0,12.8,19.4,12,2016
Levine Toilolo,TE,ATL,1.0,40.0,40.0,57.0,0.0,3.0,3.0,3.0,1.8,4.5,12,2016
Vance McDonald,TE,SF,1.0,57.0,57.0,73.0,0.0,14.0,7.0,14.0,6.0,10.5,12,2016
Kyle Juszczyk,RB,BAL,1.0,25.0,25.0,37.0,0.0,20.0,12.0,20.0,1.8,7.2,12,2016
Luke Willson,TE,SEA,1.0,2.0,2.0,3.0,0.0,50.0,50.0,50.0,1.1,55.0,12,2016
Latavius Murray,RB,OAK,1.0,49.0,49.0,66.0,39.0,8.0,45.0,47.0,14.8,30.2,12,2016
Ryan Griffin,TE,HOU,1.0,27.0,27.0,39.0,0.0,19.0,15.0,19.0,3.6,13.3,12,2016
Demetrius Harris,TE,KC,1.0,30.0,30.0,35.0,0.0,3.0,0.0,3.0,2.0,6.7,12,2016
Zach Line,RB,MIN,1.0,6.0,6.0,10.0,17.0,0.0,17.0,17.0,0.2,3.3,12,2016
James Develin,RB,NE,1.0,25.0,25.0,34.0,0.0,8.0,4.0,8.0,0.5,2.0,12,2016
Jack Doyle,TE,IND,1.0,38.0,38.0,60.0,0.0,5.0,5.0,5.0,2.5,6.6,12,2016
Patrick DiMarco,RB,ATL,1.0,20.0,20.0,29.0,0.0,5.0,0.0,5.0,0.0,0.0,12,2016
Blake Bortles,QB,JAC,1.0,68.0,68.0,100.0,12.0,0.0,50.0,50.0,21.1,31.0,12,2016
Derek Carr,QB,OAK,1.0,70.0,70.0,95.0,7.0,0.0,61.0,61.0,17.3,24.7,12,2016
Carlos Hyde,RB,SF,1.0,49.0,49.0,63.0,27.0,12.0,37.0,39.0,15.5,31.6,12,2016
Devonta Freeman,RB,ATL,1.0,39.0,39.0,56.0,41.0,8.0,46.0,49.0,19.7,50.5,12,2016
Sammy Watkins,WR,BUF,1.0,25.0,25.0,45.0,0.0,12.0,12.0,12.0,8.0,32.0,12,2016
Mike Evans,WR,TB,1.0,55.0,55.0,82.0,0.0,20.0,15.0,20.0,22.4,40.7,12,2016
Brandin Cooks,WR,NO,1.0,45.0,45.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Davante Adams,WR,GB,1.0,64.0,64.0,90.0,0.0,9.0,8.0,9.0,23.3,36.4,12,2016
Jordan Matthews,WR,PHI,1.0,24.0,24.0,41.0,0.0,17.0,17.0,17.0,4.7,19.6,12,2016
Donte Moncrief,WR,IND,1.0,62.0,62.0,98.0,0.0,18.0,10.0,18.0,10.5,16.9,12,2016
Allen Robinson II,WR,JAC,1.0,66.0,66.0,97.0,0.0,6.0,3.0,6.0,2.4,3.6,12,2016
Odell Beckham Jr.,WR,NYG,1.0,44.0,44.0,79.0,0.0,25.0,14.0,25.0,21.6,49.1,12,2016
Jarvis Landry,WR,MIA,1.0,55.0,55.0,93.0,0.0,13.0,7.0,13.0,4.7,8.5,12,2016
Paul Richardson Jr.,WR,SEA,1.0,15.0,15.0,24.0,0.0,20.0,7.0,20.0,1.7,11.3,12,2016
Eric Ebron,TE,DET,1.0,49.0,49.0,80.0,0.0,2.0,0.0,2.0,0.0,0.0,12,2016
Trey Burton,TE,PHI,1.0,19.0,19.0,32.0,0.0,21.0,16.0,21.0,1.0,5.3,12,2016
James White,RB,NE,1.0,26.0,26.0,36.0,0.0,35.0,15.0,35.0,2.2,8.5,12,2016
Jerick McKinnon,RB,MIN,1.0,36.0,36.0,62.0,25.0,8.0,33.0,33.0,7.6,21.1,12,2016
John Brown,WR,ARI,1.0,26.0,26.0,39.0,0.0,8.0,4.0,8.0,1.9,7.3,12,2016
Richard Rodgers,TE,GB,1.0,26.0,26.0,37.0,0.0,4.0,0.0,4.0,0.0,0.0,12,2016
Ryan Grant,WR,WAS,1.0,13.0,13.0,17.0,0.0,8.0,0.0,8.0,0.0,0.0,12,2016
Damien Williams,RB,MIA,1.0,11.0,11.0,19.0,9.0,18.0,27.0,27.0,1.8,16.4,12,2016
Albert Wilson,WR,KC,1.0,58.0,58.0,68.0,0.0,10.0,3.0,10.0,0.6,1.0,12,2016
Taylor Gabriel,WR,ATL,1.0,36.0,36.0,51.0,3.0,14.0,14.0,17.0,22.2,61.7,12,2016
Willie Snead IV,WR,NO,1.0,40.0,40.0,54.0,0.0,18.0,15.0,20.0,9.8,24.5,12,2016
Allen Hurns,WR,JAC,1.0,54.0,54.0,79.0,0.0,13.0,2.0,13.0,7.2,13.3,12,2016
Bennie Fowler III,WR,DEN,1.0,21.0,21.0,26.0,0.0,10.0,5.0,10.0,13.6,64.8,12,2016
Dontrelle Inman,WR,SD,1.0,53.0,53.0,95.0,0.0,11.0,11.0,11.0,17.9,33.8,12,2016
Keith Smith,RB,DAL,1.0,8.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Adam Thielen,WR,MIN,1.0,55.0,55.0,95.0,0.0,20.0,15.0,20.0,5.3,9.6,12,2016
Cameron Brate,TE,TB,1.0,41.0,41.0,61.0,0.0,12.0,10.0,12.0,4.9,12.0,12,2016
Roosevelt Nix,RB,PIT,1.0,15.0,15.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Josh Hill,TE,NO,1.0,58.0,58.0,78.0,0.0,10.0,10.0,10.0,7.4,12.8,12,2016
Darren Fells,TE,ARI,1.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Seth Roberts,WR,OAK,1.0,55.0,55.0,74.0,0.0,7.0,5.0,7.0,11.1,20.2,12,2016
Marcus Mariota,QB,TEN,1.0,58.0,58.0,100.0,7.0,0.0,47.0,47.0,21.6,37.2,12,2016
Jameis Winston,QB,TB,1.0,67.0,67.0,100.0,7.0,0.0,49.0,49.0,16.0,23.9,12,2016
Amari Cooper,WR,OAK,1.0,71.0,71.0,96.0,0.0,10.0,6.0,10.0,2.2,3.1,12,2016
DeVante Parker,WR,MIA,1.0,37.0,37.0,63.0,0.0,16.0,8.0,16.0,6.4,17.3,12,2016
Melvin Gordon III,RB,SD,1.0,51.0,51.0,91.0,33.0,8.0,41.0,41.0,8.9,17.5,12,2016
Todd Gurley II,RB,LAR,1.0,34.0,34.0,64.0,38.0,12.0,50.0,50.0,8.9,26.2,12,2016
Devin Funchess,WR,CAR,1.0,32.0,32.0,49.0,0.0,6.0,6.0,6.0,1.9,5.9,12,2016
Tevin Coleman,RB,ATL,1.0,32.0,32.0,46.0,25.0,6.0,31.0,31.0,7.3,22.8,12,2016
Duke Johnson Jr.,RB,CLE,1.0,35.0,35.0,47.0,14.0,14.0,26.0,31.0,4.0,11.4,12,2016
Jay Ajayi,RB,MIA,1.0,47.0,47.0,80.0,38.0,4.0,40.0,43.0,11.6,24.7,12,2016
T.J. Yeldon,RB,JAC,1.0,23.0,23.0,34.0,26.0,9.0,30.0,35.0,2.0,8.7,12,2016
David Johnson,RB,ARI,1.0,58.0,58.0,88.0,22.0,19.0,36.0,41.0,22.1,38.1,12,2016
Malcolm Brown,RB,WAS,1.0,7.0,7.0,9.0,43.0,0.0,43.0,43.0,0.9,12.9,12,2016
Clive Walford,TE,OAK,1.0,43.0,43.0,58.0,0.0,9.0,7.0,9.0,10.3,24.0,12,2016
Nick O'Leary,TE,BUF,1.0,18.0,18.0,33.0,0.0,6.0,0.0,6.0,0.0,0.0,12,2016
Jesse James,TE,PIT,1.0,41.0,41.0,76.0,0.0,2.0,0.0,2.0,0.0,0.0,12,2016
Tyler Kroft,TE,CIN,1.0,21.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Nick Boyle,TE,BAL,1.0,20.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Blake Bell,TE,SF,1.0,15.0,15.0,19.0,0.0,7.0,0.0,7.0,0.0,0.0,12,2016
Justin Hardy,WR,ATL,1.0,14.0,14.0,20.0,0.0,29.0,21.0,29.0,4.7,33.6,12,2016
Tyler Lockett,WR,SEA,1.0,52.0,52.0,83.0,2.0,12.0,2.0,13.0,0.9,1.7,12,2016
Breshad Perriman,WR,BAL,1.0,23.0,23.0,34.0,0.0,13.0,4.0,13.0,7.4,32.2,12,2016
Jamison Crowder,WR,WAS,1.0,59.0,59.0,79.0,0.0,17.0,14.0,17.0,8.8,14.9,12,2016
Ty Montgomery,RB,GB,1.0,16.0,16.0,23.0,6.0,13.0,19.0,19.0,1.4,8.8,12,2016
Phillip Dorsett II,WR,IND,1.0,47.0,47.0,75.0,0.0,13.0,6.0,13.0,3.1,6.6,12,2016
Darren Waller,TE,BAL,1.0,27.0,27.0,40.0,0.0,7.0,7.0,7.0,1.4,5.2,12,2016
Trevor Siemian,QB,DEN,1.0,80.0,80.0,100.0,6.0,0.0,49.0,49.0,29.0,36.3,12,2016
James O'Shaughnessy,TE,KC,1.0,8.0,8.0,9.0,0.0,13.0,13.0,13.0,-0.1,-1.3,12,2016
Chris Conley,WR,KC,1.0,85.0,85.0,100.0,0.0,5.0,4.0,5.0,2.6,3.1,12,2016
Michael Burton,RB,DET,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
J.J. Nelson,WR,ARI,1.0,37.0,37.0,56.0,0.0,11.0,5.0,11.0,3.0,8.1,12,2016
Tyrell Williams,WR,SD,1.0,49.0,49.0,88.0,0.0,29.0,16.0,29.0,13.0,26.5,12,2016
Eric Tomlinson,TE,NYJ,1.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Daniel Brown,TE,CHI,1.0,49.0,49.0,61.0,0.0,8.0,6.0,8.0,8.4,17.1,12,2016
Adam Humphries,WR,TB,1.0,39.0,39.0,58.0,5.0,3.0,8.0,8.0,2.1,5.4,12,2016
Laquon Treadwell,WR,MIN,1.0,34.0,34.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Ezekiel Elliott,RB,DAL,1.0,46.0,46.0,82.0,43.0,4.0,48.0,48.0,24.0,52.2,12,2016
Jared Goff,QB,LAR,1.0,53.0,53.0,100.0,0.0,0.0,60.0,60.0,16.6,31.3,12,2016
Corey Coleman,WR,CLE,1.0,66.0,66.0,88.0,0.0,11.0,5.0,11.0,9.8,14.8,12,2016
Derrick Henry,RB,TEN,1.0,14.0,14.0,24.0,57.0,0.0,57.0,57.0,12.0,85.7,12,2016
Carson Wentz,QB,PHI,1.0,59.0,59.0,100.0,7.0,0.0,68.0,68.0,17.5,29.7,12,2016
Michael Thomas,WR,NO,1.0,50.0,50.0,68.0,0.0,20.0,18.0,20.0,22.8,45.6,12,2016
Alex Collins,RB,SEA,1.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Tyler Boyd,WR,CIN,1.0,55.0,55.0,73.0,0.0,16.0,9.0,16.0,6.2,11.3,12,2016
Paul Perkins,RB,NYG,1.0,22.0,22.0,39.0,41.0,9.0,50.0,50.0,4.3,19.5,12,2016
Devontae Booker,RB,DEN,1.0,46.0,46.0,58.0,52.0,4.0,54.0,57.0,10.1,22.0,12,2016
Pharoh Cooper,WR,LAR,1.0,14.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Hunter Henry,TE,SD,1.0,28.0,28.0,50.0,0.0,11.0,7.0,11.0,8.0,28.6,12,2016
Sterling Shepard,WR,NYG,1.0,51.0,51.0,91.0,2.0,0.0,2.0,2.0,2.2,4.3,12,2016
Austin Hooper,TE,ATL,1.0,33.0,33.0,47.0,0.0,6.0,6.0,6.0,0.8,2.4,12,2016
Jordan Howard,RB,CHI,1.0,53.0,53.0,66.0,34.0,9.0,40.0,43.0,12.7,24.0,12,2016
Rashard Higgins,WR,CLE,1.0,20.0,20.0,27.0,0.0,10.0,10.0,10.0,3.4,17.0,12,2016
Tajae Sharpe,WR,TEN,1.0,41.0,41.0,71.0,0.0,7.0,5.0,7.0,1.1,2.7,12,2016
Dak Prescott,QB,DAL,1.0,56.0,56.0,100.0,14.0,0.0,57.0,57.0,21.7,38.8,12,2016
Jonathan Williams,RB,BUF,1.0,15.0,15.0,27.0,20.0,7.0,20.0,27.0,1.2,8.0,12,2016
Tyler Higbee,TE,LAR,1.0,23.0,23.0,43.0,0.0,4.0,0.0,4.0,0.0,0.0,12,2016
William Fuller V,WR,HOU,1.0,53.0,53.0,77.0,0.0,11.0,8.0,11.0,6.0,11.3,12,2016
Kenyan Drake,RB,MIA,1.0,3.0,3.0,5.0,33.0,0.0,33.0,33.0,0.9,30.0,12,2016
Nick Vannett,TE,SEA,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Chris Moore,WR,BAL,1.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Seth DeValve,TE,CLE,1.0,20.0,20.0,27.0,0.0,20.0,15.0,20.0,3.9,19.5,12,2016
Wendell Smallwood,RB,PHI,1.0,22.0,22.0,37.0,41.0,5.0,45.0,45.0,4.7,21.4,12,2016
Jakeem Grant Sr.,WR,MIA,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Robby Anderson,WR,NYJ,1.0,44.0,44.0,77.0,0.0,5.0,5.0,5.0,1.4,3.2,12,2016
Cody Core,WR,CIN,1.0,11.0,11.0,15.0,0.0,9.0,0.0,9.0,0.0,0.0,12,2016
Alex Erickson,WR,CIN,1.0,13.0,13.0,17.0,0.0,8.0,8.0,8.0,0.7,5.4,12,2016
Stephen Anderson,TE,HOU,1.0,8.0,8.0,12.0,0.0,13.0,13.0,13.0,0.8,10.0,12,2016
Andy Janovich,RB,DEN,1.0,32.0,32.0,40.0,0.0,3.0,3.0,3.0,-0.1,-0.3,12,2016
Derek Watt,RB,SD,1.0,6.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Kevin Hogan,QB,CLE,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Tyreek Hill,WR,KC,1.0,57.0,57.0,67.0,2.0,18.0,18.0,19.0,17.5,30.7,12,2016
Johnny Holton,WR,OAK,1.0,2.0,2.0,3.0,0.0,50.0,50.0,50.0,3.0,150.0,12,2016
Jerell Adams,TE,NYG,1.0,11.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Ben Braunecker,TE,CHI,1.0,15.0,15.0,19.0,0.0,13.0,7.0,13.0,1.4,9.3,12,2016
Dwayne Washington,RB,DET,1.0,13.0,13.0,21.0,38.0,0.0,38.0,38.0,1.9,14.6,12,2016
Geronimo Allison,WR,GB,1.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Danny Vitale,RB,CLE,1.0,12.0,12.0,16.0,0.0,8.0,8.0,8.0,-0.4,-3.3,12,2016
Mike Thomas,WR,LAR,1.0,6.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Peyton Barber,RB,TB,1.0,14.0,14.0,21.0,36.0,7.0,43.0,43.0,2.0,14.3,12,2016
Chester Rogers,WR,IND,1.0,27.0,27.0,43.0,0.0,4.0,0.0,4.0,0.0,0.0,12,2016
Alex Ellis,TE,JAC,1.0,20.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Jalen Richard,RB,OAK,1.0,13.0,13.0,18.0,54.0,0.0,54.0,54.0,2.3,17.7,12,2016
Joshua Perkins,TE,ATL,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
Tommylee Lewis,WR,NO,1.0,3.0,3.0,4.0,33.0,67.0,33.0,100.0,0.7,23.3,12,2016
