player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Chase Ford,6.0,6.0,61.0,10.2,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2014,MIN,TB,False,387.0,563.0,68.7,4084.0,7.6,255.3,56.0,28.0,14.0,36.0,210.0,97.4,468.0,1819.0,3.9,113.7,57.0,15.0,8.0,4.0,387.0,4294.0,11.1,268.4,56.0,28.0,5.0,2.0,353.0,103.0,223.0,27.0,93.0,213.0,43.7,5.0,9.0,55.6,106.0,935.0
Jim Dray,1.0,1.0,26.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,9,2014,CLE,TB,True,387.0,563.0,68.7,4084.0,7.6,255.3,56.0,28.0,14.0,36.0,210.0,97.4,468.0,1819.0,3.9,113.7,57.0,15.0,8.0,4.0,387.0,4294.0,11.1,268.4,56.0,28.0,5.0,2.0,353.0,103.0,223.0,27.0,93.0,213.0,43.7,5.0,9.0,55.6,106.0,935.0
Gary Barnidge,2.0,4.0,16.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,9,2014,CLE,TB,True,387.0,563.0,68.7,4084.0,7.6,255.3,56.0,28.0,14.0,36.0,210.0,97.4,468.0,1819.0,3.9,113.7,57.0,15.0,8.0,4.0,387.0,4294.0,11.1,268.4,56.0,28.0,5.0,2.0,353.0,103.0,223.0,27.0,93.0,213.0,43.7,5.0,9.0,55.6,106.0,935.0
Jordan Reed,2.0,3.0,22.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,TE,11,2014,WAS,TB,True,387.0,563.0,68.7,4084.0,7.6,255.3,56.0,28.0,14.0,36.0,210.0,97.4,468.0,1819.0,3.9,113.7,57.0,15.0,8.0,4.0,387.0,4294.0,11.1,268.4,56.0,28.0,5.0,2.0,353.0,103.0,223.0,27.0,93.0,213.0,43.7,5.0,9.0,55.6,106.0,935.0
Dante Rosario,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,12,2014,CHI,TB,True,387.0,563.0,68.7,4084.0,7.6,255.3,56.0,28.0,14.0,36.0,210.0,97.4,468.0,1819.0,3.9,113.7,57.0,15.0,8.0,4.0,387.0,4294.0,11.1,268.4,56.0,28.0,5.0,2.0,353.0,103.0,223.0,27.0,93.0,213.0,43.7,5.0,9.0,55.6,106.0,935.0
Martellus Bennett,4.0,7.0,37.0,9.3,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,12,2014,CHI,TB,True,387.0,563.0,68.7,4084.0,7.6,255.3,56.0,28.0,14.0,36.0,210.0,97.4,468.0,1819.0,3.9,113.7,57.0,15.0,8.0,4.0,387.0,4294.0,11.1,268.4,56.0,28.0,5.0,2.0,353.0,103.0,223.0,27.0,93.0,213.0,43.7,5.0,9.0,55.6,106.0,935.0
Jermaine Gresham,5.0,5.0,33.0,6.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2014,CIN,TB,False,387.0,563.0,68.7,4084.0,7.6,255.3,56.0,28.0,14.0,36.0,210.0,97.4,468.0,1819.0,3.9,113.7,57.0,15.0,8.0,4.0,387.0,4294.0,11.1,268.4,56.0,28.0,5.0,2.0,353.0,103.0,223.0,27.0,93.0,213.0,43.7,5.0,9.0,55.6,106.0,935.0
Eric Ebron,3.0,4.0,28.0,9.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,TE,14,2014,DET,TB,True,387.0,563.0,68.7,4084.0,7.6,255.3,56.0,28.0,14.0,36.0,210.0,97.4,468.0,1819.0,3.9,113.7,57.0,15.0,8.0,4.0,387.0,4294.0,11.1,268.4,56.0,28.0,5.0,2.0,353.0,103.0,223.0,27.0,93.0,213.0,43.7,5.0,9.0,55.6,106.0,935.0
Joseph Fauria,2.0,2.0,17.0,8.5,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,14,2014,DET,TB,True,387.0,563.0,68.7,4084.0,7.6,255.3,56.0,28.0,14.0,36.0,210.0,97.4,468.0,1819.0,3.9,113.7,57.0,15.0,8.0,4.0,387.0,4294.0,11.1,268.4,56.0,28.0,5.0,2.0,353.0,103.0,223.0,27.0,93.0,213.0,43.7,5.0,9.0,55.6,106.0,935.0
Greg Olsen,10.0,13.0,110.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,TE,15,2014,CAR,TB,True,387.0,563.0,68.7,4084.0,7.6,255.3,56.0,28.0,14.0,36.0,210.0,97.4,468.0,1819.0,3.9,113.7,57.0,15.0,8.0,4.0,387.0,4294.0,11.1,268.4,56.0,28.0,5.0,2.0,353.0,103.0,223.0,27.0,93.0,213.0,43.7,5.0,9.0,55.6,106.0,935.0
Richard Rodgers,2.0,3.0,13.0,6.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,TE,16,2014,GB,TB,False,387.0,563.0,68.7,4084.0,7.6,255.3,56.0,28.0,14.0,36.0,210.0,97.4,468.0,1819.0,3.9,113.7,57.0,15.0,8.0,4.0,387.0,4294.0,11.1,268.4,56.0,28.0,5.0,2.0,353.0,103.0,223.0,27.0,93.0,213.0,43.7,5.0,9.0,55.6,106.0,935.0
Andrew Quarless,2.0,3.0,17.0,8.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,16,2014,GB,TB,False,387.0,563.0,68.7,4084.0,7.6,255.3,56.0,28.0,14.0,36.0,210.0,97.4,468.0,1819.0,3.9,113.7,57.0,15.0,8.0,4.0,387.0,4294.0,11.1,268.4,56.0,28.0,5.0,2.0,353.0,103.0,223.0,27.0,93.0,213.0,43.7,5.0,9.0,55.6,106.0,935.0
Jimmy Graham,6.0,9.0,54.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,TE,17,2014,NO,TB,False,387.0,563.0,68.7,4084.0,7.6,255.3,56.0,28.0,14.0,36.0,210.0,97.4,468.0,1819.0,3.9,113.7,57.0,15.0,8.0,4.0,387.0,4294.0,11.1,268.4,56.0,28.0,5.0,2.0,353.0,103.0,223.0,27.0,93.0,213.0,43.7,5.0,9.0,55.6,106.0,935.0
Zach Ertz,3.0,5.0,77.0,25.7,26.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,13.7,TE,1,2014,PHI,JAC,True,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Brent Celek,3.0,4.0,15.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2014,PHI,JAC,True,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Niles Paul,8.0,11.0,99.0,12.4,26.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,2,2014,WAS,JAC,True,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Jack Doyle,3.0,3.0,10.0,3.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,TE,3,2014,IND,JAC,False,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Dwayne Allen,4.0,6.0,43.0,10.8,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,3,2014,IND,JAC,False,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Coby Fleener,4.0,7.0,49.0,12.3,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,3,2014,IND,JAC,False,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Antonio Gates,3.0,5.0,30.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,4,2014,LAC,JAC,True,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Michael Palmer,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,5,2014,PIT,JAC,False,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Heath Miller,3.0,4.0,46.0,15.3,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,5,2014,PIT,JAC,False,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Delanie Walker,3.0,8.0,57.0,19.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,6,2014,TEN,JAC,True,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Jordan Cameron,1.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,7,2014,CLE,JAC,False,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Charles Clay,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2014,MIA,JAC,False,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Dion Sims,2.0,2.0,51.0,25.5,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2014,MIA,JAC,False,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Jermaine Gresham,5.0,6.0,36.0,7.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,9,2014,CIN,JAC,True,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Jason Witten,5.0,7.0,33.0,6.6,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.3,TE,10,2014,DAL,JAC,False,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Gavin Escobar,1.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,10,2014,DAL,JAC,False,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Jack Doyle,2.0,3.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,TE,12,2014,IND,JAC,True,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Coby Fleener,2.0,4.0,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,12,2014,IND,JAC,True,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Larry Donnell,5.0,7.0,55.0,11.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,TE,13,2014,NYG,JAC,False,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Ryan Griffin,1.0,1.0,25.0,25.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,TE,14,2014,HOU,JAC,False,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Owen Daniels,4.0,9.0,62.0,15.5,29.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,15,2014,BAL,JAC,True,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Crockett Gillmore,2.0,3.0,37.0,18.5,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,15,2014,BAL,JAC,True,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Delanie Walker,4.0,6.0,54.0,13.5,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,16,2014,TEN,JAC,False,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Chase Coffman,1.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,16,2014,TEN,JAC,False,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Ryan Griffin,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,TE,17,2014,HOU,JAC,True,355.0,541.0,65.6,3899.0,7.7,243.7,73.0,24.0,6.0,45.0,275.0,99.1,499.0,2033.0,4.1,127.1,60.0,15.0,4.0,1.0,355.0,4174.0,11.8,260.9,73.0,24.0,5.0,3.0,330.0,107.0,200.0,23.0,101.0,236.0,42.8,4.0,10.0,40.0,115.0,886.0
Rob Gronkowski,4.0,11.0,40.0,10.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,TE,1,2014,NE,MIA,False,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
Tim Wright,3.0,3.0,15.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2014,NE,MIA,False,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
Scott Chandler,2.0,2.0,27.0,13.5,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,2,2014,BUF,MIA,True,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
Chris Gragg,1.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,2,2014,BUF,MIA,True,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
Travis Kelce,3.0,4.0,36.0,12.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.6,TE,3,2014,KC,MIA,False,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
Anthony Fasano,2.0,2.0,23.0,11.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,3,2014,KC,MIA,False,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
