player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Demaryius Thomas,4.0,9.0,31.0,7.8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,3,2014,DEN,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Wes Welker,6.0,9.0,60.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,3,2014,DEN,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
DeSean Jackson,5.0,11.0,157.0,31.4,60.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,21.7,WR,5,2014,WAS,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Andre Roberts,5.0,9.0,29.0,5.8,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.9,WR,5,2014,WAS,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Pierre Garcon,2.0,3.0,23.0,11.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,5,2014,WAS,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Dez Bryant,4.0,10.0,63.0,15.8,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,WR,6,2014,DAL,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Cole Beasley,1.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,WR,6,2014,DAL,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Terrance Williams,2.0,2.0,70.0,35.0,47.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,6,2014,DAL,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Dwayne Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,WR,6,2014,DAL,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Brian Quick,2.0,2.0,33.0,16.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,7,2014,LAR,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Chris Givens,1.0,1.0,30.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,7,2014,LAR,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Tavon Austin,2.0,3.0,9.0,4.5,5.0,0.0,0.0,5.0,16.0,0.0,0.0,1.0,0.0,WR,7,2014,LAR,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Kenny Britt,2.0,3.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,7,2014,LAR,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Kelvin Benjamin,4.0,7.0,94.0,23.5,51.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,8,2014,CAR,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Jason Avant,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,WR,8,2014,CAR,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Jerricho Cotchery,3.0,5.0,33.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,8,2014,CAR,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Brenton Bersin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,8,2014,CAR,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Andre Holmes,2.0,5.0,28.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,9,2014,LV,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Kenbrell Thompkins,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,9,2014,LV,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Brice Butler,2.0,2.0,20.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,9,2014,LV,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
James Jones,3.0,5.0,18.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,9,2014,LV,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Rueben Randle,5.0,10.0,39.0,7.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,10,2014,NYG,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Preston Parker,7.0,7.0,79.0,11.3,25.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,10,2014,NYG,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Dwayne Bowe,2.0,4.0,18.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2014,KC,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
John Brown,3.0,5.0,61.0,20.3,33.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.1,WR,12,2014,ARI,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Jaron Brown,3.0,6.0,24.0,8.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,12,2014,ARI,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Brandon Lloyd,1.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,13,2014,SF,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Anquan Boldin,3.0,5.0,18.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,13,2014,SF,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Michael Crabtree,3.0,3.0,10.0,3.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,13,2014,SF,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Steve Johnson,3.0,6.0,28.0,9.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,13,2014,SF,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Jordan Matthews,2.0,5.0,23.0,11.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,WR,14,2014,PHI,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Jeremy Maclin,3.0,6.0,21.0,7.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,14,2014,PHI,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Riley Cooper,3.0,5.0,13.0,4.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,14,2014,PHI,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Brandon Lloyd,1.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,15,2014,SF,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Anquan Boldin,2.0,4.0,23.0,11.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,15,2014,SF,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Michael Crabtree,3.0,3.0,19.0,6.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,15,2014,SF,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
John Brown,3.0,8.0,54.0,18.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,WR,16,2014,ARI,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Larry Fitzgerald,4.0,12.0,33.0,8.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,WR,16,2014,ARI,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Michael Floyd,2.0,8.0,41.0,20.5,32.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,16,2014,ARI,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Jaron Brown,1.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,16,2014,ARI,SEA,True,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Chris Givens,2.0,2.0,18.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,17,2014,LAR,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Stedman Bailey,1.0,2.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,17,2014,LAR,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Tavon Austin,2.0,2.0,13.0,6.5,7.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,WR,17,2014,LAR,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Kenny Britt,4.0,5.0,38.0,9.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,17,2014,LAR,SEA,False,313.0,507.0,61.7,2970.0,6.3,185.6,60.0,17.0,13.0,37.0,234.0,80.4,380.0,1304.0,3.4,81.5,47.0,8.0,10.0,5.0,313.0,3204.0,10.2,200.3,60.0,17.0,6.0,2.0,277.0,70.0,175.0,32.0,75.0,202.0,37.1,8.0,14.0,57.1,70.0,613.0
Julian Edelman,6.0,8.0,95.0,15.8,44.0,2.0,0.0,2.0,21.0,0.0,0.0,1.0,11.6,WR,1,2014,NE,MIA,False,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
Danny Amendola,3.0,5.0,16.0,5.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,WR,1,2014,NE,MIA,False,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
Kenbrell Thompkins,5.0,10.0,37.0,7.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,1,2014,NE,MIA,False,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
Sammy Watkins,8.0,11.0,117.0,14.6,30.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,17.7,WR,2,2014,BUF,MIA,True,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
Robert Woods,1.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,WR,2,2014,BUF,MIA,True,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
Marquise Goodwin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.4,WR,2,2014,BUF,MIA,True,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
Mike Williams,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,2,2014,BUF,MIA,True,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
Junior Hemingway,2.0,2.0,18.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,3,2014,KC,MIA,False,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
A.J. Jenkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,WR,3,2014,KC,MIA,False,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
Dwayne Bowe,3.0,5.0,32.0,10.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,3,2014,KC,MIA,False,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
Donnie Avery,2.0,3.0,12.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,3,2014,KC,MIA,False,338.0,537.0,62.9,3557.0,7.0,222.3,74.0,27.0,14.0,39.0,211.0,89.7,453.0,1937.0,4.3,121.1,47.0,13.0,7.0,3.0,338.0,3768.0,11.1,235.5,74.0,27.0,2.0,1.0,309.0,99.0,194.0,16.0,98.0,223.0,44.0,13.0,22.0,59.1,105.0,920.0
