,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,George Kittle(SF),6,8,70,11.7,22,1,1,1,18,0,0,1,14.8,14.8,99.7%
1,2,Darren Fells(FA),2,2,20,10.0,12,0,2,0,0,0,0,1,14.0,14.0,0.0%
2,3,Gerald Everett(SEA),7,11,136,19.4,32,4,0,0,0,0,0,1,13.6,13.6,35.7%
3,4,Zach Ertz(ARI),5,7,57,11.4,21,1,1,0,0,0,0,1,11.7,11.7,85.8%
4,5,Jared Cook(LAC),4,6,41,10.3,16,0,1,0,0,0,0,1,10.1,10.1,50.2%
5,6,Ryan Izzo(TEN),2,2,39,19.5,29,1,1,0,0,0,0,1,9.9,9.9,0.0%
6,7,Will Dissly(SEA),4,4,81,20.3,38,2,0,1,7,0,0,1,8.8,8.8,0.2%
7,8,Austin Hooper(CLE),6,9,56,9.3,18,0,0,0,0,0,0,1,7.6,7.6,28.8%
8,9,Travis Kelce(KC),4,10,70,17.5,24,1,0,0,0,0,0,1,7.0,7.0,100.0%
9,10,Lee Smith(FA),1,1,8,8.0,8,0,1,0,0,0,0,1,6.8,6.8,0.0%
10,11,James O'Shaughnessy(JAC),3,4,57,19.0,35,1,0,0,0,0,0,1,5.7,5.7,1.7%
11,12,Jonnu Smith(NE),1,2,57,57.0,57,1,0,0,0,0,0,1,5.7,5.7,22.7%
12,13,Evan Engram(NYG),6,11,42,7.0,14,0,0,2,5,0,0,1,4.7,4.7,28.5%
13,14,Tyler Higbee(LAR),3,3,47,15.7,20,1,0,0,0,0,0,1,4.7,4.7,77.4%
14,15,Foster Moreau(LV),4,4,46,11.5,23,1,0,0,0,0,0,1,4.6,4.6,23.7%
15,16,Mark Andrews(BAL),5,7,45,9.0,24,1,0,0,0,0,0,1,4.5,4.5,99.9%
16,17,Jimmy Graham(CHI),3,3,41,13.7,23,1,0,0,0,0,0,1,4.1,4.1,0.8%
17,18,Darren Waller(LV),4,5,39,9.8,13,0,0,0,0,0,0,1,3.9,3.9,92.6%
18,19,Josh Hill(FA),3,4,39,13.0,26,1,0,0,0,0,0,1,3.9,3.9,0.0%
19,20,Vance McDonald(FA),3,3,34,11.3,14,0,0,0,0,0,0,1,3.4,3.4,0.0%
20,21,Hayden Hurst(ATL),4,4,32,8.0,13,0,0,0,0,0,0,1,3.2,3.2,0.9%
21,22,Jason Witten(FA),3,4,29,9.7,13,0,0,0,0,0,0,1,2.9,2.9,0.1%
22,23,Charles Clay(FA),1,1,27,27.0,27,1,0,0,0,0,0,1,2.7,2.7,0.0%
23,24,Jeff Heuerman(FA),1,3,26,26.0,26,1,0,0,0,0,0,1,2.6,2.6,0.0%
24,25,Robert Tonyan(GB),1,1,23,23.0,23,1,0,0,0,0,0,1,2.3,2.3,18.6%
25,26,Derek Carrier(LV),2,2,22,11.0,20,1,0,0,0,0,0,1,2.2,2.2,0.0%
26,27,Matt LaCosse(FA),1,4,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,0.0%
27,28,Jordan Akins(HOU),1,1,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,0.3%
28,29,Jack Doyle(IND),3,3,19,6.3,9,0,0,0,0,0,0,1,1.9,1.9,2.2%
29,30,Jeremy Sprinkle(DAL),2,3,17,8.5,11,0,0,0,0,0,0,1,1.7,1.7,0.0%
30,31,Marcedes Lewis(GB),2,2,17,8.5,15,0,0,0,0,0,0,1,1.7,1.7,0.2%
31,32,C.J. Uzomah(CIN),2,2,16,8.0,8,0,0,0,0,0,0,1,1.6,1.6,20.8%
32,33,J.P. Holtz(CHI),1,2,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%
33,34,Trey Burton(FA),3,3,16,5.3,11,0,0,0,0,0,0,1,1.6,1.6,0.0%
34,35,Tyler Eifert(FA),2,4,14,7.0,7,0,0,0,0,0,0,1,1.4,1.4,0.0%
35,36,Dawson Knox(BUF),2,5,12,6.0,7,0,0,0,0,0,0,1,1.2,1.2,87.2%
36,37,Cameron Brate(TB),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,2.8%
37,38,Dallas Goedert(PHI),1,3,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,89.8%
38,39,O.J. Howard(TB),1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,1.2%
39,40,Delanie Walker(FA),1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.1%
40,41,Luke Willson(FA),1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%
41,42,Mo Alie-Cox(IND),1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,2.2%
42,43,Andrew Beck(DEN),1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%
43,44,Eric Ebron(PIT),1,4,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,3.0%
44,45,Maxx Williams(ARI),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.4%
45,46,Noah Fant(DEN),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,80.3%
46,47,Virgil Green(FA),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
47,48,Geoff Swaim(TEN),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.3%
48,49,Kyle Rudolph(NYG),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.3%
49,50,Rhett Ellison(FA),1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%
50,51,Ryan Griffin(NYJ),1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,0.6%
