,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,George Kittle(SF),6,6,129,21.5,61,3,1,0,0,0,0,1,18.9,18.9,99.7%
1,2,Jared Cook(LAC),6,8,99,16.5,21,3,1,0,0,0,0,1,15.9,15.9,50.2%
2,3,Zach Ertz(ARI),12,14,91,7.6,12,0,1,0,0,0,0,1,15.1,15.1,85.8%
3,4,Mike Gesicki(MIA),3,7,28,9.3,11,0,1,0,0,0,0,1,8.8,8.8,87.6%
4,5,Logan Thomas(WAS),2,2,24,12.0,12,0,1,0,0,0,0,1,8.4,8.4,27.1%
5,6,Kaden Smith(NYG),5,6,17,3.4,11,0,1,0,0,0,0,1,7.7,7.7,0.0%
6,7,Ryan Griffin(NYJ),3,3,13,4.3,12,0,1,0,0,0,0,1,7.3,7.3,0.6%
7,8,Jaeden Graham(ATL),1,2,53,53.0,53,1,0,0,0,0,0,1,5.3,5.3,0.0%
8,9,Mark Andrews(BAL),2,3,45,22.5,38,1,0,0,0,0,0,1,4.5,4.5,99.9%
9,10,Eric Ebron(PIT),4,5,44,11.0,14,0,0,0,0,0,0,1,4.4,4.4,3.0%
10,11,Greg Olsen(FA),5,7,44,8.8,15,0,0,0,0,0,0,1,4.4,4.4,7.0%
11,12,Darren Waller(LV),3,6,41,13.7,19,0,0,0,0,0,0,1,4.1,4.1,92.6%
12,13,Nick O'Leary(FA),4,4,36,9.0,15,0,0,0,0,0,0,1,3.6,3.6,0.0%
13,14,Jack Doyle(IND),3,4,28,9.3,12,0,0,0,0,0,0,1,2.8,2.8,2.2%
14,15,Jordan Akins(HOU),3,4,26,8.7,13,0,0,0,0,0,0,1,2.6,2.6,0.3%
15,16,Darren Fells(FA),1,2,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,0.0%
16,17,Gerald Everett(SEA),2,2,23,11.5,15,0,0,0,0,0,0,1,2.3,2.3,35.7%
17,18,Jacob Hollister(JAC),2,4,22,11.0,21,1,0,0,0,0,0,1,2.2,2.2,0.0%
