,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Mark Andrews(BAL),8,9,112,14.0,28,3,1,0,0,0,0,1,17.2,17.2,99.9%
1,2,Will Dissly(SEA),5,5,50,10.0,14,0,2,0,0,0,0,1,17.0,17.0,0.2%
2,3,Travis Kelce(KC),7,9,107,15.3,34,2,1,0,0,0,0,1,16.7,16.7,100.0%
3,4,Vance McDonald(FA),7,7,38,5.4,8,0,2,0,0,0,0,1,15.8,15.8,0.0%
4,5,Greg Olsen(FA),6,9,110,18.3,41,2,0,0,0,0,0,1,11.0,11.0,7.0%
5,6,Zach Ertz(ARI),8,16,72,9.0,16,0,0,0,0,0,0,1,9.2,9.2,85.8%
6,7,Jason Witten(FA),4,4,25,6.3,18,0,1,0,0,0,0,1,8.5,8.5,0.1%
7,8,Eric Ebron(PIT),3,4,25,8.3,13,0,1,0,0,0,0,1,8.5,8.5,3.0%
8,9,Tyler Eifert(FA),3,5,9,3.0,8,0,1,0,0,0,0,1,6.9,6.9,0.0%
9,10,Darren Waller(LV),6,7,63,10.5,16,0,0,0,0,0,0,1,6.3,6.3,92.6%
10,11,Hayden Hurst(ATL),1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,0.9%
11,12,George Kittle(SF),3,3,54,18.0,36,1,0,0,0,0,0,1,5.4,5.4,99.7%
12,13,Evan Engram(NYG),6,8,48,8.0,33,1,0,0,0,0,0,1,4.8,4.8,28.5%
13,14,Delanie Walker(FA),4,6,39,9.8,15,0,0,0,0,0,0,1,3.9,3.9,0.1%
14,15,Austin Hooper(CLE),4,6,34,8.5,14,0,0,0,0,0,0,1,3.4,3.4,28.8%
15,16,Derek Carrier(LV),3,5,33,11.0,25,1,0,0,0,0,0,1,3.3,3.3,0.0%
16,17,Matt LaCosse(FA),2,2,33,16.5,23,1,0,0,0,0,0,1,3.3,3.3,0.0%
17,18,Noah Fant(DEN),4,4,33,8.3,24,1,0,0,0,0,0,1,3.3,3.3,80.3%
18,19,Vernon Davis(FA),3,4,29,9.7,15,0,0,0,0,0,0,1,2.9,2.9,1.6%
19,20,James O'Shaughnessy(JAC),4,4,28,7.0,10,0,0,0,0,0,0,1,2.8,2.8,1.7%
20,21,Jordan Akins(HOU),2,3,25,12.5,16,0,0,0,0,0,0,1,2.5,2.5,0.3%
21,22,Drew Sample(CIN),2,3,25,12.5,21,1,0,0,0,0,0,1,2.5,2.5,0.1%
22,23,Jared Cook(LAC),2,7,25,12.5,18,0,0,0,0,0,0,1,2.5,2.5,50.2%
23,24,Durham Smythe(MIA),1,1,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,0.1%
24,25,Adam Shaheen(MIA),3,3,24,8.0,9,0,0,0,0,0,0,1,2.4,2.4,0.0%
25,26,Ben Braunecker(FA),2,3,24,12.0,18,0,0,0,0,0,0,1,2.4,2.4,0.0%
26,27,Blake Jarwin(DAL),1,1,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,2.7%
27,28,Jeff Heuerman(FA),4,5,21,5.3,8,0,0,0,0,0,0,1,2.1,2.1,0.0%
28,29,Maxx Williams(ARI),1,1,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,0.4%
29,30,Gerald Everett(SEA),3,4,21,7.0,11,0,0,1,0,0,0,1,2.1,2.1,35.7%
30,31,Tyler Higbee(LAR),2,3,21,10.5,18,0,0,0,0,0,0,1,2.1,2.1,77.4%
31,32,Jack Doyle(IND),2,3,21,10.5,13,0,0,0,0,0,0,1,2.1,2.1,2.2%
32,33,Dawson Knox(BUF),1,4,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,87.2%
33,34,Jesse James(CHI),3,4,18,6.0,7,0,0,0,0,0,0,1,1.8,1.8,0.0%
34,35,Geoff Swaim(TEN),3,4,14,4.7,9,0,0,0,0,0,0,1,1.4,1.4,0.3%
35,36,Nick Boyle(BAL),1,3,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.1%
36,37,Nick Vannett(NO),1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.1%
37,38,Jeremy Sprinkle(DAL),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%
38,39,Mike Gesicki(MIA),1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,87.6%
39,40,Cameron Brate(TB),2,2,10,5.0,5,0,0,0,0,0,0,1,1.0,1.0,2.8%
40,41,Darren Fells(FA),1,3,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%
41,42,Virgil Green(FA),1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%
42,43,Kyle Rudolph(NYG),3,4,9,3.0,5,0,0,0,0,0,0,1,0.9,0.9,0.3%
43,44,Lee Smith(FA),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
44,45,Rhett Ellison(FA),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
45,46,Logan Thomas(WAS),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,27.1%
46,47,T.J. Hockenson(DET),1,3,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,57.4%
47,48,Troy Fumagalli(NE),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
48,49,Nick O'Leary(FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
49,50,Charles Clay(FA),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
50,51,Trey Burton(FA),2,3,5,2.5,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
51,52,Luke Stocker(MIN),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%
52,53,Demetrius Harris(ARI),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.1%
53,54,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,55,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,56,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
56,57,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
57,58,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
58,59,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
59,60,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,61,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
61,62,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
62,63,Matt Sokol(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
63,64,Matthew Orzech(LAR),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
64,65,Ian Bunting(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
65,66,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
66,67,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
67,68,Chris Myarick(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
68,69,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
69,70,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
70,71,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,72,Dalton Keene(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
72,73,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,74,Brevin Jordan(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
