rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Matt Bryant,3,3,100.0,50,0,1,0,1,1,4,4,1,16.0,16.0,1.1,FA,K,9,2016
2,Matt Prater,3,3,100.0,58,0,0,0,1,2,1,1,1,15.0,15.0,52.8,ARI,K,9,2016
3,Cairo Santos,4,4,100.0,51,0,2,1,0,1,1,1,1,15.0,15.0,2.1,CHI,K,9,2016
4,Phil Dawson,3,3,100.0,49,0,0,0,3,0,2,2,1,14.0,14.0,0.1,FA,K,9,2016
5,Josh Lambo,3,3,100.0,36,0,1,2,0,0,4,5,1,13.0,13.0,3.2,FA,K,9,2016
6,Sebastian Janikowski,3,4,75.0,35,0,2,1,0,0,3,3,1,12.0,12.0,20.0,FA,K,9,2016
7,Wil Lutz,2,3,66.7,41,0,1,0,1,0,5,5,1,12.0,12.0,3.3,NO,K,9,2016
8,Nick Folk,3,3,100.0,28,0,3,0,0,0,2,2,1,11.0,11.0,81.8,NE,K,9,2016
9,Brandon McManus,2,2,100.0,55,0,0,0,1,1,2,2,1,11.0,11.0,44.3,DEN,K,9,2016
10,Caleb Sturgis,3,4,75.0,38,0,1,2,0,0,2,2,1,11.0,11.0,0.0,FA,K,9,2016
11,Andrew Franks,2,2,100.0,33,0,1,1,0,0,3,3,1,9.0,9.0,0.0,FA,K,9,2016
12,Justin Tucker,2,2,100.0,49,0,0,0,2,0,1,1,1,9.0,9.0,98.0,BAL,K,9,2016
13,Stephen Hauschka,1,1,100.0,49,0,0,0,1,0,4,4,1,8.0,8.0,0.0,FA,K,9,2016
14,Mason Crosby,2,3,66.7,34,0,1,1,0,0,2,2,1,8.0,8.0,40.7,GB,K,9,2016
15,Adam Vinatieri,1,1,100.0,28,0,1,0,0,0,4,4,1,7.0,7.0,0.2,FA,K,9,2016
16,Graham Gano,2,3,66.7,38,0,0,2,0,0,1,1,1,7.0,7.0,31.4,NYG,K,9,2016
17,Dan Bailey,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,0.0,FA,K,9,2016
18,Ryan Succop,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,57.4,TB,K,9,2016
19,Dan Carpenter,1,2,50.0,31,0,0,1,0,0,2,2,1,5.0,5.0,0.2,FA,K,9,2016
20,Greg Zuerlein,1,3,33.3,25,0,1,0,0,0,1,1,1,4.0,4.0,74.2,DAL,K,9,2016
