rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Wil Lutz,4,4,100.0,53,0,2,0,1,1,1,1,1,16.0,16.0,3.3,NO,K,8,2016
2,Graham Gano,3,3,100.0,52,0,1,0,1,1,3,3,1,15.0,15.0,31.4,NYG,K,8,2016
3,Stephen Gostkowski,2,2,100.0,51,0,0,1,0,1,5,5,1,13.0,13.0,0.1,FA,K,8,2016
4,Cairo Santos,3,4,75.0,44,0,1,1,1,0,3,3,1,13.0,13.0,2.1,CHI,K,8,2016
5,Caleb Sturgis,3,3,100.0,55,0,0,2,0,1,2,2,1,13.0,13.0,0.0,FA,K,8,2016
6,Ryan Succop,3,3,100.0,33,0,1,2,0,0,3,4,1,12.0,12.0,57.4,TB,K,8,2016
7,Dan Bailey,3,3,100.0,49,0,1,1,1,0,2,2,1,12.0,12.0,0.0,FA,K,8,2016
8,Dustin Hopkins,2,4,50.0,40,0,1,0,1,0,3,3,1,10.0,10.0,14.5,LAC,K,8,2016
9,Matt Bryant,2,2,100.0,40,0,0,1,1,0,3,3,1,10.0,10.0,1.1,FA,K,8,2016
10,Stephen Hauschka,2,2,100.0,44,0,1,0,1,0,2,2,1,9.0,9.0,0.0,FA,K,8,2016
11,Brandon McManus,2,2,100.0,28,0,2,0,0,0,3,3,1,9.0,9.0,44.3,DEN,K,8,2016
12,Cody Parkey,2,2,100.0,41,0,1,0,1,0,2,2,1,9.0,9.0,0.4,FA,K,8,2016
13,Connor Barth,2,2,100.0,30,0,1,1,0,0,2,2,1,8.0,8.0,0.0,FA,K,8,2016
14,Nick Novak,2,2,100.0,36,0,0,2,0,0,2,2,1,8.0,8.0,0.1,FA,K,8,2016
15,Matt Prater,2,3,66.7,47,0,0,1,1,0,1,1,1,8.0,8.0,52.8,ARI,K,8,2016
16,Nick Folk,1,1,100.0,24,0,1,0,0,0,4,4,1,7.0,7.0,81.8,NE,K,8,2016
17,Mason Crosby,1,1,100.0,29,0,1,0,0,0,3,3,1,6.0,6.0,40.7,GB,K,8,2016
18,Sebastian Janikowski,1,3,33.3,31,0,0,1,0,0,3,3,1,6.0,6.0,20.0,FA,K,8,2016
19,Roberto Aguayo,1,1,100.0,41,0,0,0,1,0,1,2,1,5.0,5.0,0.1,FA,K,8,2016
20,Dan Carpenter,1,2,50.0,23,0,1,0,0,0,2,2,1,5.0,5.0,0.2,FA,K,8,2016
21,Blair Walsh,1,1,100.0,30,0,0,1,0,0,1,1,1,4.0,4.0,0.1,FA,K,8,2016
22,Mike Nugent,0,1,0.0,0,0,0,0,0,0,3,4,1,3.0,3.0,1.0,FA,K,8,2016
23,Chandler Catanzaro,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.0,FA,K,8,2016
24,Jason Myers,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,22.1,SEA,K,8,2016
25,Adam Vinatieri,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.2,FA,K,8,2016
26,Josh Lambo,0,1,0.0,0,0,0,0,0,0,1,2,1,1.0,1.0,3.2,FA,K,8,2016
27,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,8,2016
28,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,8,2016
29,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,8,2016
30,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,8,2016
31,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,8,2016
32,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,8,2016
33,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,8,2016
34,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,8,2016
35,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,8,2016
36,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,8,2016
37,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,8,2016
38,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,8,2016
39,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,8,2016
40,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,8,2016
41,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,8,2016
42,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,8,2016
43,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,8,2016
