rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Nick Novak,5.0,5.0,100.0,52.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,19.0,0.1,FA,K,14,2016
2.0,Graham Gano,4.0,4.0,100.0,45.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,17.0,17.0,31.4,NYG,K,14,2016
3.0,Kai Forbath,4.0,4.0,100.0,46.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,16.0,16.0,3.0,LAR,K,14,2016
4.0,Justin Tucker,3.0,4.0,75.0,50.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,13.0,13.0,98.0,BAL,K,14,2016
5.0,Jason Myers,3.0,5.0,60.0,55.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,22.1,SEA,K,14,2016
6.0,Caleb Sturgis,3.0,3.0,100.0,45.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,12.0,12.0,0.0,FA,K,14,2016
7.0,Roberto Aguayo,3.0,3.0,100.0,41.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,11.0,0.1,FA,K,14,2016
8.0,Nick Folk,3.0,3.0,100.0,50.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,11.0,11.0,81.8,NE,K,14,2016
9.0,Matt Prater,2.0,2.0,100.0,54.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,10.0,10.0,52.8,ARI,K,14,2016
10.0,Ryan Succop,2.0,2.0,100.0,53.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,57.4,TB,K,14,2016
11.0,Wil Lutz,3.0,3.0,100.0,42.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,3.3,NO,K,14,2016
12.0,Chris Boswell,2.0,2.0,100.0,39.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,51.0,PIT,K,14,2016
13.0,Sebastian Janikowski,2.0,2.0,100.0,44.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,8.0,20.0,FA,K,14,2016
14.0,Mason Crosby,1.0,2.0,50.0,38.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,8.0,8.0,40.7,GB,K,14,2016
15.0,Mike Nugent,1.0,2.0,50.0,44.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,6.0,6.0,1.0,FA,K,14,2016
16.0,Phil Dawson,1.0,3.0,33.3,47.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,6.0,6.0,0.1,FA,K,14,2016
17.0,Matt Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,6.0,6.0,1.1,FA,K,14,2016
18.0,Andrew Franks,1.0,1.0,100.0,21.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,6.0,0.0,FA,K,14,2016
19.0,Chandler Catanzaro,1.0,2.0,50.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,5.0,0.0,FA,K,14,2016
20.0,Connor Barth,1.0,1.0,100.0,38.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,0.0,FA,K,14,2016
21.0,Adam Vinatieri,1.0,2.0,50.0,32.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,0.2,FA,K,14,2016
22.0,Stephen Gostkowski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,0.1,FA,K,14,2016
23.0,Stephen Hauschka,1.0,1.0,100.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,FA,K,14,2016
24.0,Brandon McManus,1.0,1.0,100.0,34.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,44.3,DEN,K,14,2016
25.0,Robbie Gould,1.0,1.0,100.0,39.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,22.5,SF,K,14,2016
26.0,Cody Parkey,1.0,1.0,100.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,0.4,FA,K,14,2016
27.0,Josh Lambo,1.0,1.0,100.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,3.2,FA,K,14,2016
28.0,Dustin Hopkins,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,14.5,LAC,K,14,2016
29.0,Cairo Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,2.1,CHI,K,14,2016
30.0,Dan Carpenter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,0.2,FA,K,14,2016
31.0,Greg Zuerlein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,74.2,DAL,K,14,2016
32.0,Dan Bailey,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,FA,K,14,2016
33.0,Daniel Carlson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3,LV,K,14,2016
34.0,Jason Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,MIA,K,14,2016
35.0,Eddy Pineiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,NYJ,K,14,2016
36.0,Greg Joseph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1,MIN,K,14,2016
37.0,Michael Badgley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,IND,K,14,2016
38.0,Younghoe Koo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,ATL,K,14,2016
39.0,Brian Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,WAS,K,14,2016
40.0,Matt Gay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8,LAR,K,14,2016
41.0,Chris Blewitt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,CLE,K,14,2016
42.0,Zane Gonzalez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,CAR,K,14,2016
43.0,Harrison Butker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,KC,K,14,2016
44.0,Ka'imi Fairbairn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,HOU,K,14,2016
45.0,Matthew Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,JAC,K,14,2016
46.0,Sam Ficken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,TEN,K,14,2016
47.0,Jake Elliott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,PHI,K,14,2016
48.0,Austin Seibert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,DET,K,14,2016
49.0,Evan McPherson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,CIN,K,14,2016
50.0,Jose Borregales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,K,14,2016
51.0,Riley Patterson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,DET,K,14,2016
52.0,Quinn Nordin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,NE,K,14,2016
53.0,JJ Molson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,K,14,2016
54.0,Joey Slye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,WAS,K,14,2016
55.0,Chase McLaughlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,CLE,K,14,2016
56.0,Chris Naggar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,DAL,K,14,2016
57.0,Cameron Nizialek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,K,14,2016
58.0,Dominik Eberle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,K,14,2016
59.0,Rodrigo Blankenship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,IND,K,14,2016
60.0,Jake Verity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,K,14,2016
61.0,Sam Sloman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,K,14,2016
62.0,Matt Ammendola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,NYJ,K,14,2016
63.0,Lirim Hajrullahu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,CAR,K,14,2016
64.0,Austin MacGinnis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,K,14,2016
65.0,Tyler Bass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,BUF,K,14,2016
66.0,Ty Long,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,LAC,K,14,2016
67.0,Parker Douglass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,K,14,2016
68.0,Piotr Czech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,K,14,2016
69.0,Steven Weatherford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,K,14,2016
70.0,Zac Derr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,K,14,2016
71.0,Ricky Schmit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,K,14,2016
