rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Chicago Bears,4.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,28.0,28.0,35.9,CHI,DST,9,2018
2.0,Miami Dolphins,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,25.0,60.2,MIA,DST,9,2018
3.0,Minnesota Vikings,10.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,22.0,22.0,28.0,MIN,DST,9,2018
4.0,San Francisco 49ers,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,79.5,SF,DST,9,2018
5.0,Los Angeles Chargers,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,13.0,44.3,LAC,DST,9,2018
6.0,Tennessee Titans,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,48.4,TEN,DST,9,2018
7.0,New York Jets,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,3.3,NYJ,DST,9,2018
8.0,Dallas Cowboys,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,82.9,DAL,DST,9,2018
9.0,Atlanta Falcons,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,5.8,ATL,DST,9,2018
10.0,Detroit Lions,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.1,DET,DST,9,2018
11.0,Carolina Panthers,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,27.8,CAR,DST,9,2018
12.0,Denver Broncos,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,48.5,DEN,DST,9,2018
13.0,Houston Texans,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,6.4,HOU,DST,9,2018
14.0,Kansas City Chiefs,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,45.7,KC,DST,9,2018
15.0,New England Patriots,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,93.2,NE,DST,9,2018
16.0,Seattle Seahawks,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,39.4,SEA,DST,9,2018
17.0,Pittsburgh Steelers,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,44.6,PIT,DST,9,2018
18.0,Buffalo Bills,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,95.9,BUF,DST,9,2018
19.0,Green Bay Packers,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,60.6,GB,DST,9,2018
20.0,Baltimore Ravens,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.9,BAL,DST,9,2018
21.0,Philadelphia Eagles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,PHI,DST,9,2018
22.0,Arizona Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,ARI,DST,9,2018
23.0,New York Giants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,NYG,DST,9,2018
24.0,Jacksonville Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,JAC,DST,9,2018
25.0,Indianapolis Colts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,IND,DST,9,2018
26.0,Cleveland Browns,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.8,CLE,DST,9,2018
27.0,Cincinnati Bengals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,CIN,DST,9,2018
28.0,Washington Commanders,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.5,WAS,DST,9,2018
29.0,Las Vegas Raiders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,7.6,LV,DST,9,2018
30.0,New Orleans Saints,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,79.3,NO,DST,9,2018
31.0,Los Angeles Rams,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-2.0,-2.0,74.5,LAR,DST,9,2018
32.0,Tampa Bay Buccaneers,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,-2.0,98.0,TB,DST,9,2018
