rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Los Angeles Rams,3,3,2,2,2,0,0,1,21.0,21.0,74.5,LAR,DST,11,2018
2,Chicago Bears,2,2,1,1,1,0,0,1,15.0,15.0,35.9,CHI,DST,11,2018
3,Houston Texans,5,2,0,1,1,0,0,1,15.0,15.0,6.4,HOU,DST,11,2018
4,New Orleans Saints,3,3,0,0,0,0,0,1,13.0,13.0,79.3,NO,DST,11,2018
5,Indianapolis Colts,5,2,0,1,0,0,0,1,13.0,13.0,66.4,IND,DST,11,2018
6,New York Giants,1,4,0,1,1,0,0,1,11.0,11.0,4.5,NYG,DST,11,2018
7,Kansas City Chiefs,5,0,2,3,1,0,0,1,11.0,11.0,45.7,KC,DST,11,2018
8,Washington Commanders,3,2,1,2,0,0,0,1,10.0,10.0,27.5,WAS,DST,11,2018
9,Jacksonville Jaguars,2,3,0,0,0,0,0,1,9.0,9.0,6.9,JAC,DST,11,2018
10,Pittsburgh Steelers,6,0,1,2,0,0,0,1,9.0,9.0,44.6,PIT,DST,11,2018
11,Minnesota Vikings,1,2,1,1,0,0,0,1,8.0,8.0,28.0,MIN,DST,11,2018
12,Denver Broncos,3,2,0,0,0,0,0,1,7.0,7.0,48.5,DEN,DST,11,2018
13,Detroit Lions,3,1,0,0,0,0,0,1,6.0,6.0,1.1,DET,DST,11,2018
14,Dallas Cowboys,3,1,0,0,0,0,0,1,6.0,6.0,82.9,DAL,DST,11,2018
15,Green Bay Packers,3,0,1,2,0,0,0,1,5.0,5.0,60.6,GB,DST,11,2018
16,Las Vegas Raiders,1,2,0,0,0,0,0,1,5.0,5.0,7.6,LV,DST,11,2018
17,Seattle Seahawks,5,0,0,0,0,0,0,1,5.0,5.0,39.4,SEA,DST,11,2018
18,Arizona Cardinals,4,0,0,0,0,0,0,1,4.0,4.0,60.9,ARI,DST,11,2018
19,Cincinnati Bengals,2,1,0,0,0,0,0,1,4.0,4.0,14.7,CIN,DST,11,2018
20,Tampa Bay Buccaneers,4,0,0,1,0,0,0,1,3.0,3.0,98.0,TB,DST,11,2018
21,Atlanta Falcons,2,0,0,1,0,0,0,1,2.0,2.0,5.8,ATL,DST,11,2018
22,Carolina Panthers,1,0,0,0,0,0,0,1,2.0,2.0,27.8,CAR,DST,11,2018
23,Baltimore Ravens,1,0,0,0,0,0,0,1,1.0,1.0,51.9,BAL,DST,11,2018
24,New England Patriots,0,0,0,0,0,0,0,0,0.0,0.0,93.2,NE,DST,11,2018
25,Cleveland Browns,0,0,0,0,0,0,0,0,0.0,0.0,40.8,CLE,DST,11,2018
26,New York Jets,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NYJ,DST,11,2018
27,Los Angeles Chargers,0,0,0,0,0,0,0,1,0.0,0.0,44.3,LAC,DST,11,2018
28,Buffalo Bills,0,0,0,0,0,0,0,0,0.0,0.0,95.9,BUF,DST,11,2018
29,San Francisco 49ers,0,0,0,0,0,0,0,0,0.0,0.0,79.5,SF,DST,11,2018
30,Miami Dolphins,0,0,0,0,0,0,0,0,0.0,0.0,60.2,MIA,DST,11,2018
31,Philadelphia Eagles,0,0,0,0,0,0,0,1,-4.0,-4.0,52.5,PHI,DST,11,2018
32,Tennessee Titans,0,0,0,1,0,0,0,1,-4.0,-4.0,48.4,TEN,DST,11,2018
