rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Baltimore Ravens,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,20.0,20.0,51.9,BAL,DST,16,2018
2.0,Jacksonville Jaguars,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,17.0,17.0,6.9,JAC,DST,16,2018
3.0,Atlanta Falcons,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,14.0,5.8,ATL,DST,16,2018
4.0,Dallas Cowboys,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,14.0,14.0,82.9,DAL,DST,16,2018
5.0,Tennessee Titans,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,13.0,48.4,TEN,DST,16,2018
6.0,Miami Dolphins,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0,12.0,60.2,MIA,DST,16,2018
7.0,New England Patriots,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,93.2,NE,DST,16,2018
8.0,Los Angeles Rams,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,74.5,LAR,DST,16,2018
9.0,San Francisco 49ers,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,8.0,79.5,SF,DST,16,2018
10.0,Chicago Bears,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,35.9,CHI,DST,16,2018
11.0,Buffalo Bills,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,95.9,BUF,DST,16,2018
12.0,Minnesota Vikings,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,28.0,MIN,DST,16,2018
13.0,New Orleans Saints,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,6.0,79.3,NO,DST,16,2018
14.0,Los Angeles Chargers,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,44.3,LAC,DST,16,2018
15.0,Houston Texans,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,6.0,6.0,6.4,HOU,DST,16,2018
16.0,Las Vegas Raiders,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,6.0,7.6,LV,DST,16,2018
17.0,Philadelphia Eagles,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,52.5,PHI,DST,16,2018
18.0,Carolina Panthers,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,27.8,CAR,DST,16,2018
19.0,Seattle Seahawks,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,39.4,SEA,DST,16,2018
20.0,Washington Commanders,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,27.5,WAS,DST,16,2018
21.0,Cleveland Browns,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,40.8,CLE,DST,16,2018
22.0,Pittsburgh Steelers,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,44.6,PIT,DST,16,2018
23.0,Arizona Cardinals,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,60.9,ARI,DST,16,2018
24.0,New York Giants,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.5,NYG,DST,16,2018
25.0,New York Jets,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.3,NYJ,DST,16,2018
26.0,Indianapolis Colts,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,66.4,IND,DST,16,2018
27.0,Detroit Lions,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.1,DET,DST,16,2018
28.0,Denver Broncos,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,48.5,DEN,DST,16,2018
29.0,Tampa Bay Buccaneers,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,98.0,TB,DST,16,2018
30.0,Cincinnati Bengals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.7,CIN,DST,16,2018
31.0,Kansas City Chiefs,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,45.7,KC,DST,16,2018
32.0,Green Bay Packers,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,60.6,GB,DST,16,2018
