player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Reggie Wayne,12.0,20.0,147.0,12.3,32.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,8,2009,IND,SF,True,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Pierre Garcon,4.0,7.0,53.0,13.3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,8,2009,IND,SF,True,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Nate Washington,3.0,5.0,30.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,9,2009,TEN,SF,False,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Earl Bennett,3.0,5.0,27.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,10,2009,CHI,SF,False,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Devin Hester,7.0,14.0,48.0,6.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,10,2009,CHI,SF,False,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Devin Aromashodu,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,10,2009,CHI,SF,False,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Jordy Nelson,3.0,3.0,21.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2009,GB,SF,True,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
James Jones,4.0,5.0,22.0,5.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2009,GB,SF,True,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Greg Jennings,5.0,7.0,126.0,25.2,64.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2009,GB,SF,True,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Donald Driver,5.0,7.0,40.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2009,GB,SF,True,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Mike Thomas,4.0,4.0,62.0,15.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,12,2009,JAC,SF,False,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Ben Obomanu,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,13,2009,SEA,SF,True,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Deon Butler,1.0,1.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,13,2009,SEA,SF,True,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Nate Burleson,5.0,7.0,54.0,10.8,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,13,2009,SEA,SF,True,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Larry Fitzgerald,2.0,5.0,22.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,WR,14,2009,ARI,SF,False,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Anquan Boldin,5.0,7.0,40.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,WR,14,2009,ARI,SF,False,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
DeSean Jackson,6.0,10.0,140.0,23.3,59.0,0.0,1.0,1.0,9.0,0.0,0.0,1.0,20.9,WR,15,2009,PHI,SF,True,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Jason Avant,3.0,5.0,44.0,14.7,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,15,2009,PHI,SF,True,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Calvin Johnson,7.0,12.0,96.0,13.7,30.0,0.0,0.0,2.0,32.0,0.0,2.0,1.0,0.0,WR,16,2009,DET,SF,False,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Brandon Gibson,3.0,7.0,18.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,17,2009,LAR,SF,True,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Donnie Avery,2.0,4.0,23.0,11.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,17,2009,LAR,SF,True,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Danny Amendola,3.0,6.0,18.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,17,2009,LAR,SF,True,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
Ruvell Martin,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,17,2009,LAR,SF,True,352.0,580.0,60.7,3670.0,6.8,229.4,90.0,14.0,18.0,44.0,293.0,76.2,426.0,1552.0,3.6,97.0,41.0,12.0,7.0,4.0,352.0,3963.0,11.3,247.7,90.0,14.0,8.0,5.0,278.0,77.0,176.0,25.0,88.0,240.0,36.7,6.0,15.0,40.0,114.0,969.0
DeSean Jackson,2.0,7.0,9.0,4.5,6.0,0.0,0.0,2.0,33.0,0.0,0.0,1.0,4.2,WR,1,2009,PHI,CAR,False,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Jason Avant,1.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,1,2009,PHI,CAR,False,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Roddy White,6.0,10.0,53.0,8.8,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,2,2009,ATL,CAR,True,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Michael Jenkins,3.0,4.0,33.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,2,2009,ATL,CAR,True,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Devin Thomas,3.0,4.0,19.0,6.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,5,2009,WAS,CAR,False,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Santana Moss,4.0,6.0,44.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,5,2009,WAS,CAR,False,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Sammie Stroughter,3.0,4.0,65.0,21.7,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,6,2009,TB,CAR,True,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Larry Fitzgerald,6.0,10.0,66.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,WR,8,2009,ARI,CAR,True,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Anquan Boldin,3.0,6.0,23.0,7.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,8,2009,ARI,CAR,True,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Marques Colston,1.0,6.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,9,2009,NO,CAR,True,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Devery Henderson,3.0,3.0,93.0,31.0,63.0,0.0,0.0,1.0,-3.0,0.0,0.0,1.0,0.0,WR,9,2009,NO,CAR,True,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Robert Meachem,5.0,6.0,98.0,19.6,54.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,9,2009,NO,CAR,True,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Roddy White,7.0,11.0,98.0,14.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,10,2009,ATL,CAR,False,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Michael Jenkins,4.0,9.0,15.0,3.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,10,2009,ATL,CAR,False,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Brian Hartline,2.0,4.0,47.0,23.5,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2009,MIA,CAR,False,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Davone Bess,6.0,6.0,63.0,10.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2009,MIA,CAR,False,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Jerricho Cotchery,1.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,12,2009,NYJ,CAR,True,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
Braylon Edwards,3.0,4.0,40.0,13.3,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,12,2009,NYJ,CAR,True,305.0,495.0,61.6,3056.0,6.6,191.0,63.0,14.0,22.0,31.0,193.0,71.7,450.0,1997.0,4.4,124.8,46.0,15.0,10.0,5.0,305.0,3249.0,10.7,203.1,63.0,14.0,6.0,5.0,290.0,109.0,155.0,26.0,70.0,197.0,35.5,9.0,17.0,52.9,82.0,632.0
