Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Kyle Rudolph(FA),6,9,106,17.7,47,2,1,0,0,0,0,1,16.6,16.6,0.3%
2,Tyler Eifert(FA),3,3,22,7.3,10,0,2,0,0,0,0,1,14.2,14.2,0.0%
3,Vance McDonald(FA),4,4,65,16.3,36,1,1,0,0,0,0,1,12.5,12.5,0.0%
4,Greg Olsen(FA),3,6,54,18.0,34,1,1,0,0,0,0,1,11.4,11.4,7.0%
5,Delanie Walker(FA),8,10,109,13.6,29,2,0,0,0,0,0,1,10.9,10.9,0.1%
6,Cameron Brate(TB),3,4,47,15.7,23,1,1,0,0,0,0,1,10.7,10.7,2.8%
7,Lance Kendricks(FA),2,4,43,21.5,30,1,1,0,0,0,0,1,10.3,10.3,0.0%
8,Crockett Gillmore(FA),5,8,101,20.2,46,1,0,0,0,0,0,1,10.1,10.1,0.0%
9,Julius Thomas(FA),5,8,28,5.6,12,0,1,0,0,0,0,1,8.8,8.8,0.0%
10,Jordan Cameron(FA),2,5,21,10.5,12,0,1,0,0,0,0,1,8.1,8.1,0.1%
11,Brent Celek(FA),7,10,79,11.3,18,0,0,0,0,0,0,1,7.9,7.9,0.0%
12,Darren Fells(FA),1,2,18,18.0,18,0,1,0,0,0,0,1,7.8,7.8,0.0%
13,Owen Daniels(FA),4,5,69,17.3,31,1,0,0,0,0,0,1,6.9,6.9,0.0%
14,Vernon Davis(FA),6,6,68,11.3,18,0,0,0,0,0,0,1,6.8,6.8,1.6%
15,Zach Miller(FA),3,6,47,15.7,21,2,0,0,0,0,0,1,4.7,4.7,0.0%
16,Travis Kelce(KC),5,7,46,9.2,16,0,0,0,0,0,0,1,4.6,4.6,100.0%
17,Coby Fleener(FA),3,5,45,15.0,26,1,0,0,0,0,0,1,4.5,4.5,0.0%
18,Jimmy Graham(CHI),3,3,39,13.0,20,1,0,0,0,0,0,1,3.9,3.9,0.8%
19,Rob Gronkowski(TB),2,7,37,18.5,27,1,0,0,0,0,0,1,3.7,3.7,97.7%
20,Garrett Celek(FA),2,3,35,17.5,33,1,0,0,0,0,0,1,3.5,3.5,0.0%
21,Jared Cook(LAC),4,6,31,7.8,16,0,0,0,0,0,0,1,3.1,3.1,50.2%
22,Jason Witten(FA),2,3,27,13.5,15,0,0,0,0,0,0,1,2.7,2.7,0.1%
23,Demetrius Harris(ARI),2,2,26,13.0,25,1,0,0,0,0,0,1,2.6,2.6,0.1%
24,Jordan Reed(FA),6,8,46,7.7,13,0,0,0,0,0,1,1,2.6,2.6,19.0%
25,Martellus Bennett(FA),2,6,26,13.0,17,0,0,0,0,0,0,1,2.6,2.6,23.0%
26,Clive Walford(FA),2,3,25,12.5,18,0,0,0,0,0,0,1,2.5,2.5,0.0%
27,Mychal Rivera(FA),1,2,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,0.2%
28,Gavin Escobar(FA),2,3,20,10.0,15,0,0,0,0,0,0,1,2.0,2.0,0.0%
29,Maxx Williams(ARI),3,4,20,6.7,12,0,0,0,0,0,0,1,2.0,2.0,0.4%
