Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Jordan Reed(FA),9,9,120,13.3,32,2,1,0,0,0,0,1,18.0,18.0,19.0%
2,Rob Gronkowski(TB),4,4,87,21.8,45,2,1,0,0,0,0,1,14.7,14.7,97.7%
3,Zach Miller(FA),5,6,85,17.0,30,2,1,0,0,0,0,1,14.5,14.5,0.0%
4,Gary Barnidge(FA),5,7,84,16.8,30,3,1,0,0,0,0,1,14.4,14.4,0.1%
5,Julius Thomas(FA),5,7,54,10.8,30,1,1,0,0,0,0,1,11.4,11.4,0.0%
6,Mychal Rivera(FA),3,4,49,16.3,29,1,1,0,0,0,0,1,10.9,10.9,0.2%
7,Zach Ertz(ARI),5,7,98,19.6,41,2,0,0,0,0,0,1,9.8,9.8,85.8%
8,Will Tye(FA),5,5,30,6.0,9,0,1,0,0,0,0,1,9.0,9.0,0.0%
9,Antonio Gates(FA),6,8,76,12.7,19,0,0,0,0,0,0,1,7.6,7.6,0.2%
10,Vernon Davis(FA),7,9,74,10.6,23,1,0,0,0,0,0,1,7.4,7.4,1.6%
11,Delanie Walker(FA),7,13,71,10.1,16,0,0,0,0,0,0,1,7.1,7.1,0.1%
12,Benjamin Watson(FA),7,11,70,10.0,26,1,0,0,0,0,0,1,7.0,7.0,2.8%
13,Heath Miller(FA),10,10,66,6.6,13,0,0,1,2,0,0,1,6.8,6.8,0.0%
14,Kyle Rudolph(FA),6,6,67,11.2,17,0,0,0,0,0,0,1,6.7,6.7,0.3%
15,Ed Dickson(FA),1,1,4,4.0,4,0,1,0,0,0,0,1,6.4,6.4,0.0%
16,Richard Rodgers(PHI),1,2,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,0.0%
17,Greg Olsen(FA),3,4,52,17.3,24,1,0,0,0,0,0,1,5.2,5.2,7.0%
18,Blake Bell(KC),3,3,49,16.3,24,1,0,0,0,0,0,1,4.9,4.9,0.2%
19,Clive Walford(FA),3,7,47,15.7,25,2,0,0,0,0,0,1,4.7,4.7,0.0%
20,Darren Fells(FA),3,4,43,14.3,26,1,0,0,0,0,0,1,4.3,4.3,0.0%
21,Owen Daniels(FA),3,4,43,14.3,32,1,0,0,0,0,0,1,4.3,4.3,0.0%
22,Tyler Eifert(FA),2,2,42,21.0,24,1,0,0,0,0,0,1,4.2,4.2,0.0%
23,Rhett Ellison(FA),1,1,41,41.0,41,1,0,0,0,0,0,1,4.1,4.1,0.0%
24,Jason Witten(FA),5,9,40,8.0,10,0,0,0,0,0,0,1,4.0,4.0,0.1%
25,MyCole Pruitt(TEN),2,2,36,18.0,32,1,0,0,0,0,0,1,3.6,3.6,0.0%
26,Jordan Cameron(FA),3,4,35,11.7,17,0,0,0,0,0,0,1,3.5,3.5,0.1%
27,Tyler Kroft(NYJ),2,3,31,15.5,22,1,0,0,0,0,0,1,3.1,3.1,0.2%
28,Austin Seferian-Jenkins(FA),3,6,31,10.3,13,0,0,0,0,0,0,1,3.1,3.1,0.0%
29,Eric Ebron(FA),3,5,27,9.0,11,0,0,0,0,0,0,1,2.7,2.7,3.0%
30,Jacob Tamme(FA),4,5,26,6.5,8,0,0,0,0,0,0,1,2.6,2.6,0.0%
31,Ladarius Green(FA),2,6,26,13.0,22,1,0,0,0,0,0,1,2.6,2.6,0.0%
32,Clay Harbor(FA),2,2,21,10.5,17,0,0,0,0,0,0,1,2.1,2.1,0.0%
33,Ryan Griffin(NYJ),1,6,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,0.6%
34,Cooper Helfet(FA),2,2,20,10.0,17,0,0,0,0,0,0,1,2.0,2.0,0.0%
35,Travis Kelce(KC),3,5,18,6.0,11,0,0,0,0,0,0,1,1.8,1.8,100.0%
36,Demetrius Harris(ARI),2,2,18,9.0,12,0,0,0,0,0,0,1,1.8,1.8,0.1%
37,Phillip Supernaw(FA),1,2,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%
38,Cameron Brate(TB),2,3,16,8.0,11,0,0,0,0,0,0,1,1.6,1.6,2.8%
39,Marcedes Lewis(GB),1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.2%
40,Chris Gragg(FA),1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%
41,Jared Cook(LAC),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,50.2%
42,Scott Simonson(FA),1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%
43,Charles Clay(FA),1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%
44,Luke Willson(FA),1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
45,Brandon Pettigrew(FA),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
46,Derek Carrier(LV),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
47,Coby Fleener(FA),1,4,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
48,Josh Hill(FA),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
49,Justin Perillo(FA),1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%
50,Brent Celek(FA),1,2,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,0.0%
51,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
52,Stephen Sullivan(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
53,Ian Bunting(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,Chris Myarick(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,Ben Ellefson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,Charlie Taumoepeau(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,Charlie Woerner(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,Kyle Markway(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,Noah Togiai(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
61,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
62,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
63,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
64,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
65,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
66,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
67,Thaddeus Moss(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
68,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
69,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
70,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
71,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
72,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
73,Dalton Keene(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
75,Tyler Mabry(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
76,Tommy Hudson(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
